image_embedding,caption_embedding
"[1.462567532001826, -0.5319585422205411, 1.7300180179279934, 0.0011336134333142151, -1.94587403357378, 1.4368703606253184, 0.9027293824095413, -2.412011331492552, 0.7980981601786501, 0.8138947452154874, -0.02783483807642897, -0.00769858298961154, 0.3289849000000707, -1.0915018192886277, -0.47577321125520605, 1.230840683024983, 0.6484099362374842, 0.6051434512103592, -0.27596835379030793, 0.20811294968884766]","[1.9793135194664042, -0.04353197215286876, -0.06175989820704195, -1.336291837392512, 0.6440568988814658, -1.3635122001133069, -0.2851830667497281, -1.02046945216048, -0.15100684177594548, 0.5505883750951317, 0.4794319159280095, -0.04635382324076547, 0.13885850707487057, 0.05515621805633079, 0.3561944665417078, 0.06928092295974707, 0.18996816590872237, 0.12107090728623869, -0.11380491894465268, -0.374373858586996]"
"[2.918527432862043, -0.3332300618304354, 1.674929991061303, 0.28537594366044977, -2.4808020548698653, 0.0016719904906387006, 0.6325227951073534, -2.324903747957742, 0.8136278390028719, 1.105467120184141, -0.3488690218838908, -1.2384094911397816, -0.472487439019036, 0.9268282033278922, 0.9625903760108414, 0.449393918754379, -0.3486065203738554, 0.33305482662146696, 1.6048326182859336, -0.2048924230019589]","[2.2060984999371924, -0.5165536861102785, 1.1718202003598, -1.4188543866140833, -1.2642225373939857, 0.5504604015118115, 0.3043554543250226, -0.896399996861691, 0.9087064442179997, 0.47951172677908344, -0.4834301080320437, 0.19815346265430347, -0.06142112817848284, -0.8994222249784897, -0.21712052240194468, 0.16023290127727718, 0.143238248470626, -0.1610511011940518, -0.1303251693916722, -0.8091585941324904]"
"[0.3171782439065077, -1.706649931323585, -2.4503601668953956, 1.7461880884638057, 1.2475888789641967, 0.9337159947169142, 1.1432507680700945, -1.9744565592271015, -0.041821818147966816, -0.49957674178366807, 1.4406519996098588, 0.7689445173176993, 0.14171442562108905, -0.5035382495932959, -0.08256145612599161, -0.4472937362590075, 1.89264619597595, 0.7739327655632764, 0.44201438071827465, -0.3021426508732088]","[1.505966972753207, -2.4030439199771068, -0.6485355868459153, -0.10298464989252148, 1.0004539001854778, 0.41226564112815317, -0.3224193589629366, 0.49807163508486757, -0.2332088326441399, 0.15829483076530396, 0.5486282389390245, -0.009782426103387745, -0.6119716725663648, -0.12268236991053035, -0.31299862856306243, 0.595707342744536, -0.7747871188726885, 0.33408477950383947, 0.5871731630016978, 1.352665854978094]"
"[-2.042538027956495, 1.5227693062981913, 1.1016816817525488, 0.5674684485024687, 2.526793517634006, 2.11560723982733, -0.1712185442747514, 0.28145457056808687, -0.3877599858560471, -0.48380653494492354, -0.6319109546859816, -0.7383386977615389, -1.557254579811277, -0.30069645838394676, 0.9059957280176525, 1.0446441879683237, 0.3046385152807309, -0.9143251122835542, 0.44353609280588635, 0.70437962086577]","[-1.9351544662024502, 1.1882694791594068, 1.8701812063598353, 0.4646758928959276, 2.6714651872332342, -0.6611745420036584, -0.28646719572729834, -0.8976740954659499, -0.5925084712486278, -0.9160612283293127, -0.1622947667592916, 0.0407265466567242, 0.0036503125335397486, 0.5128555230750826, 0.008779424684157268, 0.20144543504797113, 0.11898889078805014, -0.4178721456902725, 0.136752462615957, -0.1982146237549137]"
"[2.4965278083015976, 0.06668788728253869, 0.8336840477849966, 0.3700943850861779, -3.1005907198061564, 0.21376280697608116, -1.5278546015296248, -0.7493980519132475, 1.7887701227679422, 1.664793665025278, 1.4533862050531487, 0.6860261719754843, -3.0835319537499037, -0.3333122907144652, 2.2309633829159328, -0.7170323490098377, 0.2842230564989018, 0.4910000902786767, -1.3838432194875498, -0.11896675246673569]","[3.0779061267109555, 1.886873013105347, 0.1945299792501227, -0.5885550111065354, -0.9678353195715707, 0.65341137635485, 0.13081918782334429, 1.5621372383126995, -0.7116416445416177, -0.04735046577574692, -0.1903155351810413, -0.4778195955728261, -0.11791184274880367, 0.5653021003090265, -0.9977806374001617, 0.8599326537321379, -0.022592362437730468, -0.8017976482420012, 0.03375814188314261, 0.05897619395675879]"
"[-4.086822103438139, 1.0020490238518958, -0.7901169461138355, 1.4946388395740178, -1.4104146064255414, -0.8707569058621002, 0.4324166102006505, -0.7983433501452359, -0.2860076145112433, -0.630173635990296, 0.7995956188057824, 0.7028158003770131, 0.234418703353986, -0.1682534086111843, -0.07356685010707732, -0.17781099506958828, 1.0221075933720383, 1.1654180330643698, -0.43509840944441425, 0.25077997256481344]","[2.9469472217973203, -2.7373009310396763, 0.4647351644298397, -0.1540950380218452, -0.665166708904901, 0.06155517905598239, -1.0115185638643511, 0.045098530461327974, -0.054851915708246136, -0.5138949848840011, 0.7596272501195652, 0.2602813583322198, -0.14843929886564736, -0.22317091635105724, -0.00013889889259323845, 0.2992047336067065, -0.32548220812077533, 0.21972702845545997, 0.5860440738284483, -0.39542768941308876]"
"[-1.4183887992242734, -1.567327539108513, -1.9730296658999684, 1.3811093626789375, -1.3883446151136851, 0.40771008294261957, -2.1089027879798623, 0.7509589820253753, -1.1557030129638837, 1.5986164018245983, 0.23903272258081118, 0.3182845178592955, -1.2158886131951618, 0.9404095065024347, -1.032045486950188, 1.6771292651432481, 1.2601809195057605, -1.0120682179120954, 0.3571868650187338, 0.7575709723437913]","[-3.027270900316475, -0.20851980133284573, -0.889025503417017, -1.144972717787197, 0.10450067444387391, 0.9162759602123773, -0.49875359128788654, -0.15586935194889523, 0.729019143415439, 1.0017813238445272, 1.0857395544064965, 0.6183933289284664, -0.2915196351549895, -0.8740127417873397, -0.29238850268646793, -0.9838306195073637, -0.6553421995104634, -0.27964547466859774, -0.34508301213083875, 0.40949474112721773]"
"[0.1609801970930489, -3.196088075337471, 0.08032885195123073, 3.5498665408645986, 1.4247704632173221, -0.11661719169361458, 0.39631958198733824, -0.6812462770532867, 0.64501602172652, 2.044878789390834, -3.0115481183896944, 0.9889995300327717, 0.2775956306451957, 0.31585760124435924, 0.2326115106537539, -0.8788911627924896, -0.1207530540623484, -0.9186558229943184, -0.1635133893582292, 0.2772991994822836]","[3.4963835634773828, -4.363142804586536, -0.1563548808922932, -0.0612153553198208, -0.26184186654499547, 0.42648774429024994, -0.7714268688304583, 0.1260015505744839, -0.1581816829631754, -0.17485604619797132, -0.04242561109999727, 0.30895161027761636, 0.4601930384818033, -0.2241688014590894, 0.6882783337047477, 0.5070287977467909, 0.043756061227398245, 0.004349283620350445, -0.7420212182774008, -0.4681690869785658]"
"[-0.6478093771455958, -2.1812473980187863, 2.480066843241609, -1.2385290274873915, -1.3236438378520108, 0.8208169953554071, 0.06687022384519406, 0.9072784112833086, -1.7053112396429988, -0.7436182420654149, 0.3521454188496815, -0.2733324750090351, 0.5116809491354914, 1.2171091693276423, 0.7010960898912582, -0.35458015554663835, -1.974900989405275, -0.57958177100551, -1.2921325171309788, -0.4535736869996573]","[-2.637452347386932, -0.5961623071139566, -1.611466049727367, -0.43092854284708765, -0.3974132145315327, 0.5722538955330162, 0.6862442274790338, -0.39553045561454186, -1.8166749934159856, -0.48250389719897474, -0.9127643012659462, -0.4072548758177249, 0.12357004393910598, -0.7969908213046769, -0.3176233226994263, 0.9219123066424719, 0.15350937185296415, 1.982374261606084, 0.8567247234894732, -0.9764956747875232]"
"[1.6669343608884808, -0.4127042779291039, 3.5877828377474454, 0.9354404533368754, -1.950460313333187, 0.47495840124515737, 0.26078386856663494, -1.9951851365592226, 0.3286535304073862, 1.464833392016148, -0.32405984580937863, 0.33100471014800054, 0.8588142084939059, 0.544380316439489, 1.5421842103419792, 0.5874848920935309, 0.5800092386005121, 1.624652593323827, 1.2447508079474299, -0.7108255088322177]","[-2.40178630100226, -1.1828090076201179, 0.04041715454792994, -0.36439898602409737, 0.02570234230142973, 0.060942048817190834, 0.9582872420552314, -0.24780892631739324, -0.5170025477516739, 1.3083804431685153, 0.1852832697728016, -0.0836758970266736, 0.39672276492867653, 0.09461838582593492, -1.149716410133417, 1.2484526302075025, -0.3826106953918706, 0.2888481851948933, 0.7007718290523917, 0.27723559201584386]"
"[-1.7555249342943273, -2.239926250046433, -0.23478229753107102, 2.4441360878190364, 0.2819204118685608, 0.8827026970388502, -0.2835268640902382, 0.052708619474747476, -0.1528198267063553, -0.7776479989780524, -1.6639639691635861, 1.7133012895317543, 0.04527207882661799, -0.8662818273466554, 0.7802681412778171, 0.09307258486217328, -1.2730634914431436, 2.0418027976890385, -0.5998505176939095, 0.28966915237031393]","[-1.1282977266922383, -0.6398978732800201, 0.16341679033377873, -0.5604716056805513, 0.530980559793428, 0.2874159858642792, -0.8436281005593769, -0.35023620388684024, 2.1585476937880057, 0.1564185823036178, -0.5942602346233433, 0.41866297747023334, 1.0434745532283078, -0.0743868780016867, -0.662150510763612, 0.08812583670724, -1.3972691344224257, 0.25058582336772767, -0.23384112799783777, 0.5230664655952527]"
"[-1.7924641534557715, 2.3597830304118586, 0.5650276690197131, -0.838082373862398, -1.7443722672669788, -1.386741424837621, -0.142598732693728, 0.1678922913470787, 1.581742429763789, -0.3591787506552916, -0.9182388412627618, 1.6680536938826258, -1.364323442179497, -0.21105547027009827, -0.34284644922278557, -0.599595687271179, 0.13855548301143134, -0.5728785733861553, 0.022430839957096476, 0.5011122224522795]","[-1.9195367393850453, 1.5309233275605947, 0.7337410342857811, 2.4955741873029367, -2.0229207194361676, -1.0377891928827652, -0.38500801312542327, -0.07911203555515099, -0.12679108278522497, 1.6052504843511166, 0.3210600805794338, -0.6417130107960973, 0.23698437092915842, -0.293393249688066, -0.05846434095704101, -0.6867750060431376, 0.32610462112551064, -0.3092616059445842, -0.00035833815364508297, 0.7311715712869484]"
"[0.9482426680005143, -0.45413149319600454, 1.4401242799912857, 0.3192543744452318, 0.7187567647826314, -0.27257148272282217, 1.4690771648512222, 1.0910726036070608, 0.12728931779356745, 0.7192165204395251, -0.1207472249882002, -0.7799392563388128, 0.7277832547883519, 0.09811502383904969, -0.9029999445991768, -0.46511971960306064, -1.0597024581170265, -0.5583826492781035, -1.4873071676999465, 0.48409899609035534]","[-0.01691118536144344, 1.0552021393113626, 0.16344452487721797, 1.9806316441565242, -0.7100948055250966, -0.6623596102986247, 0.3645849115945805, -0.7153944323302889, -0.5452621062581828, -0.6778998194857376, -0.3043167140308062, 0.17007495111176119, -0.17702923281218932, -0.17731726640359483, 0.5912049438495482, -0.6212774170220771, -0.27848380931261785, -0.3112483217849637, -0.663226577509595, -0.5125119765877566]"
"[0.10270260317866046, 1.9584566559335561, -0.5800301007649075, -0.4091977926587038, 0.6500330008865501, -1.266550859672857, -0.08035942612925703, 0.291060933103922, -0.7803162045590082, -0.014062733222073149, -0.6538736440996756, -0.36457253867733286, -0.3117848238809469, 1.086609900211793, 0.06993519049591358, 0.21316983765217673, 0.14956034942471702, 2.0503639741850406, 0.5215771908226303, 0.7026341441160413]","[-0.3524962105987573, -0.814535428228337, 0.5889273199875437, 0.8236257642094775, 2.4275586331076235, -0.35090901294263654, 0.9190461030805509, 0.6225552250017022, -0.46233870911151215, -0.8146784204190374, 0.2224315216450547, 0.7932428375929937, -0.642040446855789, -0.3645212731586369, 0.14252752406441085, 0.4497743768474678, 0.5304810613722016, 1.2847708417311112, 0.23554042753886797, 0.7790244168800486]"
"[-4.243280096970125, 1.5819409610338468, -0.965946462648921, 0.24619612706842092, -1.9050670396853802, -0.2133137502192065, -0.5429918207297533, -0.9001042014244091, -1.126350749984019, -1.2084293683141267, 0.878321622288602, 1.2335050914902295, 0.9910320415574925, -0.2783541709869658, 0.5999676829016172, 1.892726783959286, 0.6491427645423535, -1.2059803390949075, -0.2713049369715185, 0.8934623866720544]","[1.0949948148011401, -1.739558108924355, 1.4118319655728113, 0.0988948352684892, -0.9638053743563871, -0.7518350825586574, -0.09794694594526487, 0.9693601292103671, 0.4773974706905476, -1.5146804114895926, 0.050408583003752776, -0.24501912800916573, -0.36155664218345024, -0.4655495555065363, 0.5996564459937812, 0.4029273259111146, -0.8879794030435695, -0.2614980470445563, 1.2264416138554526, 0.1110091887579962]"
"[2.6760569378526085, 2.19982154537404, 1.7520343296565848, 1.6923701540696807, -2.1180484521005822, 0.38067953410261934, -1.2940776864161747, -0.09983726389482427, 0.47347293765754933, 1.2519540320979634, 1.2702066394171199, 1.0112963500803818, -1.4354352862789748, -0.7548126402702555, 0.27870976867181674, -0.574020049872964, 0.3028573674256214, 0.5489203975020505, -1.0164694412457673, -0.48851064343378126]","[2.041690551761593, 1.329110844668138, 1.3401533804691592, -0.9763919242416521, -0.8929514914507716, 0.673115866675648, 0.22200659302952344, 0.9962151775758906, -0.1836458280833031, -0.3441080864810448, 0.11750126354181716, -0.7782049905350042, -0.2958900650188571, -0.5343299375343268, -0.6229193569516908, 0.3647696183451526, 0.33343047410713905, 0.2699794267491622, -0.002850118209316575, 0.0683444593597552]"
"[0.8913539557075225, -2.992689061450938, 3.1501993430785324, -0.484998961997523, 1.0518348436884293, 0.601507448820113, 1.7456955268398238, 0.2361941676558366, -1.9655101966858441, -0.46096098489957277, 0.7391552210319259, 0.47209260902721173, 0.12916873984759855, 0.20904394332474152, -0.4155840519269886, -0.7378558331480266, 0.27260016375117774, -0.16606130452502302, 0.2446209315651255, 0.0901364761103643]","[-1.1686840429330423, -1.608375132619094, -1.4834565839174965, -0.8144667014761191, -0.9501442141755376, 0.19968624574112384, 0.3855692893022729, -0.4727650241609073, -1.679330151068436, -0.7420597079381108, -0.3817734454690642, 0.12948725964585872, 0.5653518778867659, -0.22787829066266388, 0.26088138995727683, -0.17412732437617467, 0.4336893640164315, 0.24777840267477838, -0.3755056808937709, 0.15268871709912388]"
"[-1.4326106635431348, -2.436952627978639, -1.625079928958828, 3.2216560942957693, 0.18946527972640456, 0.040681204435875556, -0.9719208056200546, -0.2857181157660639, -0.4947155103565145, 1.3821836238121343, -0.9391050712005451, 0.7335535615556464, 0.22171697733083995, -0.4926002963045474, 0.022961866672589152, 1.0912409436727601, 0.17858450854076358, -0.82124256914332, -0.4252332617793841, 0.19298492804076373]","[-4.506402194046385, 0.5368713553297096, -0.5831244724035342, -1.1823210879298471, 0.4156624062504343, 1.0797937301122993, -1.711961221027348, -0.5838601214407645, 1.6221547713623883, -0.2571894226803715, -0.6575843287428237, 0.1977948872774116, 0.2224482247071739, -0.4073911288620547, -1.2040957295059465, 0.6735568043992585, -0.17434840361115322, -1.12541605627488, -0.18605022711598032, 0.6833737235105103]"
"[-0.11541692862090938, -1.6367462140983364, 3.220575398231963, -2.230781857110029, -1.0516236274674713, 0.7686811005320211, 0.05390019966598396, 0.5437306203373443, -3.2527789611358133, 0.024625035849399048, 1.223313303615993, 0.7045107289586964, 0.2516947290680012, -0.102185451452322, 1.0840959053874042, -0.3034447886851028, 0.5470389740917524, -0.37502883697515244, 0.8720452686601853, -0.7078955629554807]","[-1.7347811373483741, 0.9200193115628336, -0.36220103847821106, 0.5096175106530169, 0.5416792157333727, 0.7617283087063997, 0.7089514796928309, -1.6053877219011476, -0.5488165282294024, -1.082578269531461, -1.7096259296054086, -0.11111003196060189, 0.846407854253919, -0.2622729112375704, -0.611758119812256, -0.7492469505154016, -0.7849924290605796, 0.08494107407371097, 0.37399145604302575, 0.039249592799512095]"
"[-0.9999743819273625, -2.1335090627047557, 1.7759189450661241, -1.8575209230378826, 1.6767348917789933, -1.385056076217004, -1.268543294602109, 0.2292963959984211, -1.3729461244075987, -0.5176741658459266, -1.051289480887837, 0.30494270490831765, 0.6481168250047842, 0.25178228064228675, 0.6373700143753108, -0.37755019638975823, -0.3565250364444563, -0.7592579393610681, 0.4660176731896474, 0.2048157825929716]","[1.0781188813722886, -2.6612263080782026, -0.632854354521202, -0.25860932790311725, 0.09852925292718971, 0.020691133041584722, 0.13237236796742605, 0.21847321955634308, 0.2963348675273658, 0.7511836129022932, -0.5892623097740507, -0.026741275944662014, 0.10731088515714668, 1.5376074339222225, -0.8654370810890512, -0.7996066139511891, 0.73688901217113, 0.38557603008373437, 0.7052260931256882, -0.2675215941447373]"
"[3.0943634869823233, 1.991154911449881, 0.20404246726343414, 0.9477379005140488, -0.48326247446027226, -0.4113688044834691, -2.220307755355208, 0.43339645856964226, -0.7097762362608749, 0.3731542260753398, 1.1416514726567137, 0.020187998095348554, 0.2110267004207905, -0.617896982068507, -0.6696324746740986, -0.802404123065792, -0.5591868078383402, 0.8469226116589954, -0.7764488098124944, -0.6413107586318028]","[0.1668741512468746, 1.57866508385489, 1.7835210550697993, 0.8565697955123494, -0.11133236521009406, 1.292802964452202, -0.2173386451829908, -0.9660356670236947, -0.5361780339376281, 1.8604186281273005, 0.7487129919302287, -0.35240757616029084, 0.11707378319300925, -0.21970985241511826, 0.7846104834132653, 0.13820851588447047, 0.2934502293141613, 0.6417641982626778, 0.7453370414055791, 0.9257084005361704]"
"[2.1777573929209506, 2.797681312076945, 0.6638148555683321, 1.4423571763819898, -1.3717599680106978, 0.03589648343290036, -1.8994281695633402, 0.41601777342044316, -0.3930605432397971, 0.04521852885594765, 1.2998919113535117, 0.06439940112603057, 0.31722929782377995, -0.7471217677953995, -0.444057544998448, -1.2038065544762628, 0.015210465178729116, -0.4541247521097562, -0.8563599049147773, -0.7398140706086901]","[2.1955762416114677, -2.335375395462638, 0.33296217896101205, -1.3085173849352767, -0.5452752729216617, 0.0664721163137886, -0.3141707413348426, 0.4611216472462449, -0.9047294722992368, -0.20125955475317944, 0.5911573727216026, 0.44169890765396236, 0.1594162546926029, 0.2645079302423337, -0.6222738015489678, -0.6410287457420785, 0.8649821491574226, -0.26362115256002827, -0.47079437418815295, 0.3812223311770365]"
"[2.3501673810685997, -1.1651582647889658, -1.1409881896111753, 0.019652298269342113, -1.4126250159394826, 0.4635027977550922, -1.12253138602609, 1.978637748662482, 0.921939295307199, 0.3402331581403381, 1.1163249621043019, 1.3665680433333207, -1.8880774329407692, 0.04495955927944192, 0.27370847789926045, -0.38608375269901274, -0.8402223682060607, -0.7383601656563922, -0.27850434817746517, -0.713814118650451]","[-2.6407865202780143, 0.03356458782325882, 0.2379483749365498, -0.5178401649215353, 0.3467521947797326, 0.060125395115318066, 0.4295008787576271, 0.1641500988771117, -0.16836852373583108, 1.6792067432848146, 0.02767233399958105, -0.4212963202730593, -0.3181937884304404, 0.6235926897483013, -0.22924750185353018, -0.11154032540935463, -1.2151683053293394, -0.9264294617680965, -1.1538139085191659, 0.5129834359384443]"
"[2.3368404085786163, 1.3354288991847816, 0.0664100917885567, -0.9187965506273038, 1.287739049148644, 1.2312985281022215, 1.4627273098297615, 0.9174572114410349, -0.9367143502268273, 0.5008051632317045, -0.05899341815584128, 0.5336797531434336, 0.3417353080285615, -0.8807923513804425, 0.3778743340486215, 0.17840060438550714, -0.5663121282875254, -1.2535027126768366, 0.3421718857175319, -0.132691450013072]","[-1.2013812484138884, -0.6904462919825598, 0.6528517529171576, 0.19094444887086864, 1.0549623972515811, 0.9322536875781027, 1.6351654067421733, -0.6284936669884903, -0.10235970701388303, -1.1864850397655544, 0.7210227232703827, -0.21735613894722508, 0.18466519678150498, -0.934996826118138, -0.26714855732418663, -0.11494439740905599, 0.6944216137750948, -0.23300721719107945, -0.23772874907596545, -1.570587645420648]"
"[0.916774040351004, -2.335796428180397, 1.9860417264274104, 0.12792757011771977, -0.8488199401680822, 0.9351221939060735, 0.2843811036370276, -0.9808728635167938, 1.3178590531397565, 0.09571791976677356, 1.1487620662494853, -0.29945356419172814, 0.8047751135295226, -0.655171785088806, 0.17635649398395667, 0.37383924804163937, -0.8372593054853915, -0.7649456789601872, -0.4731438704165409, 1.123238480237519]","[1.759576624455537, -3.2880137578109303, -0.572679582031718, -0.35500110030061216, -0.7328323365832929, 0.38240141055711496, -0.15632866508774235, 0.04316175046292464, -0.20788175428245542, 0.12906542469346877, 0.1294389337683123, 0.038180050556866074, -0.0021412678161391945, 0.4048061541916993, 0.2901917418294791, -0.0368955779724764, 0.8640919577368034, -0.1854584788075144, -0.6733146634929283, -0.10248440052627401]"
"[2.2695784459027553, -1.1525144450777314, -1.6747672096807809, -2.011756557666642, 0.6361625600060895, 1.561779562971982, 1.958300261522301, 0.29392838878405997, -1.1376509996244952, 0.328009500906901, 1.076050657771916, 1.5121354148860775, -1.3323219925816214, -0.476657353259571, 0.7330961587079917, -0.6791196692422204, -1.0452325094369777, -1.5814589222406747, 1.4291585661635373, -0.3706379907057524]","[2.142121592927134, 1.9858843774186736, -1.4220875472032304, 1.331051556759592, 0.07291999071624554, 1.5819009623934688, -0.08437323289481062, 0.08101722607595074, -0.0026156369473966127, -0.25696167017134725, 0.013144762642275758, 1.0698815028190152, 0.2792282501805256, 0.4810730323009785, 0.02359971126668693, -0.1522577567823773, -0.28802477942217086, -0.1895306414880334, -0.09398411698997287, 0.14831701434655126]"
"[-1.7472622465473957, -1.203191425253984, -2.9343332567334977, -0.2509773716715163, 0.42415809074573796, 0.19939719302020018, 0.18157532485312589, -0.9455395101928477, -1.4819792575518071, 0.5237918460810242, 1.7017865372175276, -0.9598481545967785, -0.03522154442207086, -0.3520125922762291, -0.7494259409238127, 2.3028668124305183, 0.12095388728020282, 0.18360364768699097, -0.5371534321840856, -0.6303782709581118]","[-0.5651888685871823, 0.9151082159363232, -0.10399164325180293, 0.0448090147622047, -1.410220554957598, 0.5376017460620527, -0.7792826650254311, -0.8304965246216907, 0.405692663052781, -0.04140272541913833, 0.5396630515544997, 0.5241830664019271, -0.060733770916782344, 0.35800215434638416, 0.5512426254342087, 0.2677558780269416, -0.5782820634580377, -0.0015828189193884924, 0.5903097563254123, -0.04138393868452362]"
"[0.21696140894610835, -2.3646141040186786, 3.4059919027534473, 0.16998478310270385, -0.5548924297495644, 0.9890363585422297, 0.7828369189035674, -0.07911319084885629, -1.1974805715845867, -1.1870298975418552, 0.6455515705018016, 0.13476062380079443, -0.2563489753042405, 0.760994795542273, -0.07882711164190893, -1.097474354687034, -0.6410759038101659, 0.4651108578624752, -1.0579113694724505, -0.33627152565652485]","[-3.1018339598766396, -0.45295084750908154, -1.535968107439009, -0.5734604868618137, -0.5176079808197095, 0.5131165970615332, 1.0782512303784781, -0.340941923337931, -1.9130626113251994, 0.8869849942810316, -0.9482938940907606, -0.33373149292743676, -0.6050031558280753, -0.34752930138179283, 0.07308104956061938, 0.5255415817128146, -0.4738842433358898, 1.171837276392415, 0.1486393750771113, -0.015274581270576341]"
"[-3.7404339541819196, 1.8554062165322411, -0.8228781823956027, 0.004811990936170614, 0.6812459560803744, -0.9375580532434559, 0.9941716130384879, 0.2630563040674333, 2.0236523570651217, 0.5741774332979506, 1.0317233792736957, -0.1293162844747749, 0.9678075898808541, 0.40580520905889517, 1.1872274295979917, -1.2907221555233268, -0.5237386550456803, -0.9057727461831819, 0.04136616475777146, -0.1889220052208797]","[-0.6423257837532065, 1.3650823382762707, 0.4658387327331186, 2.221202962410504, -1.5743990430482127, -1.065119610079419, -0.2192502752136333, -0.583259872784915, 0.5922381460283214, 0.08087981458887866, 0.19258580347108073, 0.5712891138511205, 0.11117686664151637, 0.6485427358349265, 0.09417006429207878, -0.9890141692227324, -0.6407714771122913, 0.03382812418590733, -0.2304456245989448, 0.6912093982572837]"
"[-2.3432317681880503, 2.7767267394828496, 0.4995065919526742, 0.49176391225945, 1.11801689694076, -0.7529359844401471, 1.700606089516635, -0.01697326922229514, 2.381049595903692, -0.9516730788782986, 0.42175411908330707, 1.5551439251789252, 0.20921319655689175, 0.8605638619162594, 0.16732454990688922, 0.005962717382316422, -0.20388176565973753, -0.8877314653022744, 0.21289045186611774, -0.236876739383533]","[-3.0366603020243725, -1.0543837019601945, 0.050076058921450596, 1.3849872623809103, -0.5253699500285716, -1.5050267903836851, 0.32054444908320884, 0.7898475357765599, -0.6842880315746062, 0.12702589330246286, 1.076321936396094, 0.8304154957849439, -0.7823170109471915, 0.29168239818275704, -0.48791516834751036, -1.1139917322565713, -0.11761589624425738, -0.5801736829376571, -0.6717231382325115, 0.7589879010299942]"
"[-4.119667033839044, 2.0056522572542725, 1.0604108246782908, 1.1231531756880697, -0.1313724564345467, -1.5281962530859845, 0.1435024719358018, -0.70707672777957, 0.43985750300998394, 0.08992965059881186, 0.9151490098043621, 1.2797180400350892, -0.04514771876350397, 0.45387530622768063, -0.15866050638106577, 0.5112059509749992, 0.6405693932258572, -0.4507792877656563, 0.26759016939393265, 0.7082481483047512]","[-0.5974887856743614, -0.5062002447383728, 0.8058903534901741, 0.3852243679163984, -1.175087711517943, -0.9830263874892068, 0.08413656366128185, 1.2040534091749349, -0.06945969653535436, -0.9615545815815181, -0.1717658440341999, -0.8152144544149146, -0.49828577450440836, -0.15279995588912845, 0.4160352250575913, -0.1405157357315563, -0.7255463002039962, 0.2371336936425142, 1.104859780381429, -0.189704213559158]"
"[-0.6083632369751693, -1.011794276153335, -2.8187396566418887, 0.03512631824796453, -1.7106670997354596, 0.9941593704141306, -0.0717620475355657, -0.34161277873379176, -0.032201329020275025, 0.032713868424950256, -1.0134557442322778, -0.9381492493754561, -0.9527323741709827, 0.8266120710599354, 0.38586699617622655, -0.03514459857402803, -1.923978872068092, 0.26910048918941193, 2.310357276192994, 0.3779882060605122]","[-2.656690354517553, 0.5475808127804102, 0.5544394521812717, -0.1852722842023288, 0.3202699580320688, 0.7770842433579813, -2.387276424126099, -0.8435280632260281, 0.6571905480183421, 0.4604486611150752, -0.38467779966173415, -0.4241723028463967, -0.35541752791235676, 1.0407599974758803, 0.8799547896824472, 0.3619783029624308, 0.5548183483755637, 0.5597231311913067, 0.12849188776267984, 0.4841119274921738]"
"[0.07914428238600225, 0.21988109519347837, -0.5974664398876617, -0.9244251294855256, -1.305336340240957, -0.31541804593996076, -0.4665075675758753, 3.759097114481839, 1.1683540357825128, -0.041853245595276936, -0.34697360152794654, 0.1023835086537186, 0.9354116490414363, 0.29183987930967564, 0.7705762196020811, -0.32086170523856977, 1.8304988386328058, -0.8027901882629241, 0.21173745238210656, -0.09106782644613345]","[1.655438982914646, 0.07609190040579371, -0.8922332499339715, 0.5922526500778337, 0.05451938501221496, 0.3103964766168922, 1.490067560885725, 0.3841499542391274, 1.6419975411216987, 0.5464320300219337, 0.0028751816761107343, -1.113853579761927, 1.0840210157589205, 1.342438427436357, -0.17373291240409272, -0.23991796371776042, 0.4940129202458976, 0.49493676881284354, 0.13096670231264002, -0.8808587175425702]"
"[3.155558865841991, 1.2840390849911718, 0.49669032486372955, -0.30213344802687575, -0.3139318842070762, 0.463349330387383, 0.9189896202894081, 1.2039527487320503, -1.7366325052874065, 1.088827105571653, 0.5491038215285602, 1.251211550164845, 0.9166147592991468, -0.43612279153493283, -1.4166728881477417, 0.327294300795379, -1.0328820801958263, -0.5017861011406763, 0.33676784504517204, -1.5246351462986163]","[0.8715791825600965, -1.8970251547275876, 0.829051902889172, 0.6247055792087787, 0.9261330434271676, 0.6721062927484182, 0.8746144341687968, -0.1686818474954217, 0.5204935317561586, -0.9053137311277916, 0.9811912098176945, 0.39848443814647655, 0.7819967371469918, -0.5569608417957526, 0.20211332315026959, -0.6246710905516519, -0.03567031569867861, 0.027028694628175972, -0.542109844347483, -0.7973079437718098]"
