image_embedding,caption_embedding
"[-3.7404327133175483, 1.855401917756383, -0.8228431604434305, 0.004894073845032268, 0.681033043423122, -0.9378901652860981, 0.9947599927309689, 0.2624915370685721, 2.022433825733442, 0.5753635303879499, 1.0286387543129185, -0.13036802149781077, 0.9793345519776553, 0.40803560781190784, 1.2153460063347246, -1.2994884025351652, -0.5146228679095243, 0.8251668619902143, 0.03705987305141854, -0.3041129154711515, 0.00039681948386360437, 0.49725399936984654, -0.1951843992600711, -0.8910720454748261, 0.2532601577953533, -0.7269314212004376, 0.1537850908033889, 1.5293102124175848, -0.6846972910016462, -1.0789337827010264, -0.2001576774082296, -0.8654139471126857]","[-0.6423257592565613, 1.3650729443566259, 0.4659536817464424, 2.220892243272144, -1.5746005819250761, -1.0670242833067505, -0.2201044356228392, -0.5847514697424122, 0.5908252390050183, 0.07915943576020039, 0.18872925394648785, -0.5792732516538326, 0.09888119344697656, 0.6841128561164594, 0.13764772708187126, -0.8611825837702738, -0.7555694339823492, 0.016122755445505038, -0.18836007109465616, 0.6794043133687439, 0.22467685926925005, 0.2602035244179758, 0.5562298898537128, -0.27398705367189713, -0.19982864192738467, 0.033379360770698877, 0.48442681835856627, 0.4063938977240734, 0.33414877252966096, -0.5933957004438621, -0.8356631075727758, -0.3671570329639421]"
"[-2.343228031193454, 2.7767282015431336, 0.4994843494556171, 0.4917790987566415, 1.1181240219382238, -0.753014545176823, 1.699978957554681, -0.01692319210412645, 2.380518375366972, -0.9496770940098402, 0.4182217682286839, 1.5460025747760666, 0.220908227237639, 0.8472577885967012, 0.2047242614161865, -0.001138198365396967, -0.2030638874151656, 0.8272468321095358, 0.18772350742669225, -0.2536039575177134, -0.024282507084248967, 1.4069272864155764, -0.09521913837342837, 0.0648320420588351, 0.021351348844984037, -1.532202522185634, 0.2178047131761284, 0.21324371257504526, -0.5336659754521346, -0.6347300811344391, -0.3347944128841675, -0.28589973494218496]","[-3.0366602549362334, -1.054396919710948, 0.0500557341315258, 1.3854937325808578, -0.5263667293582532, -1.5060578666173945, 0.32071137281961504, 0.7901582162797423, -0.6858065779256871, 0.11870889156225414, 1.0784750304396222, -0.8361919473619066, -0.7833393758604029, 0.333756791811696, -0.46858914395929185, -1.0764021134892723, -0.23853487833488232, -0.5760836248391495, -0.5776872656776153, 0.8725088463391656, 0.12219004228764702, 0.5836712362309605, 0.8401435654794918, -0.8759185888335604, 0.21436266904413456, -0.7705833864404081, -0.5158703390716339, -0.24334565184274357, 0.3110657245643026, 0.66231588868716, -0.26694575700676887, -0.13624062411903073]"
"[-4.119675809838072, 2.0056450402388344, 1.0604379081524988, 1.1232308455432811, -0.13123715491117868, -1.5277682156025865, 0.1443391390158327, -0.7072127457653531, 0.4404829660704119, 0.09195466486321081, 0.9176645069825472, 1.286019218688097, -0.05167004050264734, 0.47165444074259794, -0.18231334830746868, 0.5208647671588057, 0.6160463161981575, 0.5003379244759065, 0.2634028922653661, 0.6887889525023401, -0.076579386951799, -1.127545644058272, -0.3261353274539899, 0.20801112677987102, 0.6989974275067367, -0.34032329018987445, 0.4040154299607105, -0.7525945676623134, -0.06632118876943088, -0.20241683804719718, 0.5599740155807126, 0.6685963779373668]","[-0.5974887154897999, -0.5061849866450888, 0.8062205792828081, 0.3836126811337183, -1.1750930896197351, -0.984180826439523, 0.08585125004587274, 1.2048589173613458, -0.06451218109042875, -0.9587754507257462, -0.1916727339855878, 0.8339504970232773, -0.4903941131180563, -0.13984694676980144, 0.40694205918781734, -0.002481674935339758, -0.7260910119623465, 0.1818050506753993, 1.1218976161008034, -0.3040452578739608, 0.4770941774993222, -0.046232325507298756, -0.30870914817940304, -0.09617147820257482, 0.10715214344005655, 0.9139802904070663, 0.13193525295777825, 0.7015075755308743, -0.42281637155158625, -1.392991736325165, 0.3606793928481057, 0.6755027530541149]"
"[-0.6083535796595178, -1.0117871045767046, -2.8187897108747904, 0.03508377556551886, -1.7102924121138032, 0.9940393016444071, -0.0721785514299975, -0.3415531955295839, -0.03287181329810563, 0.033701514412395536, -1.00926620362602, -0.930483522069484, -0.9475708061454379, 0.8362781575339892, 0.3977422819658948, -0.030033814224923204, -1.8923954320722869, -0.2933252309540269, 2.339706971329921, 0.14854214636470867, -0.5671072181106511, 1.488199994073723, -0.4876735872773211, -1.063635523593342, -1.2977133158750627, 1.004439857954394, -1.2029780179281724, 0.8267651277917064, -0.7229077833423339, -0.6949573376903312, -1.011947291009397, 0.5616582578624634]","[-2.656690460952915, 0.5475713968378594, 0.55441211286803, -0.18470195934508277, 0.3196061870456648, 0.7765367870173471, -2.3871569732578632, -0.8411913922251488, 0.6584618960211723, 0.45617034646832416, -0.38517064032015674, 0.42197606033495116, -0.34245881811757745, 1.0300885132366986, 0.8813576437938596, 0.3180438528527213, 0.6470952853225668, 0.6027134371106972, 0.1442289869415313, 0.38623364677333427, 0.5550113462920333, -0.06793583666719182, 0.4982726544089115, 0.040529742060088234, -0.4299303926703923, 0.3728368210903074, 0.4067662725686705, -0.628567453839143, -0.12808747540620358, 0.706301623493895, 0.37539023663109927, 0.43700820213594904]"
"[0.07915778849953392, 0.21989044531465676, -0.5975643799364196, -0.9246154235709958, -1.3047107739318096, -0.31521712906866567, -0.46769359130562604, 3.7591176242998166, 1.1693903955604121, -0.039519844540229006, -0.3467009288208963, 0.11047613207968417, 0.9496665610875071, 0.2797706002750764, 0.7963915994625017, -0.32983190997019846, 1.7951682986218593, 0.8973918094985532, 0.20151666883493108, -0.005070458578130268, -0.05097436079126497, 0.42469890295483687, -0.5937137352566426, 0.660028005307394, 0.15365423614149676, 0.6288429018969396, -0.5292799365345472, -0.6059112430589958, 0.5610879980879411, 0.5754342462351272, -0.1537684660830302, 0.5730209669632222]","[1.6554388697685942, 0.07609732629234318, -0.8923879313121368, 0.5934574883757862, 0.052785981229179976, 0.309432278214188, 1.4920163784267952, 0.38774426492432107, 1.6449261695001187, 0.5314410650337935, -0.007893439997312924, 1.1037482256462368, 1.1047540921522259, 1.3308129736476266, -0.1725085888495123, -0.2868112787449132, 0.4253767840105682, 0.4410793825900815, 0.10448553981315402, -0.8035086704352267, -0.20786012930849532, 0.4072740713172096, 0.7009954137380235, 0.47731144460109226, 0.7899176318277122, -0.4608187863272522, -0.41235924363467413, 0.31548121320851746, 0.47799305099793876, -0.2525448853047876, 0.08217258690791696, 0.14334822353735482]"
"[3.1555551153948262, 1.2840483517373924, 0.4966865079665447, -0.30225662445923474, -0.31376141873579655, 0.46371049600356934, 0.9184215547471493, 1.204409614569774, -1.7360506781603844, 1.0887177319106154, 0.5491729465585414, 1.254247946851565, 0.9217223932030281, -0.43593887933923564, -1.419943376386829, 0.33728601759488, -1.0637789063531615, 0.4471662158556221, 0.32647185622991204, -0.9178041613060416, 1.8901092245236568, -0.7277407788143173, 0.2524595181818914, -0.9629656065714957, -0.5524938712674106, -0.8447438248875893, 0.7000957921454333, -1.0386869459500307, 0.32296773843715154, -0.28749407904605273, -0.47900318922835455, -0.4754354166628661]","[0.871579156606258, -1.8970355108682482, 0.8289621320247349, 0.6250449151765232, 0.9255499494127076, 0.6711505772082388, 0.876886883516748, -0.1680353600786855, 0.5143005546354223, -0.9085834559982384, 0.9844066073510637, -0.41001827993212425, 0.7816650139307144, -0.5306927299585389, 0.21046314158281892, -0.6083479055266798, -0.1628116713898175, -0.017525708017368656, -0.562841629310521, -0.9092586115591806, 0.5162114571041229, -0.14707652461204565, 0.22926299055583774, -0.24870280514992965, -0.9580851880195196, 0.8942748924051306, 0.29843557813217586, -0.6777070102353935, 0.6041278448488648, -0.27193331649540836, 0.624146674947501, -0.399272409262437]"
"[-3.230367953452641, 1.4591829191063002, -1.2052029289818225, -0.03195106173008401, 0.04753473539485491, 0.213052551404538, 2.015351568469787, 1.0703258191822054, -0.7181180141254097, 1.6964113657589486, 0.9723777145869257, 0.9887586819243676, 0.10659709186261933, -1.8323615918268856, 0.11706658211160612, -1.4694420722845476, 0.9903171437770952, -0.5650483495136079, 1.475448970882873, -0.7189862616517665, -0.03936782486781871, -1.70475708136895, 0.8849354300284925, 0.9069571733177574, -2.300735254294021, 0.36392453223870264, -0.6359783636770248, 0.480052684596398, -0.409202821140244, 0.2708576691417093, -0.36839295282410645, 0.48588689981646005]","[0.5999900299793083, -2.2231816507085163, -0.2982527330010796, 0.6272210438189033, 0.8236684926174211, 0.15114341251127497, -0.1830846549549349, 0.33248442759294367, 0.17136508412888607, -1.1712449770070836, 0.32483077066768556, -0.1730232602267804, -1.5347349320636323, 0.20413326890641456, 0.0821785065729557, 0.19989149305085327, -0.015102519675578664, -0.45128959829631915, 0.5481101466201929, -0.46227850239766566, -0.6086283552129695, 0.15536022207539174, -0.3105407483726813, -0.43342354599122546, 0.6563384176452386, 0.8221389992736281, -0.8795319178966607, -0.18972178083372743, -0.38510652809632767, -0.6948063311688546, 0.7409485092716238, 0.7808991722164528]"
"[0.05511027433281675, 3.1083254724595806, 1.5021243639415993, 0.06442046075719865, -2.361603306239107, -1.1787377163273995, 0.24853283602794207, 0.6419554471816126, 1.2832254666817524, 1.9037636915259932, -0.1104941403082843, 1.044698925257713, -0.002909909965958358, 0.23494829516914917, -0.8970828727162893, -0.2702152306979629, 0.7666070131501452, 0.5857328160892368, -0.1491392210623475, -1.3337729279097614, -0.9077150877853262, -0.6279324790215177, -0.5758142921128336, -0.5485525937844192, 0.36317181799897963, -0.3097223967315946, -0.5151204712218312, 0.14048952875774257, 0.0817967600079567, -0.7147662400105054, 0.3852404264921127, 1.0365332904939197]","[-1.6518460677540372, 1.7624922481773335, 1.2812917567917312, 1.9880137185886577, -0.2652970253762446, 0.07166936739039909, -0.4224347673637625, -0.12352423443066302, -0.5358659732908322, 1.3701120248920198, 0.2430208215655682, 0.5359006000376396, -0.5494185063123436, -0.2296507873832824, -0.05185766729097614, 0.16995687283372451, -0.9891059159756874, 1.032167010233594, -0.563254000644664, -0.5138290352282079, -0.2948576200455431, 0.6796036737095967, 0.007177596166131547, 0.3315652559173323, -0.15919239599018611, -0.2306124030454072, 0.07809418798054814, -0.8456610034721355, 0.7621927541373498, 0.5530492869380562, -0.5887685057670774, -0.14222904411862683]"
"[-3.6443380879481224, 2.0622007193970973, 0.2997332482245, 1.7608995107851362, 0.492708094136118, -0.806923360477891, 0.5162249204100748, -0.28881326682582553, 1.5048711626738638, 0.05641660996918156, 1.0583401831287036, 0.7001279085305256, 1.4528349271014738, -0.17854182389349427, 0.8849525256362166, -0.24850324591258438, 0.7591346127622447, -0.3857072242136463, 0.029071190797983218, -0.2523896849103744, -0.13068625591251157, -0.37021150738774533, 0.12449990035483938, -0.27761009366659173, 0.17758881321694361, -0.6269004341132148, -0.35864728880401875, 0.39036446014440734, -0.0972663143220868, -1.408507440436709, -1.2784735611332965, -0.7214562332630741]","[-0.5281775643059162, 0.37232124232181185, 1.3694692591155493, -0.15394552555999497, -1.2721177117331772, -0.9687926995118763, -0.29283106107835866, 0.2087837842861232, 0.8647174339581957, -0.49345227298124883, 0.9037527738983361, 0.24629799047136328, 0.43112021810488865, -0.027494697045722265, -0.3622435609852007, -0.5775804607890794, -1.1007548886365555, 0.7793835647307422, -0.5331989323837817, -0.29060012725854334, 0.09909185434156638, -0.36256207370823856, -0.08483573794969955, -0.0002532452841119494, 0.24221468073511065, 0.48465870805732186, 0.4269069891130134, 0.6147028042048831, -0.560610794823399, -0.3858253854820904, -0.3330204511119066, 0.0972235105779248]"
"[0.5411872871473644, -1.2937843853407236, -2.4212539076787145, -1.8041323107702163, 0.6857506949720943, 0.5061910705506409, -1.0213629713098382, 0.06881392198034264, -0.18596872431157474, -1.3878205888043003, 0.9677641735330603, 1.0986709983349887, 0.05454446830872245, -0.6297290577511662, -0.5715212237998413, 0.5319576232158267, -0.09271862841762228, -1.138984949997524, 1.185981083361218, -0.10576497788920829, -0.04899945025131431, -0.15848942362620755, 1.4678689507239244, -0.5758491090976552, -1.1821645032762993, -0.05784137809511567, -0.9612925609173714, -1.516763280267324, -1.3692117566768789, -0.5976766306974012, -0.5733503089872873, 1.05296839824215]","[0.4921136355640118, -0.4138064111422962, -0.6359894333387096, 0.22641239967750798, -0.5252829947141506, -0.5920253059251239, 0.6682250554962922, -0.1683248287530506, 1.0019672894043565, 0.33051148460810487, -0.14302981998337, 0.7381152811837676, 0.7614228478117703, 0.7548631335658654, -0.44465378091384433, -0.726061370013961, 0.7173527479496113, -0.10793732504381175, 0.8378473667482105, -0.31236204412502366, 0.4137486140141358, -0.5242773720496176, 0.8505862336396852, 0.1735928720060557, 0.5826607502547885, -0.1222929401040607, -0.45064372772547195, -0.5426989759466073, 0.1430437915403288, -0.12144864666360457, -0.4530568258563011, -0.13683475186845392]"
"[1.9226308966101893, -2.0134171005636374, 0.5478569725951243, 0.021573339172255162, -0.28461716432986306, -0.6508430694054482, -0.05141602101133882, -0.4541107503827044, 0.9251235302486172, -0.1350579540680492, 1.0338002632454595, -0.44575599252943177, 0.2688146494602153, -1.0001621427969085, 0.4992306735664911, 0.3440487150508736, -2.0357845526185705, 1.3891501913848505, 1.1378765233740116, 0.6530367874889111, 0.33741094918974235, 0.19942541523966673, -1.3264101787369642, -0.2531369365825768, 0.8162479449116119, -0.5305477815224209, -0.9171328124024538, -0.16499053829279808, 0.6743998622218128, -0.2982498700824716, 1.1694870642573154, -0.47454082345034176]","[-1.6527939633275703, -0.9238010775090271, 0.6143829383419508, -1.1076593568936803, 0.554782679642682, 0.589554188877605, 0.040795296518473, -0.20926403075443806, -0.25271421617736595, 0.8838502603619064, 1.0282818661189863, 0.23511242572569271, 0.40865296846813104, -0.6055727003001071, 0.3347649114465602, -0.16406036199281074, -1.1242541133316346, -0.2940196396727937, 0.4115062764429675, 1.2436135370967714, 0.5012235240090915, -0.03889777018730146, -0.17416048588424238, -0.5146290735931901, -0.8758846429514108, 0.23990192552462059, -1.1907601613805971, -0.1679842083303355, -0.8486654971875837, 0.28422061411112043, -0.0356547154630724, -0.704986518808874]"
"[2.7375169752233393, 0.09618767084110662, -1.094711013905797, -0.1787729661714312, -0.6353957325397485, -1.736457425110772, 1.723138221298761, -1.154272503399371, -0.9408917519514324, -0.3306046092813158, -1.5495045672283783, -1.1640774091010238, -1.7637598872851283, -0.6658788796597247, -0.3191216428803481, -0.4415077124011066, 0.30185519303831715, 1.1191515939542687, -0.4743813906726627, 0.9935356070753354, -0.4620276942986937, -0.9844571995220694, 0.04710325682608866, -0.3791344163506787, 0.7261746503954293, 1.0071225753488258, 0.9401906165524146, 0.7294067243193438, 0.29981288867650074, 0.1820460918030094, -0.703010899482268, 0.4517285029507472]","[-2.425338432983869, -0.281105681092952, -0.0381255410458985, 0.9154984083945721, 1.0481005374673085, 0.38184618839334195, 0.9701483737387449, 1.0758322648844258, 0.3394620959671861, 0.7214693851805627, 0.24137763367778392, -0.06237588256557141, -0.3391666914741287, 0.2261243012275142, -0.8118024540076817, 1.1973592932716597, -0.6121443349010508, 1.2426674135033402, -0.589861873509246, 0.3795591166660832, -0.6078215096992852, 1.2339384245249712, 0.04472741522522651, 0.058689591382335544, -1.2011718154618412, -0.13631481220154298, -0.4174353992808738, -0.8853306760034834, -0.24062162527720515, 0.08767906630865197, -0.7654280838498501, -0.011103825045282612]"
"[-4.407141314878882, 0.878615022074327, -0.7579462075301877, 0.63427442553535, -2.5985259970757686, -1.3631011196695855, 1.5373550139575387, -1.0426454754356242, -1.2720648121065958, -0.784538902821175, 0.6787476867873716, -0.0443743732382162, 0.043721645460235374, -0.19481769715665362, 0.300526146671493, 0.8727778499136101, 0.572806749878047, 0.9445787849661527, -0.7339825653947969, 0.1836091531183399, 0.4157944696727461, -0.16818003037681964, 0.21654967059101873, -0.20991535806638148, 0.22577417602933159, 0.22993599331958126, -0.9528715059262411, -0.17449207403662717, -1.0678347084862307, -0.1313410778607711, -0.4160965992375335, -0.4703803598264137]","[0.6023218382042166, -2.6256381925487053, 0.3359430061964132, 0.8522456243522999, -0.47040222843227536, -1.0504767805399058, -1.1571091330073675, -0.01848822554731287, 0.5797335247613963, -0.3714677367606952, 0.6731627564474788, -0.26300356931275304, -0.022562068810621533, 0.6623780969788853, -0.3739794348569776, 0.30456258103081324, -1.172318009417639, 0.8713066581437295, 1.3421716190812283, 0.17944566098232476, -1.0736962593032764, 0.049345691900099006, -0.11670316144208873, 0.3335839068644107, -0.5657016370841709, 0.2775708765515236, 0.21988512145459763, -0.22463866359728438, -0.08878040876577739, -0.12932654918633116, -0.1581764003088899, -0.2762057971870379]"
"[1.1122907518926821, -0.8729507870393832, 1.5585003219300158, 0.6693371550327444, -0.7377150863824627, 1.260278630684136, 1.676205584457368, -0.3404406706853956, 2.4117337161973462, -0.4449807367567214, 0.2650214117400166, -0.371826275277376, 0.736967182724624, 1.6800372936875843, -1.208592343908389, 0.27733341451023374, -1.3759700314435703, -0.14008534534309722, -0.05384066725072745, 0.2796983228730203, 1.7970211693359248, -1.304305149055042, 0.0683151909431906, -0.6703781904309517, 0.5074926766665725, 1.3033921512363031, 0.805509083364068, 0.3241858576226907, 0.12373082216858028, 0.06435058860252492, -0.5522447370250292, 0.03888225925973846]","[-2.483326154613136, 0.4904690416675844, 0.6476591570031288, -1.7821896425149317, -0.5927288454410821, 0.2827183269815805, 0.3503667125121625, -0.5184093371022287, 0.5077644976067142, 0.879559424224119, -1.082358123850344, -0.8348691575304786, -0.9380684242508512, -0.6849356350587026, -0.0028391412839905666, 0.053174014466573216, 0.6912455725613617, -0.09528013835003708, 0.2674220906056951, -1.3664840247064287, -0.5133615720329489, 0.21144994045826346, 0.5163317432676917, 0.2631992366436312, -0.9822897098704347, 0.41545054231737216, 0.39187011325144055, 1.1412904663699088, -0.41706643222785245, -0.43775208736635246, -0.5551830859462863, -0.2704747219431099]"
"[-1.7148555990777623, 1.782186340866705, 0.9684664531910805, -1.725667425601202, -1.6090960626732949, -0.03078085874632108, 3.1148513618326468, -0.42453178295585675, 1.0644115056004921, 1.5498577221839906, -0.32051653025291027, 0.21784519672500383, 0.815512768931558, -0.8833454716893042, -1.0242616240542197, -1.0097386143704477, -0.7994674016007052, 0.9328983096134019, 0.6781011256334938, 0.20616959140581745, -1.5925429560330295, 0.22920487282176366, 0.08766808816950183, 0.30665992558454575, 0.20455498737126784, 0.4097430673672892, -0.6840281664840702, -0.24358069036902752, -0.9700809037284401, 0.773625179342621, -0.6341603368583314, 0.47382725843193335]","[0.6537748192744243, -1.4774943135008878, -1.6310813458550073, 1.0297583771056833, 0.875732033407335, 0.7665054145816463, 0.47644683205038885, 0.36566143997374007, 0.2569000718326671, -0.26768650961464735, -0.3105784380150297, 0.8129325938108032, -2.297351287515905, 0.09446369671556094, -0.5680188141522196, 1.2160636500723099, 0.21150034597767248, -0.5921543348475223, -0.8974406160322993, 0.2511446103255355, -0.7472721489223196, 0.4422686482781295, 0.033170300444368514, 0.09197091874635839, 0.23868876870829972, 0.33786998325901496, 0.6574206968868181, 0.053245083296748826, -0.1988688015240132, -0.4838567245873786, 0.3081697696492335, -0.06788163771501404]"
"[0.6049107666609075, 3.119331869778702, 0.6107686863511144, 1.8522857942441722, 1.169148661415272, 1.9381427460815688, -0.7711516924331221, 0.37900934519077456, 0.2749866832882063, -0.7422122955521501, -0.3665149372368878, -0.23672338555747072, -2.084898945370491, -0.1729417863840576, 0.16636616012337152, 0.7952516436804566, -0.1178358825796223, 0.15325391751982823, -0.17343565072309983, -1.3300207643099473, -0.6768750931554914, -0.6169525895670411, -0.430514333176681, 0.1315764679557423, -0.003940350960581186, 0.28626232379847977, -1.2334495499879945, -0.34034819731222693, 0.014463138302302175, 0.2659423243805699, -0.3472644539843599, -1.0036448989097642]","[3.097809963195882, 1.0102928278637524, -0.07486792744323911, 1.2502491839124326, -1.050070021531261, 0.7996926179234783, -1.097969374911481, -0.5594514171383128, -0.334192306902153, 1.8996567002268139, 0.5922762297392682, 0.2373713289180972, 0.83508982263638, -0.3434010344586042, 0.058587646394866855, 0.18197892779626937, 0.5459372517028346, 0.12158541528191133, 0.012952532514200941, -0.44963987959838886, 0.5181742854771606, 0.598938388273063, 0.30712761905801444, 0.5013961980964268, -0.2169176777741329, 0.1835093140852945, 0.25811389410533486, -0.18446717106124863, 0.4338608234239963, -0.3408398267105181, -0.05012346450964919, 0.6138942986052277]"
"[-2.8088410344593764, 1.6522703014572322, -1.0396782895260743, 0.4133054560110543, -2.3826317972299242, -0.13531076912088402, -0.8811246543052528, 0.9758497022881172, 0.4459185239600887, -1.2035208348353386, -0.2610637131981113, 2.1157210725146123, -1.364413905872538, -0.18436687175590463, 0.7828349147115252, -2.3265020527215814, -0.16323675240698965, -0.6467571855890448, -0.3933330094630126, -1.4208560131788142, 0.02571932857040142, 0.23251160505719834, -0.023620613305406574, -0.2120996897573556, 0.5138417502722061, 0.3191919428312927, -1.2721738916272636, -0.62316306382035, 0.2858333618999315, -0.8571787404290467, -0.40197393507797985, 0.15160954361706006]","[-1.7115158273182969, -1.5072841755534898, 0.963309098754625, 0.9874587490196857, -0.13897851905836284, -1.2133485113173321, 0.5297718709800449, 1.2081647789659136, 0.4734954526375219, 0.5447268824813811, 0.08898847264738734, -0.6835371979872332, -0.2893520792230362, 0.3213023844658429, -0.08371015982363043, -0.2037204877948291, -0.5547914493370095, 0.3121994949353787, -0.9388265274612984, -0.018937020922982738, -0.7640999556750998, 0.044023509803665796, 0.179265145869723, -0.3388332878102528, 0.30920514862708554, 1.0811694519806079, -0.13525844968866535, -0.20495510774713444, 0.75654114090187, -1.2307879566223257, -0.8388102791307479, -0.542139446945647]"
"[-1.1120807781864217, -2.0519196239713167, 2.9204588143343533, -1.4417831867346265, 0.6405248633608941, -1.379334513119935, -0.7026836320743798, -0.09640832023788852, -1.759468469175911, 0.4238896590585371, -0.08471169880594269, -0.3136477045564591, -0.5960324228830385, 0.9591840341429589, -0.26025075235547707, -0.07785633711223473, -0.32173458015126877, 0.6516556111157096, -0.24332196522029037, -0.21575865939538771, -0.7924578355750885, -0.0439923598619487, -0.0691139799798605, 0.5146678392384424, -0.6388555751068732, -0.1613543481477234, 0.05121288281474742, 0.22285059818680245, -0.04723080961694338, -1.71106282195247, 0.569324944802744, 0.16368598285572497]","[0.9535772930168873, -2.1149996722072726, -0.002359526142026563, 0.3700143784187765, -1.0280150900901888, -0.6892910721898636, 0.2377086700668866, -0.842755093628811, -0.5744510453706857, -0.19694471825326232, -0.936605380151505, -0.335486958278856, 0.4346174670656831, 0.3665601877561381, -0.29947220808322156, 0.6334019685473897, -0.2543145803168745, 0.12239336157594033, -0.08602604808855963, 0.2454672413441221, -0.20916228697034303, -0.497884004445888, 0.3095198501004916, -0.08781589738236027, -0.5387695494815908, 0.4792519837899314, 0.02935288673479227, -0.42308197783092205, 0.6489490434277153, 0.6684630524521544, -0.6515015610008927, 0.21009748251516053]"
"[0.1643668598930667, 0.8600476996145748, 2.3996785130949574, 0.46939860740586453, -0.5740974009899876, -1.0155912931260669, -0.14715027040032605, -0.07421488342493494, -0.5820962856880774, 1.0423556313157987, -0.5620872221286051, -1.009501480019112, 0.8428588855020823, -1.153870807621522, 2.4600433318134374, 0.21618924083841226, -0.31086127228500554, -2.0817194034961477, -0.8096568495478199, 0.4432408047370893, 0.4791772075679075, 0.7776941730477932, -0.693698803579554, -0.5921210381725912, -0.47078242384078334, 0.2184125685212788, 0.3527857292046692, -0.2147781941464453, -0.6328603244268367, 0.8209440671869952, -0.24840057989541273, -0.12961712774866035]","[1.242985654196705, 1.8724380502518085, 0.8456545188396762, -0.9194621589244608, -0.2243597400714943, 0.9963658175633904, 0.6861832702281342, 1.3719443812505656, -1.0209078345427396, -0.01875447361030816, 0.10140862686129856, 0.33041069146235663, 0.33250361253885946, 0.046125633148003976, -0.8174067299273992, 0.5539360112742818, 0.10698605014497178, -1.0636942130529699, -0.15664464508820666, 0.4439008369802714, -0.3133644571757857, 0.27272424174764054, 0.052174293922560795, 0.010970718246521276, 0.1590021578445437, 0.7942789695804383, -0.36815430048663594, 0.3821362645596533, 0.13658154953789162, -0.22096459978307853, 0.12394196882712225, 0.035548778349451304]"
"[1.9617009799569811, 2.8193439815955728, -0.4179612753694469, 0.33792089843219714, 1.241237823817378, 1.2832469902070187, -1.4370211622125448, -0.22790357392636945, -0.6636825439835298, -0.847424043447826, -0.041484785898496294, -1.7339851626725673, 0.11168995692991879, 0.5669909022671302, -0.563028737801274, -0.08265740795731825, 1.0782248575001405, 1.392339534746568, 0.15433504752280613, -0.4184074461492216, 0.07209365906991368, -0.8110846067904559, -0.07611743478945748, -0.144355022025241, 0.0678384541352731, 0.5966363714297456, -0.8489584906516046, 0.15608874083801963, 0.04460315453790121, -0.020367596946190978, 0.8897254410401593, -0.1154903018478889]","[1.6652645320375632, 1.216638039319526, 2.205320838601023, -0.820877063013764, 0.1709599952052934, 1.2330056899271558, 0.6524133194794481, 1.1667431585950072, -0.5528969334997308, -0.6968544001182945, 0.42332432137154824, 0.47835407305669897, 0.8743553279592714, -0.03121644707197708, 0.24546014297240615, 0.6752647546082207, 0.2380394350346203, -0.7335564896833603, 0.13478504893147028, 0.3408123923258889, 0.11780547399251268, -0.09772130382492003, -0.1371645798304825, -0.022580462314686557, 0.43784617646440654, 0.5001676274295286, 0.5440155490546611, 0.8584409610744522, 0.5430173350178313, 0.08094047166331676, 0.11833465692662973, 0.025942983293178404]"
"[-2.2170653126151825, 0.26703495303553704, 2.1788200093998005, 0.8821169060647025, 1.9005676860552747, 1.4316196939197923, 0.04732010714021104, -0.23698048946619682, 0.20354834940728245, -0.5089081074058033, -0.5608982566832585, 0.00035457641103973903, -0.6833460362304171, 1.1329688114497773, 0.4675774630230012, -0.12186587672300886, -0.39770911066404785, 0.32669348661689845, 0.8078824687373507, -0.12562655379537574, -0.5231197475429464, -0.2719716740381024, -0.7395894453194135, 0.09006116198300648, -0.6881117594324179, -0.6852721687717285, 0.9663867639507535, 0.16722200631286363, -0.07744600379598982, -0.03849519209187189, 0.18430355853162955, 0.9048750391600682]","[-5.39710926884628, 1.028900452686358, -0.6724293891951119, -0.04544654506335196, -1.0740828420700084, -0.8081036886878593, -0.8131593876644562, 0.1768801898943673, -0.9113907411467174, -0.25793100292420723, 0.7901420114878164, -0.31049559667888016, 0.16738699099748203, 0.7706537568211556, -0.7844260730124428, -0.35041201412708717, 0.8104719961083533, -0.8107527357757458, 0.013457784979057032, 0.4228210067670983, 0.5427489357443251, 0.6440814620175044, 0.04257676917119536, 0.2643118792433042, 0.7325091956578252, -1.1422296912188816, 1.042979786382448, -0.41334237622932457, -0.5036438339941439, 0.9484640433182878, -0.6508748142552, -0.3538483088380048]"
