image_embedding,caption_embedding
"[-0.11541660540236469, -1.636748599672715, 3.2205786515831125, -2.230940490443463, -1.0516142700166229, 0.7683063259289908, 0.053984027977068055, 0.5402413935485556]","[-1.7347811371597892, 0.9200200089511504, -0.36225507754451075, 0.5093089950629804, 0.5421750752088526, 0.7615794691493016, 0.7093724052689145, -1.6010412579007707]"
"[-0.9999719717930701, -2.1335141387801553, 1.7759364464202956, -1.858172982453777, 1.6769108759946219, -1.3814828651297955, -1.267570860516689, 0.22901354121571482]","[1.07811888214029, -2.6612261464832345, -0.6328976664441116, -0.25897672871123933, 0.09972459686826447, 0.021462153491219802, 0.13255039462562243, 0.22872345529418825]"
"[3.0943638600593255, 1.9911508593364866, 0.2040532883329062, 0.9475376982990718, -0.4825936956761741, -0.4088563362521344, -2.220502631946532, 0.43654765910358007]","[0.16687415040628237, 1.5786639448530144, 1.7835958480220067, 0.8568745066981138, -0.11243203809443342, 1.2942084280418507, -0.21669983450054356, -0.9703718597458691]"
"[2.177759436748336, 2.7976730996882764, 0.6638358284895304, 1.4416776680602617, -1.3711406183428905, 0.03910206979455746, -1.899172146363157, 0.41592171460625393]","[2.1955762421715375, -2.335373493591112, 0.3328418961593315, -1.3087356654428162, -0.5443032451622097, 0.06462375911767981, -0.3150639384242515, 0.46646318024365696]"
"[2.3501694895372682, -1.1651691082118867, -1.1409623433426936, 0.018848406155185415, -1.4117423698925382, 0.4692806672989659, -1.1208272359808011, 1.9807331369663403]","[-2.640786520065087, 0.03356796466119378, 0.23774612138941567, -0.5183027572982035, 0.3475865359640499, 0.05294201036402302, 0.428552223323494, 0.166804892322198]"
"[2.3368444385151563, 1.335418034823845, 0.06644459475607635, -0.9199625330387453, 1.2883536753626346, 1.237242718376725, 1.4636083321880025, 0.9179126153703181]","[-1.2013812479921906, -0.6904471997786948, 0.6530221605644708, 0.19093933376666217, 1.0544436361426093, 0.9380933638666032, 1.6354194802316486, -0.6374489097831532]"
"[0.9167752716609692, -2.335801721023666, 1.986055769443194, 0.12753005229206368, -0.8483961511708705, 0.9388856007803729, 0.28630357137706897, -0.9807677095519755]","[1.7595766249103397, -3.288011750639, -0.5727565244926319, -0.35547105184113875, -0.732182935332584, 0.37913026491533636, -0.15643748755122702, 0.04666646577678012]"
"[2.2695822996953, -1.1525274908556662, -1.674733603871471, -2.012946304567916, 0.6369070863150016, 1.567802095132258, 1.9602696919859246, 0.29325793332919387]","[2.142121593158251, 1.9858856259584838, -1.4221665797334344, 1.3306949191511988, 0.07350467993205262, 1.5803458951304785, -0.08404061168548074, 0.08615966348536189]"
"[-1.7472646330733088, -1.2031861078526258, -2.9343547955396, -0.25025412999139013, 0.42372724900923825, 0.1945258238795014, 0.18103107611611005, -0.9488649934849382]","[-0.5651888685811876, 0.9151069891556608, -0.10394156444385821, 0.04549264430727216, -1.4096803262382869, 0.5402221335097599, -0.77597309016269, -0.8243190317898301]"
"[0.2169613941661527, -2.3646178852306905, 3.40600056057813, 0.16985929576492065, -0.5543280559575609, 0.990820445088526, 0.7830471823058405, -0.07669096587667568]","[-3.1018339604164056, -0.45295128997126727, -1.5358713481545674, -0.5731051136420514, -0.518699370526366, 0.513555273196476, 1.0789522562413854, -0.35065329996722777]"
"[-3.740430807593745, 1.8553929870244799, -0.8228436346574344, 0.0037108462935233986, 0.6823611509156007, -0.930568862283628, 0.9959213040246958, 0.2644998161115704]","[-0.6423257840144017, 1.3650834861294794, 0.46576302436113776, 2.221147761434382, -1.5741095071023705, -1.0702023365653404, -0.21926771295673086, -0.5767281026321478]"
"[-2.3432308771224197, 2.7767230798165, 0.4995139616223431, 0.49144089284457565, 1.1181845399707506, -0.7515907687245073, 1.7015993356402084, -0.018492688066938625]","[-3.036660302326479, -1.0543825991142788, 0.05001910098942901, 1.38524630889852, -0.5250615511288028, -1.5087998131921951, 0.32004984775773987, 0.7932931390478393]"
"[-4.1196674022291955, 2.005656883769551, 1.0604011507737798, 1.1233936120673873, -0.1318483371030693, -1.529920785654139, 0.14296154516007162, -0.7082331533547055]","[-0.5974887863701087, -0.5062030433307372, 0.8060414513110762, 0.38550299518158354, -1.1764478171924493, -0.9778190943309685, 0.0851729519423558, 1.197781166994792]"
"[-0.6083631820159956, -1.011792659016253, -2.8187459134040878, 0.03518648125550766, -1.710999198450305, 0.9924682169757484, -0.07111049241626692, -0.34337818001899467]","[-2.6566903544605127, 0.5475814205144919, 0.5544248792453165, -0.18492046233989085, 0.32070608094448116, 0.7752628497312486, -2.3866663981743548, -0.8374890564193939]"
"[0.07914352036656991, 0.2198840236977911, -0.5974793106608804, -0.9241453685866302, -1.3058898454588073, -0.3190821651574535, -0.4661352960743375, 3.753944468398742]","[1.6554389845603454, 0.0760936351949497, -0.8923369262655674, 0.5920966321935562, 0.057236759160877844, 0.3065879491912682, 1.4899951711171422, 0.4021330352183918]"
"[3.1555607618347126, 1.284031962156594, 0.4967113003689813, -0.30273481654741824, -0.31328041710982546, 0.46720500998727976, 0.9191501957189661, 1.2065829971432058]","[0.8715791825508757, -1.8970248434820485, 0.8291252912908202, 0.6244565205097403, 0.9253933253381329, 0.6704711432455793, 0.874411429691118, -0.17001832399518627]"
"[-3.230364868356436, 1.4591780887987276, -1.2052201238275668, -0.03193370343172273, 0.04764230214939693, 0.21310552901488886, 2.0135736748884816, 1.072149605413772]","[0.5999899321008844, -2.2231736951904124, -0.2981724019987194, 0.625659226987826, 0.8235475774970215, 0.15705772129641282, -0.19124657808880474, 0.31750528984567206]"
"[0.055102006268463656, 3.108328182020765, 1.5021522437065438, 0.06491481219376945, -2.361188971639414, -1.178980707246657, 0.24878309704040769, 0.6430005615523916]","[-1.6518460184089843, 1.7624878144122973, 1.281126404912788, 1.9890148455885863, -0.2653575300209702, 0.06836704757648508, -0.42293139294131604, -0.13603637351776407]"
"[-3.644335888236646, 2.0621960725636885, 0.29963750653110477, 1.7606769763105805, 0.4932357212408824, -0.8045228702735753, 0.5156955571324776, -0.28627372724318634]","[-0.528177586540076, 0.3723211767472095, 1.3693218169330141, -0.15413959235677854, -1.2725571973294325, -0.9743851449781739, -0.29309064086730313, 0.20945129496808496]"
"[0.541170425920008, -1.293781506674244, -2.421120644905922, -1.803375975544233, 0.6853664806123324, 0.50307381026393, -1.0214566903009175, 0.06956235563229869]","[0.49211344699120685, -0.4138249671201818, -0.6363414753257317, 0.2281903479079306, -0.5234735735645665, -0.5930578729879283, 0.6650536835616171, -0.14802377826277988]"
"[1.9226362258012257, -2.0134285483780197, 0.5478588598333636, 0.02051606252108553, -0.28331676910551407, -0.6433510747191451, -0.05030508890074425, -0.4542083876223454]","[-1.6527939808114884, -0.9238204702974645, 0.6146293857347608, -1.1096578534249817, 0.5544859426675406, 0.5906014539939728, 0.0362200296715992, -0.2121061126205382]"
"[2.737520928358044, 0.0961944309262854, -1.0947065423188072, -0.1791784059179314, -0.6352660419667052, -1.7351378521978966, 1.7231590407104838, -1.1537358588737878]","[-2.4253383998572726, -0.2811344525057794, -0.03826553902418943, 0.9157992192503894, 1.0483827124210288, 0.3765069282948275, 0.9734867619948103, 1.07901493962047]"
"[-4.407140777388746, 0.8786128572155056, -0.7579314307384959, 0.6342569089855965, -2.598123276326483, -1.3613740597597017, 1.5379909828951797, -1.0414046756057562]","[0.6023217463840422, -2.6256399575097196, 0.33568600653187003, 0.8525994893256624, -0.47083449533966404, -1.049422382404789, -1.1586577214440692, -0.010514851490655156]"
"[1.1122871983910863, -0.8729671994404818, 1.5586129195068492, 0.6692523156024116, -0.737934793712663, 1.2608839788192838, 1.677136108391821, -0.3390634764612239]","[-2.4833263016610947, 0.49044036021822185, 0.6477061551368966, -1.7814032651443923, -0.5952201315210287, 0.2910792941268283, 0.34963243227700164, -0.5261345179895675]"
"[-1.7148650820864424, 1.7821803362258224, 0.9685454466882675, -1.7258844265236515, -1.6092531292062902, -0.02906227632118305, 3.1171153339144273, -0.4243976324359059]","[0.6537748446642868, -1.4774858090064817, -1.631145573302678, 1.0292097551837835, 0.8761088350528519, 0.7642285297211225, 0.4747932409641384, 0.35783351741039987]"
"[0.6049043314856428, 3.1193226481433873, 0.6108084248602784, 1.8524919840214489, 1.1693255071852635, 1.9393256946682198, -0.7696899379289383, 0.3812282961914123]","[3.0978099813730386, 1.0102896413117959, -0.07468238236074738, 1.2506303024274774, -1.048993014684492, 0.8018431051387294, -1.0959120655649535, -0.5626671502604843]"
"[-2.8088397424446065, 1.6522765600670584, -1.039698953642059, 0.41246414772758194, -2.381039577093473, -0.1293708040279158, -0.8803470942287469, 0.9795251915028194]","[-1.7115157447996507, -1.5072849327710918, 0.9631808907917644, 0.9861447921210964, -0.1401946452540359, -1.2211810707997612, 0.5249316565691489, 1.2091715780213517]"
"[-1.1120784794012861, -2.0519091678290367, 2.920386804485028, -1.4419066484738603, 0.6410341682331268, -1.3786311170089771, -0.7039795575571033, -0.09604551368158865]","[0.9535772699010099, -2.1149845952667863, -0.0025647355583733517, 0.370728125914234, -1.0268646229555787, -0.6932568728106312, 0.24103097878354135, -0.8347960874132929]"
"[0.16435618262705948, 0.8600330598300145, 2.3997671321064247, 0.46883181109237043, -0.5738405471407092, -1.0122826494540296, -0.1458585379898151, -0.07427734357804545]","[1.242985662785472, 1.8724409996256286, 0.8453623317266193, -0.9189154726395046, -0.22426986906766933, 0.9929822622378774, 0.6896775402139517, 1.3823078628542378]"
"[1.961697619689567, 2.8193676712993314, -0.4179958147590215, 0.33809226040154444, 1.2409900776054537, 1.2811926287365445, -1.4381147864572588, -0.22929864179982704]","[1.66526459542895, 1.2166361916157085, 2.2053009530911503, -0.8213662372978995, 0.1723797281165948, 1.2311339357035862, 0.6519418205105209, 1.171090067076497]"
"[-2.217058224159898, 0.267041794177296, 2.1787896992585027, 0.8822153622208322, 1.9008503681229232, 1.4315426110501674, 0.04718704004154265, -0.23783997387828867]","[-5.397109456504269, 1.0289034704171467, -0.6725715797084825, -0.04404694534145139, -1.073224145260548, -0.8083888538751033, -0.8102079342225856, 0.19356926205263744]"
"[1.7399920732009102, 3.067918597891397, -1.5892922104972722, 0.7270371480978922, 0.30550598533883433, 0.25462531823382456, -1.8685475722861977, 0.26056898872360057]","[-0.12514086349819006, -0.6153498724473536, 2.3983832601559154, -0.5930846952597828, 0.9490138791326499, 0.575593320363341, -0.3133062341303987, 1.2015646245669254]"
"[2.9269602621300477, 1.6854168436799932, 0.6148514193848083, 1.1985212945756456, -0.8519761354667249, -1.173836148892653, -0.21292557673842383, -0.9921871970592574]","[0.1715506175048635, 1.6305546202212813, -0.0627770292011295, -1.256135934144604, 0.5708905620186608, 0.2040006330865706, -0.30615839260300737, -0.5080249814918357]"
"[0.6932286553899402, -2.0138404817554663, 3.608266545566089, -0.12684774838191137, -0.3587715519222281, 0.1480202924233091, -0.03194666980908542, 0.33493143983472917]","[1.2510561519325147, -2.6080134112991042, -0.6164857099102541, 0.013960788932612345, -0.48708550445820104, 0.21248145815996525, -0.4394167277435817, -0.8711203517564491]"
"[2.376994037242864, 2.8455396670573188, -1.2117775220805933, 0.9803964343198879, 0.9657131733502422, -0.7088373806770992, -1.014267296812879, 0.72343368074792]","[2.330522221983109, 1.2531188345782558, 0.5464776817423002, 1.7316479350001104, -1.1337862377578658, 1.0546270681680687, -0.9470613382420284, -0.18372745209310562]"
"[-0.33903825803517035, 0.08243177739814403, -0.9453979414692073, -4.333989690638764, 1.4428875649624835, 0.4916120851676431, -0.3987121747899415, -1.5357207255084262]","[3.4489506897071545, -0.35654269355921664, -0.9791604884990079, 0.6325083823528203, 0.10826009203687038, 0.3254323311916897, 0.30095300180077317, -0.6753909895474168]"
"[1.4050426085803136, -0.09364300677586598, -0.8012853172035167, 0.25748472830258706, -0.7581991471555597, 2.4442322015436244, 0.22274030780282797, -0.14253860974775742]","[-0.20890118105792418, -0.5841273667602039, -0.20535255122996446, 0.339821068889823, -0.4831510789814291, 0.7645737006364971, -0.43427004681877623, -0.8121637121972848]"
"[1.6952219328182012, 1.7062097708056028, -1.6652358750096021, -2.2079036006224344, 2.627404479562479, -0.6663240407092323, -0.6717774318421822, -0.6407813761795866]","[3.941956999449038, 1.6125945782742692, -1.7928029527719977, -0.12136266442527864, 1.2436023457301064, -1.7644452392560157, 0.022536938433012507, 0.6582473843199498]"
"[1.2670575772203767, -0.9757296803589939, 1.6306494556433873, 0.9741703483111773, -1.602488435943879, 1.7632387797487332, 0.33131555250357503, -1.530019642135518]","[-2.4744092660418833, -0.9630401891040608, -0.09315911235942834, -0.3351809425824482, 0.2652632149902207, 0.07350598863334443, 0.699055694580092, 0.3653432442614209]"
"[2.2767013270660743, 0.0944898026806493, -1.1308152211525158, 0.4556765569489577, 0.5925691409413427, -1.2011675903715389, 1.614422658527029, -0.7623789695327292]","[0.5943387923026102, 1.6361493720388174, -0.37129647497500373, 1.2644574151127403, 0.8527202830647105, 0.9109800923993526, 1.2485832021768475, -0.21783117742524025]"
"[-0.8791823341701003, 0.7406087059680251, -0.3945083293295927, -1.0083012788217605, -0.1672713188411692, 0.45409760628257884, -2.6988273847308393, 0.5494382891760009]","[2.6471062747170024, 1.1692222711485154, 0.3522345546712578, -1.3475179668344994, -0.15798695672404697, -0.46139837680346774, 0.039106255479427234, -1.8246329654646325]"
"[1.2277042782303833, 2.6159562032092114, -1.7795183180114247, 0.098901729413402, 0.9426942420725066, -1.2442942380811763, -0.8781228959605176, 0.5481358247226839]","[2.4796781862837958, -3.0652583815683645, 0.3290445051849392, -0.6794496338535025, 0.018707873560080555, 0.16206248790588537, 0.19160265478749716, -0.47311834067781344]"
"[1.384219144232655, -3.0021769939288703, 1.9968545502553519, 0.05867720854604065, -0.2743366459496715, -1.9891793413208503, -1.159297925844845, 1.2665491401578657]","[-1.128290396327339, 0.495751737287227, 1.1577638913315114, 0.18338892440805804, -0.5057859697667475, -0.3430166559029097, -2.117009441799779, 0.023003053125356526]"
"[-1.6268884134672443, 1.9601443688817979, 2.3302179094197353, -0.5570364166097358, -0.6863403867810353, 0.9720933051512829, 0.8560900571990804, -0.63537957781529]","[-3.6553851564170428, 1.9079543839060555, 0.9712348533467288, -0.44376082983895443, -1.896166854820655, -0.42988768406776257, 1.1616041690505794, 0.3567992280974883]"
"[2.2078370985609554, 1.6462072628527828, -0.7305814299296255, 0.482234044194133, 0.11389408419409784, 0.012280062642336763, 1.3633084430918583, 1.0811266459093645]","[1.804805412372173, 2.1484201194679127, -1.0050520135049201, 1.351586272762999, 0.715246415565617, 0.9017469850372389, 0.554510173586036, 0.7153109694719061]"
"[-4.371454254187376, 1.0506243835636735, -1.148214935678683, 0.008800511859393088, -2.0171536096719063, -0.36442708590709116, -0.030603021874942293, -1.3186005703423294]","[1.041779047308194, 1.5841868730032356, -0.9514239940872924, 2.1224886487580403, -0.20302956065340244, 0.26534815815025864, -0.12251439577602063, 0.9029136823767228]"
"[4.2450407193708735, -0.25359577645022907, -1.1138878119680824, 0.9934105903660994, 2.139219566394676, -3.4244165761759873, -0.33983001014975067, -0.514779817059534]","[1.658692772617325, 0.9238148110514641, 1.91794860879852, -1.1020498403066603, -0.9675316758813693, 0.7445881019753625, 0.6557553532743452, 0.8262651915328333]"
"[-1.5192290262572175, 0.7352133055126124, 2.137217517664771, 1.4616608835577354, 2.339630377628761, 0.31880322855829857, 0.636628967487821, 0.5253582811833472]","[-2.257114117148242, -0.5861484093038349, 0.03936662907261201, 0.0002499365721493441, 0.4600814627943756, -0.24104278083612135, 0.029797095768678773, 1.758908392988725]"
"[2.43051618580442, -0.14970120771845222, -2.1514914345877254, -1.2005193066159334, -0.6427124993745652, 0.5753610996091623, -0.2637512588484553, 2.352659172348446]","[2.816730362240555, 1.2242891177638986, -1.6478524575356215, -0.26331766494969144, 0.9024300868579701, -1.5113155127568358, -0.08203641144014343, 0.23164492328468075]"
"[1.8554766885218787, -1.1632733946860825, -0.5689111362078648, 0.8354397932916074, -0.5265906502171324, 2.6163664004961507, -1.3864854947629488, -0.6407249868496637]","[-1.3449918915803025, 1.7522937505910674, 0.8443293849175163, -0.06587386161880104, -0.03544455601235482, 1.261524830682199, 0.0282014539929544, -0.5742033148316167]"
"[2.102578786646919, 1.5783955810984114, -1.0316537660076752, 1.1509871965175393, -0.8905568495156281, -0.7345039420846352, 0.8333393710933902, -2.3281243731942323]","[-0.6129362816401012, -1.6962444819313418, 1.5755619031928212, 0.029978156761720123, 1.7071320065591753, 0.4868849278543708, 0.9555365760990697, 0.24818699973613423]"
"[-0.731224856225172, -2.0760223111946496, -1.489167126574743, 0.0029448909869355293, 0.7544914690431214, -0.9379510982805075, -0.7443180091788085, -2.9891218221857705]","[1.3572205989632884, 1.546351008608453, -1.4604051897283512, -0.4124555998838726, -0.06581117039067351, 0.07401440282844021, 0.10763364828329408, 0.5858794270916768]"
"[2.987637298363127, -1.0692619810378405, -0.8243062897898648, -1.0158802159697877, 0.5563381687293049, -0.7984894997494043, 1.7166569544075199, 0.5280512898640354]","[1.835832209852843, 1.556342045264895, -1.1799908414245746, 0.6773498155919483, 0.06427359569953428, 1.444882057957253, 0.0812180218509387, -1.4421990607126813]"
"[0.1074830312430203, 0.9625099490039859, 0.004173042995509846, -1.8159396859761758, 1.3269750096588337, 2.9100334783694763, 1.926600194826676, -0.5067463928006454]","[0.9637512765284092, -1.8132818892304357, -0.1779955107150716, 0.6025418475863329, 0.4321141311999029, 0.5373523858762318, 0.722422644747539, -1.0321666115504815]"
"[-3.7689186184832235, 0.04707646634999765, -1.5380315094692563, -0.841672143372529, 0.4200858996197165, -0.49301315016940706, -0.3674737227587923, 0.8797395682417064]","[-0.19060301099189259, -0.028763948721004157, 1.7467361460281432, -0.043314168890742695, -1.0411072206004957, -0.6167891071053264, -1.136187943834408, 0.8882725529624345]"
"[0.1577180473612202, -1.4384696700487232, 1.9759519924208093, -1.167808168083738, 2.809077213187857, -2.892481090813786, -1.3116592735947188, -0.6637358385626838]","[-1.238709901485432, -0.8153016993246217, 0.4958082824426624, 0.11237093915452441, 0.44570495247182446, 0.3775727254567182, 1.6529581720027329, 0.4567797484729794]"
"[-1.676007248543539, 0.010112555362066362, 0.18758924643324915, -3.5689787636939414, 1.4425097570885719, 1.4719729160633543, -1.3921008715441396, -0.795258144317387]","[-0.9003200321875692, -0.2918465398547242, 0.12337639604875118, 0.658834208278415, -0.6310641535319363, -1.1248600330419842, 1.3295767389403155, -1.518711724115183]"
"[-1.167760732819319, 1.8671865204181148, -1.3327582913085692, -0.9059234069964436, 0.4759912818101846, 0.40397022230610885, -1.0777525361398008, 0.3681647167601438]","[0.8056360529605915, 1.4315438831454077, 0.5056367930845067, 0.1539266932155335, -2.076189766774931, 0.0013336694165306236, -0.09396703108307665, 1.0159697722892636]"
"[-2.745064327716639, 1.4596529660540587, 0.8666966105946646, -0.9236258400859694, -1.2306992846030718, -0.45344043023590264, 1.9401622766744953, 0.012969702042417324]","[-1.1212035706692338, -1.8073077555586154, -0.06662058121805964, 1.3509690586403469, -1.0183161538327965, -1.1872307232444101, 0.05092234588229132, 0.0841140761562966]"
"[-0.6820998020532602, 2.0356515883562203, -2.1287871272312806, 0.046753456348745726, -1.8367544979553103, -2.2276680612413196, 1.9311183462282215, -0.052978673617417045]","[-5.2042261681795425, 0.4129831518685005, 0.3217669987280495, 0.07814896134508251, -0.29461135668239374, -0.7927651972256976, -1.8797222936665623, 0.37746321371443997]"
"[0.5292179912337192, -2.6714828906111148, 1.6385621560334611, -0.7099410024389056, 0.6025795119950611, 0.453892466454237, 0.2509804318403297, 0.2739951461883028]","[0.9369706427562821, 0.9758541278451773, -1.5551338487992987, 0.5681049830363205, -0.04612338480391748, 0.6088114009558537, 1.1335278255190997, 0.8731960818917875]"
"[1.8426055482480213, 3.5622510024853455, 0.1838394453495827, 1.2435104126609313, -0.6233765660541414, -0.15569404328152617, -0.9198395203778191, 0.16113888348664082]","[2.88558428582945, 2.357086265479677, -1.1460743014653942, -1.1743878817929114, 0.3959109522802497, -0.6022197522179743, -0.1120680273447296, 0.18458190831461005]"
"[1.8385199666173972, 2.2079700232807618, 0.1942092634803879, 1.9587527321274993, -2.2605074739766575, -1.8786746152720324, 1.0534876812275278, -1.53084180655317]","[-1.6241518992014579, -0.5449757850198375, 1.7145339842287763, 0.7532067514776659, 0.9820475220599405, -0.17470877606669835, 0.8608224994459822, -0.19007029104980994]"
"[1.5610000384975644, 1.7995674392024856, -0.8485425156198467, 0.5212855728119652, -1.2268324181565258, -1.8845123378988635, 0.256784245542438, 0.4665082510800153]","[0.8852594447321075, -2.3365014428793662, 0.478676437739706, -0.38158093744999294, 0.5434927277466155, 0.7350359507915665, 0.04582710485401728, 0.43190328547309514]"
"[0.9898711264333411, -0.4450774282219924, 0.9647251028099023, 1.5932610850144966, -2.6181951608086345, 1.838023344306735, -1.3149868665038673, 0.6394195378828391]","[-1.1356447036843638, 1.4412790819892123, 0.8686084767107134, 0.8532121336437987, 0.06421364401983963, 1.0553916326179424, -1.9395134173797286, -1.2706456580329135]"
"[-3.4621796207636377, 0.31121114534691524, -2.7700194273335965, -1.1407165831316257, 0.26659359834388774, -0.06842590687522566, 2.6113003427322132, 1.389140025558252]","[-2.476765872613477, -0.4033289631495227, -0.30555003659948515, 1.3724465276513718, -0.1302531314339569, -0.004584637650906859, 0.5476046983295471, 0.4826845812125875]"
"[2.6905312268502497, 1.0434850798666753, 0.3239337919610467, 0.9355727530645136, -1.0924936238696508, 0.4239583936855625, -0.15387916828884465, -0.9988887436193773]","[1.3414456551474203, 1.0495885671109284, 1.3040213198316981, -0.8370275750567386, -0.46281286206931804, 0.44507563864655536, 1.2977901003913097, 0.725573438308017]"
"[0.05338206577302431, -0.5565205803410299, 0.5653035295739088, -3.344951942452412, -0.7122378082700004, 0.18288838488147835, 0.010446643991508329, -1.457615418978473]","[1.6503173215731537, -1.1162922550070713, -0.24842637982665894, 0.3705631673729489, 0.4370917693853978, 0.17507307097054495, -0.7571910115380276, -0.8902161805571491]"
"[3.3689528820577532, -0.8799499425455193, -1.3306680331145002, -0.561196169622637, 2.034711379233135, -1.9394416754592827, 0.9103720775417562, 0.3191116719461842]","[2.389747163419809, -1.198056708777768, -0.32683719070620637, 0.4383446696248001, 0.17148544250581754, 0.14404429403206814, 0.23441129978245734, 0.2542527449409638]"
"[2.4261170358658126, 3.403308784980624, -1.3737381618330624, 0.13228484858278056, 1.289919792211958, 0.3994250674388986, -1.6500791417629568, 0.4397509840423324]","[2.0346643440416483, 1.4990577078149179, -0.19414005498595874, -1.1765586893671822, 0.2670123361663275, -0.53600289311508, -0.1126249411547324, -1.161935009737016]"
"[-0.14194977981074047, 2.041551242312546, 2.437445468393921, 2.5660383116367917, 1.0251651519857923, 0.3268243459883569, -0.4036929257935192, 0.31016577288188685]","[-3.73815752186562, 0.09827731657130047, 0.5590336361589224, -0.3963817958055544, 0.4462919883708668, 0.23191314331343926, -0.09423374911270031, 0.16866637990538505]"
"[2.248023019872115, -0.07005404130893347, -2.1043437448472497, 0.44778832697152376, 1.6921575218684695, -0.9081945951580338, 0.6500480140364528, -0.19174214716351862]","[1.2702781269926955, -0.7283490677275332, 0.6493968444574237, -0.4971405681985761, 2.0472561266348346, -0.934000962304603, -0.7487672590155164, -0.3272943579044365]"
"[0.4768573855044181, -0.6894071648820532, 0.5296327578548817, 1.1143807542300372, 1.2768977057881847, 0.05507941461415993, 0.1902020833657933, -0.3134363838818924]","[1.4904839544501556, 1.0709232536549642, 1.1236215826978542, -0.05831911607159249, -0.8496554284749541, 0.39412585597180366, 0.6099233726576206, 0.7362157636443378]"
"[-0.8347135360045954, 2.9755995287982846, 1.8564206886988646, -0.8393050778675198, -0.04537190570694731, -0.5894479752807268, -0.9039916096331552, -0.05529294649605946]","[-2.7576141118989366, 0.4687911963208918, 0.34794065791684425, 0.3981146511337723, 0.18864418734719357, -2.9979645246027893, 1.2541438168055155, -0.1386206946454179]"
"[3.5846289875058495, -0.20120654676699287, -1.745556259257253, -0.4461673680093839, -0.371755702541199, -1.5113039481445203, -0.007246349253827976, 0.2720948919443418]","[0.9285109121495236, 2.142390730039477, -1.495265702671288, 0.7048775786331989, -0.04243875515436325, 0.5823895057563793, 0.059482741935051875, -0.04624282631431714]"
"[-3.7472836532846916, 1.9036235815044116, -1.6247789717371712, -1.2629062680903724, 0.5563330234020178, 0.383650006583747, 1.3853651818019634, 1.625513606476222]","[2.2616146498524285, 0.5899579336151037, 0.17595604234282344, -0.18551470735028583, -1.0012233728883675, -0.7040455244504267, -0.2888490268486034, 0.6548883444395626]"
"[-0.15019757493605942, -3.0125714605039207, 0.476208819213541, -0.08348159072573695, 0.7508149924315758, -1.0491295598910533, -1.0446796332125026, 1.6566247064982096]","[3.805791780263951, -4.398750517135051, -0.04565793047565359, -0.2393740331903885, 0.15871101232627646, 0.49568010433829546, -1.4643105211658403, -0.13010175419808176]"
"[2.211594708691795, 1.9602953093298068, -0.6212540496745557, 0.8247929008899124, 0.3700113220786163, 2.387489105474353, -1.8344434025783998, -1.0771395770633019]","[-0.04575649424841077, 1.3741101711117552, 2.661074236206829, 0.8871273887365856, 0.4887867341847376, 0.9156192974252774, -0.253215896000851, -0.5895785187641308]"
"[-0.7503297914390987, 1.3311350302048042, -0.3364344203364965, -3.9526320730392484, 1.1330813845014893, 0.4843330880401756, -0.153760788302677, -1.0392782978959112]","[2.990303172288255, 0.6746866064031001, -0.8455590997331601, 0.024571766136350728, -0.4528599889377349, 0.35664569801506774, 0.8318018858076799, -1.4769118241591512]"
"[-0.835194147662039, -0.3040647268309989, -1.7021187485532372, 0.182252033216989, -0.03136945954225735, 1.15376373233601, -1.5507466336996947, 1.2684719327209815]","[3.4566231519062836, 0.4604851697385657, -1.5106661372611878, 0.0350316107403729, -0.24207631727860007, 0.6542194506198931, 0.5141862712353169, -0.6429669155779784]"
"[-1.2998969124620137, 1.2590547302523767, -1.5590666161381788, 0.7494034764048104, -1.0959937005994178, 0.6277412173952935, -0.1340584861462585, -0.07591877193591597]","[-3.8717022243019463, 0.4120173049707171, -0.5628502778486381, -1.5241105424407946, 0.09441892071406145, 0.25067380790238464, 0.010799656347569854, 0.7623392692042481]"
"[1.210983574807002, 0.9375797611995818, 0.6599670855036092, -0.22896787667256296, 1.5378018104580151, 2.081113232415954, 1.738943816862985, 0.27224764948865393]","[-1.5720504844569594, 0.4671522813016092, 0.579643228799318, 1.8448282137647647, 0.5310193317021085, 0.2891826244499359, 0.16640186632945478, 0.22153244098799618]"
"[2.0965819728143344, 0.8816802199129055, 0.38802513743678024, 1.617254266471626, -1.3466756136646658, -0.2874957141485407, 0.45011513803392506, -1.0508185402788346]","[0.07940005615111276, -1.78200074327499, 1.5380338605069452, -0.05612769667877976, 0.690537190688828, 0.17836264781178354, 0.9753802410767998, -0.06445743110434653]"
"[0.5115818915129058, -2.330120817790607, 1.5684291745222565, -0.012388340926346867, 0.2474186761773125, -1.3202862997313483, -0.2950050344323696, 2.7700238143306555]","[-4.639476795291095, 0.09173337963674241, -0.8924288706081571, -0.2853150185499875, 0.29848839144444006, 0.4055438321849709, -1.255468814999932, 0.4272906303730881]"
"[2.4585617368588912, 0.323218512699171, -1.5182473493464286, -0.9501862141696655, 1.7231202493656108, -1.1616724594749863, 0.3693989647371457, 0.04413317162931184]","[3.826180380791439, 1.1335727688960349, -0.2126621684315628, -1.2889547641234218, -0.011097817411139249, -0.38558672805938743, -0.06449922030828041, -1.5248419159848963]"
"[-4.755694950139698, 1.487463597126932, 0.39456934628394374, 0.3915879440532453, 0.09286741465455127, 0.11045430389334007, -1.0346885285816119, -0.4856547649301191]","[-2.1371478089075207, -1.2293306131787896, 0.4638616900373297, 1.3319760651990462, -1.2216398061798348, -2.00958709617926, 0.3697344782477238, 0.3876493673891914]"
