image_embedding,reference_embedding
"[-0.6096931342436166, 3.0829002390556246, 0.27735473153894763, -1.4227382201604049, 2.5418029187546307, -0.41819570915564624, 0.6218144508127545, -1.8423546842305685, 0.14228145111536894, 0.7711132548270779, -0.8029720443523135, -1.3796203146114652, 0.564500071849868, -1.058009410585672, -0.10000117261413727, -0.15482109372262137]","[0.9061497758411446, -0.3099200588437219, 2.0435866658247193, -0.9000748358031118, 0.22610189356840554, -0.3504936495841859, -1.1138395012470246, 0.8290248735115465, 0.01431710874570392, 0.3305111734789386, 0.11119822094181697, -0.3106048582897647, -0.8092945294271148, -1.2876798532169103, -0.38992091059099115, -0.41701369718445885]"
"[-0.465257843939331, 0.018782509917300596, 1.2514365305834236, -1.9125994873305998, -0.5954056596730505, -1.0057358501361888, -0.1844789148393045, 1.3302712531279033, -0.360148888295933, -0.41974938177379134, 0.44331708296326156, 1.8596704887240663, -0.9775909585138797, -0.9862707746227664, 1.6235525786164613, -0.49380070302459594]","[-2.472102693517157, -0.509868916552071, -0.08549648802130681, -0.749920178431988, 0.8529259685562073, 0.713217459335598, 1.1221789362709094, -0.263529151827616, -0.140135611166811, 0.22590053425624892, -0.44998389196981675, -0.6936192585820525, 0.5139555976380816, -0.5171584096462102, -0.7575587703794293, 0.20223556036920173]"
"[0.8999170023594193, -3.973439112474909, 2.2140283423285063, -0.21332040169364402, 0.5235248451048234, 0.8866626209523707, 1.4768721391405952, -0.7237573503997148, -1.309182991225665, 1.3458149820875218, -1.0419433309134158, 0.2454080593848626, -0.7764387051386128, 1.9041518219835958, -1.07061692928556, -0.42407577539038993]","[1.1871536233060704, -0.5925738930857131, 0.3704479533625589, 1.2702170860784625, 0.5722704917840443, -0.5062656776584091, -0.07997967119219215, 0.1899628798036152, -0.567294726504549, -0.30927107831900036, 0.1756064050802196, 1.1761310634994393, 0.018724030665440074, -0.12479678586237941, -0.01723312726420336, 0.43986731089257514]"
"[0.46336682080652164, -1.5368371521060695, -0.48731552285540547, -1.3803697136432223, -1.1488985366142075, -1.0554571574105938, 0.8819535848546974, 1.492824832693828, 2.037994028529998, 0.5902699756069568, -0.237816317702779, 0.05485617549794312, -0.40214544550524195, -0.43493537391249454, -1.1364393877240775, -1.732621251397903]","[1.7125387867035962, 0.006530751068362953, 0.001087246737835093, 0.4873135350604181, 1.4970566637362048, -1.3466154590736505, -0.49259212830152327, 0.7818946083374638, -0.672589877599844, -1.1996623329965563, -0.06678177266518404, 0.3352908258700144, -0.7932551824578464, 0.44350994423798484, 0.31643991092870905, -0.7133475021810726]"
"[1.5702218699189514, 1.3502222380645084, 0.4317697563645638, 1.2336590567670283, 0.910113453059926, -0.9492272002695997, -0.8843122474732699, -1.8270268036091735, 0.17441792015119253, 0.022262561573459218, 0.4811283034532647, 1.2823783733182241, 2.013042710309272, 1.0872045316149295, -0.250211320610786, 0.24914557556631967]","[0.689517775647232, 1.7512521943460568, -0.4210494195965082, 0.01367865215757829, -0.5220589678492715, -0.394261333689226, -0.29521448833507175, 1.2256477756554376, 0.4524136149918931, 0.5559342767667318, -0.12395566818268927, -0.36425848187710735, -0.11009662505441568, 0.5728372558379519, 0.1604842519060308, 0.17777003098658464]"
"[-2.228065516762821, 0.04687291064167728, -1.2077250552402954, -2.3754234340224296, -0.876654674547031, 0.4758380619059961, 1.1163907443360621, -0.3194989855166647, 2.13557156495476, -0.4278069303025329, 1.100711390707531, -1.2729516964890095, -1.099885863071587, -1.3809791068064057, 0.44039554053610364, 0.32624306378331897]","[-1.1214444117096192, -0.9187830467052691, -0.2561497747736257, 1.2979496035419802, -0.13671049898861715, 0.6743658592624905, -0.7294416212848598, -0.06176799552470232, 1.226883577825574, -0.16802878606005148, -0.2930762483052939, -0.09108722542686871, -0.22971168329432207, -0.19995018079648919, -0.17041360447516077, 0.3290760334628257]"
"[-1.8565310409614195, -0.5173494616395802, -2.517965173452804, 1.9898210117979724, -0.09972545654173988, -0.5459623825996087, 0.34574355904747706, 0.4001561579248789, 0.020523981226666068, -1.605372138784409, -0.9737128389518646, -1.7564718718284003, -0.9973927901477649, 0.45033133645058215, -0.06757779588628694, -1.1801083287769198]","[-0.33080992664299586, -0.4532660839887476, 0.26030833242380635, 0.018916212674825423, 1.1709010067412557, 0.5312531757627019, 0.21688473923730775, -0.26056959073916053, 0.2637060601310725, -0.15199535820167373, 0.09954757319643517, 1.0477142302389297, -0.351079142635226, 0.30028934818317204, 0.41862608484256975, -0.07059499262758828]"
"[-0.8438899784126358, -0.9598247530867189, -1.0606962557326263, -1.7748238788984703, 0.05613593169429935, -0.1899864084844999, -0.6021818105978671, 0.92791300021317, -0.8025080894040116, -1.860626152962522, 1.2221075422166054, -2.146586175488585, -0.12194308778392089, -0.09775722341746657, 1.3854133977174687, 0.16281719079767737]","[-1.9933276223737013, -0.9518573412662359, -0.30285917654514116, 0.5828210453178431, 1.026604432947111, 1.1680112447746283, 0.2719916082418811, -0.09255258274055797, 0.986526286823853, -0.5157571771831768, -0.20787951731581603, -0.6637761844903353, -0.3482938986846348, 0.07356820347978603, 0.31342981415173293, -0.3719907181247322]"
"[-1.2025217463635431, 0.3046774199099825, 0.3575351671747403, -2.9754029072684305, -0.963488338272986, 1.3199467257225441, -0.4559301004883765, -0.6500477688369594, 0.18282423626983946, -0.1351925241517437, 0.12653047966680941, 1.6211228861350413, -0.8368310473742063, -0.22097787007260714, 0.923393774278046, 0.08248381160501592]","[-0.8232733617373856, -1.0697679487209484, 0.4211070093853331, 1.3887818809712524, -0.29158072377611566, -0.06745601371955808, -1.0495837228556655, -0.11518514498975428, 0.17586008967119363, 0.9446250353201996, -0.5266641041428632, 0.3631498961358743, 0.48297724468758635, -0.10570598615311701, -0.3792130920601121, 0.11452678704293581]"
"[1.9342438322480136, -1.0159721395927612, -2.079036493717608, 0.46971448575595354, -2.3837190891204982, -1.3390129763860648, -0.44717873442124556, -0.6792517361550062, -0.5088229765925142, -0.1602788156075174, -1.65554360899975, -0.45609325195264316, 0.8728858331177649, 1.4440199939314682, 0.34001250415600354, -0.3313286802728519]","[-0.8874066573605005, 0.2703025265848051, -0.13429001407055033, 1.0717968016862334, -0.10649568100683754, -0.7641869794538784, -0.40458337677065226, -1.0977705999092526, -1.160618973133225, -0.1503714206354138, 0.3880267280055132, -1.334805365525237, 0.11724630704352441, -0.38817359990834566, -0.09525203261358547, 0.5729720475238792]"
"[1.0832883842421857, -0.731194224277475, -1.5562768145066361, 1.337258079946789, -0.8099340709809533, -0.5069418732353287, 0.35786115515204386, 0.8242427743572511, -0.5952450767411399, 1.2424677675821996, 1.1959915904587932, 0.3410067672507537, 0.5413861259200701, 0.19392734272293735, 0.8539614618128488, 0.18075063816921227]","[0.15974910960573477, 1.5513677191912685, -0.7186341961260689, 1.018337283233768, 0.26275439832335895, -1.6985714263361795, 0.37775449279787826, -0.3393930741753548, -0.5152111220066945, 0.22001323469074963, 0.7714660008825615, -1.2147112862881682, 0.7647646490636189, 0.34079272464237287, 0.0032872738164557076, 0.965716066391265]"
"[2.621432846575332, 0.8926992764170252, -0.41232321959766316, 1.1351250861544635, -0.3390574989928067, 2.9863241461344976, -0.5369414149500297, 0.2867915600134245, -0.20687053875786662, -0.3706203358460115, -0.3119421058780515, 0.4297669042812196, -0.4802778114342972, -0.271946666751867, 1.1092699524005252, -0.19006533643602574]","[0.5737741944725585, 2.1766164217459805, 0.07953829772731821, 0.29053453278824265, -0.2039556362675052, 1.090279246130931, -0.5284589190526091, 0.11288496249970538, -0.20687889941539603, -0.5118496874762338, -1.313567116604181, -0.6295524665529763, -0.1203869744728757, 0.4294701890308281, 0.27197587121923866, -0.06669544242677285]"
"[3.6342365872522056, 0.6994261624784095, -1.7730040103461453, 0.7783902381728888, 1.4838169092538733, 3.049451525639434, 0.04160694292268342, 0.11506985039808058, -0.3888160641357538, 0.15224568867307203, -0.2472616432392384, 0.20465671624741755, -2.4769315531239164, -0.26667961913592353, -0.1502920581745323, -0.5729904661788934]","[1.7728704851035566, 2.7906078414610973, 1.0665014992903712, 0.5421270542811308, -0.8623643467851824, 1.5259214199953608, 0.38437632770703173, 0.004109301304203213, -0.520982673345854, 0.040371829413102085, -0.7620548470067475, 0.8081391763630643, -0.2227965114084076, 0.1516980230465889, 0.11810789364127507, -0.0459724648267021]"
"[0.3088953823893433, -0.5071446159992453, 3.1839591352006935, -1.9592063834460656, 0.3332391280782438, 0.28929847597560016, 0.08461067562194038, 0.40684623563273375, -2.089238037320576, -0.8171648891460838, 0.2260792700024936, -0.08158607690557486, 0.5199095271077934, 1.1381048642287632, -0.4188816593940859, 1.5210406494238198]","[1.0319001074776115, -0.5598921525106634, 0.9095346444439425, 0.218738294893099, -1.62685954987067, -0.24237813860245042, 1.1830170707164653, -0.2883792565486682, 0.2844474018751394, -0.050532688623880294, 0.3611649765004614, -0.30306485973340186, 1.2020229004650618, 0.14749859453400316, -0.16017164385741958, -0.0829263603184723]"
"[3.5867145942443233, 0.8242378602434051, -1.0240132009246357, 0.1875736220724461, 0.04885648858999656, -2.075719455279574, -0.05789995339072963, 0.3771259500646155, -0.7671317363039865, 1.4060661158128709, 1.369213288734713, 0.3969503498251887, 0.21753036657981348, -0.10196283795809837, -0.9184178701427564, -0.24225711298812388]","[-0.9738973421286239, 2.0146938694851166, -0.06168502285572826, 0.438360024290106, 1.5267057623270397, -1.4291199589081476, 0.6035264782712713, 1.0207954445879648, 0.7940560897991199, 0.5859750396259211, 0.544866455502844, 0.47076647022915014, 0.4973702298866414, 0.27745856830548554, 0.2791450069848637, -0.37205042245624526]"
"[3.5580739451580157, -0.6056206895777351, -0.5766001973289753, 0.4519123869293873, 0.39382804772846836, -2.464451159156919, 0.9404811076395365, 0.008386491912764435, -1.3124351383586081, 0.5387633016456039, 1.7678972048794772, -0.17949497561602948, 0.8147505417413516, -1.1263028885886788, 0.04218065638762464, 0.9998076484579577]","[-1.4925396023176, 1.081666585736155, -0.1419841672224332, -0.18157084135292925, 1.3191447705321147, -1.023809786675879, 0.9869032207431816, 0.23072887836529768, 0.08863811557241603, 0.814228828894061, -0.0342281478056909, -0.6132564607030272, 0.48698792367208504, -0.24328094125135177, 0.06383557821393646, -1.1129219652578173]"
"[-1.1832351664530294, 0.33367707999566826, -2.575213680523956, -0.8987601051961112, -1.3513835848471094, -0.5750632437121181, 1.4128779245913692, 0.13229926020782662, -0.085180041564802, -0.3010957066260826, 0.7345644692120393, -0.13367265003918097, -0.24518350573918513, 0.6227149079849115, 0.29622081505793035, -0.2555478098183885]","[-3.1099884078179407, -1.5575141532123176, -0.6125689358343325, -1.071211899507057, -0.29790628522441326, 0.056429638767430165, 0.19573517496955142, 0.6840633088907316, -0.8605411739582463, -0.45558112293435177, 0.3293162284580636, -0.3630326325394216, -0.4305488611711506, 0.4720265882152292, 0.08883902115722538, -0.9495678141554579]"
"[2.3732953612151992, 0.7893551459321687, -0.8986737891810336, 0.647849760388998, -0.7487771780572562, 3.25940805563972, -1.1391997167480392, 0.26407316637583855, -0.1723118490762847, -0.36979655524765775, 0.5860303412070321, 0.3094656326208399, 0.1341388177020867, -0.7387090441372222, -0.8002010785648758, -0.6181529642332705]","[-0.9872010551588926, 2.133459761177024, -0.028089887588421892, 0.7162145025333745, -0.8843628839349255, 0.7666807745917891, -0.28339942828111053, 1.0286550533597993, 0.08227067665517084, -0.6757542542476557, -0.9052405841299503, -0.9067476287269767, 0.744776427619006, 0.46983707771125044, 0.49302504785114, 1.2134164527219549]"
"[3.484390983224229, 0.26148033036254387, -1.5886372016126713, -0.5888609999995608, -1.136424470269175, -1.9953658731848012, -0.4198372350288728, -0.02417058181454271, 0.020655597641895746, 0.4602347376748589, 0.6476631470457951, -0.412453216212349, 2.246728812428845, -0.5957610452897908, -0.9649020967318215, -0.007248181810733144]","[-0.22303734205301046, 0.6394820251865397, -0.2866166266206074, 1.2738043267455552, -0.2333744282254082, -1.1628570230739128, -0.376252213632022, -0.2833933437150205, -0.3660122005759548, -0.2618412496541215, 0.3138276358832125, -0.418959225234711, -0.34389980711857465, 0.3982665376411286, 0.22659498246657983, -0.36793707367955947]"
"[1.9943502472589154, -0.6769996532745204, -0.21358354915286273, -0.5858645761135532, -1.8320696226126831, -2.087037373904643, -0.07243047022311586, 0.9114358664934851, 2.1689279126184484, -0.714830168779516, 0.6739472730601942, -0.6907119194588123, -1.1584157227096745, -1.2184281464327247, -1.3127847304804563, -0.6307709672704421]","[0.17152495273538954, 0.7265822840501591, -0.8866290623114534, 0.5055191043616455, 1.4888592866982306, -1.4387196117471814, 0.24670977618775383, 0.22053086325459598, 0.22249867311253915, -0.11176632904107682, -1.3560113208387305, 0.3611081499923352, 1.0698001538542452, 0.7542993133149738, -0.3578736780286978, -0.7079174664034649]"
"[1.9559301326285607, 1.5441641690210535, -0.6418403533134216, -0.16452572567630241, -0.22577061461568493, -2.549717049896558, -0.6392566406113606, -2.4155835179723413, 0.06061767110509221, -0.24841471424069872, 0.5789514563727113, 0.34467162209202296, 0.11820139482983394, -0.3210948339902918, 0.24139224792437905, 0.08543649580369192]","[-1.0289095763997775, 0.9557690757006743, -0.6299128074485485, -0.46426187735186786, 0.40316650276944077, -1.8804235206931526, 0.6799269389470202, 0.29520924187513536, -0.675998593917451, 0.3662986312683189, -0.11075116317647535, -0.07893245345070601, -1.0215670780953356, -0.08947648596747196, -0.5911463123898252, -0.5360792620264894]"
"[-0.6596502048346771, -3.3409971874735316, 1.735266537126042, -2.2526933813877466, 1.023524566504173, 0.845047125385486, -1.4294129876862178, -0.44730949851954704, -0.6960606467174283, 0.1344680244329164, 0.08533420868895548, -0.5556081837803071, -0.6466665021722902, -0.04346048785458921, -0.9860633294131188, 0.09392463217540595]","[0.3201946600580111, -1.5225232397770578, 0.5654727009405269, 0.9737442832766818, -0.4952862302151197, 0.7767287195513141, 0.8554866091844929, 0.1751864457863868, 0.4177104821270362, 0.45742751261458986, 0.4065692010048263, 0.7710720989046215, 0.2304460790522169, 0.3135869887545831, 0.16704213021839262, -0.0006440193543289626]"
"[1.8756400313986865, 1.8500199168207392, 2.3776643092376837, 1.1138700692970478, 1.3534275719429603, 0.02524203075254865, 0.9566005086900662, -0.9774342918875358, 0.44854821050566895, 1.6736138898742445, 0.0328405335793837, -0.33844394505154907, -0.5730215288517184, 0.8357534010064037, 0.9512963988697815, -1.2810211897801136]","[1.5075117489193886, 1.0874532419350909, -0.3871606897667186, -0.19392697046005372, -0.2087630656399352, -0.6697188762302003, -1.6352390591016879, -0.05341999086961948, 1.5735375223149635, 0.3158727324998003, -0.13620557899266725, 0.9440416099425062, -0.7548771008841662, 0.9235100110117057, -0.3939225135441001, -0.03631723349974225]"
"[0.643873458404482, 3.5601440334713006, 2.7555814080863215, -0.21843001763164607, 1.2367428854637823, -0.7294072210516478, 0.5777347508928707, -0.6989355992814171, -0.2784489065005351, 0.2002142406160312, -2.060179572778214, -2.396701622793195, 0.8314322486143237, -0.3328019569867004, -0.13573230266735895, -1.259880579662701]","[1.245378482518932, -0.03441470687642472, 1.3005032441076774, -0.8694518992288647, -0.6271987584093918, -0.2270486634415031, -1.8179614938224005, -0.6517548153135292, 1.8306433472478405, -0.03949919783136451, 0.5899982326817609, -0.27492672627169285, -0.8256726898247545, 0.6176525231489768, -0.40177524080770566, 0.19167393809909064]"
"[-1.3799841739352927, 0.9731238166213354, 1.6280430680317792, 1.6346111320459538, -2.5804928391892523, 0.46807393317575147, -0.02287079418747467, 0.030032270108307033, -0.36115232060918895, 0.6203850086854855, 1.1991307453321414, -0.11874542108250934, 0.8167419857248174, 0.36760778799364713, 0.11907623284325143, -1.2317556238942033]","[0.5546875802654809, 0.02368546937758201, -0.6506301266549186, -1.3584964806936572, -1.8941625567295177, -0.9875583266746314, 0.4341469101256827, -0.1902072449363693, 1.9669063217794944, -0.3234939583577172, -1.2357779593728353, -0.6283331853563695, 0.41996384292374334, 0.40774749322307424, -0.28979692512180893, -0.3041225651972377]"
"[-1.6341612434609647, 1.2179834134635734, 0.9650696086940396, -0.45875630333325246, -3.3924920985052407, -0.0010764737777944529, 0.20760791300352405, -1.2285168522266348, -0.1338134844025645, -1.2583571549970305, 1.098419245190306, 0.3103032758625047, -0.7012465662360902, 0.21240419681214612, -0.7279166243569746, -0.04482004950866206]","[-0.7879686525133264, -1.1122743486296005, -0.6282245614746231, 0.4908779840727902, -0.7062532569104628, -0.31381082300669333, -0.7954640113199745, 0.320782071054179, -0.5522060186963115, -0.05564310826982127, 0.31004626681006975, 0.6144965365334027, 0.0942897537147753, 0.47220896042485666, -0.6636286991979848, -0.229831464326819]"
"[-3.1302094018862485, 1.0013834697133108, -0.8326052872992015, 0.2681929220444178, 0.8434640977724981, -0.36507943759524447, -1.2620411027465772, -0.20164471387447247, 1.1865542765167822, 1.1516502270171516, 0.6035770826203288, 0.7360808170114244, -0.33843897766209696, -0.7030903550893709, -0.8701001206668553, -0.37769271300763113]","[0.014033454842542682, 0.1498449979802011, -0.8340441177102349, -0.6326338134686605, 1.1332723509599116, 0.679044137103171, 0.6953044406721453, -0.40875007185492385, -0.0851924824109169, 1.321182596311158, -0.8922645592064073, -0.3703023936616747, 0.37247940727523887, 0.1924629904345691, -0.1745078657105999, -0.013367382766066834]"
"[2.98407595424856, -1.9137644261695763, -1.083199102219385, -0.37632428819696256, -1.5218728776598656, -0.959380873488361, 0.4002160093944753, 1.5665411363561608, -0.3386879173766905, 0.31056143486556975, -0.09981834537894484, -0.03013988406454257, 0.22205038206279304, -1.3692064704539455, 1.3806484438466349, 0.14513250918056927]","[-1.591838096926418, 0.8191836024972804, 0.12090292821410105, 1.3797389740920991, 1.323598498446007, 0.0423150693070392, 0.37262359645312754, -0.8878856271115806, -0.17740765659865332, -0.5720528750794935, -0.17144771536604966, -0.8206834311335339, -0.022770522261307775, -0.8064738643860422, -0.329594413730338, 1.0304454595910277]"
"[0.856839573204928, 2.6929317875775514, 2.2394153066391533, -0.7977054080395952, -0.2066709060426537, 0.15984596734449408, 1.0530880039020298, 0.17905595325408477, -0.6126233033612415, 0.7888175616974724, -1.691077361637854, -1.7321922942014174, -0.7570759000931996, 0.5304835093644765, 1.269578323695898, -0.21116123774596773]","[1.8630655926477035, 0.3324644772721053, 1.8188183544972263, -0.7226510540579527, -0.18229215598485635, -0.10472781587433458, -1.2837192683239855, -1.250311357104248, 0.2096547652676547, -0.2081642105101606, 0.1425706930729865, 0.04451424195327044, -1.117342432260759, 0.5995762249618592, -0.5200344580936154, 0.7388838820929264]"
"[2.2507657856745027, 1.6435387157652686, 2.1067006398731567, 0.4894621209490457, 0.14385496017695942, 0.10568062438969249, 1.7607158450638487, -0.7915221704627046, 0.13632413565925577, 1.876134160184751, -0.6382211585061507, -0.8849772760167296, -1.4971468608882494, 1.123610184224611, 1.3143614784188244, -0.6031212673881944]","[0.571118909956404, 1.276584043069545, 0.07049714124875378, -0.6337420411656701, -0.22769522718433416, -0.6268373758140892, -1.776036789795974, -0.8012929393827335, 0.07494957464654695, 0.13797257374055208, 0.25965703714325705, 1.0007901139079365, -0.6563140620941403, 0.7235168408462456, -0.36131349919736605, 0.4377146881500573]"
"[0.9149986806992488, 2.3892072683217034, 2.45997208282612, -0.27188955508693363, -0.2812135389829782, 0.37756838454150193, 1.5997273383158237, -0.04220407381205252, -0.6081499952603988, 1.0686066423712128, -1.1572906408146681, -0.5599912411105408, -1.0194585932586662, 0.8117344403267842, 1.203175819976836, -0.8073474845087133]","[0.272630751591047, 0.8191188708898421, -0.10197253826014385, -0.796136130175934, -0.0677683474112942, -0.287874403900842, -1.379901446925349, -0.3473209182345112, -0.0174383957156834, 0.23110137602342173, -0.05385914192426817, 0.9655182285875786, -0.5084495214552108, 0.6912067854834593, -0.39317528830234577, 0.2491151201783435]"
"[0.8878592219319353, -1.1854375304637537, -3.3308867130363917, -0.11966579762439261, 1.7762223799565156, -1.1477939376495545, 0.5394064609869154, -1.286462060189173, -1.1499317641555327, 2.0852654919779328, 1.0608395324373483, -0.44906039212714466, -0.02253307818041047, 0.6932420685989411, -0.6168818179346413, 0.6638203718484561]","[-0.9192124901653472, 0.5070532122081269, 0.5277492140910295, 1.1649468877613551, 0.42489986756872816, -0.15792719577010056, 0.06135814400413663, 0.7988959590805232, 0.7924892748984091, 1.295857661566052, 0.7989591776944882, 0.3155400208147298, -0.3926460609223809, -1.6818779160897859, -0.03331670097254991, -0.5594536865679801]"
"[-0.5462420561773981, 0.17163262716250557, 0.7395269165007196, -1.8987568702214845, -1.3189044510314634, 1.2479585324285067, -0.07255871157819581, -1.055037595429756, -0.047643024496261024, -1.1290468519785173, 2.3452358945628498, -1.508983558292468, 0.48313510647828223, 1.1158153557300516, 0.15661584459989172, -0.42802432688578107]","[0.975383049779119, -0.2973793576484425, -1.1200418999405288, 1.2741154578496579, -0.6902682342763246, 0.10927831768312325, -0.37010934796893735, 0.14202957918672815, 0.9534654595021355, -1.410391609388199, -0.019241599134430194, 0.10678165141237543, 0.6453019128523284, 0.4355715116435536, -0.8026640832350019, -0.03966251370420104]"
"[-2.101604104109914, 0.5534190234146185, -3.0851689457056914, -2.142070048605588, -0.003167424731131465, -0.26611954723074965, 1.7278463653466876, 0.6025891732933225, 0.12715638010000962, -0.37085903911679297, -0.18258142193625582, 0.11001895636209791, -0.07753139627938437, -0.08716322792333599, -0.39403342482153986, -0.596620893074229]","[-0.5228161387983041, 0.5749440225014436, 0.27145246590426225, -0.21156064180006773, 0.6067411864624231, -1.135178828596114, 0.09760526284071301, -0.39014183404604486, -0.5843447280799755, -0.6827975509467978, 0.13023537277624775, -0.9330133753348012, 0.6142609409920384, 0.9338171527009435, -0.3151589488050605, 0.2799206240348102]"
"[0.9463979036899303, -1.6684645770015905, -0.39081519666088005, -2.184472675122514, 1.7539501034763507, -0.9069089052341713, -1.47192766866063, -0.754976480822588, -0.6155748521748687, 0.32201715649386153, -0.5962489194498882, -0.02373936222616878, -1.3447926494564815, -0.7083132894522586, 0.7925023592257208, 0.3837027478296995]","[-1.333914701876619, 0.12450547376436177, 1.6565169169347245, -0.45701397563365725, 0.35310203465272183, 0.43738374150852855, 1.0132787248655448, -0.5741552684881343, -0.005952523013350113, -0.1573464742137056, -1.2130773671830566, 0.6926523755513175, -0.7802412238083414, -0.5083631186608134, -0.0745736028578652, 0.7429688848625916]"
"[-1.6750083234819495, 2.0266775954466527, -0.11267918873545724, 1.0662518112258874, 1.0823668157908082, 0.19531244062169442, -0.5183023094590582, 0.12784847694870766, 0.15774679231555092, 0.3107283846548236, 0.3517813717656397, -0.8208134243496611, 2.83292589651813, -1.1992846388815248, -0.8611768211641696, 0.27967318562235155]","[0.8689490135949108, -0.4310036346253921, 0.22059794853743778, -1.0817091996998405, -0.8346340329885737, -0.72926102985812, 0.9546263919182782, 0.36112938082319024, 0.5716767375542736, 0.2665059600426217, 0.3667965010969392, -0.4427000999014615, 0.008562398890360444, 0.1252820811404055, 1.3804833983268254, -0.3048287029665397]"
"[-2.1709273575232477, -0.534530259978461, -3.2195217455176053, -0.3832928594923114, 0.2619354309003739, 0.13210262153675434, 0.050928665853876974, -1.0179702252843885, 0.12994502744145328, -1.016086676194359, -1.349178837191687, 0.4152394758658306, 0.4244970754639237, 0.5428936660280385, 0.026982122732849615, 1.114549065932216]","[-1.5811781177425877, -1.064349519828593, 0.16551353865246846, 0.4282908030317702, -0.9826774807182834, 0.0036140441180755947, -1.0277820928983947, -0.14647233908845658, -1.4432215622185705, 1.2274302061205875, 0.03348963492844, 0.14391493981821404, 0.879407754224671, -0.21464284318820745, -0.24044888097410386, 0.059255964065754486]"
"[-0.11166239879455392, -2.266576622126045, 0.548077021657753, 2.3446154871219673, 1.128911710410851, 0.22120859693551126, 1.5658358256480096, -1.8695603225725488, 0.061803922303015346, -0.0006943379826345663, 0.42032482183304326, 1.5483789971010582, 0.14647725721520097, -0.4821348688321902, 0.4695250228797662, -0.562644187940182]","[1.1658182724150852, -0.48881395684270523, -1.4851722352485592, 0.6699402374661863, 0.6508126739745839, 0.24137761209991718, -0.09923057387158997, 1.2133659490043869, -0.5223864368417781, 0.029382651021900068, 0.6871952707002317, 1.160225218437459, -0.07735987109621002, -0.7197589288567117, 0.41393945798824855, 0.3681967174600435]"
"[0.5808417332275816, 1.2029302396703878, -0.9098558197003861, -1.2408394352474015, 1.5038840477217053, 0.7298342153863387, 0.964354361361015, -0.7208798787136265, 0.11284464384755528, -0.760802420522611, -0.5708097520987869, -0.3132012123783804, 0.4639728725920428, -0.47774530935685555, 1.1876025055588437, -0.30486385510455705]","[-0.21974315747217713, -0.33990359804517056, 1.8200448939304368, -1.4347802905436937, -0.8152007443076892, -0.628330597507293, -0.40915711795486476, -0.09111828014253844, -0.401935423448357, -1.0242759124120966, 0.3502376098156589, 0.23005339736296834, -0.19815780651897302, 0.7504893440958333, -0.32060659111752066, 0.6577403130894536]"
"[-3.087841010679169, 0.9445820464765293, -2.6778479550601717, 0.1156577158868815, 0.43204804264084334, 0.7712937458503231, 1.8346431758122792, 0.3666793759867904, -0.12327270884306696, 0.9947608518194688, -1.417035576305776, 0.8271889690393255, -0.3915520605708148, -0.5157193751667412, 0.10492852260948404, 0.5572846726747328]","[-0.8047789802953154, -0.8274843427363825, -0.9469183419212374, 0.0486986145641907, -1.2547591140083072, 0.07657860915112139, -0.8522872111265971, -0.4625810507790127, -0.3083895824252494, 0.3559756032008785, 0.11597885148253509, -0.6337220422966459, -0.03530659468716835, -0.013932004626583266, 0.36459229470114035, 0.16477584770766418]"
"[2.204148772144959, -2.214866673634085, -0.09701043161390452, -1.010117664444427, -1.3496108642978033, -1.401749140508185, 0.6048055977111249, 0.3572269236912596, 0.9696620403062873, 0.46560160407281015, -1.032535703799483, 0.006592942962245861, 0.19895244524026034, 0.00747483007736821, -1.0706162005733841, -0.6427230344065626]","[-0.1172385344335452, -0.6062652830415936, 0.6205595199750541, 0.35083504837437285, 0.3949186773632326, 0.08210593034066088, 0.6155401467083149, -0.3242247623467066, -0.05279591818108909, -0.5734910572329877, 0.5548372771900033, 0.2556354781702101, -0.8544593887015415, 0.14230924179898854, 0.6620071263620344, 0.006280205225475259]"
"[-2.455465666575363, -0.5167515829136634, -2.4348491675676, -0.09705197320672238, 1.7477511204300922, 0.41397447066385595, 0.5041487773175576, 0.6514757208028237, -0.22327742929563646, 0.10945048195078698, 1.7176798494683008, -0.73352612526849, 0.35191159509113173, -0.09436738435059128, 1.507772179028398, -1.4303119661644748]","[-1.3328770617875658, -1.293488429023967, -0.11443182105609354, 0.6833187986898096, 0.7993410836760942, 0.9431015189317296, -0.007744482817241889, -0.05457911018304474, 0.8268705839522951, 0.5095112738114431, -0.2559829536955855, -0.6739708561113393, 0.08913056392507439, -0.4148081506231711, -0.37039336885810964, -0.18742636595505635]"
"[-1.8281160533598244, 0.39891946947428847, 0.5068967848229372, 0.3049005384052719, 2.3705190488867234, -0.18448485038488655, -0.9971704533580593, 1.6257426899199263, 1.4435204211784811, -0.6660709345650807, -0.38874669172018417, 0.42678806443602557, 1.2856885361225046, 0.4642721614058526, 0.5364670792317879, -1.596069513136786]","[1.9392605618509302, -0.5340191130169257, -0.13798871027494555, -0.2212537109964088, 1.1808152115548776, -0.011893800846356772, -0.5157283193934741, 0.9809289433086629, -0.35048612196720014, -0.633587616668183, 0.17473764530486469, -0.6558658781009069, -0.7904329430890475, -0.5233161902463579, 0.47842184277598454, -0.2894603319149201]"
