image_embedding,reference_embedding
"[0.10927992849806742, -0.5846736003698975, 1.1872332253436189, -0.901304021223358, -1.6715821610352644, 0.5583938609619613, -0.5800398948278055, 0.8492802539309479, -1.8535374226688826, -1.3115461336571124, 1.5591821305196587, -0.9143046747699709, 0.5318623658009747, 1.5259876807584776, 1.2266798629866231, 1.3179390750233941, -0.3240670758949984, 1.6249680350377247, -0.23476529166387164, 0.20758664983678185, 0.14321235898170342, -0.686368649094193, -0.5746145006611741, 0.36366260690804225, -0.2521912979094123, 0.08664857441052552, 0.42300096475096144, 0.5050056258073621, -0.7964153873952786, -0.13035511547295506, 0.5347077122309342, -1.0348028828394096, -0.219730899888918, 0.3874196021638738, -0.5380868853257588, -0.6420510460411378, -0.2399210262428478, -0.3042232258986839, -0.1474035983835429, -0.7447605254766151, 1.3921837211931345, 0.03841299345485138, 0.9595499416668041, 0.3305844800678774, -0.5850258231769243, 0.7842302981982237, 0.02006547009655245, 0.7223409808141026, -0.052815733064879286, -0.25579368586141094, 0.954025442103524, -0.8285576701072238, -0.6605407945940032, 0.11241074897702183, 0.395812442951869, 1.0792487395399708, -0.13470713308148202, -0.36970381793177587, 0.6788867597019579, 0.7249468143359344, -0.48460216123854616, -0.12398587711136994, -0.5792624967562584, -0.3187820417606177]","[0.5465201354154982, -0.8904532688016351, -0.9584437444778927, 1.0862488533687855, -1.1343297206005016, 0.2265845850348919, -0.21073384520486316, -0.23679249271249234, -0.12882009493317534, -0.20357533613518594, 0.018504982066364715, -0.7514217460542268, 0.8881227984960052, 0.14835163651531633, -0.654283761938673, 0.13117885701239093, 1.3148378351450614, -0.17512182984329175, -0.1776812261000821, -0.6159134469338757, -0.520167029502031, -0.2674557295400135, -0.06183828582575167, -0.5209355696952463, -0.3907875006587865, 0.27275236491159344, -0.09014101431116485, 0.46219726930956795, 0.3388131687946888, 0.9389547077551958, -0.2728032041896953, -0.09569173972168049, -0.7865109813594957, -0.13428688602308686, -0.6000937681726067, 0.05755732304054268, 0.10822528705206852, -0.3415833754535628, 0.47378482058547, -0.21597528364075672, 0.432874238774624, 0.09726643510408362, -0.21048138764900462, 0.06668701895068256, 0.12201298175606334, 0.10776059551573763, -0.3179183954493659, -0.6828859095613691, -0.21946102810361995, -0.045182026895164255, -0.17432455886668777, -0.18560337784424458, 0.4591522507919616, 0.13846591618793969, -0.17024251275565427, 0.3730217211244169, -0.2888567748650148, 0.19758398905213942, 0.39980104224758906, -0.138206222487397, 0.10304395597101604, 0.12078819571939302, 0.2858951820069233, -0.07419527381280441]"
"[0.2392448827618859, 0.6190906003796637, 2.461654696037257, 2.1104252031404056, 0.030779407383737117, -1.0399539195039174, 0.6263459103010023, 0.7770798980278835, 0.10940448242714654, -0.8438682538140287, -1.315958849342094, -1.5800433909043992, -1.2951082961540268, 0.49810160548681837, -0.4886168136307442, 0.5253480948119629, -1.261527615478534, -0.5894855782219187, -0.10161733673204884, 1.3458629685082348, -0.5276366510406749, -1.1760538279172525, 0.902089731301291, 0.5056857508321848, -0.3552891074129305, -1.124643473927341, 0.7217794788856695, 1.0197007229181032, -0.5616855658137165, 0.6094801509858233, 0.4852114184004892, -0.018974865422735385, 0.25487685020734957, 0.9175771081508055, -0.42992014169336323, 0.08521297056175628, 0.270013846057282, 0.8431793592322637, -0.21561321078227108, 1.168669502761603, -0.42513634512840587, -0.4397376917387873, 0.8855135133200532, -0.003035102358017168, 0.4885902899398324, -0.3193794466756448, -0.5086242110741503, -0.15372307160625492, 0.6229848650075426, -0.11920717372879161, 0.7200209720877755, 0.3436034919371126, -0.7121634637478657, -0.3602917254603227, -0.1587108418584427, -0.13595552744797412, -0.6844973940631518, 0.0680688147079953, -0.06741577616659852, 0.40512707554437155, 0.47792028614897714, 0.07536295468929359, 0.2885328025591504, 0.04915664780735722]","[-0.3509580749301057, 0.7559616684384015, -0.4154950793984666, -1.1780232297003994, 0.2856456590863847, 0.9581810258987062, -0.006122511016290232, -1.4289775666660098, 0.33449355872845576, 0.2745730519584522, 1.1085580246116968, 1.7177301365241984, 0.15296328243442267, 0.5548955531250974, 0.04199892745330831, 0.37897325581873686, -0.17329563768104853, -0.3127968763006166, 0.20848141441771723, 0.6989184823854679, -0.8461896204269028, -0.10297059171960639, 0.013176641391501315, 0.24276655304971337, -0.23635085499658728, 0.08226493895416755, 0.0618748233573198, -0.028896020315971892, 0.09075584399966549, 0.12354342253249355, -0.33886677697716755, 0.3025731934214702, -0.11865151971361877, -0.18605549072763494, 0.4512134184585548, 0.19411309274712482, -0.006544526801113359, -0.17688300840596427, 0.062172695475795445, -0.4844545379700812, -0.2050637508465756, 0.12734087051355206, -0.2469048076312502, -0.26032591048373427, -0.0896729876181614, -0.29573846094967055, 0.35058464005115897, -0.33227112806906534, -0.4240823906907645, -0.13454793338502027, 0.27392903825266174, 0.09945872346357126, 0.03956879842549643, -0.13996014995998998, 0.3783382133754623, -0.3822114637151198, 0.04978591861483511, 0.05051717895460935, -0.22402033343013392, 0.1405974397398268, 0.2678965592750543, 0.2766751122055672, -0.03120958700614541, -0.026828006499010102]"
"[-0.4065320925774095, -1.0988589138515523, 0.9679824086460763, 1.6063880506420118, 1.427940501545401, -0.34310223088756575, -1.1961700111414395, 0.5688837668104278, 2.7856155938553004, -2.1554069562697378, 1.0157026258301292, 0.9252578922279202, 1.1772861284335678, 0.2134217230025339, 2.015504543093696, -0.3503004382009909, -0.23157035317582753, -1.3134310313141586, 1.0864360243641398, -1.126233505631334, -1.4504102742385463, 0.3483057578290932, 0.5981198502264367, -0.6046397815296527, 0.05926688644535965, -0.07867555896204745, 0.39029224659045125, -0.08163702853779581, 0.0868351662346159, 0.06670249962330833, 0.7327069123290568, -0.35745815276720216, 0.45461617935077875, -0.4863584830554761, -1.086982268943587, 0.27862543365205383, 0.05267979485926547, -0.2155483813155515, 0.08149070835461118, 0.03094737692510867, -0.08668958494466525, -1.2861102025742737, 1.1131155053483508, 0.4406989838005295, -0.6153019358966234, -0.41370202191677435, 0.7404894808754827, -0.005775011126502062, 0.09753921814280381, -0.42299707622479976, 0.014205448763496957, 0.7000051492661205, -0.6559324629286034, -0.8499412043452488, 0.7451256651348687, 0.022482085665636472, -0.891995498226781, -0.21510104457932014, 0.12539177687020375, -0.469183787395163, -0.1410296444841424, 0.45770970170424485, -0.42223996367173794, -0.434874989813209]","[-1.988828967677167, -0.4164748228018677, -1.1472320558576057, -0.8389844401540836, 0.8513429528692954, 0.40373984045062544, -0.015616497032318825, 0.3790066442351706, -0.2532688891247085, -1.2822526630341955, 0.16115619910015402, 0.8510140615145072, 0.8868053821092391, -0.021164772766567645, 0.1406096924547778, -0.2924026493091731, -0.0189545652150577, 0.040934439558563476, 0.045849224114952646, -0.2677923578517204, -0.31431137333541465, -0.4690983985566659, 0.16234529144171309, 0.11104083291797366, 0.08749777799534378, -0.38099577811010743, -0.11756745134449008, -0.010454897043423146, -0.36671817893396713, 0.2441118607653858, 0.1717876468561892, 0.26495208599661785, -0.43272862360542674, 0.3092681182405357, -0.12133454645346915, 0.4850484514305223, 0.0472757028152319, -0.5581746789834225, 0.14760971137372245, 0.22868133105493788, 0.25356098405100924, -0.24927804679363913, 0.1184052706891657, -0.3601948391627468, 0.0013764279556620076, 0.2519006029770097, -0.1583476683814336, 0.030140540461151475, -0.6612866448119995, 0.27843206933405523, 0.8092145225658753, 0.19261249819489448, -0.4859560093364077, 0.4797929669870019, 0.23207170706443733, -0.46881581609895356, 0.4416188038189731, -0.06959795713951057, -0.044038025658668385, 0.2248817110424817, -0.048845734526457255, 0.04770760628085792, -0.015639112866840055, 0.21856686963000568]"
"[-1.240588869489205, 0.8329725527831634, -0.8835254320740608, -0.8714975772889536, -0.19930126192548744, 0.33933087105405646, 1.547209251324476, -0.27022836588080035, 0.7989747939893704, -0.9408785661832488, 0.041569585036863074, -1.7311412813906324, -0.4500524320286417, -1.1075706868135506, -1.964304615876304, -0.013159369228281408, -0.8569640678527194, -0.7355210169298239, 0.5993574590936961, -0.6347038456219719, 0.6091314056533421, 0.9811290300772688, -1.6465871663399627, 0.921793683566042, -0.5101077347002296, -0.2999543398577251, -0.08265841618734043, -1.0624581484574804, -0.5636697030197353, -1.3921509996910506, 0.7742822622037571, 0.2728785631073812, 0.6106152597742595, 0.7884910141471325, -0.029081311528549883, 0.2024042820348428, -0.41098442398280305, 0.02415509797417525, 1.7572553825769346, -0.017191773098738133, -0.2604395004415575, -1.2625628818805827, 0.6683850735876281, 0.2498798006806577, -0.04576712545524106, 0.41626824393685474, -0.5097907585168451, -0.15239353258470503, 0.34198405776845364, 0.2806115151486589, -0.20754109117149172, -1.400646017765236, -0.8608998265884367, -0.6930944821872718, 0.5932805227312448, -0.921195907328933, 0.22418658184982437, 1.1404143710729955, 0.042942843517068174, -0.37080492390301695, -0.3513233464139607, 0.33073560318212286, 0.03820347626742008, 0.08518366197147423]","[2.002182402230691, -0.8508196126462412, 0.15672311950124038, 0.4737107134786893, 0.3835129233871237, 0.27483795062728117, -0.6353445154830057, 0.6131394142442178, 0.2766290617136673, -0.9317971796896785, -0.23454553119540103, -0.5968733278690023, -0.439176440109703, 0.043191841436882705, 0.4051426869432998, -0.2502324003785192, 0.9544217518551942, 0.7752562692169039, 0.5215462062272663, 0.3921692252708741, -0.41852689235921364, 0.941181873638097, -0.2230346090709511, 0.8348981943914092, -0.22865681463095286, -0.2882753222790231, -0.4904163310672246, -0.17712191532233834, -0.33171018845341316, -0.5167533813932614, 0.4343127253180494, 0.23456333298923052, -0.6557380458346294, -0.12049363732506381, -0.7689829134386696, -0.4133818712626506, -1.426981772228043, -0.12021941955593936, -0.5857186618226338, -0.39077365790160373, -0.29818454175100706, -0.13107793026880182, -0.3420940565897103, 0.4741790741114753, 0.3549259856748944, -0.2180759051772206, 0.4593396695567802, 0.24779695434359691, -0.36463782109861753, 0.28866643592257085, -0.08933643304566075, 0.30006127568717833, -0.006609984528595613, -0.22234595131437812, -0.11230779268966129, -0.005163943751893443, -0.051835483251357964, -0.9061964456751672, -0.14721769246545152, -0.5684985952495779, 0.22825280481151758, -0.33444015644085967, -0.04563548389637898, -0.16242140754730067]"
"[2.7234789514733344, 0.8281848220794865, -1.370258258036659, -0.21837646054515347, -1.321048608541531, -1.4895167053620613, 0.10941778630176559, 0.8689247027404569, -1.2093528297304814, 0.0329938639299234, 0.4793973729701374, 0.1314114507555556, 1.9943239074571715, 0.5316944873136358, -1.4468972513103675, 1.0650710279842794, 0.19469375196333355, 0.32934389844906437, -1.2228192132748303, -0.8670098804504814, -0.2586692254900141, -0.17892731019440283, 0.9940197145617565, -0.36502443279753, -0.2786110671161382, -0.5027484333796254, -0.4128562056760348, -0.7101055346146512, -0.11329576397911661, -0.13882374281223858, 0.367339310000061, 0.17518519393674314, -0.05356263777671596, 0.3951459566286446, 0.26978016437977115, 0.298527293858988, 0.42949881555701774, -0.7908898904825586, -0.7326094723477197, 0.18079750235674635, -0.5671555204005644, 0.021055064276889145, -0.1045390317189826, 0.011031068202941849, -0.27205064785831834, 0.4718814734727514, -0.2692074999787446, -0.15772677631430912, 0.35947453122538037, -0.3436627760071183, 0.4148008648275293, 0.5301159626197053, 0.5127974288289864, -0.09996898917931521, 0.09889440337298883, -0.41427833248093393, 0.26100330076003225, -0.045904315585916525, -0.42095196761374376, -0.117577700982468, 0.5800404285143468, 0.34478963789915323, -0.13295190194246545, 0.24950579208207177]","[-3.262879004879335, 0.8553952921179401, -0.3211347532614979, -0.41496036019688964, -0.39390916199920134, -0.4180166343650755, 1.0933040677889636, -0.0027794972613598206, 0.22402594601726736, -0.6865967158163832, 1.590712691222367, -0.8564036582940835, -0.3609581292389966, -0.5174364806499373, -0.40755019739546366, -0.8466754708313879, 0.49090388137876523, 0.1042414603447758, 0.007530355658922092, -0.3468345170674868, -0.08111827861300099, -0.3147194854662674, -0.9749966512750355, 0.6796633681732484, -0.2952904256449425, -0.19672037518220292, -0.29286214429313495, -0.08285129740349507, 0.09799493670791755, -0.10735243793296265, 0.729756822986966, -0.552054293112506, 0.3429451942618848, -0.5185641355993031, 0.36683160063841896, -0.5713433001047709, -1.1177688072974898, -0.007846578663010605, -0.41388176764468826, 0.42077605115241873, -0.5843479960620029, 0.12314228342144552, 0.13560377207711427, 0.06123700496774262, 0.5367122243002451, -0.3358823854682105, 0.13388194217671615, -0.042173991110220306, -0.3924484273782164, 0.23233580836150888, -0.08279527703090188, -0.2167087683296169, 0.03930286883113693, -0.1646791897483571, -0.23877781006370144, 0.013837869344815339, 0.2698713606060498, -0.05266320234012348, -0.013112939030748566, 0.07056127680229167, 0.10224746673673434, -0.10606037434607041, -0.038205268245000035, -0.20876030647733645]"
"[3.552196075055573, -0.04205859441861947, -1.1992090204564125, 0.3315587878489267, 0.829062749844516, -1.378756852636359, 0.4280692869702218, 0.9973801710119073, -0.8274080308779455, 2.148895655398413, 2.183967152665988, 0.6941751350907631, 0.6676417343655843, -0.8513877919156607, -0.4432343612528343, 0.6467615927827279, -0.9080950198865296, 0.6346933401036036, -0.7304560034279888, 0.09390490684491046, 0.534587357353682, -0.9664394534454374, 0.21109694281468847, -0.3012938587856003, 0.6207743918318586, -0.5529440885718768, -0.0906677394803665, 0.5237904157179637, -0.04185005005758814, 0.12382640135600904, 1.243930470062434, 0.6110307974420299, 0.008970116403223495, -0.7098478970735662, -0.22556542992782488, 0.3868820622192597, -0.5506078615453257, -0.034092591793603834, -0.1827237876546261, -0.6891227676015003, -0.3142472551640196, -0.09435398601066385, -0.34636635030035295, -0.1888956312472503, -0.39612078598645684, 0.06892206353539207, -0.006189614453297084, -0.2570249231891686, 0.3030303634267571, 0.06753321545238404, -0.12586757783429176, 0.747367662820258, 0.0371091123004753, 0.658772147567862, -0.0039581059831552525, 0.10422442334320631, 0.4894383407840043, 0.3115133159082898, 0.26445187301279677, -0.7096018917537528, 0.7624241168608973, 0.3690731291186715, 0.5570414207741325, 0.5250321636572813]","[-0.0638967633101594, 1.9039327511792592, -0.1744420398336971, 1.4581645222503508, 1.2505162866419366, -0.9052710125256985, 0.8407360814310803, 0.14395246123907207, 0.7273786104508396, 0.7732950760969456, 0.8713738630490996, -0.43754697091577305, 0.1474329650876898, -0.0279271528757363, 0.09423871797867493, 0.6909112478571092, 0.04155385230744939, -0.12519283268903056, 0.751339363713963, 0.2285737986312553, 0.05234195254998605, -0.10662127118868475, 0.28127801375343986, 0.412439993850998, -0.25455662188645617, -0.06252681612795888, 0.21352197195364025, -0.021590383286942943, -0.3392818418487034, 0.09602454654113571, -0.18734257334781496, 0.04529085762364787, 0.23281254858969977, 0.2567911584083759, -0.27842052872978107, -0.09814468948377378, 0.16791808189256813, -0.2833343458098479, 0.17808351631407385, -0.10677911035439445, 0.1037187728173893, -0.018508401098078147, -0.15990131802598972, -0.19021144698474537, -0.34305444303708105, 0.2032931404014808, -0.009135154403852291, -0.04106086035467614, -0.035015796629093474, 0.12060518238553081, -0.302819265294615, -0.2771127043572824, -0.12403920614741881, -0.16447423524220983, 0.20671660862031074, 0.182467534232858, -0.3122381456894291, -0.012892008742843143, -0.03687918191155865, 0.18444901559821636, -0.10995066233222049, 0.07228454477848108, 0.3676011446817183, 0.011417391667261946]"
"[-0.24919883931918144, -0.43443839225110664, 0.8428640667408648, -1.5592549463988126, 1.5157255823401063, -0.14322819670841633, 0.9737434047131259, -1.780995229534873, -1.582782109678601, -0.48346585797647856, -1.365620652234317, 1.6605225535313715, -0.24296261507257805, 0.4815108489468764, 0.1781118344533269, 1.1307354793675355, 0.7952861082537565, -0.7297871310417386, 1.0650241853638163, 0.13650957856262574, 1.237502957357347, -0.7393873356621078, 1.3067193759434135, -0.7236390277250704, -0.27426787302931843, -0.38816170734730226, -0.9524738539869969, 0.15527098328439293, 0.15566421410019943, -0.035392442079687655, -0.9343376360079881, 0.7514221554776341, -0.7015716132751517, 0.3536184357029414, -0.38584953866502497, -0.7692071624494332, -1.0487840673222262, -0.10988363445221712, 0.21639315984177981, 0.010166915861441299, 0.15284858234355256, -0.7580494886541705, 0.10737368250762844, -0.35626392092753756, -0.27165862117265593, -0.26023464246512157, -0.5810589917690451, 0.7893223108346377, 0.17479715543180008, 0.009523410362384419, 0.36607766416862264, -0.45054883733034246, -0.4492667334178077, 0.3468332326440831, -0.044460185759696104, -0.6193217390462189, -0.31814253948141596, 0.29653387549008303, -0.227524734912957, 0.17508817165880575, 0.42852524592470886, -0.026311075885864028, 0.037755568743691695, -0.23240965423006427]","[-0.8265244147848833, -0.9831142517465037, 2.76480530836183, -1.112737684213839, -0.5631734292097318, -0.48123636842070655, -0.23333429019037574, 0.2609213662604797, -0.7133379551249226, -0.07211491168402079, -0.020652160415915215, 0.23537372192434106, -0.35650979088668905, -0.5516624023658595, -0.8809077842371603, 0.22213427715652903, 0.26946339028346467, -0.1442005085550815, 0.08702481226564802, 0.14853791361472043, -0.3071442460131379, 0.025806864793155686, 0.43492685112868534, -0.3850164930443402, -0.2200446798335609, -0.3646267169248775, -0.4463680511608624, 0.43369547015815196, -0.5462431866731589, -0.24743806239326288, -0.20451295048235257, -0.3069486505959347, 0.19472321042035143, 0.18496011070066182, -0.18435158410482616, 0.02558474046917948, -0.21746051275659492, 0.051744660321188095, 0.11243038964535391, 0.4621639744545638, 0.25486995145454, 0.37364849264126043, -0.2296170737891532, 0.004862336951183029, 0.40653017530733543, 0.09126816179442071, 0.05890429603962645, -0.09455348763472236, 0.35251659644113303, 0.09633190475796177, 0.1436323103359198, -0.34806891818350816, -0.2563135726377487, -0.2743537506373155, 0.09626296112580862, -0.43235345751053245, -0.018271996947852004, -0.2448773760801625, 0.09879727136844524, 0.09228053895583153, -0.19759807550209657, -0.15612051240074362, 0.006568605830914247, -0.04566459423870008]"
"[-1.2952409018276183, 1.1574762262482554, 1.3177901452740297, -0.9364804269681614, -1.0779200559639952, 0.9978887523482126, -1.2369041199303334, 0.8966764335430848, 2.4284940992611688, -0.09312044510995951, -0.0018304173869018309, -0.21154646297539917, 0.7317128239239431, 1.4654565149248753, 0.1482772999999273, 2.4391496804230988, -1.0543617369452876, 0.1934010970591199, 1.2185421360689388, -0.6737260050550374, -0.03476314422817406, 1.1895855536311746, 0.1273530315411941, -0.008888584686978547, -0.36706372339838833, -1.1013165781077028, 0.40012958885200706, -0.2489541937698325, -0.2709381199546844, -0.7700982065059935, -0.5725675466915804, -0.4383801294990974, -0.3701900517437361, 0.44772185935471775, -1.015847552225465, -0.4874294030805585, -0.2415796432287369, -0.027977351934544207, -0.3738323284579965, -0.7098042044056673, 0.2164309513521507, -0.6264467129311351, -0.32942377162163883, 0.2288396472189936, 0.05886995840179772, 0.20154134635801552, -0.18838852625730865, -0.48398859796959043, -0.7202899178911298, 0.1709545529343834, 0.6409643895713056, 0.8609349603981421, 0.1376898115502304, 0.6180867611957995, -0.2659056781786258, -0.47856958002272687, 0.012832617464628313, -0.2364883162289126, -0.9471925142007808, 0.35253553360130646, 0.5886439575593717, -0.2393684222040886, -0.12972274469710687, -0.2445703171809797]","[-0.48347974824403356, -0.3801082987260465, -1.408931814737321, -0.5755146559978469, -0.6968261442455546, 0.3602299095912591, 0.07587374171110356, -0.24758810176446705, -0.6489870425837311, 0.28269258408584297, -0.056262886818008125, -0.27446516821839956, -0.056164544458793875, -0.7770325304435748, -0.6881891482461634, 0.5942154506120707, 0.4284580634948197, 0.43225169075902903, -0.09025769053223562, -0.31163111125326753, -0.5005797728184798, -0.48253952990980536, 0.20159474947798744, 0.2629302727341845, 0.3956477496356899, 0.11622333736567714, -0.25520490133446366, 0.2707084812081295, -0.554293510770605, 0.37826020894501156, -0.06072159159117557, -0.07162767974849606, 0.5454742964719745, -0.1783166795850539, -0.04243942438351938, -0.27089050509493073, -0.18805811039183065, -0.10316298656970807, 0.1374570806534648, 0.03806739007569607, -0.16372608904008049, -0.028328607831482132, -0.10238465340809058, -0.1815115870026699, -0.019031852229410662, 0.0005030438605832127, 0.06004500719041067, 0.18765979067782576, -0.047823741245330814, 0.08209756159257978, 0.2811715897194678, 0.14861522213179804, 0.08067407724588893, -0.14595749730674706, -0.32851928272970266, 0.0925768610971178, 0.14159581375675923, 0.15634590715450614, 0.054741970223126386, -0.46799974399077715, -0.4602265732925135, -0.2832811229236825, -0.29206343924814154, 0.44471691316117884]"
"[-1.3148316834485563, 0.9290193775733031, 0.5636287670476935, -0.8196232141433917, -1.6391383500449557, 1.495239771959047, -0.9900908985254813, 0.6874140743005279, 2.4430995420688832, -0.2797587359977155, -0.5223936556822703, -0.1608121497431857, 1.1607387129640951, 2.0609827996777326, 0.40386177816223, 2.5720740804512148, -0.823717945195922, 0.24878055403461805, 1.0546202188771636, -0.45795144392993975, -0.14401752305084298, 0.4926261382439104, 0.1498907456431696, -0.9861356314834742, 0.1827033884541448, -1.2834773990813861, 0.4137325896700936, -0.034671704519916594, -0.1820326816344755, -0.7436454343096487, -0.23802141700229507, 0.17781269050267104, -0.3775760827449163, 0.5045882295659759, -0.5419840073302188, -0.37003886980097395, -0.5369741398304152, -0.01731806854833782, -0.3249980749202945, -0.6826857905654026, -0.14219911299695911, -0.986509011373641, -0.6828825483363242, 0.856968306936161, 0.27602179872277555, 0.3675343346149414, -0.47134790952006667, -0.5641076359046461, -0.6082739964917052, 0.23701845511659125, 0.7618048481036988, 0.559788912325924, 0.40779261243933806, 0.8867100831122696, -0.11052404961418784, -0.16101977318074512, 0.33486302901503656, -0.11841077841520534, -0.6224470352681916, 0.7412550322909898, 0.5617406661225525, -0.2853254814664559, 0.05291430161669668, -0.49291236775598435]","[0.7993826252697095, -0.2051644204608663, -1.4147050612793077, 0.09106757475334154, -0.49987860145256097, 0.2665957829525161, 0.017719844900243788, -0.29353865492210107, -0.5279514274926808, -0.07748706651894961, -0.15081200336009962, -0.13240778992725336, -0.09950343264418081, -0.7950012140244955, -0.5249704939614989, 0.6457129761140002, 0.6441305384654555, 0.7406207591769397, 0.11118259002749839, -0.03333127342564132, -0.29989255146141686, -0.9435154286512547, -0.25565521923591167, 0.3487969446292604, 0.3397792809409756, 0.1846893935652121, -0.31581378321644277, 0.4151262043452784, -0.09548430181239505, 0.30981442227586864, -0.23573145484519883, -0.29067256071028996, 0.666201407767419, -0.40150206129929183, -0.2282996142517889, -0.29135238885664105, -0.36333005400925306, -0.3885756325582349, 0.033186933985078985, 0.07669613109401109, 0.24444034855487015, -0.05918228964344301, -0.03459716894495878, -0.17721978835840174, 0.060027611784592975, -0.1433384695830499, -0.3614900751757115, 0.27375274311159203, -0.14547543736421203, -0.17189404889299262, 0.05363661655722968, 0.020469739382991105, -0.3520720752539644, 0.004375070122523217, -0.4128016411849975, 0.039334042834664656, 0.28430228302755456, 0.3477366928315346, 0.09020706599120784, -0.2743052740475988, -0.1525817454824639, -0.10547111473398268, -0.22766986407588785, 0.14292456866102274]"
"[-0.04284073433756546, 1.0823871538413259, -3.4270429572282692, 0.20526447547074236, -0.06359621662766478, 3.9464664569190266, 0.26417682012045524, 0.5060479902185622, -0.3796254976824836, -0.7651258413460992, -1.4057659462019503, 0.3912859115231224, 0.20228678295038974, -1.3804035192475905, -0.2580978188910959, 0.11867529538682761, -0.3134233071937989, -0.5948996490515801, 0.7036727205393143, 0.8730369179396317, -0.7232278379144507, -0.8008237506142337, 0.5505326763769577, -1.48537738220511, -0.20366803609329479, -0.3860016530858642, 0.5121409220619972, 0.3369427158489761, 1.0696446359560654, -0.5013179524528901, -0.6965018380544445, 0.5624701044164757, -0.15729460299644224, 0.5923280552203571, -0.5364786946828651, -0.7179818658585381, -0.3174482005681119, 0.16163804345477678, -0.2779614187437459, 0.2584831492306662, 0.08484604402695105, -0.2575577350561709, 0.4401567325016082, 0.08794200841203519, -0.2766805673953199, 0.5794940828752513, 0.04226334219950922, 0.045765412877385565, -0.27978842968604245, -0.17934507141143194, -0.57710387109172, -0.2014238139348484, -0.10873814723143557, 0.07699422474062184, -0.642762328368203, -0.24672600793021882, -0.44128911231211704, -0.46318819777625425, -0.28986228590730917, -0.19023836198547178, -0.39538674762076326, 0.10331810461070116, 0.3217903760370631, -0.14739149378421257]","[0.9561522675177114, 1.074072230205523, -0.29829339530215715, 0.48913085610542156, -1.2909163066960392, 1.600131839066955, 0.5875871945714657, 0.14354233293411206, -0.8519561652967531, 0.524316300622574, -0.665093139244834, 0.11282066737744835, 0.001013794938375562, -0.3892367585971226, 0.12000296342540336, 0.3391292956471638, -0.9627603401662336, -0.79893343198793, -0.45200267177728026, -0.2236485155860062, 0.49352665873665813, -0.13420607360451411, -0.1785695393699396, -0.309293514242585, -0.30708546615822935, 0.4439066137903536, -0.01929190894587186, -0.1885912077594326, 0.2498361792183666, -0.31218117871918166, -0.15280100216831805, -0.039663047916700236, -0.469797436780017, 0.3092739737850006, -0.1633245088818654, 0.14501164145924475, -0.17337669807449427, -0.20550431680075998, 0.26337551040064194, -0.1408415524239528, -0.18166917508460326, 0.050509802674270826, -0.1849698364823167, -0.21334212041270578, 0.4592606275412749, 0.2697138399459853, 0.06925908514225577, -0.031954398772623016, 0.09497839683953131, -0.5862681809527602, 0.07698884544053601, 0.2590192954403733, 0.0017632407925680337, -0.48628047625441506, 0.09404691220065237, 0.15564136733910428, -0.23628830823735597, 0.11442507544712362, -0.020032098889966998, 0.2920290350616059, -0.09108796505227193, -0.3545595724310828, -0.3305197577072421, 0.13771415282503918]"
