image_embedding,reference_embedding
"[0.8878590200885903, -1.1854349257406955, -3.3308814136854803, -0.11966943437617275, 1.7762291925516513, -1.1479027599997278, 0.5392001286737119, -1.2868599930656732, -1.1505374733166858, 2.084390858714696, 1.061147381681446, -0.45123334713815416, -0.02583950894213355, 0.6964782313736652, -0.6111240655919072, 0.6527341132174825, -1.4209838904703287, -0.46878605729407724, -0.5928061916522214, -0.531042457861524, 0.2573642416458506, 0.9449173675944396, 0.09572398575393701, -1.1286273971141156, 0.2036814772328039, 0.11424406976026223, -0.380051511425156, -0.43688735489745045, 0.12367152236549267, -0.43709047431990644, -0.3725650984463567, 0.14282147205783483]","[-0.9192124571591916, 0.5070531157897762, 0.5277492523128228, 1.1649463416671482, 0.4248996828353463, -0.15793516591206763, 0.06135582521570447, 0.7989792713719849, 0.7924963175807364, 1.2957885749724047, 0.7989479059512254, 0.3157694669656896, -0.3932765658309825, -1.6791616678139918, -0.01815404979524512, -0.5593993102588743, 0.35758696417666974, -0.2901894611348456, 0.6699759149103209, -0.2940529769877168, 0.23266358585415495, -0.6216448051260088, 0.169822092929964, 0.47760212665385227, -0.35153084277538327, -0.07979299946490544, -0.3973887191303528, 0.46538440549780535, 0.25560885696134455, 0.02840221199950223, 0.017765927463386236, -0.263079177154667]"
"[-0.5462420275796407, 0.1716295576936904, 0.7395242972834901, -1.898754817968582, -1.318891468984752, 1.2479832134783597, -0.07242108107156514, -1.0547870663571892, -0.04737759054443044, -1.1285706369163275, 2.345455924720938, -1.5057042689621638, 0.4871548908737044, 1.113795303492029, 0.1546749745426032, -0.4262588173591357, -0.07411607456647185, 0.9671018438799893, -0.6086555638411347, 1.3714871278917458, -0.38031225685451664, -0.34056655095800337, -0.5037726279044935, 0.2916074452333693, 0.810723413640988, 0.14143867343562624, -0.4645034526245605, 0.025454734450303492, -0.8446220749907614, 0.1046652875339067, 0.9040157429075334, 0.592251248979922]","[0.9753828660915149, -0.29737998021914436, -1.120038678512046, 1.2741223135015822, -0.6903101124825346, 0.10928016481224498, -0.3700336448469487, 0.14148582526771947, 0.9541171966980027, -1.4095948656739157, -0.020251479962731387, 0.10477235411892108, 0.6370660980447643, 0.40206937923095143, -0.8378170827275493, -0.038059925730352676, 1.1711186593373835, 0.21956953747392347, 0.17364564836606108, -0.4566210661129687, 0.03931226159066378, -0.8189543351508403, -0.2334398148804338, -0.48318789425314423, -0.4300152768839705, -0.49278831872250434, 0.3147447923382329, 0.09909107642686908, 0.6371973537523257, 0.2230790227724667, -0.6678778925743951, -1.008907005425664]"
"[-2.101604119463209, 0.5534194544443084, -3.0851675280530917, -2.1420761893018345, -0.003166678342332097, -0.26610740122558174, 1.727781497137858, 0.602608743586157, 0.12704254345071728, -0.3715632973048743, -0.18293735639189243, 0.11048382519614386, -0.07657691601613066, -0.08431454390439701, -0.39691441945031625, -0.6054581503809374, -0.6856171547644239, -0.4155545380558421, 0.5857673042599225, 0.8153090356266643, -0.4711247574477316, -0.3942631785412711, 1.1318715075220724, 0.027955679824803847, -0.11311718694794205, -0.30899930259567976, 0.05730564102571019, 0.260065490397026, -0.20202565257651278, 0.21727773758382782, -1.013552137230104, -0.25032971237045265]","[-0.5228161328351728, 0.5749440951809577, 0.27145233516180634, -0.2115612781002875, 0.6067422659197093, -1.1351788730262529, 0.09759518019153159, -0.39013490456945626, -0.5844008118378521, -0.6828584834622762, 0.13039839652561716, -0.9329526547748133, 0.6154542540960586, 0.9346088238023176, -0.31720919398925057, 0.28291397465507134, -0.2785381083703994, -0.6159955469199625, -0.029880299173005227, -0.27610492914983703, -0.2019389172841976, -0.18001608557040522, 0.2367903214407088, 0.40663374930845597, 0.271728155690522, -0.18435784733903018, -0.11678494423521482, 0.056934747150550885, -0.05533685529700736, 0.13370658000750435, -0.039225952421860256, 0.06838806484185693]"
"[0.9463978643324902, -1.6684678016650576, -0.39081497659480735, -2.1844718552145377, 1.753938402534528, -0.9068211528397808, -1.4716112008068705, -0.7544645869799971, -0.615055157795707, 0.32086895983341585, -0.5983930293347413, -0.01787938035716642, -1.3379273198942485, -0.7046241455674368, 0.7614279159310962, 0.3845067873008148, 0.10376736966802887, -0.4499950746263301, 0.7591335253546808, 0.1314453422128986, -0.24435410346051528, 0.8098455889592735, -1.4940731742761826, 0.25972418679866544, 1.0074915097865778, -0.38450709730951294, -0.692139193569021, 0.017137001260585538, -0.5256868619570015, -0.1259216758153637, -1.2329861154200767, 1.3743006449043291]","[-1.3339147450566555, 0.12450525956443785, 1.6565178195047383, -0.45701154749360745, 0.35309228630045464, 0.43738921763465827, 1.0133088450604248, -0.5742654172924563, -0.005741480846057125, -0.157031003884257, -1.2135481653802447, 0.6919047739570414, -0.7829720144563278, -0.5160830835105286, -0.08213125168983208, 0.7401543917926768, 0.5205512770034337, 0.1443591731949093, -0.3165547997526346, -0.41708857173395236, 0.08129021660625639, 0.4530322916478744, 0.21853875280760995, 0.03298825888404016, 0.14859299925620417, 0.08207415640034572, 0.12437571680189306, -0.13252542017599092, -0.018155069120711798, 0.3242727912469878, -0.6219407822677472, -0.3104744826846827]"
"[-1.675008458109687, 2.0266782016571354, -0.11268104164221059, 1.0662440192425866, 1.082346709847713, 0.19523710734848432, -0.5183149196320727, 0.12776636282383763, 0.1573755806623681, 0.31040339184833277, 0.3523523460618863, -0.8191193563719957, 2.83355289178949, -1.1984093087935763, -0.8618771389881714, 0.2762256256418874, -0.38942979006321016, -1.6341451941708236, -0.5823425937465718, -0.3031046087493574, -1.2393559013221316, 0.015841358204062142, -0.7675021908296004, -1.531703529674195, 0.14876193141905936, 0.20129522056667792, -0.4781225572400809, -0.0224051897884926, -0.04669462281059112, 0.6162386034058931, -0.12707943157683926, 0.05962143565141168]","[0.8689489833909954, -0.43100350099084395, 0.22059897724451766, -1.0817103541137865, -0.8346330752794391, -0.7292545187860714, 0.9546267768311267, 0.3609544095193305, 0.5717638502354783, 0.26649272272449087, 0.36671616635360726, -0.4431128385388457, 0.008786220663559212, 0.12864243100613182, 1.3765891373023635, -0.30187532777124254, 0.21360300076326436, 0.21888364612122826, -0.29079555926839135, 0.4852012837340244, 0.7964368133720173, -0.18157092641811998, -0.3508656930759064, -0.05462764658999504, 0.03725483193034334, 0.05409760773221648, 0.033294020388652555, -0.09320928079967938, -0.2415610677996099, -0.3868881345803689, 0.7844827916652329, -0.005698792783746674]"
"[-2.1709270808279877, -0.5345302843062307, -3.2195214977961664, -0.3832879355614562, 0.26191757217440387, 0.13220779081117598, 0.05115483300230556, -1.017601647932352, 0.1305811757627551, -1.0155340898595424, -1.3506666292813905, 0.4168523500596519, 0.42576786525767524, 0.5403939435933842, 0.023574236095281614, 1.1292361408805796, -0.8293707508784471, 1.3830087333504908, -0.6112618830164771, 0.8016454714290452, -1.3928927287942725, -0.6790764052047186, -0.9674514900332726, 1.1680846578067745, -0.36481055478189, 0.748982092659927, 0.5897247451578771, -0.569981028934161, 0.7218205978332557, -0.5279836705500787, 0.012190781890529405, 0.13655260727515006]","[-1.5811781062315509, -1.0643498491560501, 0.16551469096529675, 0.42828820167575266, -0.982704613095231, 0.0035985219230293465, -1.0277817982587596, -0.14663362669411234, -1.4431226850379164, 1.2276338126636803, 0.03378613197056382, 0.1426743272589679, 0.8762934096823821, -0.22146662185862298, -0.2460348240527966, 0.07282446683905887, -0.07682518111899223, 0.736147280733576, -0.33937562317599496, 0.26060418910763006, 0.0007192544320810823, 0.2661474391410656, -0.09196192129102573, 0.596254576354451, -0.520200201170236, -0.6649937147899813, 0.15231360893322807, 0.007482483240074612, 0.051959327697026735, -0.0283133488081025, 0.4707307074686649, -0.29555963376713273]"
"[-0.11166250558581982, -2.2665807635713358, 0.5480731375048069, 2.3446235564862627, 1.1289405203139518, 0.2212083366885941, 1.5658847483282927, -1.8693927597048172, 0.062235783379407925, -0.00016303812794270532, 0.4193770621160014, 1.5516083257921163, 0.1498544960863175, -0.483010187401289, 0.4648023227365276, -0.5580738826591741, -0.2109656096426173, -0.9308832757470883, -0.6468296516048169, 0.5264093745856635, 0.014254064981164235, -0.19573099415246387, 0.2852172959326863, 0.771259203042799, 1.1609300310062332, -0.041432622128048845, -0.225949046082615, 0.1720030996263135, -0.9738844397578377, -0.3544006148011846, 0.5417913263792248, -0.37193356519565124]","[1.165818494472211, -0.48881406626379215, -1.485174558442522, 0.6699332283897981, 0.6508233180128044, 0.24135445807798925, -0.09930697227270026, 1.2139953752283807, -0.5229626246920818, 0.028691347197889308, 0.6882417340558911, 1.1614152485778415, -0.07459110318679268, -0.6925946798234257, 0.43558158201648767, 0.3739504722582328, -0.6432106310023207, -0.10184994350580857, 0.04315262790561834, -0.3695046390884924, -0.26368003341405816, 0.5138591462806241, -0.09771064319050815, 0.6705382616634797, -0.5569627845624894, 0.2162345553196626, 0.2485574983458773, -0.010557570585495736, -0.09688039186989701, -0.8982823932274191, -0.23839752230511976, -0.3565109136992591]"
"[0.5808415890974672, 1.202934403986199, -0.9098565125327753, -1.24084708976728, 1.5038465974989963, 0.7296767116803197, 0.9642868195156483, -0.7212689160727161, 0.11232481652997152, -0.7609882637200419, -0.5705658649207103, -0.31592609469318195, 0.458448876434938, -0.48194986974941617, 1.1929261327916454, -0.30477775457776973, 1.5926569658418275, -1.5813471144769489, 0.5893283708467437, 0.36188496573135004, -0.03602567672129957, 0.7122392621024056, 0.4723157166793629, -1.6057402319788228, 0.5187672276838788, -0.6147210006161578, 0.4093429626059894, -0.8064508282323058, 1.1213809503571326, 1.0885928528151512, -0.11840141233830874, -0.008111932055569418]","[-0.21974308928696454, -0.33990351966272625, 1.820043881483939, -1.4347817864047177, -0.8151892567475227, -0.6283495805469762, -0.40916009287435123, -0.09094426158039783, -0.40192484401088696, -1.0243842647979187, 0.3501969952564843, 0.23082985859789615, -0.1979442214578069, 0.7530242535619585, -0.3186975521806577, 0.6520660410187925, 0.06066003761294513, -0.8336241319783863, 0.4743574888777328, 0.19645836298894545, 0.5382169654201793, -0.28602360569440083, 0.022495985661261153, 0.2507835518910331, -0.37801666005566203, 0.309145256237505, -0.5071668627716582, 0.4277994380272349, -0.1971839367164507, 0.5196168244994441, -0.10359402908717533, 0.08211298821172641]"
"[-3.0878409550574775, 0.9445790468840023, -2.677847533637615, 0.11566353019403103, 0.43206523480212805, 0.7713936484589671, 1.8348588600887923, 0.36698564509777976, -0.12271252384254597, 0.9941111849427633, -1.418049883056601, 0.8294495389324, -0.3876893322828195, -0.5139497369055845, 0.08254112169316767, 0.5651965382757074, -0.5062326926340978, -1.4983378030675718, -0.025050483123487118, 0.7187884902353139, -1.583696726583301, -0.03462555727489384, -0.8339202850509274, 0.8904773643135624, 0.3772652745363438, 0.4140146990962019, 0.07593311890556538, -0.30197417946349375, -0.3746637073888357, -0.9213270702995675, -0.5976894998891071, 0.3687216316958254]","[-0.8047788280359512, -0.8274844293541044, -0.9469198321267912, 0.04869543774922641, -1.2547472722552937, 0.07656145262049346, -0.8523211420455147, -0.46215925835284377, -0.30869518066910323, 0.35559321791357973, 0.11636053382390535, -0.6323179363170023, -0.033166941417982376, 0.004730362166314742, 0.37584959529463197, 0.1640912908080753, 0.33703063154153196, -0.40389008695452855, 0.5432422605300553, -1.3615018154160599, 0.29344061103180796, 0.7905285967176208, 0.9547217212830924, 0.5024817373145816, -0.31191391318269807, 0.0649512790206219, -0.4376987789627828, 0.14582586160107375, -0.028589384694401646, 0.3747036508064824, -0.04858005100535896, -0.2389657739886849]"
"[2.2041487004079476, -2.214867861525922, -0.09701386675132634, -1.0101190482105433, -1.3496218397171462, -1.4016640068145672, 0.6048982344571503, 0.35744919090548904, 0.9699636575688005, 0.46578094966906497, -1.0329635176095093, 0.007734404965146529, 0.20203824777736965, 0.009038067137760699, -1.0826991889803876, -0.6445205829056838, 0.1977768238840763, -0.8520517148222617, 0.8291359069967672, 0.30265128804570085, 0.5840220648677299, 0.2695275318031717, -0.23163902941040015, -0.25610799773724086, -0.15939822377990065, -1.1249453848940054, -1.1444775477368256, -0.8050495046055371, 0.6125201560247563, 0.31748985432739185, -0.3950118546277651, 0.2535196482316203]","[-0.11723854464995974, -0.6062654802945378, 0.6205598930553445, 0.3508353943559332, 0.3949068287096817, 0.08210785064148957, 0.6155474881239226, -0.32423214123252586, -0.052862212017674444, -0.5736476460909096, 0.5551944508955017, 0.2553441544129026, -0.8536762940180975, 0.14969664436594843, 0.6613142479131947, 0.013198967932854916, -0.7107539477941395, 0.063328926141096, -0.20950497905757362, 0.560928719981044, -0.14281833876281413, -0.1530970248774663, 0.005057023113558148, 0.4145058135310173, 0.02278548511576316, -0.6228837135038099, -0.05663666498480514, 0.09011653775455955, 0.37261040350976116, -0.23631145230448425, -0.20575450780078794, -0.22278732111141275]"
"[-2.4554654957202264, -0.5167529159872896, -2.4348481449311805, -0.09704114579304789, 1.7477614518403133, 0.4140676106904546, 0.5041564964848196, 0.6517416575343827, -0.22298334513342724, 0.11012900307993041, 1.7178466185253254, -0.7319783886554224, 0.35395967620478497, -0.09463381738528966, 1.5057737125248158, -1.4307131570019924, 1.31223900261942, 0.38845378184745755, 0.06960053723961099, 0.4186012582981282, -0.8725284669967346, -0.5666009674524932, 0.16362667960267874, 0.18318803273186174, -0.4280331619382752, -0.8672169494045887, -0.1724574772357653, 0.28359919672927214, -0.18190607651885693, -0.30800486381710157, 0.8333169643775856, 1.0671616720603934]","[-1.3328770465692419, -1.2934882094955364, -0.11443251666706927, 0.6833184508957004, 0.7993510357187056, 0.9430998451736593, -0.007759541374002997, -0.054583778203518805, 0.8268360844523337, 0.5095740566942909, -0.25618230795442776, -0.6741975540501344, 0.08943525854301441, -0.41647912536506526, -0.36619175142115123, -0.18884318144999138, 0.5492776535309155, -0.3519320971551027, -0.2873647191931655, -0.5524642972646631, 0.257942770634045, 0.03297294466401515, -0.07750733261077608, -0.04016194312779385, -0.008005324555433414, 0.43754967384495136, -0.2312258691280387, -0.12532734081960079, -0.8099559519372708, 0.04567880058174146, 0.022641352520203814, 0.4037020197691706]"
"[-1.8281157822636742, 0.3989187201815442, 0.5069052478163317, 0.30491312509441365, 2.370562932762795, -0.18458225384501026, -0.9971220592007274, 1.6259518751195048, 1.4437731520222017, -0.6662120040992361, -0.39187563582499074, 0.43113539804561846, 1.288954048459806, 0.46402274037807056, 0.5428396520828078, -1.5728203017050182, 0.5851715111164177, -0.16041311784901294, -1.1966493873063058, -1.6407833845071942, 0.9472993054994847, -0.8357602046339857, -0.16919641126198529, 0.5852584770125276, 0.7878051626202565, 0.47325158144760693, 0.8321556825896156, -1.1244559942587713, -1.2334564355783488, -0.8086135916076893, -0.5731185830907402, 0.762908622080674]","[1.9392605451407388, -0.53401900078648, -0.1379886466286144, -0.22125190076306267, 1.1808226511835616, -0.011884103476954318, -0.5157258441509787, 0.9808484185205977, -0.3504396300408034, -0.6334817177486428, 0.1742577151916538, -0.6562436661472458, -0.7907342964019913, -0.5208808515873189, 0.47860442831694194, -0.2956942926824358, -0.24708335674822718, 0.5210450799784836, -0.46875583127042403, -0.0677598763385363, -0.0308006521241339, -0.07511310786474312, -0.682541267635655, -0.13162905466053715, 0.4660234022400594, 0.46998392980836756, 0.2795621339457952, -0.742587320649305, -0.27385428078720364, 0.04971760120952712, -0.49082799853668524, 0.19026477644759923]"
"[2.5556487454898846, -2.645534203205809, -0.6623250606236194, -0.02553602824404548, -2.1640160716485703, 0.5054263783196895, -0.04410318107708022, -0.5849236398675437, 2.0858962630798263, 1.6154982942605598, -0.20357957364320617, 0.4314660564827222, 1.1043557317508883, -0.23669261399564603, -0.7081906218024832, -0.10679616154589057, 0.733519338801067, -0.36839731078269244, 0.23092156975477443, -0.3959755996146926, -0.04231351326188821, -0.7000848041351486, 0.43476756954639034, 0.39708392551938226, -0.05321487151687426, 0.3492149708126873, 0.026137673622744332, -0.461305691081385, -1.141303102756659, -0.1408423003346777, 0.20566052514051353, -0.8147237039778076]","[0.6526221048858644, 0.24549352991648105, -0.46803712000025427, 1.7662183317070907, 0.03171324658413664, -0.852018472064252, -0.21758526679372373, -0.4680400820719737, -0.9325365104432893, -0.36423627813092846, -0.389596330820167, -0.34426518898390246, -1.0891556828270978, 0.47347311812786624, 0.24717049803868368, -0.3925641697142377, -0.31810815312961654, 0.0999774968545539, 0.5015917090963958, -0.01218694056631067, -0.6564407521321763, 0.3315719142057225, -0.5472510903867229, 0.6260064870410132, -0.21941911504682104, 0.4847677985799204, -0.16326711418874887, 0.006039486002112327, 0.6483878617053112, -0.2247452987249502, 0.23613779798132872, -0.16681956083270266]"
"[1.7890447326086436, -0.26475162025216636, 0.36312695105984116, -0.37443055946279136, 1.049682742761181, -0.3176640080868498, -0.2833486065491971, -0.5400649321429871, -1.7185959059941645, -0.07595431831747934, 0.1682267923865686, 0.1930528948156976, 1.5623859639895672, 1.7965184488226984, 0.5949659675010269, -0.6925539729834984, -0.9046734474128248, -0.2946589078686522, 0.22060559080030612, -0.31354405306928756, 0.7912711714611476, 0.5621460920592611, -0.7198057920500239, 0.006489654389064848, 0.5567376957081279, -0.08077845016950513, 0.32873182837731063, -0.2807103845889548, 0.5261652379930325, -0.16951913323414008, -0.4275733368198455, 1.0291941866794783]","[0.37721907917842473, 0.36743119173919775, 1.5417785739322325, 0.33915846600280736, -0.6015530734414841, -0.35013718274003497, 1.327231861742693, 0.3623938663772262, 0.41905287258641927, 1.2311014179294728, 1.0210626876829298, 0.6055714394921985, -0.13463265944821995, -0.6726888459800063, 0.33042148903305024, -0.4645284503115235, 0.053208011558456954, 0.35615610201568476, 0.3308174361454197, -0.21215522988760221, -0.21799188766446387, -0.32950037341521565, -0.013040870072321926, 0.31841791980419076, -0.12399718681419059, -0.6265682436781432, -0.19494422607560627, -0.03955067268483039, 0.4971914209397612, 0.19165881221014935, -0.6059616644103517, -0.13045729852743793]"
"[2.5894703869312305, -0.5300939356941244, 0.9336123332709492, 0.6107271965449823, -0.9672871488045433, -0.5362875982992948, 1.8298597591292838, 3.2873823916350564, 0.26136014701385796, 0.6057224506195975, -0.6832274895956189, 0.973420318476755, -0.40266061465931774, 0.947718887658213, -0.14800051598585706, -0.440435242763638, 0.26927571578839776, 1.7580236767732826, -0.9615930778044594, 0.36206330515314505, 0.05351375970696016, -0.4578784785562532, 0.16017526145480865, 0.06330864857293617, 0.7838284001824327, 0.9593812984031737, -0.24073575483271653, -0.5621426913358699, 0.4847106174443246, -0.2824253891497946, -0.13563337129167108, -0.06981610708275952]","[-0.5070383144353907, 1.4559138371339386, -1.108268930020097, 0.13025860522220997, 0.4545043695800099, 0.07973146742975293, 0.45793391322454957, -1.0173691458109277, -1.4792946738146404, -0.778558544154129, 0.513468668721057, -0.10538443567211093, -0.5671218216219954, 0.0889019930527305, -0.5334996166315723, -0.34093320560902257, 0.2199635822069803, 0.4198274104393064, -0.8062192061636915, 0.060404366607773485, -0.16379776683696465, 0.030346629610788493, -0.1463681775494711, -0.6087169375326112, 0.11584032236125517, 0.37440330221685675, -0.5510871742265882, -0.34501088204265257, 0.12147785518686592, -0.03264454748351198, 0.5919868497702204, -0.6944504366091487]"
"[-1.650920295707519, -2.130164300689924, -0.4261762385498212, -0.4025755191514619, 0.06799401050607302, -0.42603538989369466, -1.4397018245809874, -1.2635996853127822, -0.40552970159644897, -0.6782571456971014, 1.585562572948635, -0.7889443589372792, -0.6687934876474546, 0.5472476295072346, -0.41434072516778186, -1.061912997849169, 0.4339306655771487, -0.778171612407951, -0.6918479283440544, 1.7439154804375863, -0.2636757329755209, 1.0705402353432636, 0.5762046557362818, -0.6067722336340594, -0.4396268753317213, -0.11189994484368415, -0.49212492841923006, 0.02775064225161851, 0.505735955619164, -0.39760947572880356, -0.3060590190407165, -0.06316650172646554]","[1.4653703090599477, -0.8161381804755856, -0.5167496796837492, 1.7407659975347576, 0.2978500913760642, 0.5954930099518526, 0.7483690449670183, -0.450225025609357, 0.8388912039833983, 0.2863968117692865, -0.09462514660456739, -0.6276652502247431, 0.3780594973234154, 0.14814227313353384, -0.518437899770697, -0.18353824948210137, 0.14914422111823733, -0.44346350674078294, -0.47793899601815815, -0.7823890209611866, -0.39306714498793693, -0.049549557795430084, 0.14238850376666776, -0.6155148138802125, -0.4382136447153705, -0.2962837434529923, -0.21345028286077125, 0.4871780987139258, 0.7433364251686787, 0.5902753044029696, 0.569699558823032, 0.21428515763756784]"
"[-2.8423372080029554, -0.8864127205976748, -2.8404663354452793, -0.32880788876483613, 1.0534531975621102, -0.3945642594856889, -0.3877326332959077, -0.724809203826659, -1.649536816203395, -0.6762472222809123, 0.14586913926014247, -0.26041348070427106, -1.165636307875923, 1.7766497682451798, -0.9594513450072352, -0.009381855092322587, 0.6340325780332898, 0.5157011166840922, -1.0286988009009457, 0.9387900712790772, 0.19301278082136386, 0.27100899220841823, 0.31189017994408313, 0.6391436847147332, -0.5584956750749032, 0.5895231689196502, -0.2860974797905275, 0.7762188236319918, 0.09838259888627977, -0.6223885539823895, 0.3037336739495494, -1.3614640552215787]","[0.2784729381936147, -1.4669472450217977, 1.0291673787738793, 1.1522966944577553, -0.28662576180825955, -0.10582379830469596, -1.0654965520859965, 0.6147093746779618, -0.04885657095999741, 0.33664407498835675, -0.05193664814193014, -0.11362704799048304, 0.7998832011162714, 0.5730693287549427, -0.6950970320788887, -0.06742642282075119, 0.31818511560110335, -0.11097059402659419, -0.4278687070736427, 0.5385639849406638, -0.6515813910170087, -0.17088617909291495, -0.49563509464297023, -0.05608940216603815, 0.24705186370062965, -0.3493189916942206, 0.7522583967907899, -0.28799817395315314, 0.3123417093365679, 0.3095559542190638, 0.39518149479619785, 0.38634677368582737]"
"[-1.879845962469259, -0.5909369421978756, -0.6225982260693498, 1.7671066554034351, -0.41378085338530923, -0.3704887992542461, 0.34247277517114316, 0.36150379689546674, -1.4146997705265063, -0.12000694488391904, -0.4397987867447074, -0.2507360171084221, -1.0327043113145258, -1.2227807587762989, -0.860445535422368, -1.8882932675123603, 0.14981930507760977, 1.148262146260923, -0.22675293808359784, -0.851234678332271, 0.9770539077487406, -0.8118863957643473, -1.2822776662728383, -0.6413812865933568, 0.4892204488846952, -0.43728874133755796, 0.3600248969633222, -0.6727388616564814, -0.5358509534345427, -0.3079704652595383, 0.5800945153711454, 0.10085605096462769]","[2.220261294640322, -0.02985741278349221, -0.14163497184449236, -0.36162006636604954, 1.3614507497250665, 0.06307765904025707, -0.7669619449809806, 0.7425449060020255, -0.36002736699793575, -0.4125980101254223, -0.38110460559866227, -0.7731846062312676, -0.7137210830786681, -0.04990090404050949, 0.35266155828089757, -0.1286660066272781, -0.11815052004587924, 0.6069352658614255, 0.23749516311790814, -0.704499324150736, 0.0554029468606898, -0.9785454831197214, -0.9519631581350174, -0.7944846563089669, 0.08039144035220261, 0.6550544089497503, 0.17237719683731445, -0.8925788217326575, 0.3812845963384013, 0.46648565124517655, -0.8648308626062199, -0.2551188663050758]"
"[0.014304749989646513, -0.3406667244931767, -1.8737984641314904, -2.6545016279598106, -0.74792390939179, -0.7666922010877291, 1.2219181003042423, 0.7587175974096518, 2.181491785721671, 0.417565171548365, 1.5972404679397412, 0.5513008193456395, -0.6647547105610765, -0.7982321251939841, -0.6041331971382519, -0.039157804941211995, 0.208618693273436, -1.1160775250079888, 0.11535649089733074, 0.23107540409419075, -0.5732325121478682, 0.24469440427264547, 1.4278722791008889, 0.593609914990435, -0.38600818877586335, -0.193077123169255, 1.4291770117730695, -0.25649917131474204, 0.4953672662384862, -0.36707159618120044, 0.3695132542554371, -1.5539792360044862]","[0.3197952637962558, -0.2610978745649358, -0.6475210823368691, 1.6166234776531336, 0.6067665587295415, -0.3051087146454029, 0.41819952892755285, -0.23459892176244543, 0.40036192925099473, -0.14866590857707113, -0.46268053213332655, -0.8602036587791011, -0.13348616147926598, -0.6344465195315337, -0.8526817246475075, 0.554526467673385, -0.46526572850729114, 0.0987479532494563, 0.5358752258320835, 0.11993300368669364, 0.08323652078140055, 0.16814636735293348, -0.4118502947957709, 0.07597722108916824, -0.13826445820602787, 0.0985083037319242, 0.7624785901827213, -1.019050266605439, 0.5571310788191147, 0.6859276264508771, 0.21915550551434726, 1.1317543627398994]"
"[-0.11479856406754634, 2.3894159096843395, 0.4738219630313423, 0.5971258435550112, 0.8316109627168629, -1.78536678177663, -0.5845280144244983, -0.9936097037727661, -0.06856254058726652, -0.9115362464412449, -0.9023068991505625, -2.129252797041754, -0.992490399763467, 0.2895080855327892, 0.22578085450543997, 1.453014510065393, 0.905828025880461, -1.4034218299349543, -0.3376293259502703, 0.9690855271042239, 0.21999808923136172, -1.6922369128757317, 0.16094986508009185, 0.6615444550312427, -0.7686529644575455, 0.5350454893532334, 0.007951208677246148, -0.1371455978604425, -1.3169479986375516, 0.5088703961930129, -0.13016407589847975, -0.379932836674906]","[0.6385491338544858, 0.9267243785221762, -0.5498640309722673, -1.101065570951646, 0.0028844012332607956, 0.32965788513093836, -1.3628338407226428, -1.3088812112586758, 0.7924933359610512, 0.9064087091008782, 0.7015467234388352, 1.4216745277653298, -0.2820274749720251, -0.01593938124878107, -0.42282885433429934, 0.4956712095724809, 0.3004058558125012, -0.9679446828572673, -0.058787474743808396, 0.6738809522625206, -0.5158605992257446, 0.4892314314821371, -0.23554855345675546, -0.2041439113485675, -0.02345866312417735, 0.12575023434580346, -0.08169075677262216, -0.42506913199224194, 0.12632303187175253, 0.24068025963770628, -0.3106125487354507, -0.1371975664940328]"
"[3.5685206226541664, -0.434029730108477, -1.5314027562886483, -0.3227179898328453, -1.2476128292960282, -2.108590400041792, -0.6059415571946306, 0.999716241986294, 1.2353188147353578, -0.33775011784230624, -0.7123342117763874, -0.0671836208798319, -0.3715465177299733, -1.3599926697850648, 0.17626705472479356, -0.15702098258291733, 0.29756969797319405, 0.09467635997474856, -0.6811709600273419, 0.03984868805244586, 0.2785347490721567, 0.252245445909799, 0.017684653714257956, 0.34747383958083156, 0.817254497967542, 0.01069950661897825, -1.5099500754245818, 0.6458594575302401, -0.9775526568946753, -0.5240285869707669, 0.6565544906242201, 0.06801822680622555]","[-0.6203725757069717, 1.690031456237554, 0.0644452087733768, 0.4316014237635448, 1.0714243328675677, -0.15279637538794685, -0.1451825686426441, -1.3254567833476718, -0.8340682094533096, -0.03848898922522686, -0.2912457120018505, 0.32377006358599403, -0.5360144137026065, 0.49479940806855216, -0.7053141343864487, 0.1520402453077105, 0.8865800999952456, 1.1575945991678844, 0.19148172712179432, 0.13898194349408086, -0.3008236216727282, -0.023137602158803526, 0.33494286048879396, 0.7804083948348404, -0.14594601944022345, -0.49063510324921633, 0.6035184935744926, -0.18194985911086425, -0.03424120995227763, 0.19117257811599048, -0.013665495504212557, 0.5634982064299796]"
