image_embedding,reference_embedding
"[2.653086085964208, 1.335363083328535, -0.4126394193450558, 0.7103932472577497, 0.4228031006266422, 0.5510057190402796, -1.0970961330865983, 0.7938482794363036, -3.22121658633009, -1.9309860730757946, -0.1943277793181732, -0.2784759675455975, -0.35948288595763295, -0.24635259474403562, -1.340428172965202, 1.4118879479660504, 0.34809545899813804, 0.6779377367576621, 0.41146195144021896, -0.43593931699518856, -0.1978120233060843, -0.03651839326418976, 1.2955398053399594, 0.005479786317066447, 0.05276014511152112]","[-1.1441141944444928, 1.7297141501087554, 0.9647426162350381, -0.6355539192654522, -1.4539704693962678, 1.0991317705577646, 0.7633236010047896, 0.8484483541629478, -0.395628300247372, -0.17002890511091834, 1.2683132876467949, 0.13996783791466033, 0.24828805802966766, -0.8973305800709147, -0.3629538842694288, -0.7056475658112936, 0.3640317177525901, -0.7220914886852572, 0.47525972421574514, -0.3220599219113294, 0.5272123036615587, -0.22798812153192735, -0.04657179927624179, 0.0358106346176523, -0.6218169711945333]"
"[0.5009561633048588, -0.5688104097197242, -1.3260113208013955, 0.3230849001249639, -0.8716994437664092, -0.2788240840036131, 2.1644848528103213, 0.7087093685997655, -0.7088741189457658, -2.1759195630692454, 0.632572023574095, -0.5900652114733407, 1.2039917973820098, 0.3246441273697298, 0.24064255276110688, -1.8108976303676674, -0.5185456362215022, -0.19374675634651217, 0.3888584293650387, 0.2555925945116348, -0.13716050946960187, 0.6001974487142948, 0.10541290055471284, -0.18239595768607253, 0.16476512201997603]","[1.2141951187942175, 0.6864868249113689, -0.8387069303800381, 1.5491878951302749, -0.10936658681039012, -1.0011124607447937, -0.13068411371424996, -0.39407927018611066, 0.028411761765053403, -0.4887089709066845, -0.11639376217674473, -1.235689601859693, -0.47373427843896454, 0.377547025100632, -0.24101525012107158, 0.599716461488847, -0.9403569726365595, 0.22432899997048972, 0.12091821002122889, -0.4792507547410472, -0.4690954396700657, -0.21126134746418684, -0.1684746628723257, 0.25790757578675055, -0.2455859824668578]"
"[0.06978011896933892, 0.4982442858308826, 1.2557567307335742, 1.2496731052833696, 1.5872920087423386, -0.8407407081534324, 0.20811643092174162, 0.6564040031044249, -2.6542154282872046, -0.8887874455494701, 1.267619094457227, -0.2937972129605155, 2.5303787645086424, 1.3639266566192345, -0.29204300966812624, -1.9321414101985008, 0.746721096422757, -0.8724133127358514, -0.3833949244215218, -0.18385140735754882, -0.505418841114313, -0.10020227780007347, -0.23373122161320148, -0.33503246976612006, 0.2409094857537742]","[1.3396900089435368, 0.10661743804124574, 0.7590116796374515, 0.16772795710960975, 0.4266344475912483, -1.1278479020557415, -0.5173267142590963, 1.2505878943865105, 0.6987736571479978, 0.6530025915601614, 0.8238134269259904, -0.37551828795048664, -0.06322952477424412, 0.4573708742124895, 1.4619854409757214, 0.30638319196474534, 0.49207075183054433, 0.7866890572565718, -0.20626363887158325, -0.7613605670499488, 0.1868240028050238, -0.1663352391133503, 1.0380944616071845, 0.24277548616640646, 0.20222969421192985]"
"[1.2001346383963223, -1.122664577356324, 0.18649750828343287, 0.8403078628233596, 0.9723282495783815, -1.1035993937981492, -0.06261041692739941, -0.47642070050142377, -2.5450766946179306, -1.0608009422511795, 0.9720488888234754, -1.715456868471715, 1.9863790313996892, 1.0729645082610046, 0.14072939081088148, -1.1699974257567847, -0.655512505182287, -0.9704958355932215, 0.40876369980598465, -0.19629207754168218, 0.20949952602328017, 1.149432679926551, -0.3319748020274036, -0.23023446982643278, 0.20448583230053458]","[-0.41888129107803074, -0.1876593542364224, 0.617023278973111, 0.11776717656349966, 0.6263324677582828, -0.492374588818879, 0.18508592590378461, 0.7955487985522206, 0.21160652493737298, -0.14675535334107706, 0.593634719580816, 0.46392368411594276, -0.29467188347404344, 0.27849638585787906, 0.7407440875714502, 0.2704533532818397, 0.2325938315782446, 0.06854995860430721, 0.2449809103025829, -0.16095587621838928, -0.21200636996730382, -0.289187836487005, 0.2210298415297696, 0.6585646462667856, 0.17827975154148937]"
"[3.8175552516730664, -0.7608750979060831, -0.6413426007239281, 0.6059556427399471, -1.1712649667736321, -1.0470898002667743, 1.218711425255684, 0.640401434508863, -1.099631355778266, -0.03572851407525453, 1.1739559631547343, 0.0981344370795228, 1.8440096352604576, 0.774997108091679, -0.1626740288312229, -0.19619722670641557, 0.9916266248192417, -1.0004673344966766, 0.6122966322219543, 0.5414490059961332, -0.6076161885707149, 1.2955975478270267, -0.20482978502219026, 0.0023511450731564273, -0.6437158809829768]","[-1.8934158746180902, 1.3862161213297415, -0.20414890378457018, 0.17448133005354322, -0.3388653932406724, -1.8636604681351232, -0.5915735804073561, -0.24309431661921216, -0.04560859649909802, -0.20910537590879333, 0.4307894604740555, -0.7407915621043406, 0.917869006719933, 1.0609873173218558, 0.7250685369305033, 0.006367850359104488, -0.3244772922093529, 0.5775987226213796, 0.1790073114294913, -0.3877528280765712, -0.2496159231360424, 0.3995552283157246, 0.44916456394693094, 0.40213114143831075, 0.728857250750839]"
"[2.4977770295653294, 0.51403889422186, -1.7946320607875927, 0.41094238903915475, -0.6639612787630206, -1.739751448193717, 0.8617828066505577, -0.9561832272573579, -1.1514852731488772, -0.2322841472939239, 1.1713889527232992, -0.5003489904926516, 0.6487308197512238, 0.7495985634518599, -0.6724458170592736, 0.07003375465292544, 0.9699738312037254, -0.19550699208572858, 0.0012250183464589787, 0.17699104664641208, -0.009211341097723787, -0.31153228428006013, -1.065432346808038, 0.3501425965004644, 1.0682553466809726]","[1.0506484490401562, 1.3913770366404015, -0.8904033250435202, 0.7312015283770478, 0.0903154213538008, -2.149375988092196, 0.2935636347218232, -0.1362784280350963, -0.31735306534563934, -0.732385776467594, 0.2677769323836422, 0.5177010577718245, 0.12607475340469254, 0.7747823138417032, 0.48211915127081445, 0.3454850217026722, -0.3303852072200884, 0.08183919977658571, -0.2303735814667426, -0.865786320599508, 0.08191117593724147, -0.7490969050899084, 0.3401914825675054, -0.34072709361798226, -0.558582823815677]"
"[-1.647717374165887, 2.145453582629138, -1.8434880030231684, -0.7121767480358615, 1.4079529760402412, -0.1571401032295704, 0.8066470262517728, -0.03582435522329721, 0.27448814124188187, 0.8530415139739826, -1.8221249528163534, -0.6313997639141152, -0.6660848787787811, 1.2781079121957786, 1.1064354203951163, -0.8961947414313558, 1.5677487345172494, -1.7651525540930229, -0.06531272353891657, -1.012096821988055, 0.46654948736113494, -0.7505191772121369, 0.5733063930842764, 0.47222482055348697, -0.31692665916910057]","[1.005929143683988, -0.5762771577068229, 0.6310572181476789, -1.318922678892165, 0.36846611437769294, -0.006464529907507237, -0.9657750269388108, -0.16705677558663426, -0.3285113182416767, 0.29093886792955215, 0.21869136180135712, 0.38275851723254506, -0.34193796284220224, 0.5203789581582434, 0.9007265572462249, 0.2177097350127887, 0.6995337825444291, -0.6549676591033139, 0.48944375701341936, -1.1317017148657966, 0.36629984781233194, 0.7422399537374729, -0.5270653565316628, 0.3128582695798984, 0.13759154435981297]"
"[-2.037540939519982, -0.7740849198804817, -0.5100450021654637, -0.48490360459710413, 0.23195887774334847, 1.3631638691404382, 0.5360394352507999, 0.29446295115058935, -1.3667063944106486, 0.5338190979982164, 1.7511093368540667, -1.4428969202109052, -0.29332408839864027, 0.7078295401768955, -0.22488729507194177, -0.4633661884220582, 0.3797614236847902, 1.240441860751783, -0.27955963435867487, 1.8286819967587598, 0.5220658826862976, -0.5031558078017901, -0.8487696030299626, -0.10534161380054204, 0.6886304172426351]","[1.7218484002949217, -1.0814272810215477, 0.29518770156877755, 0.9414332920850971, -0.9855556028972738, 0.836471805712749, 1.4559030885561575, -0.07417182280627171, 1.2568994474904946, -0.9339852340195968, 0.2418735966129841, 0.18302344601369158, 0.7116624120946174, 0.609660704652289, -0.16320533473270055, -0.5740669095465082, 1.1077670544373348, -0.3092262676862224, -0.3825628835327767, -0.10068017081031908, -0.3975959854219337, 0.6135012170790727, -0.3513436396493995, -0.6026178381629702, 0.2945573162799193]"
"[2.732633838584738, -1.3566953255714467, -0.31448253359809153, -1.1129553916344765, -0.8930011926169382, -1.812170207684728, 0.06426051658369032, -0.48342156207305226, 1.0952882747873842, 0.32993284741612894, -0.5276337655350755, 0.4927882629714887, 0.5977371824766852, 0.7619037734218779, -1.3065888649658615, -1.4690830504975088, 0.7482211394002644, -1.1983489412488633, 0.5400222857814456, 1.1845472848121055, 0.827473116583729, -0.04896649143537401, -0.5151233722352139, 0.635427000990475, 0.7370498932557374]","[2.1127784893828645, -0.2582748235075429, 0.23820763324395822, 1.2417832645150921, -0.2861834048370232, -0.40412416188125666, 1.2576943021418217, -0.5968800333921152, -0.833554459766654, -0.36557418856154045, 0.3320971869670229, 0.29001339181521374, -1.107195661064846, 0.46892859900053474, 0.43432394713515177, -0.6364428898897984, -1.0297811382310862, -0.2973783872595241, -0.48326640422381745, 0.5524790758057, -0.18383258189778934, -0.046400128515508426, -0.24150976678904615, -0.052445537567583765, -0.26211114734793994]"
"[-1.3515535799812268, 1.5856623869303406, 1.9788564112415388, 1.8424056048292814, -2.8615698437547152, 0.8142796933219065, 0.9121938135054288, -0.045004659625645094, -0.5912583459685476, 1.2853151934832618, 1.099582541139145, 0.5201861284726959, -0.3793015206685628, -0.7550887128944391, 0.09049360331129469, -0.28202381746447613, -0.2517101411494636, 0.6755388428815486, -0.4392395749400951, 0.11105025735728116, 0.6165188035071865, 0.021710344300908926, -0.7836669609841211, 0.119790276186843, 1.2388816701963703]","[0.5171284637269794, -0.6488317796307871, -1.4523096293201156, 0.050181800248223, -0.9960914389823008, -0.1497706257045926, -0.513246706788708, -0.22995165108511742, 0.2688602170472741, 0.0020492368868600193, -0.5163565669950381, -0.1116947296233208, 0.23659528102924426, -0.873279513906798, 0.39147071569178216, 0.4007379991674932, 0.3966106685756365, -0.03899272270640331, -0.13169779555901984, 0.6738093399783412, 0.06905954165092032, 0.2442736260530249, -0.4277641167078083, 0.5716756518068361, 0.5838832742367931]"
"[1.0750397609572468, -2.485319188468281, -1.2992441942208464, -0.6826716173262046, -0.40091073815539235, -0.6579282671046908, -0.5408680641737457, 0.267026564198087, 0.41584860762081566, -0.6851055842652888, -0.9530988128989772, 0.28135849985511163, 0.7126074552952322, -0.685608860910977, -0.2630142612015427, 1.5582905777147962, 0.9018245439270992, -0.9928859195847239, 0.3368860859066447, 1.3802474140084735, 0.07798283648211092, 0.019658469081537348, -0.425175244260568, -0.4120496333416325, 1.0628323479416946]","[0.17247552571454527, -0.0011248383543348926, 0.4830343192265059, 0.5317773139348704, 0.8053617061215729, -0.8356872321246165, 0.734431985890017, -0.9818985641143225, -0.06420307480172155, 0.17774072935394394, -0.7612862917372906, 0.8826191997582201, -0.7879968698485528, 0.40791850748307895, 0.17880122120065026, -0.08146668092174826, -0.18247300495115065, -0.5666081784923097, -0.07278704173173091, -0.9942585328022889, -0.08465055437658857, -0.09073248536322083, 0.5627108272668162, 0.0008139566453249654, 0.07471407592094918]"
"[-1.073963104280219, 1.6719617926945065, -1.2177426334720014, -1.1864317309175605, 2.408544743950554, -0.5691862269774751, 1.1961839330741602, -0.5420622722831087, -0.21235495267059223, 1.280579226270066, 0.003283629026247286, 0.5250895921568036, -1.0720192102013801, -0.49990148098939274, 0.46758578906040416, 0.9828314676106946, 0.47998484358388466, -0.1655017716977616, 0.6202584971021974, -2.0865633715875553, 0.6354855720783448, -0.028035961547169308, -0.4891490376279147, 0.4229746986497479, 0.43365984106920363]","[-0.9162657852763063, -0.010718936321416057, -0.4345490258699192, -0.10662241793849427, 0.47746398786376115, -0.558708989368437, 0.4512337915012765, 1.1007932284264306, 0.33662403649979183, 1.633068518533167, -0.5238099454965368, 0.13419503929085702, -0.6796753150432974, -0.7571870931374719, -0.3359185898526784, 0.25693274438689706, -0.03653644137006595, -0.469567818727133, -0.49297296971089855, 0.3544967458816467, 0.6016003199414952, 0.04453615060804685, 0.06563803937528516, 0.07319249315018501, -0.21378184040726445]"
"[-0.09776975675118293, 1.0855228038238938, 1.2677434536151073, -1.7220661147607412, 1.2543625105030114, -1.3326652738514888, -1.2001376903014527, 0.7223151689833649, 0.5098221884120662, 0.056680047877498, -1.583745565527088, 1.4406810162827977, -0.7441450204511403, 0.904484083090564, -0.5300647935907558, -1.1821991795383442, -2.0865063135312583, 0.3558876910277806, 0.55785010981735, -0.9290400044810359, 0.7043330635175855, -0.6812440822995792, -0.016444005694593054, 0.4340696017840787, -0.08327112272748012]","[0.9942130508337258, -0.2956499399523967, 1.8899224890303687, -0.42588608675677403, 1.0283660297403836, -0.3490737736091801, -0.3955426678727086, 0.8667975364061838, -1.4030269870700909, 0.7106373881605085, 0.5603617871898807, -0.4102340615069096, -0.2246315745967693, -0.9842493434030885, -0.03109070936839107, 1.0443959571141406, 0.1744493035795392, 0.5630977333454283, -0.16371040518456273, -0.4375847234608385, -0.30362628982422907, -0.13572345844000172, -0.08168189808530214, -0.07612405298434594, 0.6836487446719355]"
"[0.2191863805840922, 2.1476473520222297, 0.4727388258629182, 1.5890630785375677, 2.718322240959938, -1.0754834629229804, 2.1142923388557215, 0.2932585331217392, 0.39970826867398623, -1.8764722871805566, 1.7084725635785005, -1.1151204300546784, 0.8738542446725563, 1.50636702079286, -1.7981998085986604, 0.5537631705901155, -0.36380470733447634, -0.11174476824683231, -0.15487954808046783, 0.1476262142292722, -1.374111066462685, -0.6808830724357261, 0.4633190631680849, -1.042988036967692, -0.04092290299739502]","[0.17654333567466945, 0.4892864708050352, 0.17719696315787184, -0.96090320224871, 0.3564987551102184, -0.19466488604363716, 0.08051788764200807, 1.1861065351947946, 0.08600662337813628, -0.8168508681701697, 1.110726589562895, 0.49595082166604104, 0.8596697757782593, -1.3170989562528048, 0.6253031841665593, -1.2160481274090686, 0.3029489781062495, 0.15719616186099067, -0.4845897384012143, -0.36639458341100617, -0.2918996978965591, -0.017154251643321138, -0.629539657269346, -0.07883613240896861, -0.4305586376266364]"
"[-1.3602126782770005, 2.5580293878107714, 0.7607777868062329, 1.2333707410874266, -1.122247806391204, -0.12386742024434132, -0.11991381424683707, 0.8063110749592645, 0.004510484899308221, 1.727157012617843, -1.3489509228603076, -0.9450256102583351, 1.777455960141603, -0.2680167084254055, -0.12120627641677446, -0.7620441355974437, -1.1514313594306733, 0.564281700195828, 0.8627550178082077, 0.5719044937907826, -0.8779814784883583, 2.045859842308963, 0.3367364090725431, -0.011495042565039434, -0.6460608242688888]","[0.6392880185902271, 0.12176058673899577, -0.07924286184487617, -1.3649900407269147, -1.2209305377672646, 0.0001743321469702744, 0.16345833749999233, -0.6822301612627413, 1.3773175574644434, -0.7122647747357839, -0.6381422698029735, -0.9985735068918673, -0.1148387504189633, -0.07033332417326443, 0.46237409745700414, -0.6459873599053573, -0.2212555616148322, 1.251693754596134, 0.3753771642498493, 0.4948101693867339, 0.14711912567772106, -0.5201687909289832, -0.029238797841699405, -0.031636726999071454, 0.0433373904629681]"
"[0.7565643026941123, 0.8125725062936072, 0.685271944302456, 0.07826328735115592, 0.5344781530910659, 2.3533883897547496, -0.20623232283058512, -0.7749239247040041, 0.9605966682938039, -1.1037825843062716, -1.2370833275292374, 0.8674923286213904, 1.219678383828079, 0.4703426529943232, 1.0469170934183434, -0.9566391078989853, -0.09367047009409944, 0.08248340094063515, 0.3442759226842983, -0.20668228548911, -0.015595091217071482, 0.9480485459899689, -0.054360893780119365, 0.4326198785718489, 0.5500069585837826]","[-0.011264685065959148, 0.13377802012306445, 0.8192306535212013, 0.04313164682100362, 0.04874144171794083, 0.48032103767161993, 0.5753107001986701, -0.14650865427475623, 0.42185551615940126, -0.2157818097428293, -0.4977027405807315, 0.23395624586163496, -0.4495803015949617, -0.20677843874116703, -0.02391603249150231, 0.855032818119684, 0.023426947942155003, -0.8412437648694376, 0.10531317427929464, -0.07978960729873241, 0.7772140939334464, -0.30384849665609087, -0.37715710290211507, -0.06826159834324913, 0.10473852411803412]"
"[-3.0221291512197523, 0.8956405059056118, 0.36676291603533245, 1.4914918895472182, 0.5440603446471115, 0.42599099808101554, -0.9283638311326089, 1.111938784610292, 0.6571672315482551, 0.4274219702868729, 0.8269435607219414, 0.3777084849082338, 1.3277395923348405, -0.15998176102621448, -0.167916717498256, -0.8606943881324933, -0.13493405490545213, -1.0500898988533085, 0.10484309466109472, 1.2156486704813045, -1.3636781662910358, 0.7222032058592458, 0.4026476465039089, 0.2902713742720812, -0.34117537628054284]","[0.7999741451867689, -0.8079105535228158, -0.2024770573170818, -1.2044893756736652, -0.5904873081385612, 0.023967428364394562, -0.6541985062335918, -0.5321887614314491, 0.6139770240354212, -0.5460125430814899, -0.5834417950728578, -1.003664553660778, 0.23494400237335397, -1.1350787617352547, 1.277306612464467, -0.5654515156128855, 0.4677146425707232, 0.4689798516043831, 0.11472814691071374, 0.9072371682210443, 0.6342399285552965, 0.34567490999002976, 0.164142425035824, 0.4162269643389871, 0.40666058320626564]"
"[-2.8556180552497867, 0.8668760672466271, -2.165894450210046, 1.3415350318438268, -0.9925655386854287, 0.844454355864748, 1.0988344514622035, -0.23386749342195054, -0.5857261118473204, 0.9306361724591506, -1.1458547487908175, -0.2351686044177305, -0.35150668351247594, 0.5374407484711818, 0.4260683971968381, 0.13113160959907208, -0.013747067799651742, -0.6304655110901174, -0.36611739119194714, 0.27754567650415884, -0.30408114441053863, -0.696038743591218, -0.9910081098523826, -0.42294902050948624, -0.1274253352479893]","[0.5741655087364627, -0.6924744942037832, 0.030627387614701986, -0.3784183649680297, -1.8586829219996273, 0.33758032739203103, 0.42509216692351065, -1.3324657535184095, 0.10339031375941195, -0.37972262706340915, 0.08315219999352605, -0.3921374334215916, 0.10399969967920937, -0.15389449098572952, 0.597087680047983, -0.009736965297536558, 0.41875622846911453, -0.24397271620163155, 0.12078452572996623, -0.5539281455328396, 0.40522339907550514, 0.7929251667589852, -0.5889870780461159, -0.139605143858767, -0.72843774827875]"
"[-0.9976787704354644, 0.9923082583442593, 1.0106329497107123, 0.15075956151887213, -4.082471602719444, 0.7942315733982062, -0.1526286191020175, -0.6670237208354837, 0.1080840202894807, -0.8063228680808208, 1.1252928190861353, -0.4853008049736556, -0.15871428770003787, -0.05578309066042488, -0.03412946474336212, 0.6732617608658688, -0.9817215780777043, -1.0053582728044133, 0.5475614415740653, 0.1264661406862442, 0.5384891998328978, 0.9009463418402294, 0.07701259521577794, -0.5913958450549864, -0.19032800018355364]","[0.2432087347690544, -0.39063408926220594, -0.8115601597991887, 0.7421925933240746, 0.21335818920445732, -0.04094281107673127, 0.09624598941094184, -0.4758301888036902, 0.27580353295653237, 0.5902354828137082, -0.7834048520759727, -0.42060092686142636, 0.5213699123321173, -0.4670608457558606, -0.6417417987746248, 0.06521610545218309, 0.1295756167261986, 0.026476300253618506, 0.8880860813070858, -0.17264276143030907, 0.24486438124604182, -0.5065984558773523, -0.4510525595714181, 0.14281808710372396, 0.2836880347636771]"
"[-0.34972171109418404, -1.0562211260684082, 1.7959811537205361, -1.6501401568273335, -0.7541281161173559, 1.2100553302244677, -0.6443401267714571, 1.4420524498346803, -0.7667292688984155, -0.5302980160922568, 1.6172548920498162, -2.0112542302821974, -0.049990125447640775, -0.18315580975920753, 1.2901919838391915, 0.12205849947133016, 0.6159590847201655, 0.429171811417818, -0.391407516741327, 0.6376089305555712, -1.0403048265189663, -1.039180802149164, 0.3054634835216807, 0.15179008170394187, 0.332888272080933]","[-1.3416549285491626, -1.3271797630297395, -0.15321303566059405, 0.7623868091905411, 0.8795014567843555, 1.2320156537507325, 0.4028096480442056, 0.5824333180592165, 0.9423757146603132, -0.8514635441997539, 0.2674934041145145, 0.11503059420815052, -0.15918206512619834, 0.9508437506140668, 0.06938219084460193, -0.5507495087648585, 1.0234223479163937, -0.44904989986513877, -0.0076282873784753735, 0.021277702533305146, -0.16243305188280896, -0.12012887533962892, -0.19024956645018842, -0.4000975943967124, 0.36305656804334063]"
"[1.3794847890036361, 1.5883744316705113, -2.0791627519855513, -1.1598172290882935, 0.34875192736519217, 3.545424311281316, -0.9248019421237516, 0.36975579077501086, -0.8463448896243551, -0.5238343686870746, -0.6820812006522271, 0.48499945866540434, -1.4954198518272321, -0.2492067853731317, -0.09148833821131397, -0.8035460948923399, 0.2505639683859806, -0.7785113254598242, 0.5263238321594509, 1.1918114263833826, 0.7060448584871281, 0.4373063704719004, 0.008372110433153305, -0.5212619711432402, -0.2358191224014895]","[0.8512222873276316, 1.5391251811948055, 1.4466081792113539, 0.10947652088058309, -0.634166422186452, 1.2903441226767216, -0.26890075390221013, 0.6802178075948222, -0.9278159581280574, -0.8145932067918306, -0.8767329478706922, -0.48496978385245554, -0.23903651858962913, 0.010448879748711398, 0.040501278087481524, 0.2231694629277567, -0.5838306314329423, -0.9762192927817629, -0.2578564643723328, 0.35281119619530904, 0.4679977471799729, -0.32318875260190966, -0.19800030114362382, -0.09471075382710263, 0.0014054249331531207]"
"[-0.8050022543235206, -1.474587787780166, -1.4036591421142544, 0.29892042732884155, 1.4042714017280222, -0.8487030954305409, -0.7960024222386611, -1.354073720352706, -0.8187220499597611, -0.37020900540320667, -0.4747098363827619, 1.1863187132772584, -0.4518025490592574, 1.4907316881352983, 0.3060261606443207, 0.6688779395409076, -1.328252760699072, -0.3623212942721335, -0.42399432155305683, 0.19704517055536266, 0.14176150434352366, 1.4295373878491708, -0.22765952465336378, -0.14902693911378131, 0.4519106571708267]","[-0.1667245179495545, -0.8308916747795956, 1.3979660144004658, 0.2092478650441625, -0.9994038360265775, -1.1761010959770832, 1.1116065108338384, 0.3371331531566355, 0.009056130251739767, 2.0169404963325004, 0.13356496932091197, 0.8913457325472038, 0.8988292909486444, 0.25150896644689125, 0.651342412015256, 0.4719401739837192, 0.039074488753968635, 0.30176425388764827, -0.43792760313034756, -0.0220917903376685, 0.4452569332597809, -0.6994181934695831, 0.10842223612187223, 0.17344276559127145, 0.44906148317985406]"
"[-2.315217849597287, 1.4962889975080023, 1.8872402883514885, 0.7226729059843798, -0.674557690268885, 0.9305634276747787, -0.33919330974537065, 1.8115438507190122, 1.8095399944584378, 0.500739104092764, 0.30046361062652005, 0.058693006094419936, 1.643570064329172, 0.9939088085008675, 0.03076598475005751, 0.04712105416439745, -0.2011983782377296, -1.4577917519602954, 1.121153159325198, 0.6007907995569864, -0.6969517001004919, 0.5920621832179844, 1.0953856698071254, 0.4498594777948944, 0.3572797233062668]","[1.450468440222631, -0.6561619388945115, -0.39980979788673265, -1.0422687945299192, -0.6077854473049011, -0.04360043352251277, -0.39585018506482467, -0.40381002461436916, 0.2100252716853773, -0.642417975414762, -0.20193675722232698, -0.6734147115969178, -0.07619530591422048, -0.5647770687768624, 1.2064072767254377, -0.5807881070136475, 0.4782794374331284, 0.5898526257815919, 0.5076484562960571, 1.1030203912058296, 0.7023475770993788, -0.18612349980074702, 0.23709303784844768, 0.3647833355222378, 0.19923699437592476]"
"[-1.5170686621772622, 1.923079081940384, 1.4244279735311351, 0.4673573205299956, -3.084761303971082, 0.6739990148849154, 0.5055497046354597, 0.25781746483553813, -0.08275484808330247, 0.04345681807961876, 0.12724457094412528, -1.2315563950717265, 0.35938903340569867, 0.6149870385085368, -0.32473602955389025, 1.0167830576866963, -0.5519279333802962, -0.8933630562472523, -0.3353057087975429, 0.2269294637749096, 0.7602352461515317, 0.33475978548289687, 0.7501821201557756, 0.14411531321759427, -0.2068188035745422]","[0.5383079905495578, -0.6074409204492265, -1.552772473611025, -0.008300776665068666, -0.8924189951600935, 0.3364223666483274, -0.0612083148708538, -0.5720362232672074, 0.4360484484104227, -0.30608473563556127, -0.10195736494415976, -0.3657471561276532, -0.3779796490920346, -0.65451989299748, 0.7054010407207605, -0.07643462935137432, 0.6025659842325279, 0.1302316989822015, 0.3422088629176041, 0.7525076846216773, 0.17104267443785676, -0.2296413054539526, -0.07078087029724327, 0.2013515730362121, 0.20713137266872492]"
"[0.5846357799581857, -1.4869503424869817, -0.5928620911479678, -0.39967420547894583, -2.1610533450747442, -0.25969598969474067, -0.9605349088271874, -2.151931413159776, 0.25367976223501815, 0.3095116448482252, 0.32501886629794746, -1.2974795064006748, -0.5846423512356018, -1.0367894481806557, 0.09987717466916385, -0.7247088603290945, -1.0935413787356885, -0.7958593958845763, -0.5310393574639178, -1.3048741549727731, 0.38762970523545653, -0.008750777081472882, -0.5892308681827664, 0.011620366501127521, -0.4052602344245986]","[-0.7245429160395614, -0.803931639674848, -0.0892921205451731, 1.5007288782421067, 0.7599123085565013, 0.8199844564591636, 0.12380558179269237, 0.2934220020471637, 1.2886260259844617, -0.4841465672822935, -0.4888910371638523, -0.11000298693341554, -0.08451458515562382, -0.7577983733271714, 0.514619619454556, 0.908238743559417, -0.21756587568606142, 0.17871843308209287, 0.54113284973408, 0.05557389001879221, -0.03248857463848946, 0.9552026276656493, -0.7164470774894157, 0.02361739783859315, -0.2989666794668859]"
"[2.1227047448151772, 1.1365998499852885, -2.2834916881011966, -0.28008373169874234, 0.8056582129794566, 3.4676635399067095, -0.4122544470585521, -0.6407892264021635, -0.7173186986977733, -0.29618790902913417, -0.47498314931915564, 0.1780922125017952, -0.27593561150420837, -1.909523772328142, -0.03309092844101868, -0.22405101084911336, -0.6419581081412516, 0.07617922382895617, -0.6269543010048093, 0.46672063722039425, 0.34731123993613616, 0.2850347127805526, -0.592523917109561, -0.12698659052087577, -0.30353122106963065]","[-0.18692335334207585, 1.2913868842204266, 0.35189965230058506, 0.7694553585340671, -0.8514874295734044, 1.2813855986946157, -0.7914466092018344, 0.9009805580718914, -0.5944434446985748, 0.44682074351655526, -1.597228492658541, -0.3197047939850143, -0.2615386716210179, 0.42499184921232275, 0.1532342290827838, -0.832907207724565, -1.0786316063579022, -0.4124088734243294, 0.03672214895950272, 0.20330357282906705, -0.4871981312928973, -0.12751223055541877, -0.023957086235651237, 0.5163380809631002, -0.45962833705902456]"
"[2.736344370031973, 0.04738993513092495, 0.8050440827428368, 0.10759331049746208, -0.3780018845391519, -2.1559887508473548, 1.1117753676242492, -1.3941779211344882, 1.2802757319894182, -0.3542470156779803, 1.229685916880052, -0.34347236545334137, -0.15425633604638206, -0.5779243668520201, 0.8687424556179352, -0.33739361803048656, 0.3231542790328206, -0.8880221826598272, 1.5792602303831413, 0.9659196911865343, 0.5160579928192215, -1.1018897608110132, 0.22668143918144976, 0.7240625840995567, -0.45913753170828997]","[-1.0982538424053556, 0.32612564785746834, -0.5302405752715679, -0.6000232249294738, 0.9836224555850177, -1.4318330508224082, 0.016606411139448968, 0.3933841944322591, 0.5296238375895893, 0.06505404865520976, -1.6263887036760671, 0.4409217276080777, -0.3002339833080851, -0.6221919027874414, 0.069640753300091, -0.23589987958442526, 0.4675088217393262, -0.8013663054128071, 0.44403335816378847, 0.13555757565007362, -1.049801058149203, 0.43142360933757856, 0.4313120723074839, -0.21002312402641182, 0.005020134921081197]"
