image_embedding,reference_embedding
"[-1.1873884941292354, -0.24203889673536844, 1.6089381707150314, -0.9585446868228673, -1.9165414984970222, 1.0038786345494763, 0.14446500810871923, -2.5819911003458977, 1.5320994821535503, -0.017210686740674278, 1.6006318090215663, 1.2074014223063905, -0.9762867455446863, 0.528705923536225, 0.285594738710394, 0.4789436812355343, -0.18370815323865936, -0.26101953160748786, -0.979086560546632, 1.0218943621910301, -1.0881389778108703, 0.08274685519764237, 0.6983982525857886, 0.1045333099701308, -0.2639820358248921, -0.6597447351476502, -0.1662606675983916, -0.1104033339299864, 0.3406222863770166, -0.9229713024590462, -0.21684519871183486, 0.27459722048959867, -0.3874875719975896, 0.9335644019972297, -0.06900340825328156, 0.6332065153195211, 0.18604434767394554, 0.04896623963553672, 0.1251268419637156, -0.5459165388372977]","[-0.686321480248296, -0.439528082878151, -1.5555533944778328, -0.17148421056949517, -0.7671402516782807, -0.11574947666208373, -0.16100839146251744, -0.12087388144294361, 0.13813403122526208, -0.8925796723344039, -0.038709670872363794, 0.4902759999229032, -0.3042632616440903, -0.4354528825645044, -0.7242986471339347, 0.43041735583161067, -0.09964330216502859, 0.17504741516024117, 0.2664209947707044, -0.1422005314914626, 0.7602370299377083, -0.6449596130012879, -0.3733926223521848, -0.003022198339723553, 0.27747829442680294, -0.5763654951296704, 0.3354005332386098, 0.12123031459492517, -0.2681483004170521, 0.18487491707692522, 0.19037517804545423, -0.8256398802168703, 1.036966325188422, -0.44589243371709353, -0.27212416307135967, -0.427487918389115, -0.0823955503109133, 0.7107468170333767, -0.04970747872611918, -0.17835786191289052]"
"[-1.2140685364460755, -0.035764757468367395, 0.7084366808812798, 2.11285804291234, -0.0852439149018942, -0.2880922388884742, 0.03879290928058644, 0.17149493320451345, -1.942909978325489, 0.5513715282461444, -0.7824104201468796, 0.310115867822629, -0.7785383449875317, 0.0668179186755951, 0.6546507215618683, -1.0085293197141636, 1.0747262351795768, 0.24627536988199986, -1.1691981964057574, 1.0407755715118958, 0.058621164213431214, -1.5406673386116907, -0.6371405813522106, -0.3766568623196069, 0.8149427800500091, -1.9055664712173943, 0.42394188633592955, -0.8907218875965908, -0.10202623711399794, -0.9340336633457093, -0.38600282609452724, -0.7908725884539141, 1.4471157080570858, 0.046442079464260114, -0.3766177342689367, -0.03441494585973753, 0.2830015521666921, -0.05001664331806554, -0.13762630369089288, -0.22717161862702168]","[0.13874267824585088, 0.15536342527155267, -0.43489936519927297, -0.6134219952053751, -0.7307631466924582, 0.16126107006742293, -1.1664435763235805, -1.1964905178401148, 0.2292702327420027, 0.48464562996951605, 1.2750832215148182, 0.8885929707996206, -0.3436511175946921, 0.26593245930126863, 0.49601351313301606, 0.37135961695009106, 0.025226923908355108, -0.5938691146400592, -0.10617847655402791, -0.2806635035099577, -0.045592122175614876, -0.5747090524059119, -0.4001995811713746, 0.22342933417787483, -0.42666430350635676, -0.4252817536203066, -0.4417879885348403, -0.43323564535193415, -0.045843360100548125, 0.36446485945356427, -0.24135513557894125, 0.013653693158122066, -0.3160980181580291, 0.10430910798516004, -0.045253372257231014, 0.20766548904095436, -0.4049705150362626, 0.238553651364138, -0.21259524880744135, -0.31550405439909307]"
"[-1.5283244854135962, -1.8749524202324843, 0.24213926822162912, 0.0523677556507944, -1.083628550927182, 0.07694447623121978, 0.6291636847349638, -0.3310785787453397, -1.7841876854478582, -0.4966717185487266, -1.2261905106795916, 2.2327275035611485, -0.5689400747359968, -0.1403502448616393, -1.1345627586613376, -0.5013023284282305, 0.8309498474013554, -0.0018259370034035952, -1.083034197384608, 0.6849217173583422, -0.1901056032158394, -0.49201928820898166, -0.4896150361185082, -0.7876673391070348, -0.4150897175405279, -0.23261141135084268, -0.893970926717178, 0.6999013898736619, 0.6696925357705016, -0.0676535432055872, -0.6105066574147484, -1.5398341449050157, 0.8154824774460306, 0.009676717834691777, 0.7203329391970418, -0.22266609243661023, 0.019883542023301656, 0.20897600950051082, -0.606212301160901, -0.8809327132961051]","[1.6193786310868068, -0.7079647092353777, -0.1633126758093541, -1.1731108794178686, 0.9566115086598851, 0.8571498906599666, -0.5708754187898833, -0.11353822668149595, -0.011935790332347485, 0.048946726094310035, -0.49979490589706, -0.5679628556762778, 0.08326438642996352, 0.5482606521869187, 0.07466425379100697, 0.15536506916998996, -0.7078058301912171, -0.12918299458604318, -0.03656139809657165, 0.3678694290676304, -0.007195630217046336, -0.11717150299744354, -0.5543074599022515, -0.37637997867554435, 0.18684614158747775, -0.699078464096698, -0.14654846342288744, -0.628118177154884, 0.14141036597102477, 0.6216249172341228, -0.11743942100028533, 0.4779017991591654, 0.49241032810814045, 0.4116531646193797, 0.2862127394674798, -0.3881306424692096, -0.47833405881665375, -0.26176033431731116, -0.631753694187356, 0.026376548062627733]"
"[-1.8728319465451877, 1.6131232523851147, -0.9830834579562681, -2.6022108382020677, -0.694195152534009, 0.6433584459998617, 0.7749639451688227, -0.17802003042526066, 1.5235719368833145, -1.1226360127378825, 0.6986116946002, -0.28202820675641904, -0.6665644458901206, 0.4336375684137426, 0.6519181082029242, 1.188344946468549, -0.3183454838530911, 1.5086299475529281, 0.2700830385561093, -0.08896980044672537, 1.3448604873697565, 0.5334598438050138, -0.45832003333425586, 0.41015737677973035, 0.7355801440541438, -0.12459904320083506, 0.5086321184993603, 0.8112121531304266, -0.024485460271812122, -0.016203005862090454, -0.7594587553851528, 0.3981910286760916, -0.35913209494383386, 0.4968972628868151, 0.7676568368138594, 0.6929710019827023, -0.2991987451395243, -0.43558344119166814, 0.5258867824552361, 0.2854835319481028]","[1.8230872049649385, -0.24332374571661333, -1.5630800046456628, 0.8545152060972774, -0.6858468023058234, -0.6236603469354826, -0.015424776642108461, 0.1983451632748875, -0.8015666183749129, 0.5131114407464035, -1.0792177052717309, -0.07683641129971001, -0.1423345108546597, -0.3697061955444276, -0.4270186931581139, 0.08402007456690962, 0.21549408509383916, -0.3879764712954962, 0.8912566202873449, 0.32624522651414584, -0.6250906314030237, -0.7273512567046726, 0.42092750327580336, 0.08733548000162716, 0.2369701923068291, -0.3375485040520781, -0.02884280449257297, -0.4640686744779687, 0.10777479493418884, 0.17328626821816268, -0.12873841271435923, -0.20013225109315758, 0.3380965840780894, -0.09574433613378965, 0.05457628774691058, 0.01528719964797422, 0.5669409366492916, 0.11627851392150944, -0.6075413329455503, -0.08676607280224628]"
"[1.5094639439780846, -2.193546013388565, -0.18635551171869694, -2.692323574155714, -1.5022855784834122, -0.748766715331201, -1.3429159553779297, 0.36049729997289537, 0.9190401485430355, 0.7676010927342447, -0.5682161543764509, -0.9610765393935323, 0.06667304066930446, -0.32746801584453133, -1.399064147831736, 0.2644811521281027, -0.49761470399559626, -0.828181281779297, -0.22059790285454217, 0.20338976269547795, -0.8474809611087984, -0.03125056989203228, -0.3939008707852869, -0.428253193602798, 0.7122982752200671, -0.452284796050896, 0.12875545295743362, -0.0904685131921655, -0.6894600284882191, 1.0387108465328145, 0.0029126357468936366, 1.1110946499361307, -0.012489956285199416, -0.5756541402599346, 0.8308388790046404, 0.270960254273095, 0.6651955586322255, 0.5656299476621054, -0.8908756170012897, -0.27732165664060443]","[-0.21368450042586568, -0.7285960602789774, 0.9420544550908901, 1.9456145283996966, 0.7679024410393648, -0.229652834497599, 0.8104721316129895, -0.7781324555170748, 0.14140405478136656, -0.31099856761146255, 0.033848841045329474, 0.42736527248442713, -0.6667453248298919, -0.43244589303305864, 0.21472722519897347, 0.06393737292853985, -0.6662757594409747, -0.4442633484061125, 0.01430968870278837, 0.1869850013908524, -0.09357898715636644, 0.1446038630739411, -0.6467652477600503, -0.45818828809476253, 0.023267414863984023, 0.5033579856467524, 0.39133971350794605, 0.765433384074049, 0.42077757125047777, -0.5270230963456815, -0.12941909289520037, -0.4398352148942385, -0.39275269751097236, 0.539148862021943, 0.20248717703792038, -0.3840935223144872, -0.32280644081598814, 0.23040043480622502, -0.27430842737150274, -0.44189719401251404]"
"[-1.7835448576366641, 0.20149480304330344, -0.011342887414420732, 0.9907137308521694, -0.5437591940987211, -1.7053324864001211, -2.5329262778324457, 1.3453921797455441, -0.3817168115769966, 0.4306945614159218, -0.16905446235261073, -0.47873976798065404, -0.7478360312673462, 0.14324804650964063, 0.04777405184767389, 0.3182243741477917, 0.38797762558691345, -0.9740725103758423, -1.2661426638464623, -0.44343458051770546, -0.10942044257319172, 0.5629140203676204, 0.4133426340717653, 0.3581376074412381, -0.15439050119652056, 0.783072254302502, 0.2529299398469638, 0.6824636868001742, 0.9890733709644601, -0.24970985913892363, -0.5230219904215332, 0.2628267814388308, 0.17541842296279567, 0.4702855908531381, 0.9015353006894582, -0.3117011492369416, 0.20872523813760163, -0.24305046159697097, 0.5799837023027216, -0.4897788067465365]","[0.7801536823053049, -1.1662825622964874, 0.5645377351192132, -0.958870856001697, 1.2080365518204381, 0.5428103805885833, -0.04912547333890456, 0.6396830225991673, -0.5478561280187816, 0.2861346955510641, 0.08399103115486378, -0.35321352216418234, 0.47900758330062954, -0.21780513461708634, 0.21672713848381628, -0.020436411355837267, -0.043527442808282316, 0.21150145412247284, -0.2823099075746759, -0.014446999455075323, 0.7886473473755907, 0.3920815037229904, -0.22523037253366612, -0.05805069672240012, 0.2236810595776371, -0.11912278503705283, 0.3084931306388619, 0.5395142145594957, 0.8560545519546761, 0.05801856113730528, -0.20020248991760856, -0.6083483219194157, -0.10879885967699934, 0.4291109431165778, -0.020841401917862618, -0.30578916394412725, 0.4819391170152195, -0.777708555673645, -0.34038030656133267, -0.4885761135844981]"
"[0.9163085959940724, 2.131805004647298, 1.8697882516526694, -0.7534091010793552, 2.0218745668742124, -1.73642186445053, -0.7737389024190309, -1.8030085346966431, -0.6701147101221303, 1.4620104966205827, -1.1327461892931558, -0.9070147752488662, 0.2966438882457998, -0.07438001697058738, -0.5531401481448892, -1.5735231580484146, -0.22755281048943962, 1.6626750079230466, 0.5321052136413918, 0.7849948174582313, -0.03710286547321876, 0.2536455846358442, 1.1513049171342178, -0.37980329969874294, 0.19727896913592013, -0.1437111161119613, -0.10229735614717272, -0.2663585865100392, -0.34328394186306027, 0.025758595825211054, -0.20300858428281546, -0.8459044994721525, -0.6867753006746921, -0.10449069360540869, -0.04941465023257552, -0.10682702169840777, -0.08160495237995431, 0.31923981624350667, 0.013453095887117543, 0.10162636897355193]","[1.3829415017021665, 0.37898564884525815, 0.4325239779404066, 0.06241921363189597, -0.46138318500072484, -1.1838939725823094, -1.4528396249843396, 0.14368345596615026, 1.8526524355860334, 0.9126644207975768, -0.3601098177642135, 0.21937067579948755, -0.4745436477501784, -0.6304987222240137, -0.969598750735864, -0.7803509101453711, -1.1345949339935961, 0.8689435403388656, -1.0823377477556115, 0.05403735040766684, 0.13766890042962984, -0.17722072242424655, 0.457045605533579, 0.3213545721477502, 0.2591235591869161, -0.2642595144337572, -0.17492846937045675, -0.012297548433705301, 0.1829097187516127, -0.2478414816246477, 0.7379957619591009, -0.4668463928391278, -0.4969855343733005, 0.04430235300423048, -0.729456018033349, -0.15290875161854756, -0.06693646690981583, -0.05861303917881334, 0.22498110976328695, -0.06139980560974763]"
"[-2.013938898303204, 0.17055525100486624, -0.6142528554216137, 0.9854311453321004, -0.05971152599275047, -0.3661565768284777, -2.8158896562817595, 1.2810492801673152, 0.7266742762626572, -0.157218995196075, 0.9214850769264223, -0.5822170478188716, 0.8675346036480078, 0.5512922699969074, -0.942604250884256, 0.27171139698443575, 1.5306586205022659, -0.5049918954478085, 0.7160817498384853, -0.03924260626970602, -0.12394376986278403, 0.13599182982089944, -0.15955978556041533, -0.04529792921259393, -1.2735116934512076, 0.4507263639940023, -1.5327381410655438, 0.20558857820803297, 0.7733962500837679, -0.6136905019411504, 0.7081445844266635, 0.2118025248065218, 0.8163798794053029, 0.32515306329506016, -0.49681151865219136, 0.4861986551227169, -0.47525698432884744, 0.900694732950909, -0.7565444507585621, -0.03870655859159529]","[2.4842438551788897, -0.29063895870554846, -0.7673373760534478, 0.15274364587714254, 1.2139609109097986, 0.9059198166578987, 0.23821932140670152, 0.16400500768209866, 0.20552991409077306, 0.7728443769475716, -0.27804558613959884, -0.6467325975261721, 0.1267330442871689, 0.5809178749524447, 0.1078661755111146, -0.8475185440448667, 0.15413780705005092, 0.6476375702996024, -0.016710446157415085, -0.34170558315517435, -0.28372392802918306, 0.5057954844023734, -0.8703389224089856, -0.38360482179798067, 0.3448148394629354, -0.5792552619900598, -0.6841553863960157, 0.42854159888732835, -0.5365991043822532, -0.11762694725134998, 0.063424363900747, 0.8140624938086503, 0.6395562252055134, 0.26077296598994315, -0.18074506440220953, 0.39732650766105, 0.5684613566090212, 0.041093973041747535, -0.39570966917602535, 0.4657120530637113]"
"[-0.6544758137159058, 0.46618749912028384, 1.317451558490439, -1.831763450380444, -1.420551680035969, 1.8479751948044185, 1.2883607014304193, -1.6949234647740983, 0.18763992049877407, -0.7631397482017135, 1.8505883970223582, 0.3957134936164992, 0.08515599720530365, -0.157987847380321, 1.5879126167507294, 0.6860991055376034, -0.7369515888625148, -0.20163771801094416, -0.3248291863254768, 0.9654461462950565, 0.7122461595780103, -0.499525993765604, -0.1928586391875324, 0.6001919224000336, -0.09289491659246459, -0.5582165577208031, -0.6350037516157381, -1.0616082819839714, 0.8946466598708426, 0.5617418455121633, 0.2370607432193884, -0.16956994285924873, 0.9542545995280068, -0.0313787664929123, -0.014926566219907405, 0.7599453915055635, 0.9228486611200175, 1.215580563405003, 0.8759305003599219, -0.5679730403617531]","[0.07509525030896341, 0.024060735591785017, -0.11609766295215672, 0.970192413687209, 0.20823338902706004, 0.6905033709173098, -0.13255717499646824, -0.34398889263501137, 0.7820672610583206, -0.4609552615491754, -0.6206894770662292, 0.3109151200202649, 0.007854761966021308, -0.5565309922555218, 0.11018484128884272, 0.9784397446176337, 0.8981550667207299, -0.6814802583165139, 0.8732731617997177, 0.031913864779517534, 0.14653317768825122, 0.05399237362618808, -0.15607551038053516, 0.5132063971844351, 0.2873017220802021, -0.1007832643179798, -0.22634238106217341, 0.1320361846461739, 0.7737455742219224, -0.6814201776961736, 0.3186272556015469, -0.18189644981027464, -0.5128941421469554, -0.45063451379469927, -0.9926941025057551, 0.48269821211521763, -0.9015579592387265, -0.10692807149870107, -0.268553108912264, -0.24767026743663495]"
"[-0.1893649169323167, -1.7553339510417814, -0.8564921910352711, -0.4427593583767218, -1.3511454382284083, -0.2986256910430067, -0.4618366451751571, 1.9309271201203035, -0.3870502415220845, 1.5886072340451587, 0.2800796178576759, 0.09614203012972908, -0.9491735238956373, -0.9771951208843409, -0.043851191063156186, 0.519771624250923, 0.7165842502159779, 0.40054556455593315, 0.17450062570366512, 1.4520657573454212, -1.27986792226703, -0.5115765093226298, 2.246736065938961, -0.14423498021847217, -0.32863615992106066, 0.6537594137618914, 0.41654996171227415, 0.9114566166774918, 1.174890950493974, 0.4343972529240956, 0.03352096097766014, -0.3741317482330371, 1.1836544346637432, -0.16454281009283644, -0.5811976320957037, -0.2854777788556405, 0.4215017991335867, 0.9344404590388729, 0.3355923196368266, -0.2036046855113152]","[0.44784017099478823, 0.502469691066851, -0.6798968087558646, 0.006473786895654046, 1.4398246071544805, 0.7121090706560843, 1.1874155557675539, -1.4603587500153905, -0.6051049828944018, 0.7175175464137671, -0.15453789840348492, -0.6044197935440639, 0.09840818936913615, 0.577929429098775, -0.20892893035958066, -0.7699024902150253, -0.10016242527949872, 0.33152514360777025, 0.3201264588008597, 0.003977339776930049, -0.04437050628701119, 0.3176681294588832, -0.29674795607565974, -0.1744502749417534, 0.21779858675327782, -0.12038590032794437, -0.008649023751954968, 0.2847813128872447, -0.22689932895472673, -0.2001813850352234, 0.5634777339956909, 0.2046594708064518, -0.1157594289696887, 0.35792356344092546, -0.5668097953909436, 0.16076338437251828, -0.5544538072659961, 0.10996172855928392, -0.1956130611632182, 0.49601164157060845]"
"[-0.19444239578071776, -0.866861368559498, 0.6066350245684378, 2.101904061689313, 0.29242123594156455, -0.7276059814527905, 1.2647582455262796, 2.0123689887514913, -1.4666703897350435, -1.523433648106806, -0.18221173675588326, -1.0044550723945789, -0.1834272633195897, -1.8317912938490042, 0.11873885157813398, -0.7186727007042214, 0.6850165410770397, -0.8844433387368412, 1.2993377027679553, -1.2233648339186236, -0.093559285265779, 0.6260818256195219, 0.3640303245602187, 0.34531793044954256, -0.3081978492199827, 0.19114933693219108, -0.41846565377032363, -0.697388366118453, -0.7247474417396171, -0.5554180961196835, 0.8111281304757161, 0.171938479778992, -0.8174083455789584, 0.37521869315274375, -0.4824237813546907, 0.7090535964194822, -0.5813907811851012, -0.06856838895078048, 0.8382774066514106, 0.023162914122360344]","[1.5469185127956986, -0.2659242935615976, 0.2675185326240813, -0.26683808016665894, 2.1574399748747144, 0.2728496476774022, -0.4179584022847833, 0.19162209001550304, -0.095445123545725, -0.3458183832792128, -0.34492961151891555, 0.06436331328175224, -0.014759113165958735, 0.09028966822815464, 0.8976238827898734, -0.704757588412973, -0.22108505243985008, 0.06758302368099574, 0.02997864321649547, -0.1340351555328008, -0.020899785976247958, -0.8766575847741127, 0.6763697030940187, -0.2564561357923847, -0.815178246459355, -0.11207075899525996, 0.6765436522194062, -0.34780177816515817, -0.22410956247344363, 0.28921001255118894, -0.21232181272943987, -0.07906085835577918, 0.6312714347651136, -0.5161170125331401, -0.3064966994766908, -0.4224211776082302, -0.3489757628834895, -0.09245064458171581, 0.11928761425733396, 0.09691527224883803]"
"[-0.8686161271679577, -0.8577270443119466, 1.3653893287676053, -0.013791837252943065, 0.1599503879994276, 1.5879132686537103, 0.9392809207381333, -0.0671771320256253, -0.13003326696960052, -1.2961832682231604, -1.0918685828142096, 1.0089851664325917, 1.4300226305479031, -0.6590144471848048, 0.004916291672314766, 1.162041008011547, 0.4626242522022932, -1.4588739380849851, -1.5599923993005793, 1.1546574388802304, -0.3199433117799099, 0.41670560477186736, -0.1562714999011545, 0.4074465483940383, 1.48409587044738, 0.741617713914229, 0.1565304431392522, 0.49691223513651894, -0.2574773544999257, -0.5702918204851118, 0.8644258393081197, -0.9002370444293227, 0.29785807792570046, -0.9696629757687347, 0.13898609615374044, 0.519802778632326, 0.19237047341608934, -0.2232486949478645, 0.04616714059853951, -0.43436665997221396]","[0.300539445039541, -0.5186747681108899, -1.9254070707399746, -0.05303971804619749, -0.4500245412776429, 0.5301374632028177, 0.2417998258247593, 0.08122539435616262, -0.7056804565761159, 0.33823690834543746, 0.044653228408649596, 0.2195174434931442, -0.09000734787083078, 0.43647837782172233, 0.18686066810749938, 0.4556048802774266, -0.2332457766352705, -0.05421791886623765, 0.6832472875724842, -0.015251357195748532, 0.10373438835872027, 0.5812670709264166, 1.0258484050522607, 0.21806950175825007, -0.13185660884438954, 0.2763782699350354, -0.07480004645319294, 0.15273099595176337, 0.3447554862106769, 0.35732778990341496, 0.32258209049134656, -0.06701219598227448, 0.8378378712589424, 0.38576012458989173, 0.10386956946926255, -0.15099843010863642, -0.4545169748867231, -0.2743443406327004, 0.03437899173847766, 0.20377485777305235]"
"[-0.19802927140644155, -0.6197620969349662, -1.0249863425978971, 0.9303996593155932, -0.4165245907564655, -0.23262726100963002, 1.0959794973086674, -1.684752050897322, 0.30590270693279226, -0.6042146542576957, -1.095481400416397, 0.09700340596492786, -0.2932543045716063, 0.8743455712725655, -0.10153700591825456, 0.4188913532701208, 0.16835768505788545, -1.3130910861807366, -1.4314667267595682, 0.7913355890990158, -0.4855304207013031, 0.7911849596901102, 0.4312814207077543, 0.789016445991337, -0.20772572676402645, 1.3302090302709022, 0.03864600440122565, -0.46553415656032704, 0.18065574807568208, 0.10986706962166129, 0.6578298599958778, -1.1966285443338778, -0.18448878064659419, -0.270712576399129, -0.23339838415656516, -0.7964989558539237, 0.5543003050182489, 1.0269374727753624, 0.08886188448186594, -0.1952161271951374]","[-0.7861650611384846, 0.10891128261179885, -0.7809154869583967, 0.09621416383477042, 0.44202263157995975, 0.18556448704757092, -0.14345948653134133, -0.9133253263523712, -0.7747632725535611, -0.4061188819409503, 0.4975480275966184, -0.16823944977558744, -0.04930472022856707, -0.14447175278195007, 0.23057121878095127, -0.5790541602238553, -0.4632465653847819, -0.049565109289753384, 0.21401596164973785, -0.13149689835109651, -0.07685666166867608, 0.6947593481765648, 1.067609731397786, -0.8023390733487566, -0.23519392258623575, 0.06249462998981251, -0.04107207281548249, 0.014761569533475224, 0.2434532115553533, 0.3107207797589731, 0.7294351042508399, -0.5435889720509615, 0.24648892934374375, -0.20477524714963025, 0.013509221613684941, -0.3220037913694234, -0.38376811695882557, 0.02242167883300241, 0.273274494628855, -0.046938629347617514]"
"[2.147337427164323, -3.8558489300617036, 1.1751785955756378, -0.39787773655661474, -0.08627175241357017, 1.1552503660632567, 0.1784360369773558, -1.8616206517090017, -0.45817107127158463, 2.2743813325730318, -0.7979372096179872, -0.49181337275397813, -0.4806185726818066, -0.08689674680704175, 0.8542090824676797, -0.8741144539559571, -0.6672586226035989, -1.0156797217458573, 0.34410522118326364, -1.538403712409793, -0.2120822519985536, 0.09004372412895047, 0.09100619746834193, 0.4687516591435729, -0.69365637498059, 0.3966129176569533, -0.9441895024961795, 0.11000812111270891, 0.43627492458135037, 0.2945221765331289, 0.009961098336797194, 1.3283639166389791, -0.7429568040370018, -0.44184282351893545, -0.7143494765889457, 0.6323551875051009, 0.3610920883013674, 0.839296997663698, -1.0028390514296852, 0.6436856675168355]","[-2.2055184141749624, -0.7843675416438468, 0.890911634899895, 1.1100321673211868, -0.7148756526083487, -0.2524600922908337, -1.4558732390225768, 0.3911798813184888, -0.3261279810522315, 0.37629930857656435, -0.33454348339810697, 0.6066344173830832, -0.6501885988270696, 0.2485141313735513, 0.11070164743351589, -0.28961145474613254, 0.08510770132993799, 0.3185400259443402, 0.08176428298926114, 0.28219106637583574, 0.07127492729806066, -0.01396946155499286, -0.4755594844277007, 0.37375651389686143, -0.265547599955501, -0.3708869903750671, 0.0029709939241905053, 0.011237136854450956, -0.5729009041218662, -0.2207547199271229, -0.030517434617181406, -0.29254683644196894, 0.24214133790706796, -0.23173960870261476, -0.28094956326002934, 0.4370327654771258, -0.19173371163147332, 0.03685112768141529, -0.19720534054750713, -0.11620497956166612]"
"[0.3170938816854774, -3.256743588194061, 0.39879602259683844, 0.8250434989561911, 0.47265778514432294, 0.7104560596216073, 0.08599586911021469, -0.48217896287324774, -1.7230423625981612, -0.88316226078316, -0.5091193823648806, -1.2314963632143294, 1.3272551632975018, 0.6356212706872498, 0.16194676666009536, -0.9142100816940503, 0.8002629698992922, -0.34313122365268484, 0.13036358063180356, -0.8638032094546179, 1.3844947427801033, 1.1953679283016347, -0.22030466432276646, -0.44460432594960086, 0.30690167740854124, 0.0036970893320184875, -0.35589277510657913, -0.21580061815242668, 1.5695751703512866, -0.5583106499010512, -0.8158426856154318, 0.5106638757322665, 0.14110142301586553, -0.5368080678082442, 0.12313860809473852, -0.06358362872098111, 1.5408357329881317, -0.021548674463914654, 1.2533925281629728, 0.4163290797083884]","[-1.211425256388035, -1.345224760159639, 0.33567327416899656, 0.40974373373393674, -0.0592189111918225, 0.6057576578304775, 1.1250410724811124, 0.4009918254957258, 0.03030259916948583, -0.2561896814618171, 0.3335551405819147, 0.9227138768846688, -0.5217283087306478, -0.018352714965911843, 0.5632549938817895, 0.6660798049575253, -0.5427398110784103, -0.027238706051885827, 0.42177433748276144, -0.4214808817063325, -1.4688858227848036, 0.15263916033909056, -0.06904849047943422, 0.2524036397165592, -0.055503573687439314, 0.18144342955009557, -0.15491377154361907, -0.010681718766560842, 1.0292979029462705, -0.6507247263868144, -0.06866435507995172, -0.01646512872791369, -0.1098929181265982, 0.12811206325955676, 0.0952588131897911, 0.07504350995779706, -0.05373054624731054, 0.7600872139530666, 0.052447879734734935, -0.21241141771926844]"
"[-1.0743931641549729, -2.2746698481345797, 1.2103121573145026, 0.7888213974445691, 0.8719334879546614, 0.5502942820871368, 0.0768736788416023, 0.03707882940387249, -1.2290133984372211, -1.3943193209563196, 0.24778467341023602, -0.9887955251570294, 0.9986830865120975, 1.5979141234157408, -0.7451597921771685, -1.0122199908527705, 1.491400207164656, 0.3427867625050439, 0.14375834175357463, 0.5914684519142734, -0.0993237308124772, -0.5400009106613597, -1.0010234913902043, -1.4524631183259376, 0.06138386020865512, -0.3026709153931546, -0.7010942472555025, 0.5349996193106271, 0.8919267837092266, -1.2125484409425138, -0.2970084186535673, 0.8815077013414785, -0.2326133830935136, 0.18613688067946024, 0.5330928180787834, -0.28788334412371874, 0.9164111643323666, 0.31515812494012796, 0.17679727338697712, -0.2286463472075877]","[0.1443497681160578, -1.4623467365941558, -0.7058039878552708, -0.14573534573953173, 0.7457531268444386, 0.7017671227832744, -0.06320965214131971, 1.6781642244481119, -0.4314318333111757, -0.5225014393921011, 1.0827270314423099, 0.5490993655533943, 0.041061899301723555, 0.26239773204575484, -0.08850336391768197, -0.2648620505754314, -0.37293507123164255, -0.6244584825277951, -0.2349181622674153, -0.47366506007765635, -0.17981002549291392, 0.4749066642515211, -0.032351711554022076, -0.18976371213054719, 0.3352773779229798, -0.2573812691456207, 0.6248996202475793, 0.2049625395999376, 0.043779968641368384, -0.2289845348351198, -0.18734438365349784, 0.07005322116160337, 0.31863245396233314, 0.02688533764176966, 0.16071119413833718, 0.18642638853134186, 0.09281623137139852, 0.5017565544622321, -0.3031245680865022, 0.1773057106342099]"
"[0.5128803434949134, -3.105487102021924, 0.5021116409864832, 0.21870710552021191, 1.1051592977971996, 0.0896677759413064, 0.10998033031150589, -0.5850874452551682, -1.3656649570083965, -1.5172391042807631, -0.2396485883463784, -0.26019020416765076, 1.2531673511590213, -0.4864755627499685, 0.9973838080658255, -0.21702004437140437, 0.3449320060001629, -0.8110466729018944, -0.019611623052369326, 0.3078085203979502, 0.41374856104584273, 0.6521688700158458, -0.34000248405051753, -0.6176841523148118, 1.0362559690546447, -1.2240019292922477, 0.09515196944475368, -0.4135384147444283, 0.5351291329436335, 0.5019816897509276, -1.3116554792310633, -0.01655366956076328, -0.09562867286667848, -0.15435732550081266, 0.8766354769525231, -0.16744601114686108, 1.381513443661911, 0.7925908506583874, 0.8123308181059364, -0.3849873172083319]","[1.1512668367848802, -1.1315870181315815, 1.1884553753655647, 0.9899040375335656, -0.4487783054169039, 0.04051268284613024, 0.9149616166412768, 0.2288647397169954, -0.34070035163374524, 0.7949371862210466, -0.200305574965467, 1.3802618012923156, -1.12150739599497, -0.005066599090299835, 0.5051858753478355, 0.045110234380053384, -0.5550829452143786, 0.13814486063124262, -0.32162985878890404, -0.14024181514015188, -0.15060701144976493, -0.33404532390404235, 0.024417051609034266, 0.3554404497631341, 0.07290930528111478, -0.17545531972840198, -0.04261878965876677, -0.3861320555882817, 0.20212806523078247, 0.4525899468219102, -0.5130671291990812, -0.1502608886931661, 0.3589886939164437, 0.024051804092315908, -0.24966681453318623, 0.052681558966911256, -0.05336071039401186, 0.13260641061572787, 0.07251733936194449, -0.5204927639982024]"
