image_embedding,description_embedding
"[-0.5163188702100172, -2.005350736466713, 0.9581485660764784, -0.7993579544536565, -2.037265810711081, -1.4699994458422596, 1.4837685125132525, 0.8008100878465352, -1.604888609321245, -0.48975343148133327, -0.47619937477738356, 0.09548950129983629, 0.2576927238545259, -0.6801170047890251, 1.5819470088211727, -0.120458547542117]","[0.6419070263266468, 0.5476566700573696, 1.0573099396904662, 1.1678842922252475, -0.491399017270924, -0.5830049044187352, -0.4997364642597621, 0.08969151831941997, -0.11697783746237177, 0.9412838137067596, 0.19544737619388156, -0.5591884036641134, -0.8480810397157239, -2.0615809347016127, -0.5702292389436819, 0.21420039918867786]"
"[-2.8362905900850888, -2.808499905635938, -0.4157986499259261, 0.33430629922610944, -0.7614396850895488, 0.6731781764550857, -0.7846631927356137, -0.7565494594618178, -1.271697477622316, 0.4096273019373642, -1.465544375712624, 0.5817401642839033, 0.36909374468294165, 0.2435377923295097, -0.004271071095865236, 1.015655099355641]","[1.0707249312219447, -0.06056856501940494, 0.8539016138375827, 1.616643773300767, 0.10552582587199692, -0.6583369628337382, 0.14585353886051272, -0.7941119252776316, -0.7448856618347017, -1.031330512579593, -0.26919192272866505, 0.03055126274513013, -0.5271279091004408, 1.4727403559305108, -0.11617753044556771, 0.4592483367225194]"
"[-0.5549336113049623, -3.1286926050967883, -2.850692369533428, 1.7234529408085333, -0.338761884850983, 1.8386076368609081, -1.649818651581432, -1.4682166976709454, -0.013465712648176866, 0.7165315112568902, -1.0064923974722522, -0.17758114698092706, -0.3253955100725434, 0.24022996707357058, 1.2474089091751246, 0.664053289609588]","[-0.5930102310681089, -1.4923053443153187, 0.41749431572527523, 0.15084278138332732, 1.3214165896501167, 0.4723925249900434, 0.9842205480724517, -0.6887270134456821, 0.724363856944071, 0.9564365344037634, -0.15572840255516116, 0.14561445106142243, -0.5483854806075517, -0.00021894406205922158, 0.30988661150944524, 0.49518800614585623]"
"[2.4736699550916526, 3.476260994289362, -0.5901929517290222, 0.5840950354216198, 0.9779657114149531, 0.7046988323924945, 0.41584169766398765, 1.1743459111800671, -0.2774057204436682, -0.31990571415045166, -1.0187097374328125, -0.2541734652365771, -0.44090216231572565, 0.30714904804855614, -0.472381135303891, -2.4524240100125976]","[-0.7783129346506694, -0.8681962806642397, -1.1376460387242782, 0.13237892655747838, -1.1863563780012865, 0.14804866306164244, -0.5235739415297705, -0.33511687519914635, -0.09518264921203493, -0.7299393377213238, -0.765197684184289, 0.04430238859138259, -0.008178597530546804, -0.9645730529224159, 0.0021252904476300764, 0.488722880254293]"
"[1.6088631532239033, -1.626285497716397, -1.7659575416469202, 0.4010887945054137, -0.18587187571652283, 0.9769393363833074, -1.2350754631439513, 0.12700740338524177, 1.5111489573149286, 0.4374061988405374, -0.5575441199035506, -0.5813539655104326, 0.3882577775007911, -0.46718634447293556, -0.8955394663137582, 0.6611838666964297]","[-2.0977675210472495, -0.04310983713179899, -0.12207272544401469, 0.1534800295786128, -0.5483949626657395, -0.31464047671014994, -1.1264476676829671, -1.3124128259914312, 0.36956716270699463, -0.7270719309672282, -0.2819024128901133, -0.6220302494006492, -0.19034957163821098, 1.0383925443657125, -0.5609832754446041, 0.4710748660898772]"
"[-2.6949482672054756, 0.017390794323419754, 1.090005930528895, 2.412378609040408, 2.2251189977169092, -0.11603860393727082, 0.25687135390318744, 0.11429284915101622, -1.2786834461166385, 1.9639334063939333, -0.7756894860876385, -1.803025504761662, -0.39863116167706475, 0.6993520833569915, 0.45305181169582104, 0.7426932709213209]","[3.7415667949200917, -0.24427867431771924, 0.48699114370569047, 0.3789204085518763, 0.5924490013749939, 0.7832029381575856, 0.7840727041178593, -0.9114977362610711, -0.9462726743087397, 1.208149426967082, -0.21984671296099115, 0.008864006924858312, -0.5118146077983863, 0.3363430879156091, -0.6469761307886425, 0.2436722061224827]"
"[-0.30996995092326857, -0.5353870546654104, -0.399379889726249, -1.3943220853893634, -0.9268004668017289, 1.3558047085263207, -0.439620428248578, -0.5418886733164262, -2.0373467615491645, 0.7072319813193567, 1.551272300530544, -0.8127911801689124, -0.7035879047327706, -1.4144012506958177, 0.07882157124212266, -0.5222663277830668]","[3.20637352665766, -1.3125343812073476, 0.6341665566540398, -0.22534204338208944, 1.80022348892969, -0.35716734371847486, -0.2351844157583554, 1.3309030280422844, 0.07670547439069918, 0.09679884011773181, 0.6089932634216954, 0.44341369345186277, 0.2079748955313717, -0.24217780315003815, -0.7306002536930603, -0.1089003369774449]"
"[-0.872695356620289, 2.0729768993639035, -2.236866743067836, -0.014751276630518041, -0.15021950822429284, -1.1543026285522253, -0.20987408564287965, 0.2049341435423963, 0.053433414228773804, -0.49468363715007535, 0.07814580199500774, 1.6031242900614198, 0.03692916253757246, 1.4994265500191781, 0.4820510756552759, -0.5220372210586088]","[1.530959149336826, -0.7479390430485952, -0.885755917276843, -1.0712014905879823, -1.0324867507087525, 0.22373168577601157, -0.7550367748664303, -0.18227746483845014, 0.04726972237218683, -0.9571553641351896, -0.49554704513109077, 0.0030935890624601108, -0.7809674167181103, -0.5603037898344283, 0.5397628828652521, -0.5544350101781857]"
"[-0.6012151738506164, 1.2310578021252134, -1.1052929317061069, -2.526107512270419, 0.540051426796218, -0.6733094223290884, -1.9538411254010226, -1.7361018531818817, -0.7726213134888813, 0.5401258765563053, -0.1486000935923421, -0.5615019038395442, 0.06373849848863249, 0.8379728769195847, 0.013006874953593171, -0.32366975167593537]","[1.2035394699337072, 0.6027157850061582, -0.12921184441435304, -1.327430659845986, 1.2714261319560032, 1.1784578088144364, 0.723427444248348, 1.7714046224011488, 0.21874093979246464, -0.609377574489879, -2.090199779712328, -0.053121030571525445, -0.44646413697988485, 0.32858340132808306, 1.249266331661669, -0.005479769959891834]"
"[-0.5467069694869618, 1.035043551183441, 0.44422848123880077, -0.7269116455580059, -2.0371038357575304, 2.8794903917190706, 0.44300670878102283, -1.4822519993530612, -0.757583554809446, 0.742051117648307, 1.839351924720159, -0.6067682827752803, -0.14028379970036023, 0.3557618151467844, 0.7292858034394645, -0.4065109941416728]","[1.774816459898196, 0.6053408039191844, -0.4199698550779559, -0.46881945320920865, 0.7300001241211636, -0.8768464668267548, -0.4317805114113245, 0.7156013354932158, -0.4800743136448688, -0.6556247092633737, 0.7504020208007123, -0.4189623984363659, -1.523119218194756, -0.6295158652224049, 0.41939741623609217, -0.17667787078305064]"
"[1.4324768822622267, 1.7733107082710453, -0.3480100756947596, -0.3759144408036361, -0.37289671323657614, 0.8505541953169401, -0.9299217808172808, 1.880707721300631, 0.6142113975222809, 1.4913562875127635, -0.8957575019986752, 0.44919672807474215, -0.986044024390447, 0.00272618303437895, -0.10647210147735313, 0.4352637325123181]","[0.2235440830758979, -1.498710053742642, 0.04958144976067974, -1.0360133862266125, -0.8230634230904079, 0.04875346261608859, -0.9272853950174572, -0.13163914980159433, 0.3119423172792301, 0.34637516897426274, -0.2714270817260454, 0.08392587936840275, -0.10361500023577495, -0.23759407276361605, -0.937967715185813, -0.08369490451685202]"
"[-0.062137809334832546, 2.715265327753674, -2.426015483802854, -1.6280091819523803, -2.371580628951961, -0.38454366440158405, 0.11315613266904659, 0.041006023163616935, 0.4697532977320728, 1.1598072626156637, 0.5147983840219559, 0.20814320027723893, 0.7542330992722946, -0.6454864740345636, 0.6449186612854219, 1.0979656726791438]","[1.4938488564952912, 0.22352330125409303, -0.9107026830325718, -0.31233302423899917, -1.0784357654623913, 1.7533038170439086, -1.4857338306485646, 0.6141973915061756, -0.1176307577407087, 0.6996740702119346, 0.0561439639043413, 1.1362889447577595, -0.5771458833650961, 0.42005809146992257, -0.3172551672890047, -0.05983915705005866]"
"[-0.24516764923608575, 1.8273645840333983, -0.9984767849225898, -0.3804104627526842, -2.702287820444551, 1.1814204257844074, 2.975020742097788, 0.47770591960980674, -0.7449465916996002, 0.4557145828059941, 0.95592989664559, -0.8620550739917271, 0.39012544823060646, -1.109087082949079, -1.5086421678515685, -0.804785467130695]","[-0.18046019036402058, 0.23420280451024372, -0.42620094459888525, 1.5556833557894865, -0.5075296620728403, -0.6475080951651142, -0.382355844873311, -0.3380825149128901, -0.6024443820763211, -1.2088033381771048, 0.5951116839457775, 0.24019887892213565, 0.3939041799885903, -0.046128561843337336, -1.52239322466852, -0.2963204250279181]"
"[0.6004822887170757, 1.0540180245478024, -2.640140437819088, -2.188500295922688, 0.322627865023382, 0.04603347065021552, 0.6557316225962218, -0.5744231119410097, 0.723595241044807, -0.0373778023595803, 0.9107822604315159, -1.1503391931874827, -0.8823359347648674, -1.3287097038601137, 0.3107631278355623, 0.02761587939276946]","[-0.21722516316735688, 1.453389854148717, 0.9313022811896015, -0.9979823212080198, 0.6104876657896977, 0.8963035007004112, 0.010999522671122617, -0.08167191589698221, 0.49014725432394135, -0.7685729522214853, -1.0630790258633693, -0.9795298166841564, -0.4513429443908215, -0.024665291957931715, -0.6873716950657948, -0.14870208816112745]"
"[4.632576838394701, -0.5715255097189731, 1.4059669020142864, 1.3269220670053603, -0.2569563247431928, -1.271514056229788, 0.8049446567612958, -0.758664052041625, 0.0029586385773916427, 0.0872456435046419, 0.3297121809932067, 0.3845827311372147, -0.3603060568304223, 0.9931813998416361, -0.2837168532702849, 1.8808880993402604]","[-2.1880585113319864, -1.823017719649016, 0.60479106835247, 0.5283580067880956, 0.12291858931044757, 1.4254971992737033, 0.22201125126804408, -0.42851941380766173, -0.6086936669057029, 0.6237770499253712, 0.008994284452898077, -0.2905707694662484, 0.37085640875227177, 0.08553662188274908, 0.3681225181553501, 0.12079145890221657]"
"[-0.7184708716237789, -0.07989456549623407, 3.223045701941433, 0.32026155137958084, -1.4339208533681338, 3.1333574691757966, -0.7082932833401009, 0.9410007650995911, 0.32542429529578404, -0.1277225398139283, 0.8417411245765434, 0.8035505310482611, 0.41889914526350464, -0.12152757828227392, 0.7032050608811392, 0.9600986185135731]","[-1.0944264710663896, 0.8560810434467594, 0.4836903216810505, 1.4837723358163215, 0.2909892851711707, -0.6027263523505806, 0.21910800182044793, 0.3615707963336515, 1.274773221707143, -0.6960225995482642, 0.4819034990894859, 0.6075880654931607, 0.748866458186338, 0.0007947487493285082, -0.8305410421561109, 0.5108361548551539]"
"[-1.4904665084798365, 2.2690793459103373, -0.8991520943207645, 0.2661336501323887, 0.29513113707651467, -1.4400872324394733, -0.7948853706648008, 0.23913380890137673, 0.3479835631782085, -0.5507707255503194, 2.166431869530559, -0.4051395939737777, -0.44291591814306874, -0.4353352487627205, -0.24803638522682517, 0.20649255375945497]","[-0.01524634522060981, 1.59703709136488, -0.36744897696756873, 0.18595321019307834, -0.721865478778032, 0.7553191719030707, 1.3909698120167795, 0.8899233223302327, -0.13572722416775068, 0.510734068319078, -0.5517544183817771, -0.4239748454398276, 0.9608561582315055, -0.5465071557638279, -0.5604204533017413, 0.03612789399804144]"
"[-0.7185353013542132, 2.52370833161831, 1.8455004373520996, -0.14920434200518562, 0.13902266143488295, 0.5463250035839278, -0.5754602403340294, 0.43248237531611455, -0.2594309607082408, 0.22540564227581697, 0.22260678879262452, 1.0996584634630566, -1.2603685883097058, 0.05210916530389385, -0.4610868926985063, -1.9203566699282504]","[1.6598845610611763, 0.2929042461662491, 0.141647339966236, 1.2591930401641462, -0.4854020568854341, -0.12337609141114372, 0.2685003074453173, 0.7133243056427301, -0.11647963203580727, -1.3560126071513872, -0.7416255466943269, 0.6796913808741425, 0.38306994306791275, 0.0027531656935589582, -0.855886536393525, -0.4123181358015833]"
"[-1.2649773483229299, 0.9794820158034517, 2.9483903687964648, -0.355033484051751, 1.7037240052129288, 0.04857562767288381, -0.07575751800288724, -0.05539783316948588, 1.7219833827269384, 0.3955643872356131, 1.1798113905846803, 0.09565330211329191, -0.38849717630991176, 1.204992234083711, -0.8043699775723965, 0.6165308244680188]","[-1.5825850125799792, 2.2976681575378524, 0.4487438491735822, -0.22274421251301013, -0.42686196606247334, -0.38154262493737234, -0.2860569059323659, -0.4623739723207698, -0.9922989156009926, 0.33316305319231426, 0.4457828559081776, 0.5671238895610483, 0.8888265907869953, 0.10465173760542622, 0.4751927682072663, -0.41331630245310735]"
"[1.5338096551240543, 2.5712278215708513, -1.9851812232963062, -1.1254058943001897, -0.8756310186062943, 1.2135913459914827, -1.498496841643276, 1.1469846554205156, -0.1766470393365149, 0.32290410480479265, -0.9977756960194032, -0.6290347071090754, -0.5121392588957654, 0.1634269384060487, 0.7221484034710034, 1.3394907789821853]","[0.563962216040523, -0.08809249519227601, -1.843577910299912, -0.8775631337911256, -0.6954498823555469, 1.0858665096213405, -0.5977426298679067, 0.38491762448819217, -0.2231126030539425, 0.8297437970918226, -0.2122778297308373, 0.20159643568626848, -0.39582538744608003, -0.23427159099740025, 0.6981761933552056, 1.0327150253818642]"
"[-2.8668722056609877, 1.1215188084404426, -1.1837827650807846, 0.7947086066502852, -0.17884430789613215, -1.2333221185321235, 1.8964013962432864, -0.011402710120120516, 0.9376603744892953, 0.9376698631732525, 1.4171974405945889, -1.4120940816367027, -0.06715282553903192, -0.33123138152622533, -2.0087255658236476, 0.3567553533324217]","[1.4497140990052322, 0.14362690929702415, 0.23496663087784886, 0.7622440681412358, -0.6064183250611368, -0.05836316093928324, -0.29204368462654384, -0.7418914761012825, -0.7399017342423246, -0.22787615298311623, 0.18346489051494488, 0.7280744869030096, 1.8513939231508096, 0.5363063802209715, -0.5262333420197085, 0.059702460763016905]"
"[-1.1781989223139853, -1.158755208321262, -1.4385076162765975, -1.639545618353542, -0.3344345778976919, -0.3007026156487559, 1.8927892589246704, -0.7302237265951108, 0.372376639662138, -0.15426536352277642, 0.18210478835268307, 0.0886944711340557, 0.34381175633126854, -1.6626860383310487, 0.7269567792351298, 0.17634060270007795]","[0.0546206247163045, 1.9554783934776505, 0.4784202532749319, 0.20351548841097292, 0.9130063047279278, 0.44736766790734356, -1.667577107661088, -0.7728699688429821, -0.28382357383839607, 0.34002670395340373, -0.6475095223002404, 1.0709817015852474, -0.32493966239807553, -0.2699274471530857, 0.25843993025908696, -0.6024385233212096]"
"[3.6803699905043636, 0.7749671697129894, 1.209861986049712, 2.9983534812524155, -0.7094568108048582, -1.4270956176954654, -1.1935595207261351, -1.5159462757789073, -0.049878653659833384, -0.199039489603757, -1.1276214109354508, 0.03537885390279931, 0.7702151095294033, -0.9656939263723627, -0.6431410152681536, 1.393489590372553]","[-1.9718796480537688, -1.5118274862456487, 0.25262600757538684, -0.02043082517719973, -0.43925174997547883, 0.8683887627166443, -0.3831148490919561, 0.6595298799108252, -0.836571742416684, -0.2373857349637199, -0.044040328521578236, -0.6289051185411259, -0.9443084076181824, -0.27564514988406064, 0.3422187072826125, -0.7492158724297694]"
"[0.2980041771108413, -0.8323419740015461, 1.50082625828704, -3.6969718321891945, -0.23085349908782657, -0.6096803016821637, 0.5526964072503672, 0.7782143185719347, 0.05996585768441282, 0.2220808896109436, -0.00824923084939277, 0.5526170863575212, 1.7590387875389484, -0.32184859978161157, 0.3185113670836302, -0.7582997381790942]","[-1.4189314928402135, 1.6066254310437507, 0.3793449047427234, -0.49430108691706, 0.5526026277291005, 0.2970382994899943, 0.17320730069769677, -0.007641148555117838, 0.31927853509928683, -0.6150213642945653, -0.948754431752874, -0.0869538191659076, 0.3729155245873386, -0.5486667063887288, -0.7536199064366277, 0.19322351007208885]"
"[-1.3890059096945528, -0.4874940157555794, 1.046387658424058, -0.2912041350336786, -2.8318191654900553, 0.7251395227591667, -0.34274665075982963, -1.0658367187362412, 1.2788670226915118, -1.6813282426288072, -0.4129557201692158, -2.117795486678259, -0.5174945374463839, 0.9331723894615283, 0.783122391893953, -0.26843853735101614]","[-0.3044268306604962, 0.91228733738745, -0.1931492078151341, 1.689146010792439, 1.0062675901540743, 0.2527845224461397, -1.1941529713485657, 0.2802182348605906, 0.47515579573358235, 0.6438773596550459, 0.19870159421193354, -0.8409070647066169, -0.3592021273022827, -0.5266001547071858, -0.6311002777894615, 0.7546012018519727]"
"[5.622450742027691, 0.8017835836114235, 1.8339241836441544, 1.3919407710934866, 0.7997189031308367, -1.1764128079088079, 0.9099609643731353, 0.4690423245756953, -0.7549677776630234, -0.6517373538348094, -0.0640991271728647, -1.0984187853452674, -0.8074639541032007, -0.520323454685348, -0.20522663778342223, 0.7326240604898812]","[-1.1872667072842384, -2.1385187874274063, -0.26063867298098814, 0.4851105299341644, 0.12467015328458605, 1.6379127976670824, -1.0461523734435818, -0.30315075253783225, -0.4385443336166625, 0.6953138235043212, -0.6603881681338525, -0.3514754917801792, 0.2568163229829193, 0.0694634348434267, -0.3235437735723089, -0.5077616934040013]"
"[-1.2396316164783607, -2.0760927668277485, 0.18106567233336904, -0.5533875233181971, 0.20393402435857233, -0.28843115188306667, 1.6433777898381663, -0.504994081614408, 1.478382112362235, 0.4195773149870774, -0.5223086642207898, 0.9145157678857428, -0.22936305749735483, -0.1682716403633751, -1.1691757475876978, -0.9689580366104495]","[-0.24415521976894586, 0.6769013306010633, 2.4579668157836454, -0.8178688380471235, -0.2613455721436571, 0.0446644687330417, 0.14598180557951895, -0.6850032567755995, -0.9382399207319357, -0.5900936557608382, -0.16088599365204392, -0.10519636152291435, 0.001765208463306034, -0.7284349123713652, 0.01856144237161102, 0.35852872963494736]"
"[-1.6756627112708982, 1.3236926040433252, 0.3306628360222248, -0.21448652293486056, -0.34558401317456466, -0.37571836875462356, 0.7098094056866933, -0.4126053879406026, -0.25855194781289986, 0.16858842998675183, 0.7567987229173849, -0.0089729671424644, -1.7021148795067693, 0.10464099265498385, 0.6241519969024268, 0.42062329250686853]","[1.1763787822278886, 1.028833561865698, -0.3625081487835579, -0.5148687000703506, 0.42970534001245503, 0.7192619408952474, -0.23080179237139958, 0.023585913990893985, -0.9646560354234016, 0.8818862476339568, -0.08510925154291249, 0.23768100056470257, -0.5290595922940223, -1.1833410880138302, 0.38855356418671233, 0.6975509024236004]"
"[0.7861002211673555, 2.0397352146594074, -2.8915019212796875, -0.15859619094626948, 0.20326447116555027, -0.6348700415803276, -1.0987151699016773, 1.0135465506419337, 2.0290671766955213, 0.41351147504784525, -1.4056086835538133, -2.5567974450272613, -0.01073494100647505, 0.1832653043003548, -0.551368193538318, 0.023894006493695767]","[-0.060850325829488, 0.1738475170962253, -1.533167543803844, -0.7039406657064823, -1.2853011051909287, 0.3351074998254741, -0.3810768476791805, 0.6987218457950368, 0.8396154005767618, 0.9859964811969543, -0.2886952962957982, -0.5338415940603464, -0.2812661541170622, 0.46487015283253563, 0.3558188706838379, 1.7767794517641011]"
"[1.780891715570587, 2.6637388612877655, -0.7454429186800796, -3.294564707451743, 0.010296471655170315, 0.36955694339509954, -0.2401289552937527, 0.7057837353794874, 0.154801284299264, 0.6572905084864685, 0.5759334354325487, -0.03446969575578605, 0.6682022722274489, -0.4790145145400136, 0.3872213194205483, 1.2191577810103957]","[-0.5967626763984825, 1.7373395629515211, -0.6504428495111689, -0.42398880073342965, -0.5602941342512072, -0.8747071590629972, -0.7742208476208049, 0.11067222708891697, -0.7229711428254607, -0.6309492660801861, -1.7571774680020324, 1.034110897682809, 0.060672242959832944, 0.700015821961689, -0.6334813729928767, 0.08671145116734029]"
"[-1.26471848068363, -1.7532124764062342, -2.203684841295934, 0.5163768613655142, 0.546531801793942, 0.04868461717634315, -0.009167484801769215, -1.0866023704664136, 1.2682531350192516, -0.9287739298272759, -1.371488284503124, 0.2609522511164793, 0.7419222156040708, -2.1596580761950874, 1.4731745259297073, -0.14413002956594576]","[-0.8886870241243591, 0.7447275429439701, -0.45894496957070474, 0.041204725716916545, 0.009256570666464268, -0.2727693393486624, -0.21252054796031117, -0.9085900948052547, 1.4185027648653203, -0.1556508705490795, 0.41604505042824896, 0.9303530620495485, -0.3723518173476273, 0.21549306764977336, -0.04939377644838428, 1.251668431383564]"
"[1.5952519460446009, -2.267370320251331, 0.6314056861781544, -2.8009811783640655, -0.7767471671414949, -0.33437597083482007, -0.6638688125672444, 2.0567147928635214, 0.23544352898414064, 0.7626856816009746, 0.6141030380813508, 0.22797333049614252, 1.175805288017059, -0.22059712101749018, -0.04084297673955303, -0.9528993924777931]","[-1.9917787547856816, 0.44474636774103676, 0.7060920946410475, -0.689370943094053, -0.7020397724595412, -0.3561337685521049, -0.6078784003331096, 0.8708380767078088, 0.07277958291564471, 0.8536197819454311, 0.7234639831310599, 1.6573571435315344, -0.020407568077504074, -0.26679884951273125, -0.8106200963394612, 1.1936589542056326]"
"[1.522929102094188, -0.1290597399548621, -1.5698675640557467, -0.5873344189946067, 0.5981736121475413, 1.3030035814365268, 1.0819089953357441, 0.0954358501358506, 0.7334334812122053, -1.6582044204829678, 1.6753821159315243, 0.6705255901230456, 1.0868780930743072, 0.5673733081372926, 1.3986147336565538, 0.5335583465372185]","[-0.12255926418598691, -0.3917689311066422, -1.9096763779018968, -2.042510930099943, -0.12196275575667057, -1.9598773136197098, 1.1201973649299668, 0.34560989766459294, -1.1798054392858595, 0.47587524105960244, 1.3579692953948936, 0.42522101643511717, -0.18155913919421185, -0.0015767368436146898, 0.46010079197327547, -0.09639181693576286]"
"[3.5084658149714687, -0.5790042933264463, 1.3856754629123833, 2.4645105768693654, 0.12603556925554246, -2.7303869323319967, -0.3028094011395305, -0.7356054827351552, 0.06668219987892515, -0.5227583513348871, -0.18354386566596542, -0.3825552797607084, 0.5984383322974237, -0.37729194011968054, 0.3394428400418016, 0.7858719516913096]","[-2.3768731043396008, -0.9199569004316577, 0.43747013422768977, 0.08808459605929482, 0.22176821537760422, 1.547900812509561, 0.7999787027400168, -0.11840191274744433, 0.5527615029803082, -0.16355362321045325, 0.23649762507340402, -0.24320159906715916, 0.4816823428729514, -0.24146010746331026, 0.11644030339871443, -0.25090541048823195]"
"[2.7455415735137767, 2.7695290831715704, -1.4180621496999044, 0.3344165891127734, -0.7987873596377348, 2.3468717389980505, -0.5847929762971714, 1.535950184318707, 0.4565211602536796, 0.4400222822418572, -1.7536897698683458, -0.7900918230844001, -0.9338275742137571, -0.056322557548599245, 0.11546866609394892, 0.7286181019653561]","[0.3790661615089456, -1.4062231108240097, -0.8552221565753918, -0.6494029360022917, -0.634434961097361, -0.15062846272675123, -1.4229585383382288, -0.23143319191553147, 0.8090345156937936, -0.1919980713704926, -0.7144656873722883, 0.5283843771683225, -0.4671674500301991, -1.4787213724763342, -0.33058396258347933, 0.6033338556924449]"
"[-2.51641997722357, -0.8921607189355466, 0.835607899551598, 0.9033368664788237, -0.16648671504914522, 1.8630002479309051, -1.4436139613729853, -1.0047330268988848, -1.49505293799937, 0.6505571086974518, 0.627822718561578, -0.7897911734333668, -1.0822135310192247, 0.9368087020349587, -1.5770826865443766, -0.0755440224116378]","[-0.6223111400212755, 0.6413197041169055, 1.5725797444449976, 0.4758590152072279, 0.9432511978636099, -0.3882803400746961, 0.22648283911344663, 1.0717617404275943, 0.17238917497575035, 0.1669840416162948, 0.8359203060201257, -0.4840425072530795, 0.30700349714215736, -0.5782261304348689, 0.02193056257515239, -0.1613455700061381]"
"[2.6963081225919527, -2.940872118966486, -0.12650561290682438, 0.1396879636922264, 0.5247203989116169, -1.3330283454373573, 1.2431495128268875, -1.4532330868908108, 0.8773566923179432, -0.7383731982178489, 0.9779117256870851, 0.4826343165480905, 0.16108538282274418, 0.14579110405840698, -0.30050338692194567, 0.08718751209598669]","[-2.302868868763503, -0.49697664738395847, -0.014701237330006077, 0.5648802196523665, 0.5531040361458038, 1.213931246791749, -0.7995304697836825, -0.36175879171647685, -0.8025885841901144, 0.7215767502314646, 0.43977904755495667, 0.26311812432994636, 0.1773129983859222, 1.0509018750737193, 0.39981406916121415, -0.1644579588683017]"
"[0.8665923539202753, -0.9924515944370865, 1.1801055847298363, 0.7480379300938584, 2.7260744399026886, 0.9367642401849655, -1.3358442588810377, -0.10151985398236421, 1.811092282526312, -0.006093861260635721, -0.6500434660367278, 1.2489203339645394, 0.5072578561682122, -0.7348629715987964, -0.8604121585497302, 1.1762064493492066]","[-0.9411579561608161, -0.7592892629879039, 0.4932250103904202, -0.4905947022268255, -0.6607181980030866, -0.6678135057909396, 0.8201075692114747, 0.278994945806439, -0.11687075004262246, 0.34820127658782524, 0.5364167459381717, -0.13450607281687896, -0.13644246899641277, 0.7629178553431353, 0.1905992611505523, 1.0394183804458486]"
"[-0.40385394721333034, -0.8798717103502152, 0.29873291425661985, -0.5878730134145292, -0.9308484081405821, -1.3007383164638036, -2.6875503347879883, 0.39509635646106483, 1.6907117653140398, -0.32041051843215385, -0.8156810781060885, -1.2308468537151886, 0.25628209951576697, 1.315560077904869, -1.793571245936429, 0.30311748439306907]","[-1.4528350574541808, 0.8222824204200087, -0.471057122141781, 0.26779472156869993, 0.11964406925846031, 0.47087546330872837, 1.979317321567288, 1.4796090887587932, 0.17094567283371992, -0.5598258437942071, -0.34222927228926303, 0.5713104096726503, -1.072375513908704, 0.845660194737309, -0.01814002230382949, -0.4980534401316322]"
"[-0.2437950510667481, 1.9465620189412822, -0.7524412643944262, -0.13661429147210397, 0.5657989090557382, -1.5924638512466334, -1.7463231524613754, 0.9754825566169537, -0.43353741806406504, -1.0412602622193246, 0.0526175157116876, 0.7917024196076465, -0.46305340705618653, -1.1517841967679368, 0.4589071526117444, 0.13012945451358038]","[0.4489988092909614, -0.2211521269921339, -1.2809489200723243, -0.9581188291620245, -0.5562192400365764, -0.3308997402290014, -0.7469054789325213, 0.9544171411505903, -0.7626089557328517, 0.2199946816322218, -0.18346928573592042, -1.5335926026269373, 0.790549805417525, 0.5181163477562163, 0.502412443161907, 0.7735910479501014]"
"[-1.5489316141305907, -0.856939703482267, -0.4960725224004662, 0.6435329701026269, -2.031533898126474, -0.23408425650022172, 1.9658884296469987, -0.39198943861209823, -0.7135680851938336, -0.36370154653900855, 1.8680861589127509, 0.8555719242150561, 0.4228695268320379, -0.3471309248158457, -0.6883589454243109, 1.1916327363299466]","[0.5107768100365099, 0.45322403118246135, 0.0469988503612842, 0.29393816784347615, -0.7135658447319247, -0.5686179712374956, 0.13468140438592693, -0.5609648208550873, -1.4246894701694182, -0.9033964182658226, 0.006515293037486732, 0.062075919361242474, 0.46983549074326214, 0.35638946760695334, -0.15030430370111575, 0.20216970362328496]"
"[-0.1279053278900764, 0.575658800946357, -1.8744673746381804, -1.5205157689873214, -0.057272121489726685, -0.05923124899728607, -0.3439374180552186, -0.8844594686093125, 0.5628013945554947, -0.9259884986649527, 0.2206916703163808, -0.8235391084071919, 0.6490992485806079, 1.6910529864355097, 0.850285395110472, 1.3669785643182029]","[-0.657358729665153, 1.448593376846037, -1.2600833295372704, -0.8443686858017313, 0.49180190925444, -0.9072944025203697, -1.240549691340941, 0.30037846191962836, -0.5130722062337028, 1.4191769717267664, 0.06114618977339691, -0.10673284936040503, 0.118004595700789, 1.430725275592301, 0.18081526478841992, 0.10574838605893708]"
"[-0.679870452638311, -2.1473495553332653, 0.5160639009022558, -0.8851573173107865, -0.45931799404118373, 1.0914442950695298, -2.1450469079821897, 0.8834495214559182, -1.877542981748373, 0.702728068699602, 0.9883607598374944, -0.2822317833367515, -0.7275901428195866, -0.8876580869481904, -0.8471145951273004, -0.7996204920223907]","[2.3267934885337573, -1.029282784111627, 0.4001753982824985, -0.7956448349842807, 1.2500898714773867, -0.09683309369373569, -0.025324969902325495, 1.9889016289942085, 0.5605366814309894, 0.7203201935353966, -0.5473243508652592, 0.5511154682081236, 0.8038638035702518, 0.32798111388026335, -1.0349354806967745, -0.10176241635713976]"
