image_embedding,description_embedding
"[-1.2525666347475601, 0.16048460015807542, 1.2206114231833, 0.4856647010566068, 1.857470704139947, 1.2295518276532518, -0.3581475731114909, -0.8229585421080572, 1.108838175776647, -0.7976322223667154, -0.30156433744296934, 0.7073001108549466, 1.4614185763466623, -2.0316120904993618, -0.6193833604354608, 1.032154961782364, -0.5861168417160177, 1.8909789976883329, 0.9846446021368399, -0.5059372236369323, 0.9988144955468194, -0.63972464466471, 0.014697630572363712, -1.2072931211273992, 0.6993828282596269, -0.7382965786846968, -0.502967750142358, -0.5005499738391501, 1.310943866012943, 1.0687445917861536, -0.15654957597714828, -0.8638635094942643, 0.21868835384343221, 0.5101990358671408, 0.24759554922372132, 1.1626907325629017, -0.8094862186801242, -0.609657011812306, 0.3665351357804731, 0.08423019659425282]","[-0.6388444139412855, 1.0930360342527121, -0.09624332486794984, -1.0336145422823833, -0.12238851699078639, 0.4890200396725382, -0.01889374009993716, -0.04411617777779103, 1.2267824507283533, 0.36689307135474003, -0.2183401675985777, -0.3036236593178333, -0.36296344776860606, 0.05101641650827845, -0.47827831830895584, -0.766637739343498, -1.2636517256278514, 1.3220700903311606, 0.04432186492140798, -1.0040945833437918, -0.46990843701110474, -0.6365745933595928, 0.14618424425297447, 0.3125346508109718, 0.5279271764785576, -0.9534363447424969, 0.6934257533159097, -0.5610750894791307, -0.6158300998218373, -0.12265929914633865, -0.5968548188077194, 0.7117463254968283, -0.6721049011951614, 0.514767668547935, -0.40560466845196363, -0.3415908709007252, 0.8048031517732169, 0.20032971706521527, -0.6241235373112308, 0.2945768861829947]"
"[1.130479285824277, 0.4335785212236793, 0.22665768419704074, -3.235195267374945, 0.1232448734895538, -0.5259331794010585, -0.6063964182426558, 1.671163500843734, -0.3170583581713723, 0.28666709502240206, 0.7844963694200086, -0.17224669489444291, 1.2647199194691359, 0.9822060135390311, 1.02830897918573, -0.6572669849007895, -0.005208657694714245, 1.1842452488553696, 0.5934753107091322, -0.9521318180971827, -0.3076058045256208, -0.4871820351866378, -0.7160415558389712, 0.2502296782725903, 0.3674903519709123, 0.27226760775307135, 1.0514961559418932, 0.7571217751870339, -0.4760969523245335, 1.295270426942614, 0.3100811484584839, -0.06854489315693452, -0.07453618850677202, -0.7394538762311408, 0.9328775580478406, 0.02765525530687162, 0.19968565895399026, 0.4185215769485602, -0.4847656251496833, -0.7031057606612511]","[-0.22418943648939624, 0.9664238586993795, -0.8613927666626311, -0.5615464913211872, 0.28427877349285513, -0.06443014514041394, 0.9278476529866355, 1.507149042700539, -0.25772673875103147, 0.09313614903560224, -0.9162338500272795, 0.5902545527746053, 1.772482843262721, 0.067508206644272, -1.4212023944584489, -0.20002841405635305, -0.4484155750908585, 0.6421822929586813, 0.7582674850499452, 0.9532278575631516, 0.22061344954005618, 0.16921093929394965, -0.6353176187176383, -0.18862772505580314, -0.8734758258977718, -0.3468880016544327, -0.022429148225033422, 0.1364160035602581, -0.13043392585934244, 0.36531314464567405, 0.41134199379814346, 0.8017407308553435, 0.27899885575507244, -0.5018724246164832, -0.4210508317765011, 0.048631174643801, -0.3929730991761962, 0.4533673302307976, 0.25120477436333744, 0.3087260274674634]"
"[-0.8872886322610931, -1.0135683822775086, 1.5943389965154808, -1.5136188480150996, -0.2908280938452058, -0.12031407419419657, -0.7418471021198364, -0.20909233701153596, -0.7121899087120653, -0.5735935302762019, -2.4043502700347643, -0.7925128752028154, 1.0601993050422989, 0.17416966466287503, 0.20334651979050544, -0.5929823226318008, -0.2902416299149913, -0.47421207636129087, -0.11568983551281738, -0.18878728533512826, 0.2465579218328161, 1.3879382934388294, -1.4359344835708994, 0.009294022676768342, 1.0402537684932067, 0.4586560753303772, 1.5218409085396225, 0.01680709593215965, -1.1856177052680756, 0.8152667547492571, 0.1397569786544847, 0.9245551779223069, 1.1325974475573464, 0.6140731810867721, 0.2680033096926015, -0.9020068613203402, 0.35763071873413016, 0.8788484916583811, 0.5021635554415275, 0.8427981352484695]","[-0.5296174469959831, 1.1563189902440016, -1.0901381483049517, 0.2575803424920935, 1.4274391448120678, 0.2702628533480542, 0.2182974071199591, 0.4465016126558036, -0.3894335059239162, -0.36246792149727936, 1.1663850241310305, 0.4179431990816048, -1.036323217172049, -0.6544400459351545, -0.1265886010830657, 0.19771144097947918, -0.45467114447876683, 0.17742935680737149, -0.1661785826346831, 1.3168548069787804, -0.741522914657135, -0.4531185974492169, -0.8548069173132367, -0.3454556443350684, -0.030050798862959572, -0.7833423882362618, 0.2237053721372756, -0.38947929125904357, 0.2911292412959662, -0.3249008125074911, 0.8263233435934736, -0.7557726194117451, 0.6410624707884781, 0.7087664106870885, -0.12515405386836156, 0.3869661892490141, 0.04504697633500808, -0.013613435588048686, 0.1921634695335388, -0.2168759668434133]"
"[-1.250588156685219, -0.42820410377767104, -0.3467583044242091, -1.664724623239446, -0.18852010723900348, -0.7520200956892288, 0.15330035615456836, -1.4718865489548048, 0.451816186255814, 1.5829043795215842, -0.7312325838487371, -0.007855237366805426, -0.39299667959021284, 2.103441913827019, -0.10636447300084018, -0.534881127376688, 0.6483873066662716, -0.891640503700816, 0.9435604416348995, -0.7552508671528458, 0.8107039732243079, -0.8304739858545362, -0.6845825875994657, 0.09108635389851068, -0.2315420345990206, -0.02057707149537893, 0.6330011222580345, -0.20632614546543546, 0.4616506890826972, -0.1880134164953871, -0.22282878752343452, 0.4750601392263477, -0.3642669976185691, 0.6892477055944985, 0.7298241741604132, 0.44628058476894605, -0.8312352299540702, 0.6279796435563391, -0.473341434920521, 0.36935548587224654]","[-0.1645245928601508, 1.5239846439068692, -0.05770341146157323, -1.4636261013064307, 0.04938328342363787, 0.5836681622250621, -0.19256295477477448, -1.0910918922388975, -1.7312891002212958, -0.26066571654325393, 0.1262797042017368, 0.2569977651616461, -1.2196653337260177, -0.682816813665538, 0.9200083339343156, -0.21814123942896935, -0.27349592437590525, -0.6338042914175684, -0.3705273812135826, 0.13009177541007927, 0.3503020744443761, -0.17466551549069545, 0.33601821050998587, 0.3829956439994842, 0.47694893670853183, 0.0483100155823502, 0.3523614250570202, -0.7382764178142104, 0.7793218995578434, -0.09743815430922659, -0.05643443218921916, 0.2196240128814353, -0.07312596121895486, -0.09485257154227378, -0.4826171219396712, -0.21143901597503278, -0.12456346484097093, 0.38286445132920677, -0.031051619535308623, 0.020020667981648668]"
"[-1.0145950623476707, -1.190688213063374, -0.6094074171882913, -1.4103410923533575, -0.075143489015205, -1.784326644223328, -2.1328317659152463, -1.1230231245451026, -1.8626602442757594, 0.4021157502626311, -0.5014102994775804, -1.8422165249227136, -0.4537199653160403, 0.3007533364372421, -1.5727887757057635, 0.016654843837781222, 0.6477525069646948, -0.2582271184421655, 0.5589097657078606, 0.22611208455968967, 0.32330993223892923, -0.6608817019807448, -0.379563975388009, -0.41576194140563805, 0.27836124477610713, 0.7525204948495181, -0.8463794569875459, 0.033702240850040636, -0.1886013578903732, -0.6414110417406333, 0.28308925113698885, -0.302764964687922, 0.00028879301500761887, -0.18716412139777375, -0.4201097200206465, -0.08208368008519606, 0.6468500984234057, 0.30741302757896266, -0.3765471289519951, 0.06213883372369835]","[1.5432994955638677, -0.6619612485107981, 0.7571554277388391, -0.23834167195394973, 0.7383658230629988, 0.6676461228802862, 1.750446876077419, 1.059687157024138, 0.1460220707082369, -0.2658575919212961, 0.5293324794535783, -1.040430797221593, 0.42807934287944527, -0.6714990201012441, -0.3734195475312937, -0.19856666897085704, -0.3951570898256389, 0.5882189017176787, 0.5761028349451445, 0.9635618820574973, 0.1216104736142829, 0.90654601777506, -0.6077830380622389, 0.03883694355709189, -0.3961716948591969, 0.47233232801794395, 0.01774224224064623, -1.0403137052364038, -0.18695595974621884, -0.5254493048618676, 0.10242520602071219, 0.17409538877407274, 0.5101464263912516, 0.0045568785658033255, 1.0052410600359984, -0.6703977168359718, -0.6600557000017111, 0.20604804086055517, 0.21782001269730514, 0.47551039814141505]"
"[3.1179143978212647, -1.8049924890946194, -0.8560920562539236, 1.3191236075165662, -0.9476653073183312, -1.806570883841793, 0.23639139027702183, -2.034312379014267, -0.1356355828154119, 0.2854424787803414, -0.5330216808563555, 0.033823611504259686, -0.4987124915627905, 0.02096434154231173, -0.11502131707013555, -0.3854630622525688, -0.7843301788069444, 0.9615956433474968, -0.5530990308908865, -0.413973147818333, -1.7077301762207278, 0.9155547160484075, -0.4951450071341783, 0.8757259975506665, -0.01192799455117855, 0.1324774002532434, 0.9129097033409806, -0.4181920152346157, 0.7668050547430577, 0.209357626913038, -0.6991786060379773, 0.6397101835275283, 0.3435751438909296, -0.6324459652627988, -0.5174885427149944, -0.6070172130224906, 0.22920697188012423, 0.27167406430960767, -0.020827894342004973, -0.47432657240003595]","[-2.6384894013901365, -0.9208248873988409, 0.22938919775174685, 0.4792914951931838, 0.5603517257291198, 1.0743534085209234, 0.6069181349267947, 0.7463053671380657, -1.0174878329460422, 0.7369668143844804, -0.4870994643210961, 0.03802274668628348, 0.5226499565094227, 0.6508433798169065, -0.35376078646703063, 0.7388023338061493, 0.2856225671075918, 0.27903168376181986, -0.6091838810550504, 0.20389390863563267, -0.213333051307505, -0.14057008690326203, -0.7802352167461826, 0.7765587793293383, -0.5346793266810934, 0.04512902510364272, 0.2647408071296679, -0.1260233978387766, -0.11995149331467864, -0.04504905152072931, -0.01175815552121593, -0.30783831480610324, 0.6656397256266888, -0.12919744205073513, -0.03751952683630157, -0.35889143462158857, 0.05329432410378236, 0.17529264183276444, -0.516137539347275, 0.1632600359153192]"
"[-0.5247752683848502, 1.8507900073567278, -1.4690769712592644, -1.8945168680157987, -0.5653172736024817, -1.2291277287808182, -1.2776153378518122, -1.4940338743866106, -0.9419078666911028, 0.7074518159375823, 0.8608689894414736, 0.4467364752290806, -0.04121085004345171, -1.1787039554512824, 1.3917907943161625, 0.27052669479384217, -0.838162953475604, 0.014842817558213978, 0.8134757759089164, 1.0730033723873922, 0.3379562178093503, -0.5241182332715283, 0.28224362387996327, 0.9377956012990957, -0.1738492853465847, 0.3477605312587513, -0.11967104369204652, -0.5416055173373584, 0.014351967371049244, -0.8534866166201326, -0.013204425341009395, -0.9927787745951416, 0.32662783068989604, -0.1647933917499821, 0.3772728727768083, -0.6818329245037744, 0.30539812224649293, 0.06194923672759267, 0.7964670857413, 0.3997106329140615]","[1.0315881678941103, 0.5512372061460799, 0.7320589865153748, -0.48728440609654594, -0.28967681473641027, 1.015929244567141, 0.633714125752927, 0.8762132172018305, 0.35771266415835334, -0.22988862260437098, 0.8614040253986124, 0.34534601763103756, -0.767288431143374, 0.28688940913217, -0.8826830424462008, 0.7261475067673364, -1.0552524254778186, -0.5163576355856422, 0.029613600293306633, -0.805569250536069, 1.0060131918359747, 0.45252166274261696, 0.03927485139401649, 0.44359309214100845, -0.8497849264922195, -0.9162069199663787, -0.27247002426091904, 0.008511811954184314, -0.5427362759603992, -0.34295602815864634, 0.350008539731334, 0.8710922390796881, 0.09673729415311424, -0.0619765489587678, -0.3607843446602592, -0.8626423150755284, -0.4711759805619225, 0.20364828913635047, 0.3879549148483152, -0.047227603311779755]"
"[-1.1190310899197724, -0.7901231189317477, 0.20471088886372213, 0.008844627685760982, 1.8118231204843458, 1.3078594489645792, -0.11102125095481387, -0.5310219136301194, -0.7386171916671965, -0.11574091665108512, -1.1654846000941679, -0.5113240683144944, -0.43544056673313825, 0.22082244593434625, -0.5816164989101188, 0.6734441469176917, 0.9029305324220956, -0.41340280801293733, 0.0981846149157649, 0.3707426737962696, -0.958526598317506, 0.9462334674408908, -0.5810960139516429, -0.4873536308300265, 0.8024671862668752, -1.0804724592344324, 0.5451994217391318, 0.34435534614689167, 0.27182712498736056, -0.18596557124795202, 0.550282022122958, 0.6309324358618954, 0.35748663435480393, -0.4750737994051929, -0.16890727277664946, -0.9817965586858198, 0.09307600410669191, -1.3609400261139424, 0.17287860910115474, 0.8958038747559964]","[-0.22707069499092317, 1.1423294481358721, 0.5913966413456154, -0.3497100766878222, 0.8049388609463339, -0.0013541053135058781, -0.22135715767710476, -1.2211058452362282, 0.538750934207146, -0.3514659173751781, 0.5175971980983269, -0.04730025231556664, 1.0567708910451974, -0.4010226584458152, 0.1676761102677234, 0.7920965491790588, 0.3198720245761956, 0.4837296914712722, -0.634078490635284, 0.27775253895216795, -0.27751632417503563, -0.3937150647095341, 0.24627695575835998, -0.74019194464111, -0.36626016035382797, -0.34097628247710055, -0.3109998026717679, -0.6174148579636473, 0.507391099687015, 0.03403142138113116, 0.5752268214724467, -0.4980281848947765, 0.416761557704468, 0.2180537187438556, 0.20686911796966878, -0.1468276730054737, -0.26460553041886536, -0.7630032349982533, -0.2550260861379816, -0.16979878726222367]"
"[1.0218538013016125, -1.8409513227007137, -0.9471976724157272, 0.5752169509839791, 0.013463566169647001, 1.686154239433198, -1.9779823126071987, -0.9582557726512317, -0.4847842827563187, 1.1490465415123943, 0.3746234133722397, -0.03979706287412071, 0.20648610409738655, -0.4903138819130809, 0.6767570049424988, 0.19521196522323375, -0.5668623651783196, 0.02026460293588748, -1.9209222578308602, 0.20663225262964213, 0.16110154474643365, -0.07665800658663134, 0.9640977719674296, 0.09634907053438183, 0.01034731898324382, -0.05786490754755528, 0.13694653529624462, 0.28420884335476126, 0.8587519723697441, -0.11936792507831846, -0.4483576093456531, -0.2773875664749185, 0.6557113372687506, 0.18021368459757967, -0.4111433829200785, 0.10206408997913188, 0.46199595504635366, -0.34326259707221657, 0.4283341162909154, -0.08750950451856547]","[-0.15938081672259688, -1.8624874500612387, 0.038139039950403325, -0.523471344442242, 1.4756363864787734, -0.5110876933784205, 1.6711637862754656, -0.03273793056919026, 0.46614375208806147, 1.2245502463177218, -0.11350702533981671, 0.6237697602537515, -1.1373311210807913, 0.760887324896736, 0.6826019166986198, 0.9281121554838508, 1.0186681646698583, -0.7604960846239307, 0.47663927761156055, 0.018266744579107326, 1.0582725331065954, 0.4406721278109002, 0.22521939323266785, 0.12060837102475726, 0.31472165146951925, -0.0520811752280207, -0.717509009045187, 0.431206283444598, -0.5379314500064603, 0.4587634735953963, -0.17388728104123732, 0.7967567232494627, -0.3642988111864015, -0.03096583728176323, 0.4462344467060168, -0.3658268232254096, -0.3580504637104801, -0.13043129798425981, 0.3775827695029292, -0.2786160785617639]"
"[-2.275260565872213, -0.09966029793487832, 0.6784245672619481, 0.1445550026383098, 0.583266925528501, 1.143182074557192, -0.14908948464836008, -1.557063815057096, -0.9778742721329029, 1.5115460611408083, 0.8248305588089063, -1.8561809632289594, 0.05019342599516802, 0.9424101858055808, -0.5917933951387598, 0.2624937372998509, 1.1360685600833362, 0.4253475154140618, -0.1384716046816095, 0.022173929656273433, -0.0695257185040744, 0.7496386131092182, -0.044706614097774176, -0.7253414236412603, -0.5820067399971267, -0.8827595608534328, 1.0740253475593617, 0.8951243607534054, -1.3121635713058535, 0.7681709476044263, -0.8794327463371848, 0.10027642006832534, 0.9865555703967007, -0.3206872928098034, -0.25555044840159136, 0.403365050207402, -0.06733929334143089, 0.46654410333969837, -0.187719119654991, 0.27258682746404067]","[0.9102275793435134, -0.3802394154953111, -0.8841541879513031, -0.731103440029594, 1.1911556418201925, -1.5809824681023505, 1.8338948473764116, -1.0228292220314799, 0.5987502393845228, 0.36526529401248276, 0.15175897557139625, 0.2224189246752909, 0.9273583371467967, -0.15250569566736605, -0.7925596177600188, 0.7287338549609929, 0.523048356768136, 0.7387947799489719, -0.08298071747731106, 0.8363333107293985, -0.5838270082617253, -0.3850828922570255, 0.18133132176355038, -0.27302624947349646, -0.445174980556978, 0.3214369676371624, 0.3445293636745152, -0.551932258675707, 0.3419571163375165, 0.12033952873917575, -0.19728864254932116, -0.31481414288668064, 0.095851709084197, -0.24553487764490323, -0.2631608228734661, 0.13056396156903993, 0.3485062593952868, 0.21498413081648218, 0.035462756937247035, -0.7465346847883549]"
"[-1.3927638448665336, 1.8284940177185716, -1.1320144749746666, 0.965354995263884, -1.303692780893575, 0.8219173252997511, 1.9723113352904567, 0.8258902262330657, -0.1179833068568749, 1.0711092868797694, 1.3665918184610195, 0.4002212203873405, -0.7620902783138508, -0.6588409015229937, -0.4500594986034093, 1.5893749596791886, 0.870822786422735, 0.7378314859763698, -2.0478999452487745, -0.5853308131720365, -0.5465282927450068, -0.10412432667279693, -0.935627390948396, 0.7713653794498019, -0.6956060766000136, 0.9394954801128139, -0.3391637366879293, -0.46000596203665944, -0.062376876086712316, 0.3632421865142618, 0.9921846769097644, 0.34247937024046904, -0.0023766507281188913, 0.022395921492689284, 0.29657808298894284, -0.5557378403993584, -0.15586792122029527, -0.42213605577437985, 0.13920106746399613, 0.04855454114153047]","[0.02187966741557595, -0.07244528726114158, -1.3439674366752528, 0.29797441318380224, -1.9482649541410277, 0.8643218102543005, -1.012314178706688, 0.18620152967431983, -0.49921545999418093, -0.06533694679995077, 0.5342365645386028, 0.7107932726742476, -0.5876458021956462, -0.15915104234441887, -0.5610229193824164, 1.2305416394652946, 0.6741444672056358, -0.4559394461172581, -0.31203183166144105, 0.8139915012933894, -0.038970198984817045, -0.07923814454349791, 0.23983816729326962, 0.4405400493092421, 0.7695631830580386, 0.11711012211648554, 0.7260539673771784, 0.3017832320924538, -0.03200053526066904, 0.5101978031557419, -0.6634623849232529, -0.3976415133729605, 0.0449764686100342, -0.16832323822138792, 0.009701963761966815, -0.2032620599602345, 0.5289226909627553, -0.15991123051616324, -0.230708140447212, 0.1607209993769603]"
"[4.0422020300325086, 2.6202600683983057, 0.3944883931835467, 0.07029997811084714, 1.9383593193639415, -0.5489163595751168, 0.5248028553129185, 0.24303332351720922, -0.7922333746517559, 0.14774314368855818, -0.7990145961677232, -0.8516427377276485, 0.9000735036982538, 0.26924547659267045, 0.14255620899461305, -0.3540732550529472, -1.1123585938614107, 0.05648193452047636, 0.3600440150400053, -0.4979170458433401, -0.3694376483295391, 0.2806543255308986, 0.8890030856657091, 0.885612709277779, -0.7658858558682886, -1.0633719371083867, 0.7545414443389099, 0.5914875107845338, 0.04080480393463427, -0.4499901862946408, 1.1945238277164871, 0.5546974073243834, 0.8749329292945209, 0.14126559920049075, -0.4492083103668771, -0.3886706156220309, 0.5016582239440718, -0.28736273066719387, -0.44763950159117977, -0.1685499827713079]","[-0.9173441013651967, -0.6277214245908347, -1.6939065461250526, -0.41034382451864004, 0.9181174277697774, 1.0469087248501705, -0.3966925468984077, 0.23835621665502485, -0.15140874282134426, 0.26265703333784396, 0.35454779179373613, -0.30917334425860593, 1.2722491697732068, 0.2939061384013651, 0.34209903948135767, 0.29972553000427005, 0.006029063690619995, -0.004754449006050079, 0.472941469545472, -0.06622446832997049, -0.13498057620347156, 0.5504511783893369, 0.8994351598358068, 0.4322889066486, 0.15541298609657353, -0.0156412282603735, -0.37827135598463446, 0.5868404579387297, 0.5176920501337121, -0.12050344837174928, 0.3472326171136723, 0.3461446533190662, 0.41297338991561117, 0.16107218207015245, -0.9788296187782892, 0.8364773536326465, -0.7803961816379172, -0.6601728858927919, 0.1343133059373455, 0.11356031414640973]"
"[3.002777599255836, 2.6827067779792895, 0.8015391397892622, 0.18147597658593662, 1.6260414736031148, 0.3954748857260709, -0.2060570338291943, 1.680893829007277, -0.9687024362493579, -0.6217196524920101, -1.2162031964113862, -1.0396601485373238, 0.12674590773309, -0.18500604570551735, -1.1928418605282194, -0.18333046161513772, -1.421292567288461, -0.107331552552349, 1.0932662504318391, -0.9545388892415992, -0.9931438624224532, -0.31060841996829497, 0.12336549082880258, -0.1375640375385425, -0.9580604343270293, -0.85220581815899, -0.5217903398581973, 1.0331546262170952, -0.46551691309320925, 0.44609376307276644, 0.14841150063693154, -0.35521848869717915, -0.7338273323027051, -0.5084458802487255, 0.791748945699796, 0.5917334015502838, 0.6879011778146473, -0.4811657397594965, -0.06367053715375152, 0.34732823437807364]","[-0.5435838242215096, -1.1767907909957551, -0.7608123333324345, -0.3501137598242522, 0.24811865308657347, 0.21921612111594482, 0.9249876707905456, 0.38309368059853116, 0.9257435586935768, -2.239712330137288, 0.5446006790938456, 0.30842605951406005, 1.235970165638683, -0.8062396452476818, -0.6216964812807658, -0.8748884961402507, 0.1119572665146157, -0.0794451091945978, -0.6555411307944571, 0.12986480113018048, 0.14279954923189667, 0.42822199085633394, 0.0815029313424192, 0.7672254275887573, -0.17013679299022394, -0.4003080374324651, -0.2104247658976904, -0.2303589832672625, 0.5092018528481931, -0.6173883385115819, -0.04984510411384293, 0.7351776504968792, -0.3906887935359781, -0.5944731603828868, 0.2213414717121719, 0.29988340848915174, 0.13630132546485457, -0.6263346543909907, -0.27886958202053447, -0.44503036016358744]"
"[3.685039034722205, -0.19032328363684525, 1.530645863417936, 2.7140885228819176, 0.7986811327177056, -1.9918366352027812, -0.5582570323644644, -0.7631071317344502, -0.8574161738372691, 0.587618631699208, 0.2286454322596726, -0.96177898059001, -0.21851950295881606, -1.3944494575470892, 0.6423927200082571, 1.0702711788676853, 0.3051151756915013, -0.24310136834586715, 0.34661749434099187, -0.07110656506384595, 0.542143470808156, 0.5559736208045238, -0.5003465081888158, -0.20315538280060427, -0.029562377508114218, 0.09929680825807723, -0.3397585762130223, -0.21244228229533443, -0.7994772552344878, 1.0135518569260369, 0.23498273509461273, -0.008485150527728998, -0.649191568729553, -0.18366850645390947, -0.21199586394240338, -0.4217893772372901, -0.013690983576353396, -0.5847148008409161, 0.3616105978805287, 0.39990153383588795]","[-1.2087080832128092, -1.734226539585212, -1.0821001712485996, 0.2430459669910081, 1.298805917228935, 1.1801162008969128, -0.7349201161129763, -0.31115928342947297, -1.179647398555223, -0.2479059335035474, -0.19585506726657606, 0.27756849281170787, -0.49789630376533794, -0.1378646876528519, -0.09374518681968345, 0.6530324592596494, -0.6879155393272456, 1.5504155861036866, -1.2886857807965577, -0.4577221224233339, 0.4588406666715296, -0.32371125268381606, 0.5472521486454667, -0.5248402770271093, 0.0476299198970164, -0.022065222813724573, 0.038353805085140066, 0.09040545519128526, -0.1984722355239824, 0.7162791795373408, -0.3152416019113513, 0.14100309086722512, 0.35581500824486934, -0.1732191859850745, 0.4773242511101382, -0.2583249715192905, -0.6490792337747011, -0.29685165856014833, 0.0973190485744973, 0.28802091516917444]"
"[0.6316566076316452, 0.849692905380208, -1.4694318317745216, -2.804856998708524, -0.03239664921597046, -0.7118829073348133, 0.027401452010298876, -0.2619029184520047, 0.04741297006042337, 0.9466562462685227, 1.1273299659488356, -0.1671019003205021, 1.2684410686728944, 0.5015210612266192, 0.47963232314615484, -0.16719130362118706, -0.20069247457192377, 0.3245028438224357, 1.023347199436297, -0.586450508604848, -0.4730428340730269, 0.5884116075702888, -0.5967254872618203, 0.09969765899060717, 0.6410107019607308, -0.16512967705503073, 1.0694750386914902, -0.035031443705487546, -0.36973147788520533, 0.15770416366446213, 0.9686814075123399, -0.62083695320084, -0.31356714981742334, -0.5440382966702231, 0.1212795786674741, -0.056016978975331866, 0.6193449749661308, 0.9861261385913872, -0.20621076923740558, -0.2784161343999476]","[1.0466504262734875, 0.048676168924933504, 0.04725065059078293, -1.2190474355690113, 0.15848897068713255, 0.2665218527165553, 0.5810690868583609, 1.9218703994335002, -0.4550664521055049, 0.6215711637725636, -0.6628120652878071, -0.40012744137566925, 1.4905491659888364, 0.6926323467092356, -0.8451112534276297, 0.16714610785506773, -0.5783480884580956, -0.3873293576433376, 0.5358600938576957, 0.5345238702031682, -0.1801326604662631, -0.6672141832056058, -0.6683713528221026, 0.6500910011208013, -0.07118565565126195, -0.5567797856223372, 0.1389465001382216, 0.6253611631088212, -0.18276706522934916, 0.06276662987051618, 0.2813115952717887, 0.32145618236800494, 0.7108017620987314, 0.16683783038291228, -0.5248712334805593, 0.3965883783897431, -0.9876926929882778, 0.49229780903234294, 0.8864584805699413, 0.06289331899057302]"
"[0.7651397458157213, 1.8460285081735284, -0.8711284109900131, -3.026163994567716, -0.35146479225244426, -2.040550427103865, 0.40253841059285206, 0.4361413185174944, -0.9896203999289757, 0.2903578066466165, -0.46186288808746456, 0.31013190511970307, 0.91194510012877, 0.05475665793520721, 0.06763631177988544, -0.068797704447931, -0.8057195006313943, 1.2617211554780758, -0.6508600866231928, 0.47757968203951484, 0.6368529220030164, -0.11822241854572393, 0.38402083797267467, 1.1071336402057532, -0.1262112556268263, 0.13071830458817604, -0.7901573740925173, 0.07753948873830453, -0.046405050849038336, -0.13048164269135296, -0.5059687835870614, 0.3296708947539246, 0.12981093678606434, -0.003085629363027039, -0.43228751180778, 0.004336882983504273, -0.9202658163840192, -0.048845995356376404, -0.3882695840671893, -0.11635832697328255]","[1.8777049599839966, 0.8503192256149297, -0.5847930530197829, 0.632552211969007, 0.5076335193423465, 2.1266791701041345, 0.2029109668373312, -0.6181924923428034, -0.1179232907366101, 0.5485658888112019, -0.3955109380575214, 0.41199391627414067, -1.187385495499626, 0.572610852272245, 0.4196703625485993, -0.4652452736810097, -1.2507795458068416, -0.6547968095589678, 0.035928636491899674, -0.275408966485335, 0.6842509350930276, -0.08954508552758556, 0.8514459690962892, -0.36357206111690005, -0.29656539821246236, 0.5551255340654835, 0.2573572177910931, -0.025953498320127267, -0.2547947192982856, -0.8112894760431487, 0.4601632525179942, 0.48460188752103023, -0.570975930359775, 0.12419056710857883, -0.5228602155319405, -0.023226001227977595, 0.051050379830745986, -0.22004492230049177, -0.20740885296086128, -0.14635953463993975]"
"[0.5590302951523537, -0.38885316492290706, 0.5645976428972256, -3.0305489388956595, 0.03365657221815775, -1.2367239412616322, 1.1427521976372679, -0.30085490134843623, -1.3646972161194673, 0.2908790331363706, -0.9095561683102408, 1.0158174934230813, 1.0395690479927402, -0.3235588234261718, -0.6293122714252921, -1.0649904257493572, -0.4322678018689892, 1.172588909759124, -0.30770519968685706, 0.03134650971159866, -0.6210437977053263, 0.27923655047965446, 0.7558701643299338, 0.16008775869590386, 0.0364045712256151, 1.1376463433111548, -0.0683709635726762, -0.4498263435941238, -0.2382198085973657, 0.08597825445802638, 0.2402113958573577, 0.565418076879271, 0.3224324560247072, 0.18461151232004036, -0.2693691858219591, 0.21172883707002238, -0.6575574309617552, 0.6574273402352158, 0.016106573647840124, -0.31776514078953333]","[-0.21088593218307458, 1.0344753458283427, 0.32137269550770653, 0.6639003496958584, -0.4411121324268032, 0.9335969535441255, 1.129821670588786, 0.8847627513279178, 1.3811489828391954, 1.0155994131727744, -0.9536758399220903, -0.01849618717269422, -0.6663513222424269, 0.11672095470713331, -0.42742744340641814, 0.9327544378818309, -0.21526299094264445, -0.06120266987882255, -0.27866154690867023, -0.42999884510458725, 0.6860777595035875, -0.935705850089869, -0.30651661146176984, 0.902294078110898, -0.10403952938954786, -0.06875586443462849, 0.21540309452956868, -1.064624194585857, -0.02051700267103224, -0.5081661624759306, 0.779068760938025, -0.23043280961612236, 1.3816693751613707, 0.3715742879444073, -0.31095017952059517, 0.10863374001642151, 0.2481944108566299, -0.5359774760141844, -0.2650243873930199, 0.0031498619576313773]"
