image_embedding,description_embedding
"[2.135470888172174, 1.7455504797668866, -0.3426284585467397, -0.45897916627793234, 1.7519142346035448, -0.18482511793562253, -1.639840157817216, 3.1412898372996696, 0.5272935340544417, -0.6002006391475196, -1.1147336318282088, -1.82564963740886, 0.12170205441382739, 0.3971372749127114, -0.08670707326156893, 1.2200648822133306, 0.13312807839226548, -0.27697565847111455, -1.1844577582894613, -0.2756294946943144, 0.5552044819996332, -0.03589298775035305, -0.3572457293167559, 1.3850770944229094, -0.7681960764686124, -0.34020279156225325, -0.40759509789291537, 0.5870870020380722, -0.7271449530067577, 0.14810027915478505, -0.17122691277456678, -0.16284761405818007]","[-2.004937049954954, 0.44315152764498067, -0.8808132146983625, -1.0465690022636551, -0.461007136062844, 0.2221265728360644, -1.5748682693499132, 0.31749628926481754, 1.231699183505997, 0.8229624254881052, -1.0642924132828813, -0.26574546477866706, 0.0847097941611829, -0.2996769103868534, 0.4440296543723765, -0.6864299916997346, 0.08064879471376672, -0.30951731237751623, 0.35925351617232953, 0.6982237068444083, -0.2548154673418524, 0.3140731422279791, 0.02117854299301432, -0.6872504825297994, 0.09667164395975915, 0.09012761156144199, -0.373984781122085, -0.6780793869034655, -0.560758564465785, -1.2287055714755437, -0.6057591279627095, -0.7336567327788037]"
"[2.1910092998367703, 2.4558299113677617, -2.675214006442841, -0.0928350237746652, -1.4890459812653662, 1.3022070442983533, 0.5498134175311462, 0.26466766083150156, -0.3357928564618416, 0.29903932990422405, -1.468611113250944, 1.0544859736528023, -0.6966448898874574, -0.20535760332010067, 0.1325798402130982, -0.1211756011139067, 0.9411157839117639, 0.264383484897503, -0.3711952410810891, -0.4832496533125585, 1.3004538212484436, 0.649047050040622, -0.013260715889442522, -1.123662559659515, -0.3341782726175155, 0.3818967700946416, 0.09444539270010915, -0.22003815325608467, -0.6354007992896199, 0.04169626720618974, -0.6348894760044559, 0.16401478697275265]","[-0.7397992591462637, -0.9249000192503626, -0.3387922253017534, -0.0772524263833154, -0.6080132710014022, -0.12311561649835445, -1.9292136328308813, -0.41045945039770665, 0.6811524891896774, -0.20151366312691654, -0.7659214553559294, 0.34618674080117007, 0.006749281230959211, -0.8049160318842482, 0.593204702903945, -0.13772669069109286, 0.006943800360206624, -0.3535935663850289, 0.6337628850643705, -0.40890164313867206, -0.1665316519141655, -0.8536205891205315, -0.30548355219741824, -0.11519831133055643, -0.8384009811502641, 0.3589885111382629, -0.2995420590837771, 0.5456447395815244, -0.46798131623149347, 0.21279564525458683, -0.03968652278539567, 0.14437136481645305]"
"[0.017461470303743332, 0.7323094931640565, 0.3208769966768509, -2.8574318211708953, 1.0403311585506856, -0.3567711382733758, 1.0835734728543125, -1.6715416819061393, 1.3055250483820977, -0.22976620456469882, 0.5351533038005859, -0.29180598551806497, 0.37735203920594085, 2.0605768077855906, 0.06382882888924252, 0.9659551154164455, 0.09208217051201535, -0.9960767590932104, -1.2593778184626903, 0.26397237296642534, -0.2660718969927581, 0.31555618492462684, -0.650488318714259, -0.6202713980920129, 0.4969108267252084, -0.9149794076121716, 0.5123175359499722, -0.2580061922751741, -0.2762781564671645, 0.05075839763249948, -0.3377039260162972, -0.792359613287922]","[-1.2629449469646752, 1.848485009974706, -0.3839054381323934, -0.6523594239875201, 1.1268348932875702, -0.5898902459755481, -0.9115930172487213, -0.13890031005894218, 0.5634465296133645, 1.6396332954327795, -0.047993287303079966, 0.3753938307947744, 0.855872085163856, 0.7524101497553631, 0.12081086019168989, -0.14973926761177198, 0.8308070589201152, -0.03822249681170204, -0.34732706783377304, -0.9497142955486222, -1.487954106122021, 0.13511245139237246, 0.4947380485766026, -0.4228466348988137, -0.9628452338160107, -0.3144052118137463, -0.6305253954586447, -0.3523722343749963, 0.2004670224600025, 0.7250392613685301, 0.29875401431033005, 0.265045951337232]"
"[2.235704818090219, 2.606049894724476, -0.922817927623258, 0.40048608917532674, 0.1588900118062072, 0.2926099911192825, -0.4160604369147612, -0.2545884229011593, -0.04005073901740867, 0.4866550690706911, -1.6279046240541082, 0.38470324015316565, -0.24119400904677235, 0.18022232241571692, -0.15532764018770825, -2.287220067835592, -0.8254870888461517, -0.24330422834343932, 0.34123702720670424, 0.26923601814218345, 0.339236163270002, 0.9417393224068425, -0.03263402070569142, -0.41182665573396426, -1.491281383092241, -0.6260880079987209, -0.10543307780190674, 0.4574986020181038, -0.13913263315097502, -0.044077453727151356, -0.7197742910661356, -0.13466677665223523]","[0.14647515396690614, -1.2387586126624086, -1.4064063311713568, 0.1153583273554306, 0.2628706276043284, 0.05333325437886242, -0.4492213156115511, -1.031768333613128, 0.7046870480228411, -1.1223294881128798, -0.3325416720626104, 0.6870472392160534, 0.9305254355901835, -0.882182249898784, 1.866194308472328, -0.5691371845067213, 0.21269119754877314, -0.4454101112779102, 0.006784186178005754, -0.5325563318659065, -0.43607305530789253, -0.24322544663067533, -1.2128051621921585, -0.17891456287189458, -0.9661439558758966, 0.6563388027718216, 0.08266573091696972, -0.3326763561811713, 0.6700226450694824, -0.8244342922863979, 0.1503031980679244, 0.9289102601316638]"
"[1.1134531204598566, -2.3715288696896937, -2.2067094558333524, 0.6076690674846625, -0.729652437340995, 1.0911003912250006, 0.004853912250494784, -0.43863912353112794, 0.016616486770469528, 0.8284324060341492, 0.33138846685824597, -0.5760381241829231, 0.7214178928650782, 0.41170518185901295, 0.2244086462594159, 0.9032405086007642, -1.303802923793083, -1.4275352732021243, -0.4820945042909327, -0.4340437108603039, 0.25401013501534286, -1.3179698793893473, -0.46824186339789325, -0.9126492956512714, -0.31892675417566796, -0.6512897992896259, 1.6924525330269489, -0.7644165283473935, -0.20716073647677316, 0.11315736117029852, 0.7131785172229336, -0.06716329847000146]","[-0.942132662909783, -1.8005853225782058, 1.2974419684916463, -0.4948483273464835, 0.2327879430681463, -0.7972422115519545, -0.021549375494957362, -0.537530273064888, -0.712350417552766, 0.6657278184068443, 0.07864716124416238, -0.21522499721808702, 0.27734235112736616, -0.43385667792956295, -0.857771480597264, 0.08853425575179656, -0.25210538373706465, -0.4392213750184716, -0.25783661014731213, -0.519582427805906, -0.35089687845843737, 0.4391849113955848, 0.2611670990479925, -0.4791711644553268, 0.29683475096698375, -0.3179267339568799, 0.3123473760962903, 0.33276849436105876, -0.12411675312566378, 0.6041045558121876, 0.3065718174124086, -0.09395285474910671]"
"[-0.09796402998530436, 0.5282979984683038, -1.2350754550800025, -3.5586637759708464, -1.0010150620221347, -1.2286264759415253, 0.25011650865386825, -1.3597388217740973, -0.10708180708427491, 0.1070871383658536, 0.14153102389674324, -0.46458798851541844, 1.1614452381644746, 0.6945132151027198, -0.3673048084049648, -0.34560547957795973, -1.0124954929647636, 2.1776030172346226, 0.3682132445670737, -0.8438589482034662, -0.4976286168660258, 0.5609911640498595, 0.47878527966200257, -0.0383545499444523, -0.11692276223557875, 0.28152529356443584, -0.42330253355102143, 0.33857022572243073, -0.41547948522986655, -0.21644806122350543, 0.7638113657965737, -0.339866842030353]","[0.6410459132895586, 0.596163377951923, -0.084690664181351, -0.10897718322985474, 0.5843212297236925, 0.25601741419559554, 0.5097685776300085, 1.5636964115426573, -0.42090650279934594, -1.6754465156112068, -2.1646346764279065, -0.1973033260719579, -1.1621115909202817, 1.7053934323750974, 0.31430844145176995, 0.08423584430852689, -0.015472111426267754, -0.4886833821826364, -0.11958252805463976, -0.05023547572043821, 0.13175992048424648, -0.6584333117728578, -0.28136444247203, 0.5140859707876771, -0.24185426704934976, 0.20807625565911642, 0.7729771558671547, -0.22498265309945958, -0.9420657942932263, 0.6535780657840606, 0.3752856305794941, -0.26486990846173136]"
"[-1.1031885903192602, -0.025476640049071714, 1.3158535319676192, -2.2820150346734955, -1.1075000270456394, -0.5120580385118073, -0.5257784005671003, -0.8514023323044408, 0.6574373964995015, 0.4126181942633137, -0.8194608298777402, 0.40216755881815575, 2.225017768777207, 1.2498173775237624, 0.1438457286646428, -0.8898798564560889, -1.5644311889588551, 0.7856745806705816, 0.5733020972042617, -0.8409319368087858, 0.015346172041345597, 0.6528028549837354, -0.833261668413066, -0.7977235171275553, 0.9093152938251469, 1.185457738163298, 1.0546523514211033, 0.004693404864030427, 0.2560008744892936, 1.5914843653026736, -0.3843954465813764, 0.2823995201865616]","[-0.014742593515275567, 0.6114571945804241, -0.5731499874575965, 1.0211640160585618, 1.4540136809668307, -0.24949420594179902, 0.607164215920711, 0.6408370994171663, -0.01431212475643625, 1.1828403280453974, 0.3229628295157252, 1.020445677783296, -0.8309668833618827, -0.9221698637953545, -0.3463872028610596, 0.46816775906549263, -0.2203932888891742, -0.20597294665514165, -0.9488052576831351, 0.4745113078823604, 0.6596280502854416, -0.45227896620239844, -0.9543486034678466, -0.007841621898916318, -0.7830329570480178, -1.2192189139603637, -0.7429011801378465, 0.7668205226240554, -0.4692247448542264, -0.5338064511503833, 0.6650558622403104, 0.20867270865237314]"
"[-1.9361030344048584, -2.1041482647961414, -0.39919510584597484, -0.11723825053212313, -0.5992010600100911, 0.12754350401146267, 1.2558088874800846, -0.18084820953092573, -0.7792877899025016, -1.6435791984166481, 0.8937714812533694, 0.7173856180630022, 0.8426031084796396, 1.3337832315705407, -1.617232413268862, 0.9247763180205006, 0.37361028215803016, 0.6189847619623753, 0.9082065945062046, -0.23417998453731212, 0.4155869062185049, 0.7868535778934894, -0.13513547037562595, 0.4215469514267164, -0.017757828827620573, 0.1134123305083994, 0.6583326320886943, -0.10585343040364381, 0.008566026137093783, -1.1377895608875461, -0.07565811706274055, 0.07371749445791488]","[0.10951098577349541, 0.6418201242674499, 2.0697657022288727, 0.1681892788610155, 0.16395796774062882, -0.34159533378982937, 0.3553167126195938, -0.9896565976759045, -0.9645690719005269, 1.0170677024087964, -0.8416597380358866, -1.6550170948338851, 0.4168903235594911, -0.5850064628635996, 0.4516523892269206, 0.3809581028952479, -0.8771144892796628, -0.5269509143447275, -0.891912364893165, -0.2763200146872475, 0.3890111139846692, -0.8097263123016474, 0.18053062927482888, -0.6803905609014856, -0.4556605186141064, 0.5638053871523357, -0.025409923143232642, 0.3766078251137452, 0.5483522155629089, 0.4380688727296825, 0.03771563356542244, 0.13503003673556682]"
"[-0.6345717772395378, 0.5907870542433741, -1.621445163373838, 0.7443019030901727, -1.920570216634752, 1.3844103247809991, 1.003714529000518, 0.6754957312718968, 0.6016800607384988, -0.21516463273123668, 0.3003342766295727, -0.10545579114813158, 0.8883264724521159, -1.1829548295475996, -1.48798759786398, -0.761405027598143, -0.2492335144349366, 0.05306867585382716, 0.7955091330900542, 0.24797761359795323, -0.316945593248724, -0.3992224899865263, -2.1488027530104694, 0.08427490469227009, 1.1798198135825122, 0.052140002909298856, -0.12914250570329053, 0.2867918762808295, -0.3444449854232739, 1.316298702891578, -0.21342352426018357, 0.7540001864482508]","[0.3830060262667748, -0.411845510256496, -0.10591995439939016, 0.8575803836101514, -1.443533572496138, 0.03957748289915041, -0.35945468752248444, -0.8234515001447372, 1.113664812871304, -0.11964730376396415, 1.3258165694332136, 1.4077876825219149, 0.4353093292411653, 0.9158156036057687, -0.9787336735658047, -0.16235914227308412, -0.8047223077652906, -0.48590962399622056, -0.22924645039737207, 0.5046705385049409, 0.9464101169045261, -0.6527657696384516, 0.09355843064616116, 0.6467619362261906, 0.023245544806831414, -0.43917726901092424, -0.8555270034224444, 0.1978286743682072, -1.1069111556522147, 0.2131446784791222, -0.6728452256275504, 0.2219326468783745]"
"[0.442587058131793, 1.7259773599984478, 1.9979348981014162, -2.1485607718717152, -1.55149223202043, 0.6643494303617317, -1.1539171496746878, -0.6816329063928439, -0.6417428710538348, -0.23818189424702627, 0.4736607573020125, 0.5954112664718988, -0.4612501081171337, -0.8322946173200004, 1.0504690946253519, -0.736038910621889, 0.06318984771923951, -0.2320934938496559, 0.3990996616887077, 2.374771223165966, -0.2088733798985766, 0.33040015657597765, 0.26486545078772167, 0.7188420717292481, 0.1417198411945841, -0.45894919628400765, 0.08368567980661883, 0.2694759178494689, 0.20552496960608366, -0.8204493850312952, 0.18209406902790298, -0.1739694171525257]","[0.5291034941347135, 1.0094016140474984, 0.47740951615662347, 1.1772234983243957, 1.5539613855814554, -1.1656586993104856, -0.8851329464388089, 1.412063679961379, 0.4926003929678351, -0.7706370066689758, 0.16247024457705256, -0.00999263724348877, 0.7696414805196778, 0.5137912767057662, 0.3367091127993437, 0.7416788748629389, -0.34935023085462547, 0.32355430109284833, 0.23598063822264664, 0.13943663888087288, -0.30520771962302085, -0.5621672284461412, 0.6043554142105442, 0.3999969238307219, -0.4418845608028725, -0.3271973653486942, -0.6920223758690907, 0.3638612672870127, 1.040122189280964, 0.1463716252282686, -0.11257916323884033, 0.025011679859452716]"
"[0.5432560283532937, -0.8420021172876376, -1.1711384854226041, -1.9382726220502402, -0.9853000738408945, -0.22689174797890652, 1.2795339696033052, 0.4054550606318885, 1.4720453722906064, 1.0227275402281875, 0.00309374683887497, 0.34345574448493404, 1.5703304526421396, -0.453811242400954, -0.562620857954557, -1.2774305024303323, -0.4885857927475927, 0.8314029790663398, 0.27340195628178227, -0.31687024101789163, -0.5364435909990135, 0.6875647398869285, -0.318906372670154, -0.14210453376295912, 0.987237037499859, 0.5028726253259133, -0.02566763939087782, -0.4217831298833974, 0.19037478149518663, -0.40221600083722076, -0.8457631149936395, -0.9976366472394296]","[-0.6835016972114427, 1.4190672719262416, 0.30650853463344463, -0.6929078729023278, -1.104792292791142, 0.417907502513888, -0.7174115634931859, 0.9283269776178094, 0.45724282186843296, 1.3332917668492075, 0.8953000463321193, 1.59670531738734, -0.36519107974170884, -0.09689299849210897, -0.217015549559284, 0.7787409083651746, -0.46606751143303105, -0.7682732463945876, -1.4336350283200834, 0.66961040062971, -0.2217501199131187, -0.22258152420428917, 0.20272257698253132, -0.5678392331448016, -0.06584512090242392, 0.7085636293010237, 0.8984627743154356, -0.4166687847242279, 0.33182902039561135, 0.27144800551504056, -0.19323794343146403, 1.3547475061672758]"
"[3.775048609191379, -0.9687536081171736, -0.1095652862421301, 1.4016279634289652, -0.6000019221871095, -2.5284722110655427, 0.46214160754031613, -1.0393438942249282, 0.047323147874741886, -0.8526052032760864, 0.7441688621026827, -0.20838583100445954, -0.8397150731466424, 1.6240171612628733, -0.2387590186044186, 0.8870331390998931, 0.4093348265252082, 0.07702487205974781, 0.15398028776899064, 0.17200708461719044, -0.2961979598366462, 0.5314150540522942, -0.5943998713221093, -0.06924448539835366, -0.3364224596098099, -0.35036859237861584, -0.2250123342405617, -0.17233921995242732, -0.031518595887763005, 1.2863938694473713, 0.4169893409487312, -0.012160829002525339]","[-2.0418879963038936, -1.493909631041499, 0.7113765997133864, 0.8610803512977009, 0.2343124733391679, 0.7775804727591833, -0.03578280703290814, -0.010760102286417975, -0.7458595702116886, 0.5713546711148901, -0.33913366403835954, 0.722692604736743, 0.6206848529896876, 0.5077538835083247, 0.24442735900853063, -0.22842177860282967, -0.19794143562540667, -0.2516186531198668, -0.5723850794757434, 0.10560519184212275, -0.6087887320178227, 0.43691577256873115, 0.6061352119412875, -0.16695631818638182, 0.05640332463217633, 0.2632151290076309, 0.08331407250566997, -0.34536563222050615, -0.8412357521231142, -0.07569734039702922, 0.24716662262830813, -0.7926337740001653]"
"[-0.8465358284973452, 0.33439363879922274, -0.4635048204635271, -1.3409108766165114, 1.917290530218481, -0.11477253302503211, -0.9736363764049918, 0.1473395636123451, -1.1355763484275188, 1.3094687129460174, -0.5709126643118596, -0.1957237860871894, -0.3493045090370958, 0.5950121875690364, 0.6662755316222501, -0.5101657940451765, -0.17001255430495885, 0.9322596224173004, 0.44400532915480234, 0.6170652217253889, 1.8610356919202244, -0.5005800237166022, -1.3380641940938707, 0.302000920602695, -0.27667698963105, -0.2506133124725554, -0.5472120711391801, -0.8778958373024136, 0.1941081062276015, -0.35285050816079855, -0.9069479880524426, -0.17625757467437037]","[-0.16727352635517187, 1.1210772509528844, -0.6893536243287873, -1.2335748145407501, -0.10473469652216465, 0.07613877252152945, 1.0085452412599616, 0.2648157617667365, -1.0004721401077636, 0.3033008911242114, -0.5708216777841391, 0.20057087260986398, -0.7428997190574104, 0.08317966375753463, 0.7376410923625998, -0.730251491899025, -0.3402443683321444, -0.7048174928587783, -0.6239218655063471, -0.8085721951090492, -1.4113460687071344, -0.5668309837208497, -0.4298618390964395, -0.8315039190048752, -0.3423320341952063, 0.003139955951297802, -0.4068365833219413, -0.32225682099019076, 1.3849295110381457, -0.22347630093625676, -0.8344637974320981, -0.46438539752564445]"
"[-1.5053637269437525, -0.552484635378544, 2.4967568246616882, 0.8283190199096152, 1.6755516907176347, 0.3755743628478407, -1.2981958771302637, 1.6098703216100583, -0.8475477000995434, -0.7647474536318696, -0.6838543252110707, -0.7816224348214668, 0.4145202424347224, 0.3177594023882054, 0.9076254196664615, -0.3855825560008916, 0.9926816673550743, 0.3827649190227561, -0.20527710802603896, -0.8663268507334658, -0.984177237405358, 0.7107668451646163, -1.5073493910238787, -0.6982989269983408, -0.5089682980275821, 0.22241649101002292, 0.41009714544265424, -0.7222102301668302, -1.2597470424019144, -1.420679654706573, 0.16164748557218714, 1.0001348668609078]","[-0.5915744371787868, 0.9379394466225354, -0.598831932011987, 0.2581451164794427, 0.5627215702640812, -1.4085145551881308, 0.7566663854103309, -0.5851708395708515, 0.4816769453283566, -0.3515069143129266, -0.6632596280842791, 1.2033909659931414, -0.04673104928623452, 0.6749995164205086, -0.0747336299822585, 0.029919924334468325, -0.23116245282580478, -0.7213613444333479, -0.5172175745055408, 0.18825796184307314, -0.23552431541554156, -0.12622859268999082, 0.3685757232370053, -0.0467415109527304, 0.18965618658307265, -0.09514405777471716, 0.4868973065858987, -0.469697098572921, -0.5990926552416317, -0.8513105997159826, 0.570387487330327, -0.3194177551477545]"
"[-0.5163188168554486, -2.005350737244477, 0.9581444634660893, -0.7993605258719617, -2.0372958659904397, -1.4699953183018124, 1.4837607146407434, 0.8008400642584306, -1.6023705921123466, -0.4897094723405116, -0.48082185638456604, 0.09652421341330394, 0.268525488979075, -0.6777947436051187, 1.5735259615801884, -0.1530672825272949, -0.18595518724947888, -1.4775020935179797, -0.20641908197403522, -0.622125532599599, 1.6652604583095247, -0.10862380170145251, -0.34073294065206305, 0.22243351141298245, -0.28078867716941613, -0.19984832827578838, 0.27579845171770545, 0.23164260928708535, 0.9061762795328412, 0.302904362667298, -0.28674986316747003, 0.4003721376789249]","[0.6419058465482971, 0.5476593179901784, 1.0572867518029272, 1.1677722879465662, -0.49114754939779026, -0.583751590560788, -0.5003405540131403, 0.08934568172017333, -0.11811040201762685, 0.9422559022249577, 0.19592787479185017, -0.5526241733672719, -0.8546403913899288, -2.041769949807771, -0.5840587287599002, -0.24386023474046403, 0.38023867862033434, 0.14358889687694928, 0.1270436444669055, 1.1413780309332482, -0.32021308275449634, 0.556012270033125, -0.48465409370479495, 0.22542674181714875, -0.5945925775700854, -0.812472052822915, 0.5265237288591105, -0.6095855721380022, -0.18803831992800468, -0.49605087772761897, -0.7595205484106389, 0.16441878115507544]"
"[-2.8362906809326875, -2.808499822405204, -0.41579966835498433, 0.33430645306278794, -0.7614459878227193, 0.6731534309311872, -0.7845422259958817, -0.7561324689669857, -1.2737581474089095, 0.4105641316659898, -1.4629016090721494, 0.5786215421688605, 0.3475477192535466, 0.22950254688972271, 0.004572812617620105, 1.0589260827802995, -0.7296900203691282, 1.1908116911630553, 0.3149887483736432, -0.5385278809404399, -0.5282931089171975, -1.0218027010468345, -0.5593814700916339, -0.5159009242235393, 0.11783406081746677, -0.2992484063379503, -0.20493034866884396, 0.7486436831965719, -0.07334696778957173, -0.7173391992054514, 0.7381161194101947, 0.14353621326025282]","[1.0707257820067184, -0.06057005070502254, 0.853902149824007, 1.6167361125552069, 0.10560494766459379, -0.6589576330776812, 0.14584602198152952, -0.7947587687870542, -0.7444232342452605, -1.0297479716252362, -0.27178206885382605, 0.02618581834924802, -0.513838078161974, 1.4673929559314252, -0.11073608702025613, -0.3189725248191743, -1.3257406325092622, -0.39717438994414245, 0.525198724308091, 0.28815288205392486, -0.7939872849857523, 0.3063971163141772, -0.12177544606176115, -0.4292881766489097, -0.04617060426797734, 0.37463097560060554, 0.10204974019063004, -1.233216984116332, -0.724727723814992, 0.6593314572925071, 0.7130736706241818, -0.03973576558325425]"
"[-0.5549338494747323, -3.128691968382752, -2.8507004212012577, 1.7234425834274893, -0.33875129392592546, 1.8386081167047268, -1.6498000915829119, -1.4677000958558457, -0.01405479347991762, 0.7164169904830099, -1.001874402438305, -0.18451911938688667, -0.3600142233359919, 0.21555829883256739, 1.2502071186403156, 0.7151543942371548, -1.471236573592616, 0.46738054987514105, -1.67776042884718, -0.2616441861789879, -0.6186296367089629, 0.18736209953078128, 0.6035889263070574, 1.0810507270376146, 0.594275376635624, -0.7657422288794277, 0.07716469311642561, -0.4319281368678386, 1.5436631578703934, 0.07621083717187953, 0.5230849485695263, 0.18516656758358196]","[-0.5930111372864973, -1.492313147470874, 0.41744751595107044, 0.1507973377360739, 1.3211741751735862, 0.4738330580741537, 0.9818011802227519, -0.6886539253251666, 0.7230890524859508, 0.9541299163367218, -0.15004787559406282, 0.1571250944538168, -0.5795679748570558, -0.014426100802148064, 0.30460593219112625, -0.42872658998610297, -0.005124532551284257, 0.29063162262104225, 0.660108971838605, -0.5681216437099141, 1.5174133659272924, -1.2125030644710333, 0.5331025283289622, -0.08409379567813441, 0.9209011563324424, -0.734918678588269, -0.01933681053638097, 0.36127162289881576, 0.20390794250017624, 0.36028609930541877, -0.0033724524777705043, 0.43082951312046125]"
"[2.4736698909686163, 3.4762608265366435, -0.5901905994683818, 0.5840948079866124, 0.977938490485701, 0.7047205973628695, 0.41577694296871365, 1.1744436568779069, -0.2767543346496146, -0.32137901660226365, -1.0204470189020214, -0.25105143408264974, -0.4209691030794908, 0.3116790393679014, -0.4854593878813132, -2.4490021731225413, -1.4231321038508127, -0.16724956488669504, -0.29016838631202774, -1.2188789604141235, 0.22119595797055205, 0.14459242593089874, -0.09411938043144219, -0.7595133951127623, -1.403900311486101, -0.4747790013085952, -0.09618441500982926, -0.24001633616212675, -0.11913991642903922, 0.6379254625757459, 0.519366869509793, -0.12947757444836225]","[-0.7783128883034631, -0.8681818070669108, -1.137633977795939, 0.13234148100753063, -1.186400968379515, 0.1482711624404326, -0.5231075566693257, -0.33461657490556584, -0.09584071800238946, -0.7296910305189751, -0.7655535211460085, 0.04686428730715026, -0.010654753168032757, -0.9438592557787231, 0.009622354026726013, -0.5689715648054152, 0.7076840359323913, 0.11299550834577976, -0.31262924738972875, -0.6410447202475329, 0.05263105336009079, -0.4352685880467105, -0.16972377005723113, 0.4172093179376391, -0.9102141026846989, 0.08279113811470828, -0.8319969325115817, 0.400175695065661, -0.27163156533876265, -1.105177222283288, 0.3400933778622671, 1.1446917302613138]"
"[1.6088631593712508, -1.6262852470197922, -1.7659605772870794, 0.40108865196435894, -0.18589696147539364, 0.9769053049827344, -1.2349912355175843, 0.12733108238472904, 1.510461271610708, 0.43828253327274547, -0.5596711053572392, -0.5817933228999701, 0.3823423398902964, -0.4676699931817814, -0.8977491923318371, 0.6844365233643862, -0.3564046814099983, 0.4122009822328979, -0.8145562549649358, 0.1343343366317174, -0.014485627354024618, -1.5676500585907402, -0.5781369229632699, -1.4444716788062, -0.42793169267349773, -1.4965980534463768, -0.19674864122374955, 0.9736681382883352, 0.6073961524224863, -0.9853577304063003, 0.12494898166573687, 0.3372321352620954]","[-2.097768040431072, -0.04311216168102771, -0.12211210386423373, 0.15344831461659086, -0.548385920805962, -0.31462645332010747, -1.1272801702857054, -1.3126133054685534, 0.3694430687848281, -0.7277474997319745, -0.282633503563027, -0.6170433141190159, -0.186633664179298, 1.0395856235292376, -0.5643952790610011, -0.3846026444114399, -0.28959752996278587, -0.9271024667107489, 0.2511850347349087, -0.8588469043556244, 0.5390702925106217, -0.3223735478443761, -0.6761973965672124, 0.7825756745503567, 0.46459014231777074, -0.31034247243178925, 0.7862841885835014, -0.5646076078963868, -0.6399281368557981, -0.16568637041777468, -0.07204798421326045, 0.2139902099938167]"
"[-2.694948016628992, 0.017391088159587946, 1.090001640255131, 2.412381191030156, 2.22520705469229, -0.11606046927280138, 0.2568262667313613, 0.11361911529287269, -1.2773880624494391, 1.9662645878502534, -0.7732326570054865, -1.8115940769214562, -0.40266059098795154, 0.7189978125677317, 0.46974491659222545, 0.7097387844188628, 0.558089475177493, -0.21461946871605123, 0.37289687005728817, 0.25365615627491506, -0.055442362963802096, 0.4533452372334114, -0.5422023673681502, 0.07343347437677343, 0.6756120150745957, 1.1003046854528744, -0.7323471550671315, 0.7105641883665734, 0.429433388727379, -0.6598705424813371, -0.198420876119941, -0.8149114570155666]","[3.741566340082003, -0.24427920815702867, 0.4869868884777165, 0.378879568696512, 0.592348770860481, 0.7833172302335748, 0.7835182242456491, -0.9112721045164592, -0.9475411629272419, 1.207343207411079, -0.2171448150734994, 0.013379934329572822, -0.5194132325566232, 0.3379444973792898, -0.6441808820027681, -0.1019772153430809, -1.1587317560638162, -0.3627568233067734, -0.6635790189564124, -0.6152003823102591, -0.16457195987662585, 0.008451767211181026, -0.6544570123113307, 0.04632714194694144, 0.2301655493794618, -0.2424295853868231, -0.09479103318116672, -0.049817190541590096, 0.7828064415197663, -0.7599996467659659, -0.032812783042894644, -0.4766723594983718]"
"[-0.3099699640407154, -0.5353869103759419, -0.39937627222756367, -1.3943175891880746, -0.9267886024845581, 1.3557836688223823, -0.4394999754469533, -0.5420707125557997, -2.0394568196309772, 0.7079228970674409, 1.5530854808418224, -0.8109344690055482, -0.7142342297193368, -1.4009304289410303, 0.0796023147968993, -0.5270323899415043, 1.6975013576274927, -0.35745126641337255, -0.026230130885087494, 0.20072910804633912, -0.36627697422034783, 0.854048973790924, -1.1098920133660832, -0.3730089289952026, 0.8046721741344269, -0.505279212947295, 0.37844938202723527, 0.5375417410751148, -0.6914681985102934, -0.558103508524433, -0.9204432639949223, -0.35751525682208163]","[3.2063723614153443, -1.312516630551429, 0.6341864178774745, -0.2255510796399129, 1.800461322226836, -0.35810928605528647, -0.2351803795815799, 1.3313007218715223, 0.07175273103079388, 0.10165465957802108, 0.6100886707553531, 0.44909710206927206, 0.21307313289589885, -0.2136019516294587, -0.7381372690412121, 0.1446046773905251, -0.19098193308752878, 0.831013479964483, -0.18090241859556663, 0.716609685434773, -0.0061098081109247655, -1.0700349976556465, -0.47103801819693986, -0.13769001829086167, -0.5229679879267173, -0.7880635447122027, -0.2615615825254891, -0.0031345799500990977, 0.9092875017518945, -0.5103957283766374, 0.6547430501526775, -0.10788247870353271]"
