image_embedding,description_embedding
"[4.534515396978935, -0.559917135180238, 0.7185802935021286, 1.6479755442344324, -0.8160878369100901, -1.6556711627274325, 0.588286944305118, -1.066141197061233, 0.46295412433955413, 0.3738310784296431, 0.3386823325711947, 0.2711674080323086, -0.25666332619167803, -0.21536839353432422, -0.20789271222123304, -0.185783716337538, -0.40084405806458057, 0.5435957017855104, -0.8469584361317369, 0.5707246463750852, -0.7166223098337714, 0.11286475620530935, -0.8490867225090215, 0.7949864717006883, -0.4671986130764226, 0.8754220899599283, 0.8374159469225081, 0.18250259090863333, 1.0344045622373377, -0.05902550134332175, -1.6603146460984621, 0.3060104292717922, 0.4325265368108192, -0.2993491770319096, 0.08020733654379006, -0.661352965782652, 0.3028169978132863, -0.1574203036778694, -0.16780757547412242, 0.6224477104680508, -0.5532767804146352, 0.5089990823293685, 0.33082832248328947, 0.22600857015846668, -0.33471632225992987, 0.5716144236802149, 0.9178647244102082, 0.09445770050987108, -0.23634331799804664, 0.49898910666837576, -0.016205974520124285, -0.217406911440194, 0.1774560996174308, 0.21638311816180675, -0.15831790551861577, -0.046532087187335515, 0.40882434508486737, -0.795172106894814, -0.01775968874767114, 0.0664570129880095, -0.36905262801855687, -0.4818589877570329, -0.2752457096574354, -0.2848608415500286]","[-1.5455728723834987, -1.3902581482232177, 0.7787230633280583, 1.171770658247127, 0.2585420377908231, 1.7444089488415055, -0.005801504794188184, 0.2639743968468646, -0.3119653431145748, 1.5163818188453015, 0.47344273278526194, -0.29555253105943013, 0.30002500026432866, 0.7546846077733316, 0.591189718605677, 0.4869385969139173, -0.03407081854806369, -0.06904175474021304, -0.1601147199784468, 0.440243434286155, -0.20487845400500762, 0.9219965635474674, -0.1738923716760411, 0.6358842910209842, -0.12354074741499246, -0.37854976774325855, 0.01151642510936325, 0.7641032511565914, 0.40972207044106046, 0.1980937552078734, 0.1894120549062319, -0.5746207868478491, -0.27410388494685484, 0.21244206093216547, 0.44039639685327664, -0.348280528410501, 0.0920491539416144, 0.36641690406809296, 0.6656346527763524, 0.3145273619270536, -0.1423707924629075, -0.3781403874740771, 0.5254494619311186, -0.5246197204272681, -0.2903072059789847, -0.010955647698744153, -0.09659412225017472, 0.3507284651793414, 0.184069375115292, 0.028728692647980072, 0.17915005495931882, 0.5106685638346464, 0.1385992024533508, 0.1439857817630734, 0.08920862597059515, 0.13704187235378099, 0.04992134022360562, 0.020653960006669525, 0.0787032874052659, -0.09423033833194232, 0.1840698568522038, 0.2775654241388078, -0.1888117448137833, 0.13172845602011365]"
"[0.613065719498795, -0.651223374632644, -1.2286240267972313, -0.017304730276216086, 1.0626069466423316, 0.6218256011923163, -0.0002949111775020428, -0.19600274361853884, -0.7085636671386725, -0.31948411241773006, -2.5138845222013146, 1.1478469451606028, 0.4092929945426915, -0.32649183619265004, -0.3761455457975137, 0.8074252402978943, -1.0025830117605927, -0.5784025891576234, -0.14152181885507698, -0.8588286579824278, 0.4453885352528971, -0.009157509395088638, -0.7648361708645041, -0.8842740173087503, -0.4013630991096749, -0.8553545117721599, 0.06609591066468158, -0.034383018195425524, -0.0759572583819901, 0.35292122526572317, 0.21375274723360357, -0.9771905228838486, -1.8546251651113321, -0.0641533020394966, 0.5935243494529536, 0.8212151222585747, -0.1711532098908055, 0.4296095925364863, 0.4029292965637704, 0.3551944332378704, 0.22436616670711051, 0.3478208755812652, -0.6443220174687531, 0.05755377886386177, -0.035329950257153214, 0.2545049390460071, 0.5633817807492866, -1.1263486901329594, -0.20737698051820913, -0.3789925966481662, -0.8298072225626505, -0.3568308969490599, -0.21643138411983392, -0.33646531295770704, -0.2879957139995631, 0.758876563929144, 0.1358749967757382, 0.6022026897646016, -0.324752518104719, -0.41585456392689113, -0.36872444331922116, -0.07782213785117659, -0.2962802518555797, 0.14293080670712605]","[0.08984062910033809, -0.49889552402619225, -0.1955306750404483, -0.7407167027079142, -0.5055035739335351, 0.35280597033923644, -0.09309257623907206, -1.668780113187512, -0.1716223990262538, -0.8352772003580293, 0.37818381271738005, -0.3569077571966407, -0.542414156075552, 0.08901397988146735, 0.7793503174207366, -1.3939232774218555, -0.6475206527521086, -1.1611950026167823, -0.5585651086346535, 0.886158410645671, -0.05596211148002266, -0.9286975108195934, -0.5308065453100559, 0.19325669551259572, 0.29261934477509455, 0.6412718415428061, 0.08273010564932437, 0.39484390360938815, 0.11800175497507127, -0.4453066573424696, 0.23962192391689563, 1.158448227118512, -0.6593076485969795, 0.48544443636922224, 0.007148617275173643, -0.0958187155487321, 0.7986420685996963, -0.9150433213007192, 0.8962936368139944, -0.29488443231171513, -0.0371923814393707, -0.6897249413513791, -0.9404288381980905, 0.020179219390766247, -0.011137153604128269, 0.34738430554324684, -0.38316667165895313, -0.20921483503533114, 0.06749214351791763, 0.10568973110110173, -0.2005605209797125, -0.033372702263014725, 0.08145307738503711, -0.1594907394464903, 0.30415342915524995, 0.6103752360820599, 0.021775839866382266, 0.6026089837967026, -0.11982779345740135, -0.7768365428766685, -0.15966891586470758, -0.7107025576085485, -0.05060792456589107, -0.2447081225416153]"
"[-2.538656814660803, 1.847401336541975, 1.6941232967208142, 0.48225521338638644, 0.917835279757986, -1.2473086691351862, -0.5741691560684026, 0.7772597973500772, 0.9952119097262208, 0.8137399612928374, 0.7431602111558561, -0.042545154864060325, 1.0696047176002568, -1.3407437366586257, -0.7112353766486199, -0.3495544619549004, -0.6904494393764459, 1.7640552839787376, 1.1623007169976176, 0.22445393179760417, 0.8211756568781694, 0.5263554006715739, 1.2054910566026407, -0.28635387564885006, -0.41825850849286234, 0.011592969258522224, 1.2470174740093967, -1.6588390371950452, 1.3123251026551972, 0.06317474855432803, -0.22782221055335306, -0.6324864705702542, -0.0737028311830925, -0.23167824560651679, -0.9026822791177127, -0.06625284768133125, -0.40143104480825814, -0.7515980213180211, 0.5011122793504952, -0.006211023558112593, 0.8829134563304308, -0.30804145618103, -0.6321983897657342, 0.6913562170364262, 0.3783417078153367, 0.25605734175296374, 0.16539275282236518, -0.5915161076949919, -0.41494618399018257, -0.29135741665946696, 0.36328679886046705, 0.5221614586916605, 0.4953715311471417, -0.6146040741718692, 0.1878423671412338, -0.7108785160054685, -0.8662757011001114, -0.6092079426020794, -0.3734341897233799, 0.6667595272949217, 0.1748670700619553, 0.358839724574787, 0.4509019358013829, -0.05345842429172892]","[1.5132980280373947, 0.42617761135719107, -1.3579015372132208, 0.7248376909300733, -1.1802816331958306, 0.3752771984340117, 0.08201627624212422, 0.9576608577087635, -1.0350097647225003, 0.08346574391094849, 1.3507003244196647, 0.5353783091179721, -0.15211702205283015, 0.7570813891460426, -0.575293863254804, 0.5005915985520488, -0.04798814736090817, -0.14933441780842416, -0.44963254852948276, -0.4518771910496763, -0.5714922487762826, 0.11435915324186215, 0.6671994028919228, -0.5995412478532013, 0.32994512049063207, -0.8570448505649277, 1.0665635991482467, -0.1908022031568248, 0.04555876651390294, 0.3170659300599325, 0.03364589411775585, 0.11553732443930097, 0.12861536558463757, -0.24276274552878233, 0.6596457329143687, -0.456306259477094, 0.18361093813882964, 0.05098194354234511, -0.4405694269579542, -0.04820010578263243, 0.10285497010268252, 0.6769992305263111, -0.00046726955075541363, -0.1864842580636708, -0.03679129760656568, -0.15336591386032425, -0.310660464763347, -8.810083701515166e-05, 0.062062312905423994, 0.23487573522332383, 0.5658203436799157, -0.6627112468387458, 0.09939538755619381, -0.7697272031000432, -0.13120079859386946, -0.01637674887099652, -0.27402840461012284, -0.1805673426523436, -0.26645442549514103, -0.4880739966604378, 0.4064931002089868, 0.39186926636606034, -0.3286053062508404, -0.3431652930532891]"
"[-0.4333149766500841, 0.18269246827866756, 3.4990403617459753, 0.7397771208898202, -2.755061118962997, -0.09203457103014138, -1.1773110889392555, 1.7615266789730515, 0.22557534572969865, -1.0465921713477973, -0.7758388062901421, -1.1094064411000415, 0.43153401336486413, 0.19458720365541457, -0.06842984335112173, -1.0454162047744175, 0.6115100226776086, -0.30520903002117056, 0.10794449208373723, -0.8976462102308502, 1.163368466381926, -1.060490414044772, 0.22440480725574277, -0.1944130775280111, -0.5004395877407046, 0.23966146180415074, 0.34550837248587, -0.2687484859527135, 0.4247186191400041, 0.6567638624281454, 0.9957448166176573, -0.5947524128620016, -0.29964345775270834, 0.00813768178355238, -0.699295237538517, 1.3777006747160532, 0.13311845084235024, 0.4911136890871637, -0.6227787040860687, -0.0173519121529768, 0.7135542741003288, 0.4513476522516341, 0.2821232015546256, -0.08333104040473951, 0.3494832530916548, 0.7333150646475785, -0.2161902991485698, 1.4999592324780842, -0.429812118170383, 0.08328989908802911, 0.5792927533584765, -0.7374566158445748, -0.30073067411111587, 0.49052437955995265, -0.8652223115390724, 0.4840844937949446, 0.3535031006629679, 0.035178639667060384, 0.4414935076323585, -0.3701581116748574, -0.13074284227669425, -1.1920566383058666, -0.08894157457611518, 0.03737017317413436]","[-0.7469318746795329, -0.2767932762020728, 0.00773778759689679, 1.3932465200477213, 1.0433220453807852, 0.036488771058017545, -0.05680275641723932, 0.17263363524300454, -0.9715259993350136, 0.12881512332163428, -0.5313932051316883, -0.1477587945284244, -0.2683346400263451, -2.0738733379530525, -0.6316458714833368, -0.6219306862044159, 0.8745041500768437, 0.5367741951674931, -0.31181762409226604, 1.1004578502042128, 0.8621004338205546, -1.123397330190548, 0.445775075218985, -0.33619297362146666, 0.138675071475557, 0.31609724113642845, 0.6710183696197015, 0.0027929336948586086, -0.03629502560473473, 0.30221754699965875, 0.06611877732423375, -0.1240619569120325, -0.25603140023651844, -0.4905479359476944, 0.4171262921717527, -0.02078567648054694, -0.773648869706746, 0.9252956939487643, -0.19579856296388243, -0.11396509298719172, -0.1873131420336874, -0.03114666522594873, 0.21417149599763785, -0.04505643312015158, -0.004047486886117111, -0.26639903044279756, -0.2109297887429968, 0.08463523353086343, -0.6983805291636255, -0.02814017438342602, 0.3307421531855313, 0.16821244487771375, -0.004272723740302867, 0.23991334142976511, 0.05773035644121173, -0.09155686234996088, -0.13085503417804334, 0.08090256534364886, -0.15196189501970137, -0.307076474702366, -0.23703977397344986, -0.20022479012863245, -0.016701026398964633, 0.3001599818656816]"
"[2.3274822344267982, -1.7992671323549108, 0.1905884722445085, 0.3613484488801903, -0.2617842351788151, 2.872248930139004, 1.2703311694622434, -1.1498785235642095, 0.35678765800937134, -0.3962794659833286, 0.6949593846919822, 0.6402743586226601, 0.013456523643567567, 0.7060359693946019, -0.741896410972061, 0.37919104099922796, -0.5300585267286748, -0.17833760304531587, -0.35865356138232357, 0.006743328283073297, 0.790770436327924, 0.5488526971624668, 0.9514379542183706, -0.970603116518642, 0.24006368642726186, 0.5881595703148905, 0.3971457217261453, -0.24085564988474023, -0.13663819158261398, 0.3997204295304896, 0.5050413869585808, 0.2079498809125837, 0.2554989137324742, 0.21343426505916038, 0.2015591468369245, -0.5994665318779376, 0.31385791918922923, -1.1526173620308258, 1.7458430992926568, 0.42898818562712077, 0.22493766812854538, -0.0029815127767689573, -0.06461617017369187, 0.639128812658034, -0.1432229290613708, 0.44620616971803073, -0.7140916038007583, 0.02054961355675815, 0.31381747585551434, -0.41922168135948884, 0.5508572299743625, -0.8218216202445477, -0.6103345910512006, -0.25161892460347696, -1.0128349050400702, 0.4107758934013524, 0.514126440805535, -1.3195293383251816, 0.07803216455333616, 0.4479357583109309, 0.6039137592660998, 0.4453185576118681, 0.7493563050944201, 0.022732862723494698]","[-0.6815407636636025, -1.8144908920395724, 0.12861719111333772, 0.086342316431447, 0.787261249575428, -0.9345719270870899, 0.07085140422549882, -0.03155787377128508, -1.0684249527972882, -0.18553718885650064, -0.16746230234498227, -0.2436326355147185, -0.956753183277814, 0.24331923074096856, -0.24265068810280188, 0.5050365503742494, 0.5881147320553287, -0.028970044171572326, -0.041339709677131485, 0.05416089794542096, 0.13806554355228493, -0.8163142725317423, 0.6360040183408757, -0.6219934025506745, -0.05699164590239375, -0.21839800649622287, -0.31808761289952514, 0.23909348920063464, -0.058101653520422486, 0.4234065141471675, -0.6168233488907655, 0.06088114719861188, 0.46809009174413957, -0.7989696713987767, -0.6387781350501694, -0.9604850819224273, -0.13454586942583058, 0.8659385635341672, 0.5054031623677402, -0.4135896659659856, 0.6531649156447318, -0.06487314129131073, 0.2610819684656575, 0.041647695773958014, -0.016280877924656267, 0.19052971420662648, 0.3963369678764768, 0.8333115645242092, -0.06129903383293873, 0.27342727646637904, -0.20393355201621707, 0.05514450934037234, 0.13531910140763184, -0.6548634142644664, 0.4285630943473702, 0.1555213254680928, -0.037228697107939544, -0.05539503497861552, -0.03192505498868258, -0.18738267760630878, -0.0014854842709353987, -0.7199000658568995, -0.028823363663516302, -0.3246857421226925]"
"[0.21426543813504045, -2.617460806975086, -1.383397398932518, -1.5011678697516802, -0.5271600266466153, -2.413695800562242, 0.4004001990598976, -0.8568382680083414, -0.9511853763313824, -0.41288573151677027, 0.34665796664648474, -0.422834376518842, -1.0750132881111818, 0.2742664146731343, -0.4504013215475676, -0.4249775215610378, -0.31893150306338924, 0.14457194412565696, -0.5294633097327432, -0.1968909307294558, -0.08521448080440616, -0.48567347644496184, 0.909779359630787, -0.4115732118314593, -0.11951113628067164, -0.04429375462485543, -0.020390370274633817, -1.1738444935568257, 0.3661190367918464, -0.14072643188205458, -0.18281582272133, 0.13559621498387053, -1.3819145543234932, -0.5058303858170993, 1.6954902015516908, 1.3238900166707552, 0.10393568036085615, 0.09118061299743778, -0.09697829428109281, 0.28717849640870596, -0.08289211050972504, -0.10999605239201395, -0.11238657618544384, 0.08933141203739356, 0.01932334947053633, 0.41594074223571004, -0.3550447793708198, -0.4821397958723372, 0.1787267883121431, -0.11616389165746285, -0.5466020856882401, -0.1367508792483176, 0.5395739097480653, -0.3086594559541543, -0.11762445339976951, -0.22556372072319947, 0.08808867569318192, -0.2325377513242651, 0.6339622817758623, -0.0609585967147057, 0.3549687101786533, 0.19137395124683523, -0.13388884059619677, 0.32146427444944686]","[-1.6571299377667617, -0.1812539718449272, 0.6819951503778342, 0.6928021981892488, -0.04910473677192601, 0.5508562216322197, 0.80012729707331, -1.087591041829348, -0.6413686357002237, -0.21533391730451848, -0.3775143195015326, -1.3605962161232925, -0.5437184883617209, -0.7414297670456093, -0.5734137100098928, -0.5297301365712163, 0.6814391136999187, 0.37955360995038506, -0.38356139596837985, 0.01624937991748685, -0.09022898833722381, -0.554652724240733, -0.22204886469119903, -0.6736430802478139, -0.07141360767737333, 0.2519761825328786, -0.427795060339706, -0.3227311613323697, 0.563142613895107, -0.6368482487357336, 0.2680664347663689, 1.148357453288551, -0.23369782627287852, -1.1726115291651293, -0.09309881962277042, 0.08552027421490681, 0.008247746046820464, 0.2728893084190155, 0.5707489976909813, 0.44769127327829167, 0.3698454850873186, -0.3580102422391468, -0.1844799934484269, 0.028218950743468984, 0.5114120755798744, 0.0682285210812766, 0.08483405797231652, -0.6763463249088669, -0.02550651816316469, -0.03499424620994738, -0.13617332034593263, 0.23857421371285684, -0.544983770896687, -0.7055703068247525, -0.5918917870491356, 0.06427264833527388, 0.5576069397661348, 0.2743713446796768, 0.28972426645405813, 0.02276007665513786, 0.16260296834344729, 0.23800075315045535, -0.35054558961912835, -0.33723743024977443]"
"[-2.2145091721681136, 0.8794760891149822, -0.9961300594852565, 3.0154926757084497, 0.36061397370579845, -1.4150626855052146, 1.3552975548904247, 1.1130142500961948, 0.6686902045646697, 0.35816030393009735, -0.21711364496199273, -0.8998108399419584, -0.5867273304997525, 0.24450721673326528, -0.22676978050558827, -0.6248703409930659, 0.18021241106451347, -0.148750932059472, -1.5882034025891807, -0.49856070847053174, -0.5431272435485579, 1.015527170297956, -0.04781055633310489, -0.8009827553257625, 1.7128201762253343, 0.3206471752405024, -0.6425706786622744, -0.16936343750260174, -0.10157334329756655, 1.2409646143157635, 0.41245284139992017, -1.291447423103153, -0.7016199062397663, -0.18716160436120194, 0.009417444321438246, -0.011284928112038194, -0.33509934718255013, 1.0465361149024024, -0.18638062192554436, 0.5868145737256543, 0.9403750465776086, -0.7285348344785681, -0.10525354104389958, 0.9979891417299023, 0.1302462698038323, 0.5940148756036072, -0.9014044762337534, 0.44148732290137116, -0.8136279372445315, 0.7195559181360405, 0.6176501611735701, 0.6075962679623396, -0.8212074560229836, 0.6948450704350762, 0.370023066792641, -0.8492061667366549, 0.2603195940295553, -0.527297970040984, -0.5448237354971733, -0.19873473876842396, 0.1341750531293938, -0.5192372083656209, -0.3062606568509729, 0.004213756671306778]","[1.4930247436954882, -1.0494890884193195, -0.7572414665996943, 0.823636473456109, -1.5771547635775616, -0.5529427945924641, 1.086337427829955, -0.05100713590221577, 0.021423379523003334, 0.28737246210178236, 0.13879035960360706, -1.0214215185987474, 0.09679506549050285, 0.18780312644542263, -0.22248035669112026, 0.05196633149333992, 2.0075553121486083, 0.39491624063782066, -0.4581783391313505, -0.623160500544627, 0.41130626667290937, 0.04514653215958596, 0.33191732809047053, 0.3431903823560699, 0.8296972267745286, -0.4463814926668511, -0.3593578183617445, -0.6254088145811675, 0.6306032812433248, -0.007653350344634265, 0.9369768602226616, 0.5181380673407324, -0.6760461188004353, 0.07191495440270423, 0.3060616112093188, 0.9514149000218725, 0.5276844373471244, 0.6024419826491846, 0.6168447573362537, -0.482699077757209, 0.46571541960056084, 0.06130654971796539, -0.11716397558638018, 0.044599500704763914, 0.5821889021296278, 0.19278760546151377, -0.804880138521581, 0.21809039819214385, -0.0723847540846106, 0.054894194729386246, -0.5531310068288633, 0.00032635555843414025, -0.28604757791369817, -0.06028393426462208, 0.5758482331457813, -0.325314485640614, 0.5659746516404894, 0.03502619278511123, -0.40894557529138414, 0.33102734091522695, 0.5514430518284642, 0.4123173537039054, -0.8704599121526125, 0.7116081186318782]"
"[1.4429851751547782, 0.8262843765625384, -0.955347557932693, -2.279894209199462, -1.0852136837093902, -0.6520186794333549, -0.7182218713955124, 0.06485156139507825, -1.224087499458661, 1.225739033791786, -0.06331056206682782, 0.6395496006166624, 0.2196916275810732, -0.6568919633241506, 0.31565466390398766, 1.0362929965494725, 0.8833726980065775, 0.8890063014270748, -0.3807005516933408, 0.4054378918452065, -0.29734788132198303, -0.35945986574040967, -0.17799629886885482, -0.4773750841811215, -0.12270991973931078, 0.2139743161142094, -1.3291999798490814, 0.1945845004877476, 1.0303413567375805, 0.7254672918097022, -0.04547926447129464, 0.7271668720975877, 0.267042132562598, 0.7976530830693221, -1.0086860125275823, 0.1868624593147435, 0.09397024462707486, 1.065494522832538, -0.5197289877274647, -0.24815368504764015, 0.2387070538641876, 0.6057199548119372, 0.771598109521199, 0.20896353628178985, -0.289327663251719, 0.13374332585084003, -0.5052979533277552, 0.6490322449861922, 0.7649270081642379, 0.37338614763300854, 0.07995002336282916, 0.2487908397399602, 0.2913912709834539, -0.3741747883465845, -0.25771450850931343, 0.3819095274366975, 0.2033829977833981, -0.306499251709258, 0.1711645184259702, 0.5476633757656933, -0.4763101583892136, 0.120900872072529, 0.05138931729481868, 0.3389944714012795]","[-0.2274497017711392, 0.5984690118856332, 0.36169586348724586, -0.5521565931685722, -0.1392682206217847, 2.213491490964085, 0.16270005067578022, 0.5833510748538001, 0.3467015309118733, -0.7397453147632408, -0.7912408408053778, 0.7443849736432688, 0.0722704820426879, 0.19424481157394566, -0.18949498025111688, 0.8372319108721974, 0.4904243900327961, -1.1913060185454356, -0.09488860780552778, 0.08894132117693555, 0.021558089659123314, 0.4508030446103117, 0.26069539887719767, -0.4373397955766284, 0.27735237704731935, 0.16440374280081535, 0.6023295798754409, 0.7329475130049885, -0.7276612170949334, -0.25658097818443815, -0.46610915011783177, 0.3098081587355361, -0.07553309864466778, 0.39045490905081764, -0.5100375915062446, 0.24436648498838617, -0.9265397500491609, 0.08151856667853348, 0.5842855366891296, -0.19770769002216812, 0.13228257248873732, -0.13984363194545696, -0.06165705929099846, -0.18321254943262408, 0.2633642751534999, 0.005110559568955254, 0.28845810341764994, 0.04672546550571776, -0.35638264649570106, 0.04152903178450808, 0.1099131537254506, -0.18016092530518452, -0.5133488668346071, 0.13446146038784698, 0.06587592108272484, 0.6229602065009221, -0.2655124256904759, -0.25692967906422476, 0.04457077628580911, 0.20452010142625404, 0.21236243535650687, 0.45420127287564427, 0.1780385445358692, -0.05918840312243792]"
"[1.3866953288691108, 1.143847321731522, -1.8018279611397454, 1.0231364414977273, -1.8172616599509, 1.1872945283557585, -0.06393116275028651, 0.7005763729004413, 0.01657899618673332, -0.1971093503879532, -1.6514245542235224, 0.8641295654327649, -0.8312082213154436, 0.703645015022807, -0.27057666868638097, -0.028041082051973774, 0.7661033868823568, 0.9757278464303366, 0.5298625352135765, 0.43913455264677437, 1.4752390690746042, -0.532120597173648, 0.24864513536330207, 0.3861671189216902, -0.41054472225441224, 0.8692886611541272, 0.2075292700922606, -0.4759851051378108, -1.3046088427551052, 0.45915903582697115, -0.7801750140200645, 0.041509901359232694, 0.39084099636172864, -0.21376575322556332, 0.49027761736837294, -0.445071040298405, 0.6593928258236004, 0.01800475129584347, -0.2678707526094944, 0.03673393057084225, 0.6553221516617006, -0.1723180154276001, -0.09346774046842043, -0.11050508098638284, 0.4270752357356934, 0.029921323794937074, -0.05751293271045716, 0.898291176835756, 0.5373370877905641, 0.44964850853607546, 0.8610028650611358, 0.5275188038438302, -0.1687709601236634, -0.0988168409577226, -0.11343440524508996, 0.05284028951206105, 0.14892744139479577, 0.3348850310376332, 0.37134594815253447, -0.7647984543563506, -0.05526819607044106, -0.2454614426194871, 0.06631100493030725, 0.06448355679065375]","[1.7591484109271764, -1.0818259487684851, -0.3000387045196971, -0.7203837040301563, -1.2112611895918948, -0.6898555668915535, -0.5030152316744982, 0.6166930273499203, -0.8825691770150761, -0.5165702248725869, -0.25891001069331876, -0.8511466964384824, -1.1747995788789674, -0.6978181720090657, 1.6402970667378873, -0.2399291852150865, -0.7646335776924167, 0.3410502209300786, 0.2807486255627301, 0.44271499270417414, -0.5972496107699411, -0.27782685613698166, 0.4399156352850408, -0.39435292592091015, -1.5135050089152633, -0.2603391858767816, -0.10291398838012529, 0.11526077884063828, -0.6865983896670858, 0.30973408638529826, -0.2115183049265657, -0.45346054775079436, 0.6696525277195979, -0.1425644947332041, 0.03728332375550077, -0.15219425575639617, 0.415448895467198, 0.25287145212032286, 0.0920274270313074, 0.5296328032590627, 0.419253554391676, 0.08688084285566207, 0.06895856862782111, -0.4951383374738048, 0.043883183417525506, -0.8130676102831081, 0.10731216342248324, 0.3856632093888521, -0.3306028569664242, -0.1137843330727564, 0.09329265055595809, -0.43320435666778545, 0.5237285565789318, 0.20456406140159952, 0.27339350410812036, 0.165142064952863, -0.4283292986125895, -0.47093638514247044, -0.09973333911928418, 0.815848117528779, 0.23311522817558678, 0.03013080728417902, 0.1475262779603103, -0.4184782147237263]"
"[0.02238398378608154, -2.6469453471460533, -0.12580471964177978, -0.6042099452687104, -1.774699618869602, -2.2490585664739093, -0.5413810480394051, 1.1424972354159402, -0.4026625882046532, 0.5822297341116386, -0.12183078714389879, 0.15488441351938023, -0.24397203096215955, 0.4002429052474041, -0.22056740089268612, 0.26585601952374244, -0.5897903477192096, -0.5959148417515817, -0.800561724071648, -0.8222370912548881, 0.33516240221866583, -0.11176707499539527, 1.277341137427182, -0.7567127600206718, -0.25446474272817177, -0.4442723426823914, 0.04675302366550915, -0.05507245912356262, -0.677421464078884, -0.05958997784554863, 0.23182919446825737, -0.15459860139927847, 0.46487841377784017, 0.47740072167331754, 0.8588545770743811, -0.3009575077175578, 0.04024575349509204, 0.0514063620597447, -1.051621192282411, -0.5770837924135087, 0.10037712427621506, -1.088526774113437, 0.05867356857745047, 0.10254737665460205, 0.777188325897886, -0.02325749387650645, 0.907796545421578, -0.28063072764689984, -0.5037856511073739, 0.9521145904201648, 0.696357203506383, -0.1522406273071431, 0.6259480482439732, 0.18941999651284222, 0.8062873034237348, -0.2925229108191086, -0.29912338681450223, 0.08018287538040601, 0.481184904221092, -0.05270165548256963, 0.16135828427640747, 0.0642675185908608, -0.6821755286717778, -0.1565949624202969]","[0.9530834713891192, -0.8074179920487138, 1.3726265197130734, -0.6803231876239677, 0.18274974562924196, -0.8607043471120843, -0.2211092882733461, 1.562779691127046, 0.07343984813908985, -0.5884586142617564, -0.39961240524647057, 0.144782538989357, 0.18585812094739515, 1.2376974021007836, -1.4001209091564755, -0.17777335778765446, -1.340826580489939, -1.1800666275432699, 0.057233585681617676, 0.21632640944977155, 0.560111623160483, 0.4004237497863361, -0.7780445577737521, 0.15701944385808692, -0.0418968506383423, -0.6065347167348153, -0.8737294104246452, -0.7660031784678852, 0.16926730549588004, 0.1207409196114066, -0.2703403172458946, 0.16899502008637443, 0.937074274851495, 0.04036758569207975, 0.0636636987416153, 0.2565468170216215, 0.42197343621408123, 0.027296044477306467, -0.89511723753016, -0.016463508832263427, 0.18005929205042429, -0.4239518789811918, 0.04811623692033124, 0.036319832619021934, -0.93600983215069, 0.15763329313891922, -0.41686395624046574, -0.15968667382712448, -0.2144959749857238, 0.15515836401051786, -0.3842372660801991, -0.14310231064067036, 0.6159383872022884, -0.07652990091830279, -0.059047823313306165, 0.07699917003615424, 0.6377480557243952, -0.05354333572594073, -0.3302573387477758, -0.35941797746320325, 0.04707740315244502, 0.01961143327422152, 0.29740296387845533, 0.2402035141821814]"
