image_embedding,description_embedding
"[-2.5164201966814623, -0.8921603680321686, 0.8356088429460332, 0.9033423279507055, -0.1665646895422572, 1.862985992209002, -1.4435035124392206, -1.0051345585886629, -1.4960672450936934, 0.6489177788016373, 0.6251684459756185, -0.7885977929663945, -1.0882371877085717, 0.9328527471135862, -1.578297597082783, -0.0471920257881434, 1.0017541436193864, 0.48076667456629196, -0.02993915010981807, 0.4152400070213679]","[-0.6223116704424628, 0.641332204346759, 1.5726239118602128, 0.47567020817000244, 0.9436241027880291, -0.3897144723350754, 0.22786796119862313, 1.0717666915254924, 0.16807329301830606, 0.17029754852748147, 0.8334819171684713, -0.484015496827523, 0.31316206456712903, -0.5546513633857187, 0.012446878446131663, 0.13573286191239176, 0.29763970524332534, 0.7279285964164293, 0.6137567899945421, 1.371000682037958]"
"[2.696307841453416, -2.9408714346385163, -0.12650816432799158, 0.13968185713333015, 0.5246387514172435, -1.3330565876202323, 1.2432615578804507, -1.4524556181222366, 0.8757259252636084, -0.7394796362426725, 0.9748135997202563, 0.48246397631969296, 0.1511334315200162, 0.12915986286424272, -0.31609281259948646, 0.1390747724211116, 0.3868103514600373, -1.0027912038014832, -0.4272285726818067, 0.28786369575077114]","[-2.302869177093175, -0.4969986485104341, -0.01476337207022922, 0.5648869607220425, 0.5528143769116022, 1.2149480598465616, -0.800340265973158, -0.36129721641609264, -0.8011950582682008, 0.7141106851218408, 0.4429489062184401, 0.2657035848190789, 0.16424228088065082, 1.0263373366347883, 0.4012945232959082, 0.1840510704123433, 0.16815606147106596, 0.9275442317678152, 0.04222352127806856, -0.13885808582651887]"
"[0.8665925585913534, -0.9924520891066743, 1.180101372371986, 0.7480451812650828, 2.7259883168148256, 0.9367582544090158, -1.3358836410023625, -0.10118064423271354, 1.8155693460938063, -0.006281070159327478, -0.661434009571591, 1.2528526907407807, 0.5276937220545189, -0.7277546631355323, -0.8650283471234689, 1.143832197950207, -0.1352050677144982, -1.0185081917031802, -0.11939587943319104, 0.7002301594072886]","[-0.941158910273905, -0.7592936195806284, 0.49316467701596955, -0.4905471001411011, -0.6609458501310322, -0.6660374418775904, 0.817945993019531, 0.2792759504719192, -0.1139424686158692, 0.34889993753869686, 0.5412852442085754, -0.13068521458873814, -0.14129660440362785, 0.7585046217824397, 0.1891220096688241, -0.9636035008036089, -0.41258719816414613, 0.25431420184043746, 0.006124448956135748, 1.0432625869030339]"
"[-0.40385377431581326, -0.8798728122148953, 0.29873414755827205, -0.5878668512550962, -0.9307940118338326, -1.300662575582509, -2.6878113467728695, 0.3946939208737451, 1.6923595703713972, -0.31856999657705654, -0.8149001718303677, -1.2288799207070997, 0.2881191005091137, 1.3372209914538766, -1.7725147405249604, 0.2575519623284662, -1.6608075619382454, 1.2535947398585594, 0.4729189231322911, -0.40556756403746475]","[-1.4528353783843546, 0.8222854014479157, -0.4710795047609132, 0.2676938048219637, 0.1198130424130585, 0.46979203714425466, 1.9796337449753962, 1.4795367333690366, 0.16872039782043377, -0.5624163511363032, -0.34096869866978785, 0.5751925248636054, -1.0599509534999283, 0.8526470924913211, -0.032880847395249664, 0.5757200296539119, -0.8650969973956096, -1.2829702947982862, -0.6466537639978104, -0.027018938817791025]"
"[-0.2437947805883311, 1.9465612047119227, -0.7524393320643009, -0.13661351801140653, 0.5658296552369667, -1.5924332812473039, -1.7463819490634904, 0.9754301394412398, -0.43119498209369844, -1.0406648286234894, 0.052282502136816865, 0.7936610424562386, -0.4646917382430596, -1.1563206542295106, 0.4572697632623517, 0.10577924056888685, -0.3277107319295887, 0.011750309615053125, -0.5960561603454332, 0.6001633502915902]","[0.4489997023854076, -0.22113367783948468, -1.280912551663464, -0.9581209237494003, -0.5563518359849925, -0.3304035627518032, -0.7446260228579981, 0.9548315844893738, -0.7625021467905954, 0.21428919861506732, -0.18567100943582227, -1.5425336092238877, 0.8012698673948998, 0.4925847990106913, 0.5200855621768815, -0.7634627717653144, -0.5391674743401867, 0.17938782385323274, 0.11024595655625188, 1.2475108720989367]"
"[-1.5489317191612397, -0.8569394118928804, -0.49606885108454934, 0.64353280528223, -2.0315648022794646, -0.234067448021236, 1.9657906952510085, -0.3922757875209126, -0.7139772372052842, -0.36674742833044344, 1.8681420845716936, 0.8610156064102981, 0.42113295597450023, -0.36327704514836245, -0.7000859033469489, 1.1868096280015972, 0.303172424934198, -0.5748357774451905, -0.3410349794886814, 0.29554620955457467]","[0.5107764984015134, 0.4532545530780825, 0.04706310446253942, 0.29374207105764777, -0.7130871258990639, -0.5706980543385233, 0.1361227179162119, -0.5613315717037306, -1.430545713092028, -0.8987971729154394, 0.0021967379302807438, 0.059425436535339306, 0.4972642046628964, 0.376890309376057, -0.15257928284789976, -0.2891395249085797, 0.7476097752106837, 0.7031373257392489, 0.9774859604292704, 0.5715888938564191]"
"[-0.12790569311765623, 0.5756594224988114, -1.8744593543399806, -1.5205166455895933, -0.057342180533472904, -0.059270796236666326, -0.3438331824244108, -0.8841039553563446, 0.5578647404873598, -0.9278314884495372, 0.22232305018442927, -0.8194304180881433, 0.6460572444423843, 1.6572357875612889, 0.8280410213403211, 1.4306739202652459, -0.5374500500013135, -0.17268982830975027, -1.4335494055436055, -0.23351488512484908]","[-0.657358471429653, 1.4486058073178358, -1.2600607742535352, -0.8443781939228816, 0.49190332417646015, -0.9079259438001195, -1.2396918900404255, 0.3010243847581489, -0.513561761246392, 1.4201498223797504, 0.05998031394606121, -0.10597244778376819, 0.1342328066453364, 1.4541828943380861, 0.18923905249919357, -0.1663772973599427, 0.7425441343869407, 0.4416647840481057, 0.363194385573631, -1.4714217643069096]"
"[-0.6798708742315805, -2.147349319715788, 0.5160645611125934, -0.8851454963609224, -0.4594054534428934, 1.0914246291223275, -2.144815400883463, 0.8833267018712835, -1.880846413624721, 0.7025374006355923, 0.986435898767515, -0.27945268072373824, -0.7431822089873082, -0.8777392298823901, -0.829280321138209, -0.7591901015883813, 0.40673715505454, 0.34621540159931063, 0.6575300346862736, -0.3325008479142743]","[2.326792446816845, -1.02924762316347, 0.4002242697132883, -0.795981936119353, 1.2506395942506818, -0.09855302531347362, -0.023599506129247532, 1.9890342266609806, 0.5518849153551489, 0.726099329448787, -0.5482996338673246, 0.5569338310076817, 0.8259409901798075, 0.3574707127976799, -1.0544247689742543, 0.09370675499155313, 0.09878829131707027, 0.3197339656470916, -0.5089615817000729, 0.574398102178554]"
"[-0.35685551058053305, -0.9171021819266958, 2.881595392751064, 0.9736796193737738, -3.087178421908792, 1.2988796799233184, 0.23374596317874052, 1.574001278017601, -0.12609090698809647, -0.7101483803310487, -0.7253039841033224, -1.390495687186945, -0.4172272117460066, 0.5272502235681968, 0.1897124013163505, -1.029473279981692, 1.3250504384993305, -0.5338288767241312, 0.2578439833320034, -0.5277910721702452]","[0.3937881124687072, 0.16837206640780802, -0.07637333323815441, 2.172417317790001, 1.0510295695223888, -0.03936742704826324, -0.51652771657487, 0.15966865141096429, -0.39166587011488113, 0.6627606091053064, 0.3578783452628771, -0.17180056837069432, -0.5042361695032964, -1.738839414681909, -0.10946574514694087, -0.5567789651842787, 0.17439664425870793, -0.06179135232551129, -0.3956160424203842, 0.7433066296917813]"
"[-1.3924076929635902, -1.2409093557620692, -1.0707422285562749, 1.0116858466584568, -0.6380593898826175, 2.098001377064646, 0.11097877414160781, -0.45375650926140243, -1.382471590465517, 0.26805577909759853, 1.3219146779126438, 0.29470347739219255, 0.623934703821252, 0.18315762395161356, -0.43808623216651343, 0.44285828669811256, 0.1847644133636769, -0.36328785086448656, 0.10441267619656444, -0.14579357057863127]","[-0.2930227332844199, -0.9051942457247124, 0.22357953446083004, 0.8250145733123395, -0.6046012005740399, -1.0380415364590356, 0.2656496133783542, -0.6102427609514696, -1.071474789455187, 0.515161785067082, 0.43396724556095634, 0.27972242348668735, 1.394303937241532, 0.3419095198040628, -1.0566298724646146, -0.3693835583236246, -0.7012712366893052, -0.8563584495393985, -0.14069807632062512, -0.05813432109286419]"
"[-3.3481370734351223, -0.45380305120259967, 0.9113906449915163, 1.6245283341398475, 1.329641944398633, -0.40053026119994894, -0.04421304059735404, -0.35286370204013806, -0.7685969463604387, 0.3925478802998717, -0.8252263672007027, -0.7248217668160042, -1.0594338290436163, 0.027053422793508454, -1.2103503720029716, 0.41627149317400614, 0.5565521106697722, -0.598934130011983, 0.6392367880167492, 0.27137244693518203]","[-0.016577941684744666, 1.5592462000221006, -0.3129607396231217, 0.9009722476331788, -0.16342092058175245, 0.23487917674759548, 1.1143239584287825, -0.48185719500329827, 0.985804949525593, 0.10322636823457204, 1.2204500932039408, -0.41973797923337214, 0.46773107129166275, -0.726429503323484, 0.47704043301027876, 0.9914300937037799, -0.8388735112676106, -0.464405499781568, -0.6418937150349895, 1.0235948779136312]"
"[-0.3363002229572765, -0.28415213754831464, 0.9288903985180249, -0.7577583708597996, 0.6333982670659906, 1.2492595260504022, 1.1128373062339372, -0.8067623980288038, 0.8378233868533108, 0.8796590563519309, -0.8852608530020838, 1.30382261485171, -0.9152526369935665, -0.12933112533585164, -0.6038672586843951, -1.0057321901613232, 1.2977428466283678, -1.726634464173924, 0.3697998469600438, 0.31357099644646236]","[-1.6591576956002492, 1.551179510678129, 1.8553149577884027, -1.036429354557692, 0.011889279804173324, -0.4049710803196468, -0.6675929191721633, -0.12228748037356343, -0.09444250694689418, -0.9963902810737806, 0.114271022636686, 0.09456131849603469, 0.650525265845072, 0.43286616472128275, 0.2079502122218593, -0.04654146980527914, 0.1639681439356518, 0.12292718218658144, -0.10015021146052058, -1.0405309640492761]"
"[-2.8811757605714257, 0.3448390103057815, -0.22483963558045775, 0.9921964776661057, 0.8479050332198327, -0.4224839583889145, 0.8470945256386327, -1.0219760630191208, -0.518292079171297, 1.2557029547620182, 0.07819273919110253, -1.5491501193308557, 0.008214836864692782, 0.6021443030633822, -1.9658712438610804, 0.4230053671808775, 0.13964125031113947, -0.07511582961246654, 1.0758019465681719, 0.5618696685315551]","[0.9304282124446083, 0.3110217842351823, -0.7510205270885886, 0.08972605218194897, 0.4184469838403381, -0.7688212163302681, 0.9545131530553573, -1.4293382419189695, 0.5259532583339157, 0.40214979066813666, 0.3558202769144177, -0.4000983721294836, 0.6314423788311286, 0.4734178403870055, -0.2439186754195993, 0.16798523315437575, 0.17111922760921489, -0.46325220851665266, -0.7060177845523733, 0.43235146043835826]"
"[-1.145417186909004, -0.03320465325395043, -3.340984552908051, 1.1900364335623757, 1.3327198773580406, -1.0105515796673679, -0.09101794229195648, 1.0230404887173492, 0.06565653527087181, -1.8048926399321061, 0.7416699734765646, -1.598724863268644, -0.1086812876467144, 0.6391415849009616, -0.42238247129276185, -0.7084456616675346, -0.9541738021080151, -0.6486757073842442, 0.6452230702850741, 1.3389586245764737]","[0.49529084053052164, -0.022111132345834204, -0.2072346166776151, 0.01096973413054189, -1.1616024921617147, -0.6264493547820066, 0.847034004322366, 1.0209659065283319, -0.5647835575041413, 1.7768805413637307, 0.10647166014933117, -0.30529910910044333, 1.8290614100045723, -0.7566275446144399, -0.08412406231265158, -0.13923234925024588, -1.0854193725511208, 0.4605805552103115, 0.0868780871377285, -0.3313596813456558]"
"[3.1865110117282653, 2.1463062277959555, 0.7841749295252847, 1.1910670261651544, 0.3807790069081219, 0.2010473959866139, -0.3878164667237035, -0.32656297534179235, -1.2169347446538468, 0.2185817470928544, -1.177252246617228, 0.2786523758474208, 0.9566197114917653, 0.06192443137707557, -0.293608222104796, 0.14210667810463587, -0.3826874814633406, -0.7927739563636771, 0.132652927257552, -0.4300177860114279]","[-1.5656227627600616, -0.11531721567369194, -1.1261434618730177, -0.11499407221720419, 1.106285485731028, 1.2744594706315786, 0.4181964518621098, -0.4278438178708546, -0.46685462176399267, 0.0312773561694636, -0.5421473799584587, -1.1419609687081602, 0.3761100321273509, 0.10673626796261548, 0.42436312318094066, 0.06873711304667804, -0.2747753206394644, -0.2894116393728846, -0.3783604050269024, -0.11334106374818254]"
"[-0.6479154659321543, 1.775875558053627, 3.238999040238128, -1.8102201713194526, 1.5401010732703873, 0.0014016657962679893, 0.40740996212794667, -0.6185006236537341, 1.7642666429186173, 0.8828743522717638, 1.0312306682859145, 0.8540838807819952, -0.0983515476996446, 0.928756761227787, 0.051390129910752376, 0.41650140279264203, -0.7762896220959374, -0.9901246997727441, 0.07551832156619699, -0.42749289571024024]","[-1.14023083203398, 2.3978249213871226, -0.24319551366286354, -1.1521622587529827, 0.26767536730598235, -0.0039611379433118, -0.04258694907106381, -0.502181272797319, -0.27807466659703567, -0.12313476016983746, 0.7060682762156846, 0.922902601988352, 0.46927689343424833, 0.38129382669963424, -0.08200074160344714, -0.02472602382989682, 1.1721609203536678, 0.8165916458328749, 0.1793053954344876, -0.26783151002349853]"
"[-1.3213428141228114, 1.9789074769455837, 0.3038858897255132, -0.5242172622835204, -0.6907428188002046, -0.6477873208212518, -2.504875927846554, -1.5496662225039186, -0.14954219825546186, 0.4603732666920026, 0.35135318420294603, 0.34175046219019056, -1.7632753193130533, -1.7320498915719076, -0.5835427734019903, 0.38776936868507567, -0.5536902312259087, 1.2063197208372638, 1.8393381518359895, 0.6431449605846218]","[1.6922634972224175, -0.3390989397083315, 0.7091252663968997, 0.9130441776775993, 0.370698919045432, 1.190392891013678, 0.6617713162442795, -0.1674491081939229, 0.20291589134394986, -0.5036292150063426, 0.039669734095393254, -1.5471385697490072, 0.3105908066638183, -0.15415739956046703, -0.15914055287104587, 0.1557551205336392, 0.10020087517019308, -0.7087986556760945, 0.3703237331426434, 0.40008007799556566]"
"[4.774048689145127, -1.0557809970262313, -0.1346988689749124, 1.394902732425067, -0.91930772027458, -1.7390406071448246, 1.5111315166803376, -0.8917159187482782, -0.8989331041620043, 0.6976280483299622, 0.15716322306683927, -0.5342095373801504, -0.1659284561442241, -0.44435252520285984, 0.01841521902527485, -0.07991907162346096, 0.3592392666939937, 0.6124613531021988, 0.15324109112036396, 0.08730459222006796]","[-0.7137852375201884, -1.9946427657277062, 0.8861233800925156, 0.3386179990066956, 1.0001746227908535, 0.681616656041873, 0.9736070443611087, 0.6916049968788395, -1.253943889715028, -0.42834914289073656, -0.41531396004153964, -1.002029101474239, 0.5890277652971456, -0.6460108359629066, 0.06367108034359033, 0.09498898559545721, 0.17894667936469238, 0.8449291866819909, -0.9630986129424018, -0.31870322799991085]"
"[0.3368907117889015, -1.8597415558427868, 0.14561595388726903, -0.2719867616558201, -1.8510504140354282, 2.8375659761689644, -0.9599641910504407, 0.6334800795873792, 0.8944713300155706, 0.359313149648972, 0.054755444710790004, 0.5332617522324778, 0.9511993194302514, -0.2444187609291137, 0.6830472664900803, 1.3775282727683482, -0.7945492785077574, 0.0800012674433123, -0.1979802251339478, 0.46700182832504017]","[0.45031265363552964, 0.03286007017074257, 0.11234463943409974, 1.546187919630219, 1.0773679971781691, -1.3439883489592543, -0.6225910740088367, 1.9340277860842199, 1.1760385371411113, -0.9417300433414774, 0.5342800753799022, 0.6390450871166916, -0.2090659558886794, 0.4873361707890992, 0.47639232494631745, -0.12122421836743982, -0.6210209962280683, 0.6031505468642593, -0.4405055572764382, 0.4479105562363454]"
"[-0.46444950484516895, -0.7621673741345164, 0.5831566694213458, -0.9601941797175981, -1.1865445593596142, -3.2680142264932286, -1.1950649763064627, -0.439938755373727, -0.806278578214545, 0.09244256793936086, -1.2155885168678653, 0.32423378285420834, -0.740380452276393, 0.8245766139307505, -1.4847573908451606, 0.5876895707228024, 0.11811328918252592, 0.39273400655396684, 0.05079746290165107, 0.7413184803574506]","[1.2272737875984017, -0.7781507232417695, 2.0127765695100264, -0.0017501033061958662, 0.27138895511725075, 0.4815164122087126, 0.7086534011851344, 0.012962472908537893, -1.229171934472847, 0.5177743082106387, 0.02461983371061628, -1.6870892776893593, -0.5373441476305314, -0.01642180487755548, 0.7798103193861173, -0.5369333998635356, -0.3588219017060818, -0.9817587621163587, 0.2026666129592804, -0.05971973457305648]"
"[-0.04132149883319273, -1.7428333793342823, 2.31295974535969, -0.3205042665270379, 2.1539027796899233, 0.3091771349430017, 0.10801224823341515, -0.12665815696610364, -0.013202281692274314, 0.8018195945348279, -0.6575336017212614, 0.1248829592540081, -2.189321143957154, 0.582512248928745, -0.7913868812744819, -0.4450410045208185, 1.122519992138192, -1.1549919573559988, 0.06979127118288624, -0.05312444967676385]","[0.4064842539325971, 0.2685132735444112, 2.0565259334424804, -0.9940149842488948, -0.4245855541292527, -1.0760761731535944, -0.7341553464571446, -0.9152800628093744, -0.06559277001140741, -0.4578404686787232, 0.36683345309380927, -1.1621317050290811, -0.9357619784112612, 0.8232824724456618, 0.2000924743831781, 0.794124849321108, 0.7866074690957353, 0.8744010610008071, 0.17951200592318306, 0.7365605672489823]"
"[-1.534358391596579, 1.3070371601069728, -0.3592230958887134, 1.8085317262412521, -0.4382267211489516, -0.6339047421537183, 1.0519448180190598, 1.5394809461760839, -0.44773532374402236, 1.2739788950562236, 0.9897029237458559, 0.732317498254776, -0.3656917806902835, -0.6724424097184586, -0.14897975908212685, 0.16384960477210322, 0.365092893346274, 0.15434519549327644, -1.2290517349935808, -0.4290260383398863]","[-0.4294254407559254, -0.19932306102392508, -0.45538527286834896, 1.0367073480173563, -1.722609356961631, 0.2681837110018543, -0.9337695686467382, -0.31087205371783794, 1.3194160763646108, -0.08776935894199593, -1.2518836556955062, -1.02604257228871, 0.29854980283070137, 0.4307835661042519, -0.02559643743405447, 0.7636233925457765, 1.3561039100870984, -0.5011059902837341, -0.7082773710743399, 0.9616813006193071]"
"[0.11666950756028407, -1.5940354292935053, -1.489237025871793, -1.209248397392116, -0.21369744321011383, -1.833872706041784, 1.0415562057210237, -1.3675038777232218, 0.5286558292428954, -0.31747158669161807, 1.5144111783262852, -1.0677293348238603, 0.5085197651069241, -0.8230881320644454, -0.7194054900210901, -0.2888621534442012, 0.6028925352406358, -1.8432320545077567, 0.19102474814554557, -0.09927119762157227]","[-1.6549654343626734, 0.5268542909185383, 0.6168956194080376, -0.0024145143770952196, 0.28427847241774173, 0.21604691275817667, 1.3763862160617826, -1.1529005110031216, -0.16160743290614774, -0.11746305524450089, 0.4743301459800092, -0.40902587816585595, -0.18705950645343272, -0.779482260831941, -1.2490018197498134, 0.07657596993200938, 0.1879423303050722, -0.2739519245331446, 0.9325440035625836, 1.095565574967181]"
"[-2.5806863310677945, 1.9369453984699172, 2.339369105596476, 0.6064960901741657, -1.299211433642067, -1.1579287878211906, 0.919187045369203, 0.27782874245108313, -0.6893780464252842, 0.970813535209591, 0.37226568686146944, 1.2108197257555473, 0.5487862488526948, -0.8954568922230103, -2.0926529948916137, 0.537718933594193, -0.0070219085435694675, 0.5732380415453852, -1.1288573868325296, 0.49921337389542253]","[2.6080070454305466, 0.516757171826446, -0.26498706856072934, 1.3606471467532908, 0.665009906441258, -0.3476811770073746, 0.37234849661679126, -0.36664165155756845, -0.2958583525342575, -0.1809054462476417, -0.08993907370419005, 0.7288018143923722, 0.29862760729517585, -0.25274389325832297, -0.4956909134884009, -0.167645622709204, 0.04236414423950299, -0.910658864619769, -1.11623796615984, -0.07948900379443684]"
"[0.6989138865507674, 2.0063286065255417, 0.7899913862880494, -1.7622496798492917, 1.602987834605476, -0.7882194576340548, 0.42124713992938995, -0.4420581632016773, 0.1357889679717254, 0.40364881563177635, 1.3305002503487349, 0.5627890521617411, -1.6709608542324013, 1.0673395160663899, 0.23291837250357897, -0.986121159537763, 0.00018933631244751458, -1.3723405879579191, 0.3124037796900803, -2.0712094016922706]","[0.12829337722174589, 1.3095791406453252, -0.04415005265119706, -1.6792949443310194, 0.3522010060472964, 1.2818126905590472, 0.0014176711787922726, 0.33225046274703307, -0.5386957126979227, -0.010091256714687814, -0.0947522427273929, 1.4841972054973005, 0.49223143892886734, 1.8747431538785783e-06, 0.3785693735134151, -0.3011294132082994, 1.100731217504836, -0.6012645882403511, 0.18874459648638675, -0.37887186828613456]"
"[-0.7813938755404085, 2.074249473155767, -1.1534282244866685, 0.9448277145355604, -0.46883115252979324, -0.7893009020827623, 0.9986110569906087, 1.4256034258529653, -0.3227776467904981, -0.6025560783289949, 0.30083090314551525, -0.9726169992015332, 0.6234162502657834, -1.2577444535278497, -0.9666557471445089, 1.2741057323506042, -1.0227042451699409, -0.8175346202918284, -0.1974968274671741, 1.226042756602472]","[1.526360616378266, -0.3757970887984097, -1.23262455226698, 0.5597778463841114, -1.3700265673000682, -0.20248052800071112, 0.15395088711883592, 0.22871573316133914, -0.6523710112688856, 1.5363229268732228, -0.2857679797414051, -0.5448581192347999, 1.4151173003079145, -0.35265515141669124, -0.08750121637741887, -0.6385194214857367, 0.6935157933834697, 0.3346893482410792, 0.3795046483418094, -0.16422985846012736]"
"[-0.6141701931421747, -0.8598347286750279, -0.6040061635973869, -1.4007831072639316, 1.6543302639525397, 0.47173665269192716, 1.6899449778520133, -1.161982698914044, -0.7136479732750842, -1.1416521470754497, -0.35937628109283826, 0.011108891756933748, -0.15657641311081003, -1.6686811778128514, 1.0771661404856492, 0.752073955785361, -0.11805128640760293, -0.10367125402813018, 0.721709338273967, 0.2370005612787958]","[3.2664727455942826, 0.5555253998919277, 0.6096085336353869, -0.24003060654253638, 0.9144720729132564, 0.8187180993245045, 0.4017003433728751, -0.1605737961563574, -0.6679033579765604, 0.3545124078421092, -1.0463323563109626, -1.2463668850095164, -0.6092811991964914, 0.057306130154099855, -1.5053336841844815, -0.26013936656298003, -1.0059702533334685, 0.5091843349729822, 0.1225321589609321, -0.3881894632880768]"
"[1.503670093674822, 2.2159123961392657, 0.8058666333523149, 0.6353009591468772, 1.1437789080407448, 0.429345065454693, -1.6059880368629724, -0.140684154059638, -1.338023608020026, -0.8132539926392462, 1.0433753562924128, 0.8202986470832911, 0.016111818455808582, -0.5339016698956275, -1.5126336093032762, -1.0076239287407542, -1.0635255994805648, -0.770630721170902, 0.8971353051119612, -0.5309391267335527]","[0.29547610774468896, -0.6545829344227311, -0.27243148221961416, 0.12110738705835111, 0.28058396112905226, 1.5342880473680869, 0.8316692253111819, -1.0451141174786915, 1.2641095443868968, -1.5987245374226837, 0.9795919660155783, 0.16686743024148037, 1.2984109427566497, -0.10457113994377892, -0.22213261533014003, -0.23799927920037617, 0.23483590446828448, -1.0150587323303508, 0.11468007634052198, 0.6421540798611044]"
"[-0.5601092324346949, -0.7830366200462462, 1.3415317340260233, -1.262402277617023, 3.4469871623592434, 1.2151888576554797, 1.918927222959532, 1.0017972251977785, 1.3869125513440534, 0.5975162591353066, -1.4071161118652609, -0.5350256037094522, -0.019363160469954448, -0.4427729542647458, 0.5425111843239679, -0.5326343355979534, 0.3794504093503951, 1.5182628421057602, -0.10823443414537144, -0.893690667297187]","[-0.33055919273743384, 1.5711217344701978, 0.9007593691668807, 0.23498316556208518, -0.1358606961311291, -0.0704909370598659, -0.8533795956308908, -1.2211081926241185, 0.806929907670015, -0.18936185184084375, -1.1588571378885433, 0.38482214614346516, 0.009001059122698295, 0.48454760725837936, 0.5387887805946387, 0.9345764315679063, -0.2754498348440813, -0.11798845191856357, -0.4072626972449748, 0.4032547179994205]"
"[1.3124348347363668, 1.014116678314372, -0.9858765873723585, -0.8038677991984109, -0.5166835570726298, -0.4334832418836808, -0.722343412756385, 1.299696987087288, -0.6763545993493997, -1.6071355942165209, 0.6631244968902293, -1.062212753504258, 0.6259157541852516, 1.372321722259234, -0.06803720592795033, 2.5636492742711083, 0.3335341897626153, -0.25540387287372224, -0.3097664317301136, 0.11433898562226844]","[0.4070638354991895, 1.0539226332304048, -1.3367201141791138, -1.027866108415172, -0.2519420253657116, 0.8504913376433757, -0.09998355306477494, 0.6723975498515327, -0.49578684490936265, 0.2878551613418348, -0.6846492749148136, -0.7384346756598748, 0.8120397477226561, -0.6560376505145128, -0.18286928938096544, 0.5437400778311233, -0.39440283111478247, -0.20385246009897773, 0.7410658059669089, 0.34367881036416814]"
"[0.2963405102569386, -2.5477736605920973, -0.5420869396334961, -1.434469941507723, 0.48276915888175465, -1.3894352554961118, 1.254634360697276, 0.36258298560119206, -1.4404732868238754, -0.2840783988230262, 0.18352717008232852, 1.5432013612148665, -0.24090465356994709, -1.460363600424777, -0.6535869821762894, -0.7120753359947248, 0.8660877874561439, -0.7066283893608206, 0.004381351838654621, -0.4164375993037735]","[-0.14522510457291765, -0.26203624275456633, 1.9764707465088964, -0.15706626286809233, -0.3340143820416119, 0.21953712452880014, -0.061971875748935576, -0.23298760161893062, -1.0309525551356016, -0.4310196794731087, 0.8926845661280081, -0.4431577096802071, 0.41049960166210325, -0.12004461413839992, -0.2561342034020855, -1.1559130960996002, 0.5867087869691076, 0.3532902663521171, -0.18653241254386804, 0.6356143065157244]"
"[3.266542780783136, 1.9933636333025895, 0.08893603201516002, -1.4357526983926148, 1.64909795500365, 1.911819520165738, 0.02381126962604834, 1.754948632436661, -1.4100413338991353, -1.2371594967460045, -0.7204097541216595, -0.5192411950379762, -0.8128804487589631, 0.8824133792871443, -0.7213486959596725, 0.9020376500025957, -0.802544488564726, -0.8488515838934538, 1.0143205322814641, -0.5200626466588789]","[-0.4306070969301, 0.11994543104846271, -1.026126724482856, -0.6264010708770873, -0.12160860531220634, 0.7317418225316578, 0.028944106429444665, 0.2796488626423133, -0.47828066136161856, -0.7024591280870518, 0.6057279982174075, -1.4554086077764612, 0.39319162596610946, -0.26940990963532574, -0.00016887204818861491, -0.30116485818740935, -0.7874932236905133, 0.4965891857439202, 0.6548046350741805, 0.7743294665583377]"
"[0.9846828999182561, 1.7929934673523618, -0.5118657502558008, 0.49077324050666193, 0.945171000417797, -0.04398815035756107, -1.4036268141332944, 2.4205250275257266, 0.3741189273460827, -0.22354254467828688, -0.309368925387315, -1.1343258195407002, 0.057236604829419814, 0.07394434333222527, 0.40921535676578125, 1.1257474748702294, 0.7530866008701005, -1.041072538011949, -0.653667656651927, -0.27380754529278467]","[-0.6362929189149326, 0.0477957715745647, -1.3403838713752905, -0.783391745472824, -0.4940870116287101, -0.1647174873685355, -1.1423620134180033, -0.15928985292840894, -2.1131401756914414, 0.2919014874544574, 0.5244386181308182, -0.8912339630116246, -0.7312265468903154, 0.27824939087586503, 0.5488725240862317, -1.247931689912816, -0.8475608475752654, -0.9285498972234492, -0.3533641257633958, -0.16046670554552553]"
"[-1.6932969931050368, 1.7485635066338852, 2.753366208421914, -0.7317753961200707, -2.687154961581789, 0.1122251776756978, -1.5755764223018878, -0.8546904418884684, 0.7860096401019239, -0.9504171606611849, 0.38101152343921846, 0.2750303120593525, 0.27042913734032886, -0.36234115234183567, -0.22368511222126608, 0.47793130320589294, 0.18830370574167699, 0.09573042882197424, 0.599972882850461, 0.4922588980741259]","[0.005679196525827306, 1.1700225185587636, -0.08458431372307017, 1.80569364755279, 1.459763004355528, -0.7156350069619274, -0.7691957907834599, 0.796782736238269, 0.6381745137757365, -0.3819848267094723, 0.9322976853942274, -1.0375657765771424, 0.5787701028323335, -0.7015130148657249, 0.5539944321992849, 0.49091980759897447, 0.39082055592955633, -0.5975036915850991, 0.4816484190191833, -0.557689075547011]"
