image_embedding,caption_embedding
"[-1.7555242120139207, -2.239925261602363, -0.2347752119836991, 2.4440727285950046, 0.2815969915162852, 0.8829428373692118, -0.283896701720993, 0.05288993769195409, -0.15193977850158347, -0.7832020897448813, -1.6679716940115112, 1.7247369112669013, 0.034554418065135116, -0.8596644108900594, 0.8051356434034372, 0.20035876637656744]","[-1.1282977266645233, -0.6398985660208726, 0.16344048213403967, -0.5604043405243299, 0.5308943687550122, 0.2876671767670349, -0.8434281545649441, -0.3491124163514073, 2.167927426394745, 0.13046360800150494, -0.602321098502693, -0.42734861065017404, 1.031258042152532, -0.045281848042703174, -0.6818031603086412, 0.06152071108020641]"
"[-1.7924644011993625, 2.359782522752486, 0.5650257664894697, -0.8380752489962794, -1.7442574597813834, -1.3868145827265477, -0.14254678733899, 0.16791892439091885, 1.5808796427542107, -0.3585627366882367, -0.9176090277068456, 1.667055300959934, -1.3681482312184554, -0.21464177935094927, -0.3610393944445655, -0.6155923422994459]","[-1.9195367393385698, 1.5309228508598358, 0.7337520365187592, 2.495801491974642, -2.0228883296294176, -1.0368558340565788, -0.38536872367305786, -0.08076925862100094, -0.11886753181342237, 1.5868982096885043, 0.3137123525294974, 0.624096298968876, 0.22822411847917035, -0.2841938208125346, -0.10067087582181719, -0.7703321939236423]"
"[0.94824359057162, -0.45413046834087656, 1.4401320277997554, 0.3191141484832754, 0.7184067495507106, -0.2722894311816514, 1.4685811160708238, 1.0916796130265816, 0.1283511674917321, 0.7090874627730376, -0.12394314254570934, -0.758015395031274, 0.6998191038128585, 0.10673480674769276, -0.8976641719264357, -0.14535576979688275]","[-0.0169111853934052, 1.0552027503953054, 0.16337321205005723, 1.9804890902261991, -0.7100515325411182, -0.6630576701922871, 0.36465691232577657, -0.7116392570866079, -0.5523418147636739, -0.6641198901330722, -0.2964216970769798, -0.16802707786967885, -0.15408768419078628, -0.1602215393578684, 0.6748224298547156, -0.6655873643255413]"
"[0.10270227779713063, 1.9584560273068607, -0.5800337285621339, -0.40916068644115705, 0.650243021071582, -1.2668020927109, -0.08025439593830509, 0.29067479292809295, -0.7815669347515, -0.009852949540201583, -0.652401788344141, -0.3750369533957304, -0.3030069025144991, 1.0676909353331552, 0.07619998106735319, -0.005519103061957265]","[-0.352496210645154, -0.814535508845152, 0.5889196995363025, 0.823847737966618, 2.427544672588944, -0.34986966878784953, 0.9189891403458593, 0.6214906441446755, -0.45827650469885306, -0.8261229665790885, 0.21751180887278315, -0.8100698463268997, -0.6384061503416225, -0.34622635768437265, 0.07157921473924292, 0.34796162771398387]"
"[-4.243280162245361, 1.581940828170513, -0.9659461988208341, 0.24616724339793075, -1.9049879785722483, -0.21340174356868286, -0.5431527202789784, -0.8999622605326281, -1.127088605679483, -1.209981000552775, 0.8796895902048574, 1.2366279751933968, 0.9915746346761412, -0.29458276850729936, 0.571275407537407, 1.929070161438016]","[1.0949948147938213, -1.7395579425468715, 1.411816563607059, 0.0988190705362724, -0.96375720900518, -0.7521329373813873, -0.09792602528692908, 0.9712434998850585, 0.47484816899113585, -1.5087734533139185, 0.05321530287814269, 0.24163160117249965, -0.34737805051859494, -0.46208555986911287, 0.6438718782287162, 0.47734499631812216]"
"[2.6760570981729623, 2.1998218461678856, 1.7520356912922483, 1.6923852535454464, -2.1181891252704816, 0.3808603932731228, -1.294006867199338, -0.09989756836951204, 0.4739843549026937, 1.2518464635464353, 1.2675436667560016, 1.0096288799307087, -1.4395409900903868, -0.7402886113342744, 0.29902028192449875, -0.5329235354404667]","[2.041690551748897, 1.329110912657829, 1.3401453612421872, -0.9763675492818938, -0.8928753203395804, 0.6733229240841664, 0.2219521323149557, 0.9958519811593866, -0.18734719556159746, -0.33756850270963606, 0.1227306401012527, 0.7842795898891762, -0.29312664544046285, -0.5218935835495637, -0.6012484605135404, 0.3533510276336861]"
"[0.8913541388512428, -2.9926890494476717, 3.150201055065048, -0.48506064494491047, 1.0518421590358786, 0.6014564776957441, 1.745413050052025, 0.2363765577128294, -1.966002504681953, -0.4648540127931633, 0.739522727887488, 0.48036272579917044, 0.12382203082276272, 0.1869015303681488, -0.42537534199840527, -0.7311023662753856]","[-1.1686840428802978, -1.6083754109241462, -1.4834502295003964, -0.8143210255092028, -0.9501719183135808, 0.20025772209166715, 0.38504155740270585, -0.4740362553164564, -1.6759377075515278, -0.7501287607162065, -0.3853270884456229, -0.14469083381993963, 0.5424231442224885, -0.2242533929779634, 0.22188420812713314, -0.22140641664371372]"
"[-1.4326104847474754, -2.436952655571576, -1.6250774882418406, 3.2215693638472866, 0.18948008208824188, 0.04065691272273821, -0.9722709050210756, -0.28542115817599656, -0.4952326004643647, 1.3772860759478807, -0.9371703295763303, 0.7429665382433092, 0.2142775146589068, -0.5048029241874988, -0.010938720260155728, 1.2203214907658986]","[-4.506402194012532, 0.5368714210638278, -0.5831195301218906, -1.182143163794629, 0.4156185081991647, 1.0802284209855149, -1.712700245786425, -0.5846123893249634, 1.62337102609856, -0.2632639102357857, -0.665644429794694, -0.22985220754693894, 0.23147488067836364, -0.40987280277605614, -1.20779632497084, 0.6446342703996614]"
"[-0.11541691128082124, -1.6367462895916924, 3.2205751453265146, -2.2308114646121626, -1.0515501916545924, 0.7685297356938219, 0.05370416556211388, 0.5435711234405426, -3.253566820500463, 0.02312126926301966, 1.2241673890660933, 0.706306500992953, 0.25040852794944557, -0.12604602821027217, 1.060123086752096, -0.3640042282160849]","[-1.7347811373438273, 0.9200190235836146, -0.3621669751519257, 0.5095810021067255, 0.5416429897266977, 0.7620487268106478, 0.7091527130983029, -1.606491050959542, -0.552798908195419, -1.0767299751763177, -1.7017900310388046, 0.13194339752179515, 0.8356064691618719, -0.27383759623130116, -0.5901499489474035, -0.6731119724906226]"
"[-0.9999750559341031, -2.1335094446477436, 1.7759135591516404, -1.8573961437784028, 1.6768791190291328, -1.385049133701705, -1.267967310354859, 0.22888298168675789, -1.3725589186974285, -0.5092309082506957, -1.0515887237601584, 0.290053765928134, 0.6618875233116768, 0.27497476252488556, 0.64753067225489, -0.45777846469389644]","[1.0781188813688916, -2.661226166294947, -0.6328501611612523, -0.25877543550506776, 0.09847166443300047, 0.020149489083586797, 0.13201596379671296, 0.2195983482298314, 0.29158793951253714, 0.7631428475059282, -0.5798838007842676, 0.0310230651774396, 0.09324268970723784, 1.5338887359608029, -0.883469075513956, -0.765706778399538]"
"[3.094363690826069, 1.991155282507482, 0.20404331370403014, 0.947770360628042, -0.48346548831328695, -0.4110650442276745, -2.220023782476545, 0.43323954800504844, -0.7083388040520772, 0.3740424462251561, 1.1387624714078637, 0.017013091262228268, 0.2088489273701939, -0.5827836273196391, -0.6350521874557475, -0.7490450514360695]","[0.16687415129819597, 1.5786645768782632, 1.783573894265306, 0.8566250375333894, -0.11150001080857122, 1.2930998473198527, -0.2172583965441213, -0.967031060256265, -0.5300068979878518, 1.841111449791194, 0.7433190445320563, 0.34977624070802926, 0.0691882999378511, -0.21075684362845828, 0.7128062761634291, 0.10846770085369334]"
"[2.177757565114805, 2.7976816740715407, 0.6638155437882646, 1.4423908486868486, -1.3719125537549075, 0.03607303882052167, -1.8993173007343065, 0.41577565883484363, -0.39208927862538856, 0.04556922805724408, 1.2967882307161898, 0.06256940096558045, 0.3164368920071536, -0.7314707455760552, -0.4197372350944233, -1.1490786231640222]","[2.195576241704114, -2.3353760118193327, 0.33296138633218353, -1.3083569195864115, -0.54518018599534, 0.06718414962457435, -0.31437032309484564, 0.4599019313432694, -0.8994313479161983, -0.21748754881884408, 0.5881917892106323, -0.44345657693742535, 0.1434418343144379, 0.29633966122182986, -0.624041517878007, -0.7384982217316846]"
"[2.350167817570474, -1.165157626389732, -1.1409835609915175, 0.019572355887669732, -1.4127206612878593, 0.4634898233218244, -1.122948650240731, 1.9788603178805584, 0.9225093443802534, 0.3351334642030963, 1.1168721540335034, 1.3792829813217968, -1.885737095347321, 0.03083997828948724, 0.26109721733319174, -0.20077570290904284]","[-2.6407865203862904, 0.03356512920635394, 0.23791557384868314, -0.517783210114152, 0.34689833045971735, 0.060440160998304564, 0.43035949315032174, 0.16308402747440773, -0.17203817928706602, 1.6961565119788569, 0.025118987093092935, 0.43158164378481345, -0.23757594057017797, 0.6012472668534208, -0.13859263787054465, -0.0888164828833856]"
"[2.3368403223682295, 1.3354288297635228, 0.06640839054300042, -0.9187603492410201, 1.2877577745590416, 1.2312943084504286, 1.4628971574948137, 0.9172372351627499, -0.9362846622215686, 0.5036664990380106, -0.05937813436139398, 0.5294148266026637, 0.3498364686942323, -0.8743624039006815, 0.37359512437695935, 0.2282009381667072]","[-1.201381248385768, -0.690446792316408, 0.6529101257133954, 0.1909620649499258, 1.0549120071354918, 0.9325213758938115, 1.6355629994089098, -0.6306064397537786, -0.10123395652652, -1.1937394752215877, 0.7199766989151045, 0.2335736497718002, 0.14693364481636553, -0.9422994717378855, -0.30979701772193147, -0.07275320570395875]"
"[0.9167738224165318, -2.335796717256358, 1.9860377715798698, 0.12800421617136898, -0.8487354730036542, 0.9350378533617116, 0.28472444258322804, -0.9814476478604641, 1.3184986579718807, 0.10302056223566036, 1.148566057401462, -0.3119966273334411, 0.8204668336826296, -0.6413274257858382, 0.20652046858572715, 0.37529410080541215]","[1.7595766244627942, -3.2880139568367364, -0.5726382194984806, -0.35503253055491296, -0.7328881363056484, 0.3824653877490883, -0.15596122066679174, 0.04125171102248111, -0.2100326961426937, 0.12626686837932496, 0.13072436871168192, -0.013047061573792755, -0.031102445626282175, 0.39773892686400336, 0.2856451777397864, -0.056436167339536464]"
"[2.269578583678765, -1.152514441657392, -1.6747660942311196, -2.011790309767396, 0.6361947460007886, 1.5616823082365474, 1.9580648127700993, 0.29397958681103903, -1.1379183410251124, 0.32716275412557794, 1.07702330611832, 1.5164164468796817, -1.3310338672693887, -0.49152140153907475, 0.7094125588921681, -0.6164116185995903]","[2.1421215929721136, 1.9858840009801821, -1.4220799132600508, 1.3310154070952656, 0.07287356760441832, 1.582007942680516, -0.08444549292928957, 0.08094428793448118, -0.0016931163452512316, -0.265394974185505, 0.01824985580839041, -1.060108070429551, 0.2612594548182086, 0.49460397954602353, 0.041592078329241215, -0.15797421699204678]"
"[-1.747261867756512, -1.2031912521721582, -2.9343306997983456, -0.25103767995832305, 0.4240728256544635, 0.19940578658608732, 0.18139731218748487, -0.945447310313212, -1.4821097277358404, 0.5205833220674204, 1.7009866393304969, -0.9563467297748478, -0.04271019290405997, -0.3579573416008771, -0.7421957419634051, 2.3505853676516537]","[-0.5651888686068689, 0.9151079412294589, -0.1039813067322259, 0.044797117187294955, -1.4102146934342161, 0.5378937074978862, -0.7788585897823304, -0.831620705683337, 0.4073931668731626, -0.04663375003443597, 0.5381029352010456, -0.5117407011986581, -0.05746336142306498, 0.3507342923553269, 0.5357007496865726, 0.3391807386057312]"
"[0.2169615032588215, -2.3646143000721436, 3.405993670077417, 0.16994127357114533, -0.5549107800589383, 0.9890599286747935, 0.7825160022391178, -0.07882345047378728, -1.1984385084841838, -1.1914309561884164, 0.6444861788031695, 0.1429381929921912, -0.2719626922853491, 0.7548224016711516, -0.08696028976923464, -1.0088518164925724]","[-3.101833959836298, -0.4529511685136424, -1.535926547675221, -0.5733573961870467, -0.517701556337588, 0.5135630798020209, 1.0777483762971731, -0.3427802858111846, -1.912829015629873, 0.8836783083277829, -0.9534294242229382, 0.3248295503160736, -0.6306357656541068, -0.3586556993703203, 0.057541360209067964, 0.5600234368552353]"
"[-3.740433519770538, 1.85540695233639, -0.8228742110972733, 0.004803100493209269, 0.6810489263192798, -0.9374450408405098, 0.9939581291270099, 0.26307667108441185, 2.024324517074605, 0.5725310810712698, 1.0279969309304235, -0.12573224560733592, 0.9680207758237136, 0.4047937068556075, 1.230407372276412, -1.2129234628784478]","[-0.6423257837008337, 1.365081936635217, 0.4658654059041093, 2.221295785272767, -1.5744140028148634, -1.0646568008428152, -0.21952396374641792, -0.5848388119569935, 0.5956750862454093, 0.07239181834312987, 0.18627835787871472, -0.5859595340848107, 0.10321044151444485, 0.6303068069715031, 0.10051763599142799, -0.9783676003910386]"
"[-2.3432318158611443, 2.776726794579616, 0.4995065900053207, 0.4918213069566051, 1.1180190745080796, -0.7529356381132704, 1.7006460111627473, -0.017243064467345734, 2.381021756080661, -0.9486871854488794, 0.42000013076185977, 1.5483826481398384, 0.22666511757798496, 0.8546603732475907, 0.19215487109053353, -0.018454727552507186]","[-3.036660301963862, -1.054383999298265, 0.050085132021590706, 1.385195255738694, -0.5252663176874239, -1.504495073353376, 0.3199810029128635, 0.7864996588006525, -0.6788696344238374, 0.11468485688107978, 1.0660694719191939, -0.8459342419180412, -0.7860748371944689, 0.25962979167888084, -0.5101347116708388, -1.1363180071685477]"
"[-4.119666621475009, 2.005652481829464, 1.060413504741687, 1.1230891196262447, -0.13151030298686536, -1.5280453064550314, 0.14341886966239217, -0.7067984092559444, 0.4403783156928335, 0.08638862020150874, 0.9152664961366787, 1.2877063125067305, -0.051993017905186706, 0.46426445209290057, -0.17790333901717884, 0.5754283005222617]","[-0.5974887857475385, -0.5062003487244697, 0.8059185904024947, 0.38511278413153016, -1.1752803899613784, -0.9830626823486149, 0.08458179809897401, 1.2053855583455488, -0.07321689720750305, -0.9588810140129541, -0.16822810895283904, 0.8241189122950043, -0.509748913774865, -0.15749878066890433, 0.3918473105557656, -0.08942286608128759]"
"[-0.6083645621982466, -1.0117952632626361, -2.818750626832961, 0.035336196241956365, -1.7102376427471064, 0.9937869735612891, -0.07081217111021687, -0.34230622909055125, -0.033323702141239205, 0.0483022687935245, -1.0094104623112836, -0.968115646541226, -0.9283456970562722, 0.8161467221571501, 0.40903831539840074, -0.3577747451648762]","[-2.6566903545181395, 0.5475806483063927, 0.55444743585491, -0.18518638207771454, 0.3202303889593902, 0.7773007480183111, -2.3871592534396497, -0.8441988025498873, 0.6629815663670475, 0.4420998314489463, -0.39680170189818953, 0.4077475616529554, -0.37398463757575645, 1.046911874206677, 0.8322320168661722, 0.27640188220758904]"
"[0.07914401785901617, 0.2198805449910789, -0.5974689476487032, -0.9244155569783653, -1.3051838174913375, -0.3155947003884658, -0.46647447120142493, 3.758852738979676, 1.1674824651394593, -0.041420172274883905, -0.3447704006957618, 0.09909349520676689, 0.9322080232669971, 0.27479106421180866, 0.7602215085805837, -0.4319747398358581]","[1.6554389828681535, 0.07609243364033703, -0.8922645405986303, 0.5922411678600585, 0.05459446425999765, 0.31005645706818374, 1.4898127085734527, 0.3841056675217607, 1.6394459162505919, 0.5575209325385299, -0.0005689339467002189, 1.1114342322972244, 1.1123014697660532, 1.3100866001286087, -0.1645857545610192, -0.2205514965034626]"
"[3.1555589130488846, 1.2840393157740366, 0.4966909397468662, -0.3021134468961185, -0.3140466021867411, 0.4635743553277768, 0.9190818347067671, 1.2039813135152, -1.7358265274301026, 1.0888980819757685, 0.5476015683784243, 1.2497277412238978, 0.9188376319744808, -0.4083118213558706, -1.4205431340497412, 0.4223832164080717]","[0.8715791826446976, -1.8970256015681395, 0.829129132989064, 0.6246683873345769, 0.9259220868591197, 0.6718841321631953, 0.8747011206701243, -0.17034210438016748, 0.5220399329847033, -0.915676050206687, 0.9729504243803004, -0.3966049804349498, 0.726135880979791, -0.5850557378760394, 0.15657124537240333, -0.5742488030177358]"
"[-3.2303659977739088, 1.4591761938464147, -1.205227744994365, -0.03175806110239617, 0.047835982906300305, 0.21255866537060014, 2.01524300555577, 1.0698753105157872, -0.7176403485536974, 1.705075794660351, 0.9726859491789788, 0.9743428753518718, 0.10972822585100588, -1.8255023938379655, 0.13886636851211004, -1.6742890172725395]","[0.5999899321634157, -2.2231721002359217, -0.2982581590123861, 0.6256126953110406, 0.8245163286124618, 0.1535954132862458, -0.18957782095056464, 0.3242241359140418, 0.17933841821221996, -1.146486996368081, 0.3354106902981975, -0.15919403437583315, -1.5380656337703411, 0.17692554598500573, 0.13945641921968743, 0.2897052560894912]"
"[0.05510382819327131, 3.1083269924691064, 1.5021629410427357, 0.06453303656210567, -2.361484501381622, -1.1782422779945214, 0.24841513520753655, 0.6418174358184426, 1.285493890297206, 1.9004194892659365, -0.10836738980356225, 1.0583786318120396, -0.016267166784897088, 0.24925386039353248, -0.9023515160475043, -0.1886275387437244]","[-1.6518460179718657, 1.7624874756391689, 1.2810815329019447, 1.9890818647239903, -0.26420438701939386, 0.07026992189182142, -0.4220977731336328, -0.12589489866961584, -0.5428992156404538, 1.3850949491036988, 0.24433434725015027, 0.5386579244312028, -0.49125993930285183, -0.2672203954960314, 0.01353859143878503, 0.07048604757828802]"
"[-3.6443359441718663, 2.0621986594249813, 0.2996321598818042, 1.7608544210520392, 0.492712765016148, -0.8060875463658883, 0.5153464542271717, -0.2874219269184931, 1.5056902570209005, 0.057209263480113896, 1.054952033158162, 0.6978673038838992, 1.4592598693994958, -0.19597463769467857, 0.9074511159859073, -0.24701850346434542]","[-0.5281775863707332, 0.37232046830041937, 1.369338593409573, -0.1540523707271385, -1.2721786087659361, -0.9697772511648638, -0.29194751654892387, 0.21053155815057767, 0.8593872795660125, -0.4860870078736748, 0.8988118606674371, 0.2640534012779117, 0.49130596579125985, -0.0411820413032204, -0.2694997492050062, -0.735630957619093]"
"[0.5411706667639823, -1.293789783205315, -2.4211107134550156, -1.8037206521984748, 0.6862118451111109, 0.5059718441462995, -1.019543580444857, 0.06733313982165774, -0.18710080327316464, -1.3791302363909588, 0.9735788045307323, 1.0965910832032268, 0.05487017197448145, -0.6081205554900683, -0.6062931186999189, 0.24916711587145582]","[0.4921134458157828, -0.4138247012856225, -0.6362979236207982, 0.2277150457742597, -0.5259670410175594, -0.5943737071345292, 0.6626403171157144, -0.1681739943468636, 1.0016282381578785, 0.32037619004818413, -0.15183801248174486, 0.7400526909028127, 0.7428923658049266, 0.7503537634223949, -0.467339135739736, -0.567661820128321]"
"[1.9226324713508613, -2.0134155591479677, 0.5478241626117754, 0.02172285371783658, -0.284059108555607, -0.6504780713241689, -0.053398381742287636, -0.45326333233998745, 0.9275901703884456, -0.13349750013084408, 1.0331252715968695, -0.442280150148185, 0.26622857867455874, -1.0278614395288306, 0.5025148126341924, 0.40456167882758504]","[-1.6527939793850572, -0.9238201077368258, 0.6146567154598452, -1.1095934444902724, 0.5557004979602916, 0.5907113019662592, 0.03605905021688111, -0.21060444557503746, -0.2483123655237954, 0.8752645744377268, 1.0283563505168896, 0.22477376206414382, 0.38871685114719945, -0.5723705067802054, 0.32602841308540087, -0.2986295907301025]"
"[2.7375207443117895, 0.09619555299926663, -1.0947062997966266, -0.1791282544457031, -0.6355226550953882, -1.736186455712594, 1.7230095859207024, -1.1540583173678352, -0.9419767290949331, -0.3398031765535728, -1.5493805098461222, -1.1420318187797056, -1.7696978829667516, -0.662477951214448, -0.3288244415685462, -0.2769543021030287]","[-2.425338399868649, -0.28113802892953327, -0.03814389536538885, 0.9163519690656327, 1.048351791884556, 0.38262631458912055, 0.9745740459418414, 1.0786201223230893, 0.33203369625205525, 0.7111328111932854, 0.2440548426326682, -0.06942485382356157, -0.33277352137937394, 0.2076911264538568, -0.8609181296590364, 1.0298167468967805]"
"[-4.407141447182955, 0.8786163306923066, -0.7579383903716371, 0.6345159718940084, -2.5984142736195217, -1.3628460226059376, 1.5373347252171452, -1.0419915468356735, -1.2713722203169666, -0.7817411007735563, 0.6787375840717819, -0.04449274127250788, 0.0315589984856607, -0.20643828230565942, 0.3099500837594017, 0.9755141732902086]","[0.6023217461139427, -2.625639964920913, 0.33572039285602967, 0.8527141351779206, -0.4712740912861847, -1.0511421881025365, -1.157959563512658, -0.015370321464665075, 0.5760422496782319, -0.37259153601112804, 0.6699434352673255, -0.2596814158080445, -0.004849268875459616, 0.6626777377250677, -0.35806316612234546, 0.16638048839540046]"
"[1.112286777699664, -0.8729655896557549, 1.5586109330256626, 0.6693163542037169, -0.7381443805708858, 1.259595837132479, 1.6772611049206687, -0.34131142703771417, 2.4085259915992143, -0.45317442219986187, 0.2649034186835219, -0.3521367191744627, 0.712080350637274, 1.693154554761057, -1.216885546745718, 0.4502932101607105]","[-2.483326301831386, 0.49044318734424225, 0.6475018383143767, -1.781743108148324, -0.594286873553737, 0.2816343768098151, 0.3500118771461527, -0.5122491887375391, 0.5042183487608727, 0.872263420846481, -1.0706539109157818, -0.8584346150451978, -0.9326350331996298, -0.591360198541139, 0.04179475036004614, 0.15768141628568913]"
"[-1.7148659435312794, 1.782181919056999, 0.9685400074717018, -1.725642550092912, -1.6092457659527155, -0.03091917844364308, 3.1161521688595375, -0.42484446544539006, 1.0631874798069394, 1.5482903558731533, -0.316058859925579, 0.21643002451537455, 0.8135019364434385, -0.8857131710969455, -1.052820979723266, -1.0335023524690747]","[0.6537748446966017, -1.4774865020242718, -1.6311379164909943, 1.029399151934876, 0.8767816163903076, 0.7663952162436338, 0.476607819285779, 0.36567019244768645, 0.2547442765412075, -0.2568879262053742, -0.3136970989789848, 0.8215893714834357, -2.2862064297469384, 0.05316614949568886, -0.5750673195354428, 1.1966279265399649]"
"[0.6049050388705127, 3.1193242690965164, 0.6108060353210815, 1.8523806709489037, 1.1690233598587771, 1.9379183052372038, -0.7704167092239769, 0.3788381712669937, 0.273232936814679, -0.742515140254733, -0.3656642373207784, -0.23558634604645157, -2.0928324884541234, -0.17710624636782585, 0.15086875702221508, 0.8421256955259337]","[3.097809980889484, 1.010289984298188, -0.07473127444009268, 1.2503736370129175, -1.0493572988085176, 0.8000829779714945, -1.0962010568859335, -0.5622071086583564, -0.33189977150357647, 1.8995016792658086, 0.5853363522956414, 0.22974759713468046, 0.8504669323082398, -0.3430346410256846, 0.04901547459535702, 0.25047777441269437]"
"[-2.808840281681068, 1.6522869056674783, -1.0397190465245627, 0.41298858400283806, -2.382379713164969, -0.13434927585943496, -0.8820126790144132, 0.9767058107483076, 0.44709657866995167, -1.2088765252184808, -0.26071016328869645, 2.136306059886221, -1.3646183433347847, -0.1963326093432522, 0.7661308923414986, -2.231302876836033]","[-1.7115157445167357, -1.507287407574608, 0.9633062492406971, 0.9869159789597048, -0.13954399604077042, -1.213108550624679, 0.5277651030019466, 1.2095550535795863, 0.4729488038390866, 0.5487998093383103, 0.09286930566269719, -0.6656296127836604, -0.3202123688356307, 0.2881831062082679, -0.1039728288083379, -0.13210241551563742]"
"[-1.112078168610154, -2.051909311492961, 2.9203864030373143, -1.4419532993964126, 0.6408527233221359, -1.3784965315370876, -0.7036017405673723, -0.09577418984448434, -1.756753780957301, 0.42750054712019436, -0.08583121317644171, -0.31531177297584384, -0.5843744586692821, 0.9474891130750982, -0.21988323797322396, -0.04163501675973445]","[0.953577269788842, -2.1149863139067606, -0.0024546561694891284, 0.3709874177010028, -1.0275130404133692, -0.6893767770118949, 0.24056492119790035, -0.8469420057458154, -0.5752155050221252, -0.20662985444151794, -0.9530354481430411, -0.33513464083162253, 0.4491150438579099, 0.3365276232879013, -0.3243543184129698, 0.5661581049097967]"
"[0.1643544093499369, 0.8600401461395039, 2.3997480389646504, 0.4694623666137387, -0.5743535659543753, -1.0158624095139452, -0.1465023949913508, -0.07494586639377672, -0.5818718371750545, 1.0454844589114618, -0.5623222335165949, -1.0226673242038335, 0.845137833063118, -1.1489792005816324, 2.467886833476086, 0.07132380615858484]","[1.2429856621440238, 1.8724398651300824, 0.8454587027447639, -0.9185957093593122, -0.225366052669273, 0.9950444717391458, 0.6907778146081628, 1.373972060927458, -1.026467362411697, -0.025702659694805226, 0.09578599579662576, 0.3317576944308405, 0.34367716520835667, 0.06110091689547938, -0.8253278802914611, 0.599674101485012]"
"[1.9616985583161428, 2.819363529682686, -0.4179840518975505, 0.33766719666787376, 1.2414982723529902, 1.2840697029275652, -1.4377250910241248, -0.22729474125530166, -0.6620670125451154, -0.8507728200634028, -0.040431960124853714, -1.7248420267351592, 0.114159366155542, 0.5610341837877598, -0.56205851674, -0.024630670190673148]","[1.6652645949304112, 1.2166357099358087, 2.2053528246881315, -0.8211976692425079, 0.17153069544348315, 1.2329444560474305, 0.6524863671134281, 1.1653905725694926, -0.5538737354588863, -0.6928510693889885, 0.42739747884413964, 0.4881080772363772, 0.8770066813063774, -0.0037857469092475696, 0.24943342529085452, 0.7152821590353415]"
"[-2.2170585985816857, 0.26704131675787385, 2.178789442301651, 0.8822640328459384, 1.9009532130065003, 1.4317663918876589, 0.04755015445890014, -0.2367018933903656, 0.20498779917683357, -0.4998218074270127, -0.560701834305158, -0.009491785994454636, -0.6746767222521911, 1.1468816470033143, 0.5002781202334339, -0.16438932507955795]","[-5.397109457865584, 1.0289028421168365, -0.672529858065979, -0.04439032187803748, -1.0757909334891227, -0.8082154780640155, -0.8113397053713666, 0.1814257602579616, -0.9090652751270101, -0.26684539961372156, 0.788758132539245, -0.3588174014349853, 0.20633120795105062, 0.8031709556861917, -0.788277043474867, -0.3255332404130225]"
"[1.739992517021629, 3.067914573504442, -1.5892866485572095, 0.7267983532764175, 0.30598347976252005, 0.25690995594659716, -1.8675849479960238, 0.26127358671498846, -0.4772006524343542, -0.8372452352430785, 0.6188830382864687, 0.5819997709521052, 1.060992595757286, 1.1679873078195864, -0.3841169044888585, -0.17455154536944403]","[-0.1251408633384814, -0.6153495129617857, 2.398369106489474, -0.5932101430053546, 0.949112412228648, 0.5737144629997496, -0.3130670017234941, 1.1999567826701467, -0.4882422183999845, -0.3046053643224394, -1.1330445630909631, 0.10191466865416014, -0.7187484596214574, 0.2984506317637197, -0.9372642217636163, -0.8002830018779887]"
"[2.9269622292352424, 1.6854093731386497, 0.6148731489304295, 1.1978785969123575, -0.8514386872567221, -1.1696872298454228, -0.21157893101759698, -0.9898667100649265, -0.38443750555594636, -0.17706815286861904, 0.6197808849871852, -0.6055694597020678, -0.6833199908042378, 0.21263313106168644, 0.23405237107185162, -0.6419886198328427]","[0.17155061722638515, 1.6305539385131282, -0.06275116190011351, -1.2559075252917153, 0.5706982501962751, 0.20507702979249676, -0.30545840080611886, -0.5067794968812974, -0.9329130102421564, 0.0023898051117471073, -0.7423180051586253, -0.34014652289501096, 0.1570112902872644, 0.6626313860241428, 0.2594816278718337, -0.3369588384091177]"
"[0.6932315476020975, -2.013851160123097, 3.6082984688797928, -0.1278511754636029, -0.35754595648443294, 0.15563419810867207, -0.03063328753334566, 0.3402696285211348, -1.594012070637917, -0.34127286134494866, 1.7639378977117137, -0.12100630102678096, -0.29693048610318823, 0.23271344542158987, 0.20370850375360713, -0.7233668982781304]","[1.251056151784969, -2.6080146163170403, -0.616378306335397, 0.013914103658405093, -0.4881070550938336, 0.2160314793222622, -0.44073519871082706, -0.8844789235925311, -0.9216946576681468, 0.32738071841675803, 0.5357547875297967, -0.14389252975744116, -0.11446379405660466, 0.9149826082324081, 0.1539067037884148, -0.7273907998116239]"
"[2.376995482928202, 2.8455402475992297, -1.2117711474461916, 0.9801170468659126, 0.9654612643574586, -0.7091422788998396, -1.015164338974236, 0.7221422799665992, 0.01217979531497893, 0.1999545936470971, 0.34637268456098236, 0.5815496567771306, -0.8157952699610611, 0.868847764707293, -0.5717301995420107, 0.6575200277338913]","[2.3305222222788595, 1.25312134767775, 0.5463167553901764, 1.7310836956101154, -1.1328373201656095, 1.0477341755795486, -0.9480551322774092, -0.17117783697412856, -0.42324694328892853, 1.458231266937591, 0.4120553262176733, 0.386702203217209, -0.21302006480826394, -0.810967292691145, 0.4994390002026563, 0.2174171601511331]"
