image_path,caption,image_entropy_total,image_entropy_r,image_entropy_g,image_entropy_b,text_entropy
512\image_269.jpg,한국어: 20140808다문화가족과 함께119서울투어,6.321615558323462,7.4225620090997015,7.0228752154974,4.519409450373282,4.32316116739216
512\image_270.jpg,עברית: חביתה באמצע הטיגון,7.282104982794256,7.23608699264253,7.226633400583783,7.383594555156455,3.833269689515107
512\image_271.jpg,Français&#160;: Sceau d'un parchemin de la seigneurie de Châtillon-sous-Maîche.,7.52113677001644,7.4179894804319275,7.562714635606799,7.582706194010593,4.539752312274683
512\image_272.jpg,Pterophyllum scalare - Angel Fish,7.487649829286847,7.396751623141421,7.502097814636594,7.564100050082526,4.028946391954608
512\image_273.jpg,Français&#160;: Château de Montry au début du XXe siècle,7.16335994591305,7.16335994591305,7.16335994591305,7.16335994591305,4.5661089398374815
512\image_274.jpg,Español: Emblema del Partido Nacional chileno entre 1966 y 1971,4.940887694713356,4.12332088273865,5.3575101286798645,5.341832072721554,4.18505983745889
512\image_275.jpg,"English: U.S. Navy Hospital Corpsman 2nd Class Branden Johnson, second from left, assigned to the Marine Corps Fox Company, 2nd Battalion, 8th Marine Regiment, Regimental Combat Team 7, participates in a mission rehearsal at Camp Bastion, Helmand province, Afghanistan, May 28, 2013. Marines and Sailors with the unit conducted the rehearsal to prepare for a partnered operation with Afghan National Army soldiers.",7.238709397058575,7.298448386352387,7.107073568609213,7.3106062362141255,4.281587300005071
512\image_276.jpg,British English: Plaque on Freemantle Common marking the route of the Roman Road from Bitterne to Chichester,7.393978698826662,7.409539627985602,7.38638959004884,7.386006878445546,4.0195400484776265
512\image_277.jpg,AIR NIPPON YS-11A-213 (JA8729/2097),6.042851399717541,5.945813798047775,6.012399931946903,6.170340469157941,4.243010159554855
512\image_278.jpg,Szarbków church,7.362211124893758,7.4528114956184215,7.439048915543003,7.194772963519849,3.506890595608519
512\image_279.jpg,"English: Portrait of Alexandre de Falcoz de La Blache (1739-1799) Deutsch: Élisabeth Vigée-Lebrun (1755–1842): Alexandre-Joseph Falcoz Graf, dann Marquis de La Blache (1739–1799), Maréchal de camp (Brigadegeneral), Urgroßneffe und Erbe des Financiers Joseph Pâris-Duverney (1684–1770), nach dessen Tod 1770–1778 Prozessgegner von dessen Associé Pierre-Augustin Caron de Beaumarchais (1732–1799).",7.560823709803231,7.721082504617977,7.638659254821512,7.322729369970205,4.824538543451436
512\image_280.jpg,"Traditional house, Nias Island, Sumatra, Indonesia",7.687669551914444,7.651940159517223,7.8506592078873165,7.560409288338793,3.703661571960834
512\image_281.jpg,"Hohner Multimonica II &#160; (released in 1940, manufactured in 1951) designed by Harald Bode, marketed in Europe from 1940. upper key: electronic monophonic sawtooth generator lower key: wind-blown reed harmonium Musikinstrumentenmuseum Berlin",7.386103486423045,7.367543659414878,7.516754020157819,7.274012779696438,4.534308542322465
512\image_282.jpg,"English: A modified cycloid is the solution for brachistochrone problem with friction, in the figure the solution for my = 0.10. and: x = (t - sin t) + mu (1 - cos t) y = (1 - cos t) + mu (t - sin t)",0.11569398843245583,0.09309313387891943,0.12699441570922404,0.12699441570922404,4.310926623648431
512\image_283.jpg,"ARGO-Konzerte,Beck's Park Stage,Festival,Konzert,Leak,Livekonzert,Livemusik,Musik,RiP,Rock im Park 2016",7.573657217166171,7.514430036445022,7.631434446393857,7.575107168659635,4.372499111862611
512\image_284.jpg,1914 empires colonies territory,2.3827308919912085,2.3826931372997286,2.3824804659614984,2.3830190727123983,3.7843684875968617
512\image_285.jpg,"""English: photo of the taxidermied remains of """"Felicity"""" a Puma captured in the wild near Cannich in Scotland in 1980""",7.475360765785662,7.64501710490034,7.509737971324471,7.2713272211321724,4.2532039960124255
512\image_286.jpg,"Golfer Tiger Woods, left, answers questions about his week-long Army experience at Fort Bragg, during a press conference there April 16 after a youth golf clinic. Woods took part in a variety of training events, including a jump from an airplane. Beside Woods is his father, retired Army Lt. Col. Earl Woods, a former Green Beret who served at Fort Bragg.",7.591292538267158,7.559926318388827,7.559640072934734,7.6543112234779125,4.26197271962547
512\image_287.jpg,Urbieta kaleko Amarako eskolak,7.391133882012618,7.703627414471061,7.479973719719678,6.989800511847113,3.3940879961000467
512\image_288.jpg,Deutsch: Porträt des Generals Wilhelm Heye.,7.224310662550496,7.19960620848747,7.116595624865738,7.356730154298279,4.099856325872857
512\image_289.jpg,"I took this image on Sunday, June 17, 2007 at the Canadian Warplane Heritage Museum in Hamilton, Ontario, Canada. It is for use in the n:Wikinews reporter attends warplane airshow in Hamilton, Ontario, Canada article.",6.675478196639941,7.3929033954148755,6.510176553975727,6.123354640529223,4.180784069236153
512\image_290.jpg,Hohenlohe-Grabmal im Hochchor der Stiftskirche in Öhringen,7.441991020029465,7.543257073021259,7.437502481964969,7.345213505102164,4.011539892889627
512\image_291.jpg,"English: Lynval Golding performing with The Specials at the Vic Theatre in Chicago, IL March 11, 2013",5.81079097178456,6.102345466288115,5.774560430224061,5.555467018841504,4.24776392963725
512\image_292.jpg,"Reformat Church in Acâş, Satu Mare County, Romania",7.2715131894090135,7.225081078515665,7.37545933556722,7.213999154144154,3.912949440895037
512\image_293.jpg,en:Alexandre Vinet de:Alexandre Vinet,7.285255497796432,7.285255497796433,7.285255497796433,7.285255497796433,3.3954151094461467
512\image_294.jpg,Español: Autobús parte de la flotilla del ViveBús de Chihuahua.,7.54768976720123,7.703601200280978,7.633940621356079,7.305527479966633,4.064826399830356
512\image_295.jpg,"English: Brijan Tour's 85 (XIL 8583), a Dennis Dart/Plaxton Pointer in Southampton on route 7.",7.37953655220164,7.482256629924489,7.304645890591651,7.3517071360887805,4.39624982197074
512\image_296.jpg,"English: Friedrich Schmitt u.a.: Ortsgeschichte Langenlonsheim, Wiesbaden 1991 (hrsg. von der Ortsgemeinde Langenlonsheim), S. 331",5.984682369741191,6.167448867476111,6.005274026370287,5.781324215377175,4.374851015624849
512\image_297.jpg,English: Island Christian Academy in Hong Kong Island 日本語: Island Christian Academyの校舎である。,7.771762942353941,7.799228510974096,7.7582831146575675,7.7577772014301605,4.311065170473635
512\image_298.jpg,English: Ghostrider Entrance,7.548416169743665,7.697796830750778,7.698365681691371,7.249085996788846,3.753434386188785
512\image_299.jpg,"English: November page of a calendar inside the Officium Beatae Mariae written by Claude Ruffin, Paris, 1603.",6.680204079108073,6.626682438134664,6.531578929946699,6.882350869242856,4.3329875681631025
512\image_300.jpg,A photograph of a Black-headed Woodpeckeren (Picus erythropygius en ). Photo taken at the National Aviary. Camera and Exposure Details:Camera: Nikon D50Lens: Quantaray AF Zoom 70-300mm 1:4-5.6D LDO MacroExposure: 300mm (450mm in 35mm equivalent) f/8 @ 1/5 s.&#160;(1600 ISO),7.547796387001765,7.55128770035097,7.556990175878269,7.535111284776056,4.804203242562494
512\image_301.jpg,Italiano: Crocifisso.,7.020714937523603,6.693898324321729,7.047602562174815,7.320643926074261,3.4992275417233567
512\image_302.jpg,"""Русский: Лозунг на стене: «Программирование — вторая грамотность. Первая грамотность даёт знания, вторая — позволяет реализовать свои знания в действии». — Компьютерный класс школы № 2 на Чкаловском посёлке, первая зимняя детская компьютерная школа (1985—86), компьютеры «Правец 82». С компьютерами знакомятся неизвестные школьные работники. Зимой в этом классе велись занятия для детей и для взрослых. Экзаменов не было: дети отчитывались творческими работами, а взрослые никак не отчитывались. Занятия вели молодые сотрудники Института программных систем: Пинчуки, Hестеровы, Грязновы, Вячеслав Крюков, Леонас, Люся Гайдар, Чернышенко. English: The slogan on the wall: """"Programming is the second literacy. The first one gives you knowledge: the second allows you to implement it in practice."""" — The first winter computer class for children (1985-6), a class at Chkalovski Village School No. 2, using """"Pravets 82"""" computers. On the photo, unidentified school workers are familiarizing themselves with computers. In winter, a class was held here for children and adults. There were no exams: children were graded for creative works, and adults were not graded at all. Classes were conducted by young members of Institute of Software Systems: Pinchuks, Nesterovs, Gryaznovs, Vyacheslav Kryukov, Leonas, Lucy Gaidar, Chernyshenko.) (Translated from the Russian by JohnChrysostom and User:95.26.253.91""",7.54461635425335,7.54461635425335,7.54461635425335,7.54461635425335,5.3827309848507445
512\image_303.jpg,Français&#160;: Portrait de Jean-Paul Chambas,7.692004400684866,7.6257775725765375,7.714080103575435,7.7361555259026265,4.505044830628192
512\image_304.jpg,Français&#160;: La plaine de Sofia vue du Vitocha Deutsch: Die Sofioter Ebene vom Witoscha-Gebirge aus gesehen,7.400293900748156,7.499198838432115,7.370310472076254,7.3313723917361,4.3737049425020995
512\image_305.jpg,Français&#160;: Poste a galène. Cette image représente le signal modulateur celui basse fréquence sans filtrage,2.360651497798415,2.4376965850162664,2.3012774456868206,2.3429804626921586,4.3053697015944365
512\image_306.jpg,English: Shagai Fort is an imposing red fort.It was built by the British in the 1920s and is now manned by the Frontier Force.The Fort was an important base in the tribal zone of Pakistan.For many years it is the headquarters of the Khyber Rifles - the traditional guardians of the pass and it is stragically placed at the centre of the Kyber. This is a photo of a monument in Pakistan identified as the FATA-5,7.4638705889789305,7.4021005425534545,7.419458484012591,7.570052740370745,4.143132217282992
512\image_307.jpg,Türkçe: Narlıkuyu Mozaik Müzesi içerisindeki Üç Güzeller mozaiği.,6.973658773747421,7.058659380815278,6.939374246874179,6.922942693552806,4.204201513530239
512\image_308.jpg,"Deutsch: 11.01.2018 01705 Dresden-Tolkewitz, Marienberger Straße 65 (GMP: 51.032102,13.822079): Evangelische Bethlehemkirche. Erbaut 1950/51 nach Plänen von Wolfgang Rauda mit einer Orgel der Firma Jehmlich aus Dresden. [SAM3470.JPG]20180111135DR.JPG(c)Blobelt",7.513916671976872,7.483829678222264,7.607490472046427,7.450429865661924,4.94490092183553
512\image_309.jpg,"English: County Cork, Dereenataggart. Wikidata has entry Q30161058 with data related to this item.",7.560226360026662,7.668962151334822,7.631766352841436,7.379950575903729,4.369068342696031
512\image_310.jpg,Français&#160;: Annonce des résultats du championnat national des bagadoù 2013 dans le cadre du festival interceltique de Lorient&#160;: Bagad Roñsed-Mor,7.653295101198505,7.668123990779529,7.644931847207213,7.64682946560877,4.515031216392275
512\image_311.jpg,Brodowin,6.959666949667455,6.699403439854742,7.064948783977817,7.114648625169808,2.75
512\image_312.jpg,Русский: Бактрийская женская одежда Кафирниган (Таджикистан). Экспонат находится в Национальном музее Таджикистана г Душанбе,7.286080504110209,6.821803231007194,7.410651263422922,7.62578701790051,4.37335802003355
512\image_313.jpg,English: Albury Airport terminal.,7.634587998298369,7.649564394199633,7.655220350709731,7.598979249985744,4.043801694853791
512\image_314.jpg,English: At the 2019 Eurovision Song Contest Semi-final 1 dress rehearsal,6.347192200234133,5.454587672532324,6.540113979231444,7.046874948938631,4.135737752002289
512\image_315.jpg,English: First Northern Fort of Kronstadt Русский: Первый Северный форт,7.118910874329427,7.278389642203711,7.22995268122388,6.848390299560691,4.579000028340292
512\image_316.jpg,"English: Onego lakeРусский: Онежское озеро и окружающая местность, вид из космоса. Цифрами обозначены крупнейшие заливы, острова, достопримечательности, озёра: 1. Свирская губа 2. Петрозаводская губа 3. Залив Большое Онего 4. Кондопожская губа 5. Залив Малое Онего 6. Заонежский залив 7. Повенецкий залив 8. Остров Кижи 9. Озеро Водлозеро 10. Ивинский Разлив 11. Мыс Бесов Нос 12. Большой Клименецкий остров",6.422019065759232,6.757706839610256,6.633871876756055,5.874478480911384,4.796544144522981
512\image_317.jpg,English: Special bodied Morris Ten-Six cabriolet,7.771492872659255,7.8601863898292414,7.8499773623826385,7.604314865765886,4.064260032810928
512\image_318.jpg,English: Blason Carpegna-Gattara,6.523133595784505,6.663147449493408,6.684305667877197,6.221946716308594,3.8431390622295662
512\image_319.jpg,"English: A trio of Santa Fe Railroad EMD GP units &#8212; a GP30 (in the lead), a GP35 and a GP20 &#8212; run light up Cajon Pass in California in the late 1980s. These locomotives will be helper power on a westbound train to assist in braking on the downgrade of the mountain pass. Photo by Sean Lamb (User:Slambo)",7.398620614303515,7.530708732779503,7.356389087996684,7.308764022134358,4.459082865648989
512\image_320.jpg,English: Professor of Government 1986-1992 IMAGELIBRARY/1282 Persistent URL: http://archives.lse.ac.uk/dserve.exe?dsqServer=lib-4.lse.ac.uk&amp;dsqIni=Dserve.ini&amp;dsqApp=Archive&amp;dsqCmd=Show.tcl&amp;dsqDb=Catalog&amp;dsqPos=0&amp;dsqSearch=(RefNo='IMAGELIBRARY/1282'),6.069970718691817,6.069970718691817,6.069970718691817,6.069970718691817,4.964751509950725
512\image_321.jpg,"English: Ficus nota (leaves). Location: Oahu, Near Ala Moana Blvd",7.337100367653423,7.526533069754146,7.64256051455699,6.842207518649129,4.154716329126932
512\image_322.jpg,"Aegithina tiphia English: A male Common Iora at Yala National Park, Sri Lanka.",5.094328173636173,5.2654041837993475,4.9146483572881445,5.102931979821028,3.8435883162356075
512\image_323.jpg,"English: A breakdown of the GameCube controller, shown (clockwise from the top left) from the front, right, left and back.",4.975219997482796,4.9951517626468105,4.941115513435045,4.989392716366533,4.263016501823664
512\image_324.jpg,English: DrGBhaskaran முனைவர்.க.பாஸ்கரன்,6.923653121411792,6.844801218636142,6.973719930872341,6.9524382147268895,4.584183719779189
512\image_325.jpg,Fenstergitter in der Fraziskanerkirche,7.365927948096285,7.3771362390268544,7.353158587582206,7.367489017679796,3.635185078834525
512\image_326.jpg,Português: População,2.312385580885062,1.9451480429191053,2.4957001484999446,2.4963085512361367,3.608694969562842
512\image_327.jpg,English: Remains of Cross Remains of a 15thC Wayside Cross which was moved to this location in the late 19thC when the road south of the hamlet was improved.,7.403326460358733,7.634421984275679,7.439971868662727,7.135585528137791,4.103601735623403
512\image_328.jpg,"English: The Focke wind tunnel in Bremen (Germany) after the refurbishment in 2005. Deutsch: Blick in die Meßstrecke des Focke-Windkanals in Bremen nach der Renovierung 2005. Das abgebildete Objekt ist ein geschütztes Kulturdenkmal in der Freien Hansestadt Bremen, mit der Nr. 1157 beim Landesamt für Denkmalpflege registriert. → Datenbankeintrag",7.79231564997995,7.764343419266045,7.787895013550431,7.824708517123372,4.382816457500632
512\image_329.jpg,Deutsch: Haftscheiben der Dreispitzigen Jungfernrebe (Parthenocissus tricuspidata),7.541562982091047,7.5539450072625005,7.541900899110275,7.528843039900363,4.145160506480752
512\image_330.jpg,"English: Oblique view of Grachev, on the far side of the moon, facing west.",6.458350945729282,6.458350945729282,6.458350945729282,6.458350945729282,4.172222932852523
512\image_331.jpg,English: Veloroute 5 (Hamburg) leading out of town. Mundsburger Damm/Ecke Hartwicusstraße. Bifurcation to Veloroute 6 (Hamburg). Deutsch: Veloroute 5 (Hamburg) stadtauswärts. Mundsburger Damm/Ecke Hartwicusstraße. Abzweig der Veloroute 6 (Hamburg).,7.713710660381911,7.72958192633317,7.652351934213376,7.759198120599189,4.500867558530701
512\image_332.jpg,English: Hrazdan thermal power plant,6.394466087561686,6.363160239824152,6.4776441962714335,6.342593826589475,3.9539684039196072
512\image_333.jpg,English: Plastic tube with fittings Deutsch: 75mm HT-Rohr mit einigen Fittings,6.737044671524356,7.103108526385798,6.207402968654982,6.900622519532291,4.0950010362144065
512\image_334.jpg,日本語: ななつ星in九州 マシフ77-7002 内部　ダイニングスペース,7.276243637869918,7.687141812657924,7.396653197652961,6.74493590329887,4.790270257403899
512\image_335.jpg,4O6A0688,7.80824510787586,7.926564246118865,7.893653759587591,7.604517317921127,2.5
512\image_336.jpg,English: Northern tip of Brion Island with Bird Rock in the distance Français&#160;: Vue du rocher aux Oiseaux à partir de l'île Brion,6.948179733669499,6.8757137827589165,6.692549560352317,7.276275857897264,4.384067669633764
512\image_337.jpg,"English: Bell Tower in Hora, Island of Kythira",7.650837642435643,7.671378401425357,7.640046117822237,7.64108840805933,4.04137044589649
512\image_338.jpg,Rakefet רקפת Cyclamen persicum Author: MathKnight,7.600140737518743,7.662807107847835,7.592000678835535,7.545614425872858,4.336563099562337
512\image_339.jpg,"English: Operation Teapot, TURK Event - Nevada Test Site, NV - The TURK Event was detonated on 7 March 1955 Deutsch: Operation Teapot - Turk",5.187974474323464,5.922977494631972,5.2397412627090025,4.401204665629416,4.10938594157124
512\image_340.jpg,English: Melt flow index,6.7781461810628185,6.755104478664128,6.729232341080096,6.850101723444231,3.8239348962840567
512\image_341.jpg,Беларуская (тарашкевіца)‎: Склеп-пахавальня Феліцыі Дваракоўскай з роду Скакоўскіх. Бастынь This is a photo of Belarusian heritage monument. Reference number: 113Г000455 ( WLM),6.782435590982806,6.8415861799521105,6.793136536001048,6.71258405699526,5.333681117538719
512\image_342.jpg,"English: Blacktown Hospital, Sydney",7.54013526984954,7.7120710081747585,7.733900848085856,7.174433953288009,4.185867302411997
512\image_343.jpg,"English: Aerial view of the Bayan Lepas Free Industrial Zone, as seen from a landing plane on its descent towards the Penang International Airport.",7.503008256284379,7.339889414103991,7.516659522783209,7.652475831965939,4.025761594940322
512\image_344.jpg,"Español: Parroquia de Santiago Apóstol - Silao, Guanajuato, México.",7.810207516222551,7.841481921068066,7.828689822076904,7.760450805522685,4.2468307514737305
512\image_345.jpg,"English: VO65 team Brunel at the re-start after the pitstop in Scheveningen, Volvo Ocean Race 2014-15",6.771641900770703,7.053625242063085,6.659918385533204,6.60138207471582,4.281552578121168
512\image_346.jpg,Polski: Noc świętojańska nad Sanem,6.613327158179849,6.556427343891211,6.645566808867932,6.637987321780402,4.0796786498829745
512\image_347.jpg,"memorial monument of Fausto Coppi at Passo Pordoi, Italy. Photo by User:FG42",7.534835551989375,7.731271010911269,7.8018474007405105,7.071388244316347,4.206855142577162
512\image_348.jpg,Deutsch: Gebäude der Verbandsgemeindeverwaltung Rodalben Français&#160;: Bâtiment de l'administration de la Collectivité territoriale Rodalben English: Building of the administration of the Collective municipality Rodalben,7.446888772104569,7.490080884405938,7.601347426543473,7.249238005364296,4.375109619448454
512\image_349.jpg,Johann Georg IV,5.5780139802714706,5.350867609949361,5.564032751197902,5.819141579667146,3.373557262275185
512\image_350.jpg,Deutsch: Kirche San Martín in Oliván in der Provinz Huesca in Aragonien (Spanien),7.638173539833132,7.605974208067767,7.637272218171901,7.671274193259728,4.11803332630135
512\image_351.jpg,Polski: Rezerwat przyrody Olsy Płoszyckie,7.421738877602152,7.666592111946417,7.767849929554635,6.8307745913054045,3.966831272699697
512\image_352.jpg,English: Opened mung bean pod,1.6692490514352274,1.7147598984341406,1.653607836797855,1.6393794190736868,3.754532719265504
512\image_353.jpg,"Magyar: Jelenet az Eumeniszek c. drámából, az Oreszteia trilógia (Aiszkhülosz) részébőlEnglish: Scene from the Eumenides, part of the Oresteia, by Aeschylus",7.559028358180568,7.710763541475449,7.7572556422031775,7.2090658908630765,4.501142259368678
512\image_354.jpg,"""Русский: Станция метро «Тараса Шевченко», интерьер станции Українська: Станція метро «Тараса Шевченка», інтер'єр станції English: """"Tarasa Shevchenka"""" metro station in Kiev, Ukraine""",6.984901077945466,7.423610549509995,7.14971029797411,6.381382386352293,4.987567289879024
512\image_355.jpg,Nederlands: Motorfiets kentekenplaat Kroatië,6.903678545863866,6.91532953858569,6.910759529625147,6.884946569380764,3.8653642211959878
512\image_356.jpg,"English: Obres de reforma del carrer de la Costa. És un dels més antics del nucli històric de Badalona, singular per la seva forma corbada com el llom d'un llibre o de mitja canya. El 2018, després de molts anys en estat de degradació es va reformar el carrer, desbrossant tot el paviment anterior (tret de les vorades de pedra de Montjuïc) i, després, restaurant-lo mantenint la seva forma tradicional.",7.634321400573579,7.573724217293179,7.6499719962467125,7.679267988180843,4.208770312727871
512\image_357.jpg,"Deutsch: Geschäftshaus Schillerbau nebst Miets- und Geschäftshaus (Sachgesamtheit) Eberhardstr. 47, 49, Stuttgart. Erbaut 1910-1913 von Carl Heim und Jakob Früh im Stil des Neoklassizismus. Geschützt nach § 2 DSchG.",7.639015880653261,7.778510381469108,7.757602620181596,7.380934640309078,4.57460740657567
512\image_358.jpg,Deutsch: Luftaufnahme des Dachstein aus ca. 3.600m mit Niederer Dachstein (links) und Gjaidstein (im Hintergrund),7.70892896929453,7.775871960582311,7.73922629803249,7.611688649268791,4.2391633099761155
512\image_359.jpg,"English: Cultural heritage monument No. P 002 in Mönchengladbach Deutsch: Wohnhaus, Bauzeit: 1906, Adresse: Pongser Straße 291 in Mönchengladbach (OT Pongs), Eintrag in die Denkmalliste: 14.05.1985 This is a photograph of an architectural monument.It is on the list of cultural monuments of Mönchengladbach, no. P 002",7.6782544230968925,7.770522316111905,7.777827033124689,7.486413920054082,4.553979000682686
512\image_360.jpg,St._Nikolaus_(Rotenberg),7.233172652365124,7.293343366756728,7.217918434601879,7.188256155736767,4.001629167387823
512\image_361.jpg,"English: Photo of the danish traditional price to the winner of the almond at the Christmas dinner. The price is molded as a pig in Marzipan. Dansk: Mandelgaven, der uddeles til finderen af mandlen i risalamanden til jul, er traditionelt en marcipangris.",7.116229944533557,7.7840584079107575,7.482084985501478,6.082546440188434,4.068906396969167
512\image_362.jpg,"English: Laura Ford´s Lion, bronze, 2011, in Holzhausen´s park in Vänersborg",7.2225882218037105,7.363867731188455,7.233861349621982,7.070035584600695,4.338590719222476
512\image_363.jpg,"English: Placa conmemorativa Festival Internacional de Poesía Tecoh,Yucatán.",6.643515708991447,6.536205477607502,6.607996001983214,6.786345647383621,4.240881219680101
512\image_364.jpg,"Română: Stația de metrou Izvor, București, 2017.",7.641437185972529,7.6502945676479746,7.611269904054873,7.662747086214739,4.474874739988985
512\image_365.jpg,Kota Kinabalu International Airport,7.598559238298242,7.688233347258761,7.595200295678827,7.512244071957139,3.4785848023501846
512\image_366.jpg,English: Vihula manor Eesti: Vihula mõis,7.462249412580675,7.6816080804431355,7.594972497567535,7.110167659731358,3.8970851333950876
512\image_367.jpg,"""English: Örjan Kihlström at """"Hästgalan"""" 2016.""",7.161217602995811,7.268854207336268,7.003038409080917,7.211760192570247,4.249529170858451
512\image_368.jpg,Deutsch: Le Pont Marie et le Pont Rouge. Français&#160;: Vue d'optique représentant le pont Marie et le pont Rouge à Paris,7.013598219271223,7.100679866615604,6.97439873298781,6.965716058210258,4.2754528203730615
512\image_369.jpg,"Medial section of human brain, showing gyri depicted enteroidally. Rare Books Keywords: Anatomy",7.237007813374606,7.237007813374605,7.237007813374605,7.237007813374605,4.270261035648022
512\image_370.jpg,"English: Adult Long-billed Thrasher, Toxostoma longirostre senetti, illustration from Birds of the Boundary Deutsch: Langschnabel-Spottdrossel (Toxostoma Longirostre)",3.8573950162251607,3.5038684969325704,4.003045002151734,4.065271549591177,4.231483492630227
512\image_371.jpg,"Русский: Стеньга Nederlands: Een steng. Afgebeeld: De mast van een zeilschip met twee stengen en marsen, ezelshoofden, bramra, lopend en staand want, puttingwant, paard, stagen, toppenenden, brassen en een lamp op de mars.",5.91194766364259,6.132286741549755,6.049877246679949,5.553679002698068,4.28579375758289
512\image_372.jpg,Fælledparken og Parken stadion,7.804778762374014,7.894904810074882,7.7729388539599755,7.746492623087185,3.8729055953200557
512\image_373.jpg,Čeština: Alianční erb Fürstenbergů a Valdštejnů nad vchodem do zámecké kaple,7.673029860327612,7.737274263642019,7.668402839996959,7.613412477343859,4.476280106679189
512\image_374.jpg,English: Puerto_De_Mogan,7.125130539591574,7.709126393418499,7.10230256510378,6.563962660252445,4.053508854797679
512\image_375.jpg,Barkeria obovata,5.693610287674946,5.645197880221123,5.660137725207216,5.775495257596497,3.125
512\image_376.jpg,"The fountain named Virgin at Fish Square in Ljubljana. It was made in the Neoclassical style in the mid-19th century and depicts a scene from the Greek mythology. The reliefs at the sides of the pedestal depict the god Poseidon. The fountain is a replica from 1997. The iron statue of the girl was gilted at the last renovation by Vasja Urlih. photo:Ziga 22:18, 1 May 2006 (UTC)",7.818327295179643,7.826437069661054,7.794963988482622,7.833580827395257,4.385327066399269
512\image_377.jpg,Русский: Выступление группы НОМ в клубе ОГИ. На фотографии А.Кагадеев и Юрий Салтыков (И.Н.Турист).,6.721209876896773,7.078289061521739,6.4750087537028085,6.6103318154657735,4.369993365729206
512\image_378.jpg,Български: Снимка на българския артист Фратьо Фратев (1876-1920). English: Bulgarian artist Fratyo Fratev (1876-1920). Հայերեն: Բուլղարացի դերսան Ֆրատիո Ֆրատև (1876-1920),7.202017310789781,7.327337315654221,7.231919674974783,7.046794941740339,5.621013782196988
512\image_379.jpg,"Français&#160;: Mairie de Mazion, Gironde, France",6.432825473386945,6.755095458995505,6.2634901365188895,6.279890824646441,4.210037978333363
512\image_380.jpg,"Deutsch: Wegkreuz in Weidingen, oberer Teil von einem anderen Wegkreuz aufgesetzt)",7.2955547250584525,7.347673508366259,7.6515731581268085,6.887417508682291,4.08493360390295
512\image_381.jpg,Saint-Coutant (79) sur la carte Cassini de France,7.035826666276538,7.005665803426974,7.036456611430834,7.0653575839718075,3.9121400080902986
512\image_382.jpg,Deutsch: Schäre Halliluoto vor Helsinki,6.78536676551829,6.935914992719135,6.582251930053279,6.837933373782457,3.9772086288967645
512\image_383.jpg,"Українська: Листковий гал, ймовірно Andricus quercusfolii на листку дуба звичайногоEnglish: Andricus quercusfolii leaf gall on the leaf of Quercus robur. Near Tyshycia village, Kamianka-Buzka Raion, Lviv Oblast",7.573678616202815,7.719961379044782,7.541138730011718,7.459935739551944,5.037002814030727
512\image_384.jpg,_DSC1230,7.645279797778055,7.640421461550991,7.6307752688429415,7.6646426629402304,3.0
512\image_385.jpg,English: Rosneath Home Farm Milking time.,7.265760171685645,7.450681499179517,7.301947592813461,7.044651423063954,3.9156150417214075
512\image_386.jpg,"English: Upper part of the main door of the prayer hall of the Great Mosque of Kairouan, in Tunisia.Français&#160;: Partie supérieure de la grande porte de la salle de prière, dans la Grande Mosquée de Kairouan, en Tunisie.Català: Porta, Gran mesquita de Kairuan.",7.645045042532988,7.646541888354015,7.764993759631356,7.523599479613594,4.297287186850213
512\image_387.jpg,English: Honeyman-Scott gravesite,7.508725344876887,7.639949623982136,7.619882076984506,7.266344333664018,4.0060710131011685
512\image_388.jpg,Polski: 0,7.226685525719475,7.442603792750581,7.33617788737566,6.901274897032184,3.169925001442312
512\image_389.jpg,Libourne.,7.410385200803266,7.285301814272891,7.454343615920511,7.491510172216397,3.169925001442312
512\image_390.jpg,English: Michel Cluizel Logo,1.8906243642171223,1.8906242847442627,1.8906242847442627,1.8906242847442627,3.597558387024489
512\image_391.jpg,සිංහල: මවුන්ට් වර්නන් වතුයායේ රෙදි අපුල්ලන ලද කාමරය ඇත්තේ වහල් සේවක නවාතැන් පේලියේය. English: Mount Vernon Estate cloth laundry room of slavery staff accommodation.,7.590906094041295,7.538720117504107,7.58734370869486,7.64665445592492,5.034453550565978
512\image_392.jpg,Русский: Почтовая марка США с портретом Кейси Джонса,6.281761597933674,6.583326826361565,5.928856899482244,6.333101067957211,4.04870288329627
512\image_393.jpg,Peterson RG19 (6),6.615519737277398,6.904454426528686,6.612201946936735,6.329902838366776,3.734521664779752
512\image_394.jpg,"""Русский: Продукция """"Оршанского льнокомбината""""""",7.2972785660653665,7.152712184981285,7.3156254628978505,7.423498050316965,4.195345047755317
512\image_395.jpg,"Leicester and Swannington Railway wooden lifting bridge, based on a design by Robert Stephenson, relocated from over the Grand Union Canal, Leicester, to outside the Snibston Discovery Park, Coalville, England.",6.856987062336388,6.899345511301171,6.922254213147395,6.749361462560599,4.151367974589545
512\image_396.jpg,Election promotion for Edward Leung outside Sha Tin Town Hall,6.987182337070216,7.260418223331698,6.944631729098854,6.756497058780097,3.94263252777297
512\image_397.jpg,"English: Fishbourne, Roman palace, mosaic of room N21",7.619076251935926,7.5937783064829745,7.5933905432159925,7.670059906108812,4.125360134383057
512\image_398.jpg,Deutsch: Globigerina limestone,7.158149052471014,7.398090585819771,7.201516295575735,6.874840276017536,4.015061012203069
